gen2 state,gen2 power,gen11 state,gen11 power,gen39 state,gen39 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen17 state,gen17 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen47 state,gen47 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen15 state,gen15 power
0.0,0.0,1.0,9.319804479737007,1.0,1.448674272837953,1.0,2.2551029524217596,1.0,1.1009924468283672,1.0,2.6559028282244395,1.0,5.750000000000003,1.0,1.9315656951857039,1.0,1.400385129849866,0.0,0.0,1.0,1.7963560985346227,1.0,5.24,0.0,0.0,1.0,1.0478743898373408,1.0,1.3134646720958163,1.0,2.173011409256928,0.0,0.0,1.0,0.40562879615124947,1.0,1.5,1.0,1.1299659326102087,1.0,0.8209154206181074,1.0,1.4631610154346468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.008413563873897,1.0,2.047459633457113,1.0,1.7963560985346227,1.0,2.8973485369838583,1.0,2.700000000000001,0.0,0.0,1.0,0.5601540512901678,1.0,1.665975414763231,1.0,1.207228559491065,1.0,3.3399999999999994,1.0,1.1589394161842708,1.0,3.3609243077410085,1.0,1.0,1.0,1.0430454753168363,1.0,0.564982965644074,1.0,0.4973781667192172,1.0,1.5935416986875595,0.0,0.0,0.0,0.0,1.0,1.37,1.0,5.794697087874989,1.0,0.9899274188816661,1.0,1.0,0.0,0.0,1.0,1.3569249013293112
0.0,0.0,1.0,14.413225455574251,1.0,2.2403977413368117,1.0,3.487552485618578,1.0,1.7027022825986802,1.0,4.107395850902696,1.0,5.75,1.0,2.1600000000000006,1.0,2.1657178157592987,1.0,0.5,1.0,2.7780931995910176,1.0,5.24,0.0,0.0,1.0,1.6205543649209784,1.0,2.0000000000000004,1.0,3.3605966120052164,0.0,0.0,1.0,0.6273113671979205,1.0,1.5000000000000002,1.0,1.747510237928161,1.0,1.2695587190752131,1.0,2.2628017185465272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.652559294993461,1.0,3.166428799269997,1.0,2.7780931995910176,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.866287125298826,1.0,2.576457404083209,1.0,1.8669981159136786,1.0,3.34,1.0,1.792318189843277,1.0,5.197722751792956,1.0,1.0000000000000002,1.0,1.6130863720203708,1.0,0.8737551179417866,1.0,0.7692032240795007,1.0,2.464437513252498,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.961590959970293,1.0,1.5309384552023095,1.0,1.0,0.0,0.0,1.0,2.0985058830004664
0.0,0.0,1.0,14.413225455574251,1.0,2.2403977413368117,1.0,3.487552485618578,1.0,1.7027022825986802,1.0,4.107395850902696,1.0,5.749999999999999,1.0,2.16,1.0,2.1657178157592987,1.0,0.5,1.0,2.7780931995910176,1.0,5.24,0.0,0.0,1.0,1.6205543649209784,1.0,2.0000000000000004,1.0,3.3605966120052164,0.0,0.0,1.0,0.6273113671979205,1.0,1.5,1.0,1.747510237928161,1.0,1.2695587190752131,1.0,2.2628017185465272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.652559294993461,1.0,3.166428799269997,1.0,2.7780931995910176,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.866287125298826,1.0,2.576457404083209,1.0,1.8669981159136786,1.0,3.34,1.0,1.7923181898432772,1.0,5.197722751792956,1.0,1.0,1.0,1.6130863720203708,1.0,0.8737551179417866,1.0,0.7692032240795007,1.0,2.464437513252498,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.961590959970293,1.0,1.5309384552023095,1.0,1.0,0.0,0.0,1.0,2.0985058830004664
0.0,0.0,1.0,14.413225455574251,1.0,2.2403977413368117,1.0,3.487552485618578,1.0,1.7027022825986802,1.0,4.107395850902696,1.0,5.75,1.0,2.16,1.0,2.1657178157592987,1.0,0.5,1.0,2.7780931995910176,1.0,5.24,0.0,0.0,1.0,1.6205543649209784,1.0,1.9999999999999998,1.0,3.3605966120052164,0.0,0.0,1.0,0.6273113671979205,1.0,1.4999999999999998,1.0,1.747510237928161,1.0,1.2695587190752131,1.0,2.262801718546528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.652559294993461,1.0,3.166428799269997,1.0,2.7780931995910176,1.0,3.5000000000000004,1.0,2.7,0.0,0.0,1.0,0.866287125298826,1.0,2.576457404083209,1.0,1.8669981159136786,1.0,3.3399999999999994,1.0,1.792318189843277,1.0,5.197722751792956,1.0,1.0,1.0,1.6130863720203708,1.0,0.8737551179417866,1.0,0.7692032240795007,1.0,2.464437513252498,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.961590959970293,1.0,1.5309384552023095,1.0,0.9999999999999999,0.0,0.0,1.0,2.0985058830004664
0.0,0.0,1.0,14.413225455574251,1.0,2.2403977413368117,1.0,3.487552485618578,1.0,1.7027022825986802,1.0,4.107395850902696,1.0,5.75,1.0,2.16,1.0,2.1657178157592987,1.0,0.5,1.0,2.7780931995910176,1.0,5.24,0.0,0.0,1.0,1.6205543649209784,1.0,2.0000000000000004,1.0,3.3605966120052164,0.0,0.0,1.0,0.6273113671979205,1.0,1.5,1.0,1.747510237928161,1.0,1.2695587190752131,1.0,2.2628017185465272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.652559294993461,1.0,3.166428799269997,1.0,2.7780931995910176,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.866287125298826,1.0,2.576457404083209,1.0,1.8669981159136786,1.0,3.34,1.0,1.792318189843277,1.0,5.197722751792956,1.0,1.0000000000000002,1.0,1.6130863720203708,1.0,0.8737551179417866,1.0,0.7692032240795007,1.0,2.464437513252498,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.961590959970293,1.0,1.5309384552023095,1.0,1.0,0.0,0.0,1.0,2.0985058830004664
0.0,0.0,1.0,14.413225455574251,1.0,2.2403977413368117,1.0,3.487552485618578,1.0,1.7027022825986802,1.0,4.107395850902696,1.0,5.75,1.0,2.16,1.0,2.1657178157592987,1.0,0.5,1.0,2.7780931995910176,1.0,5.24,0.0,0.0,1.0,1.6205543649209784,1.0,2.0000000000000004,1.0,3.3605966120052164,0.0,0.0,1.0,0.6273113671979205,1.0,1.4999999999999998,1.0,1.747510237928161,1.0,1.2695587190752131,1.0,2.2628017185465272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.652559294993461,1.0,3.166428799269997,1.0,2.7780931995910176,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.866287125298826,1.0,2.576457404083209,1.0,1.8669981159136786,1.0,3.34,1.0,1.792318189843277,1.0,5.197722751792956,1.0,1.0,1.0,1.6130863720203708,1.0,0.8737551179417866,1.0,0.7692032240795007,1.0,2.464437513252498,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.961590959970293,1.0,1.5309384552023095,1.0,1.0,0.0,0.0,1.0,2.0985058830004664
0.0,0.0,1.0,14.413225455574251,1.0,2.2403977413368117,1.0,3.487552485618578,1.0,1.7027022825986802,1.0,4.107395850902696,1.0,5.75,1.0,2.16,1.0,2.1657178157592987,1.0,0.5,1.0,2.7780931995910176,1.0,5.24,0.0,0.0,1.0,1.6205543649209784,1.0,2.0,1.0,3.3605966120052164,0.0,0.0,1.0,0.6273113671979205,1.0,1.4999999999999998,1.0,1.747510237928161,1.0,1.2695587190752131,1.0,2.262801718546527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.652559294993461,1.0,3.166428799269997,1.0,2.7780931995910176,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.866287125298826,1.0,2.576457404083209,1.0,1.8669981159136786,1.0,3.34,1.0,1.792318189843277,1.0,5.197722751792956,1.0,1.0,1.0,1.6130863720203708,1.0,0.8737551179417866,1.0,0.7692032240795007,1.0,2.464437513252498,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.961590959970293,1.0,1.5309384552023095,1.0,1.0,0.0,0.0,1.0,2.0985058830004664
0.0,0.0,1.0,14.413225455574251,1.0,2.2403977413368117,1.0,3.487552485618578,1.0,1.7027022825986802,1.0,4.107395850902696,1.0,5.75,1.0,2.16,1.0,2.1657178157592987,1.0,0.5,1.0,2.7780931995910176,1.0,5.24,0.0,0.0,1.0,1.6205543649209784,1.0,2.0,1.0,3.3605966120052164,0.0,0.0,1.0,0.6273113671979205,1.0,1.5,1.0,1.747510237928161,1.0,1.2695587190752131,1.0,2.2628017185465272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.652559294993461,1.0,3.166428799269997,1.0,2.7780931995910176,1.0,3.4999999999999996,1.0,2.7,0.0,0.0,1.0,0.866287125298826,1.0,2.576457404083209,1.0,1.8669981159136786,1.0,3.3399999999999994,1.0,1.792318189843277,1.0,5.197722751792956,1.0,0.9999999999999998,1.0,1.6130863720203708,1.0,0.8737551179417866,1.0,0.7692032240795007,1.0,2.464437513252498,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.961590959970293,1.0,1.5309384552023095,1.0,1.0,0.0,0.0,1.0,2.0985058830004664
0.0,0.0,1.0,13.92718142232678,1.0,2.1648468552680225,1.0,3.369944939584062,1.0,1.6452836092139609,1.0,3.968885893386935,1.0,5.75,1.0,2.1600000000000006,1.0,2.092685292588681,1.0,0.5,1.0,2.6844101008544765,1.0,5.239999999999999,0.0,0.0,1.0,1.5659058907088188,1.0,1.962794479204738,1.0,3.2472702829020323,0.0,0.0,1.0,0.606157119111352,1.0,1.5,1.0,1.6885805468051123,1.0,1.2267465503371482,1.0,2.1864953236239173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.495665288746784,1.0,3.0596502139122745,1.0,2.6844101008544765,1.0,3.4999999999999996,1.0,2.7,0.0,0.0,1.0,0.8370741160644661,1.0,2.4895738850519704,1.0,1.804039044252646,1.0,3.34,1.0,1.7318774810970383,1.0,5.022444696386798,1.0,1.0,1.0,1.5586897341095907,1.0,0.8442902724147363,1.0,0.7432640865442607,1.0,2.381331538651625,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.659387415876456,1.0,1.4793120164351008,1.0,1.0,0.0,0.0,1.0,2.027739886429406
0.0,0.0,1.0,14.413225455574251,1.0,2.2403977413368117,1.0,3.487552485618578,1.0,1.7027022825986802,1.0,4.107395850902696,1.0,5.749999999999999,1.0,2.16,1.0,2.1657178157592987,1.0,0.5,1.0,2.7780931995910176,1.0,5.24,0.0,0.0,1.0,1.6205543649209784,1.0,2.0,1.0,3.3605966120052164,0.0,0.0,1.0,0.6273113671979205,1.0,1.5000000000000002,1.0,1.747510237928161,1.0,1.2695587190752131,1.0,2.2628017185465272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.652559294993461,1.0,3.166428799269997,1.0,2.7780931995910176,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.866287125298826,1.0,2.576457404083209,1.0,1.8669981159136786,1.0,3.3399999999999994,1.0,1.792318189843277,1.0,5.197722751792956,1.0,0.9999999999999998,1.0,1.6130863720203708,1.0,0.8737551179417866,1.0,0.7692032240795007,1.0,2.464437513252498,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.961590959970293,1.0,1.5309384552023095,1.0,0.9999999999999999,0.0,0.0,1.0,2.0985058830004664
0.0,0.0,1.0,14.413225455574251,1.0,2.2403977413368117,1.0,3.487552485618578,1.0,1.7027022825986802,1.0,4.107395850902696,1.0,5.750000000000001,1.0,2.1600000000000006,1.0,2.1657178157592987,1.0,0.49999999999999994,1.0,2.7780931995910176,1.0,5.24,0.0,0.0,1.0,1.6205543649209784,1.0,2.0000000000000004,1.0,3.3605966120052164,0.0,0.0,1.0,0.6273113671979205,1.0,1.4999999999999998,1.0,1.747510237928161,1.0,1.2695587190752131,1.0,2.262801718546527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.652559294993461,1.0,3.166428799269997,1.0,2.7780931995910176,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.866287125298826,1.0,2.576457404083209,1.0,1.8669981159136786,1.0,3.3400000000000007,1.0,1.7923181898432772,1.0,5.197722751792956,1.0,0.9999999999999998,1.0,1.6130863720203708,1.0,0.8737551179417866,1.0,0.7692032240795007,1.0,2.464437513252498,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.961590959970293,1.0,1.5309384552023095,1.0,1.0,0.0,0.0,1.0,2.0985058830004664
