gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen9 state,gen9 power,gen9 upperbound,gen9 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,gen41 state,gen41 power,gen41 upperbound,gen41 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,0.2483284290072388,0.3516568591541406,0.145,1.0,0.9291396585525418,1.358279321838288,0.5,1.0,1.0926657635591002,1.5853315325520667,0.6000000000000001,1.0,0.5297295272284485,0.7594590569907032,0.30000000000000004,1.0,0.6924078024310274,0.8178156062452426,0.5670000000000001,1.0,3.314745760987187,4.556491535670233,2.073,1.0,3.6134927973475,4.827980608090217,2.3990050000000003,1.0,0.32836616713079786,0.45845818901085944,0.19827414668558874,1.0,2.478218580040997,3.5644371720624624,1.3920000000000001,1.0,0.7615268785271703,0.9730537593873804,0.55,1.0,1.6247070185515202,1.9494140406844027,1.3,1.0,1.207228559491065,1.7617530643190862,0.652704060779183,3.9983416666666667,4.685349556390568,3.3113337845201327,3.9983416666666667,4.685349556390568,3.3113337845201327,3.9983416666666667,4.685349556390568,3.3113337845201327,3.9983416666666667,4.685349556390568,3.3113337845201327,3.9983416666666667,4.685349556390568,3.3113337845201327,3.9983416666666667,4.685349556390568,3.3113337845201327
1.0,0.2763157214315401,0.3227677498308371,0.22986369294457687,1.0,1.2322187566262495,1.4251415349736372,1.0392959779147701,1.0,1.3815786046017804,1.6030599941872683,1.1600972145983037,1.0,0.6273113671979205,0.7305879061475776,0.5240348280533558,1.0,0.6273113671979205,0.6836893345781409,0.5709333997113015,1.0,3.547296416688693,4.105532034013742,2.989060798310118,1.0,3.733996231827358,4.279977838196632,3.1880146244276846,1.0,0.5078234859034854,0.5663072767275907,0.4493396949690069,1.0,2.987196985461885,3.4755142550912685,2.4988797149109283,1.0,0.7467992463654712,0.8418926554394676,0.6517058371120105,1.0,1.493598492730942,1.6395728367921452,1.3476241483942502,1.0,1.8669981159136786,2.1162885387891266,1.6177076925677594,-0.6786566609271693,-0.4306522385290403,-0.9266610837933424,0.24800466337642035,0.49600908577454933,2.405102472180509e-7,0.24800466337642035,0.49600908577454933,2.405102472180509e-7,0.24800466337642035,0.49600908577454933,2.405102472180509e-7,0.24800466337642035,0.49600908577454933,2.405102472180509e-7,-3.5023328209343343,-3.2543283985362055,-3.7503372438005074
1.0,0.2763157214315401,0.3008833307068479,0.25174811215623216,1.0,1.2322187566262495,1.3342520068861488,1.1301855063663495,1.0,1.3815786046017804,1.4987159703657873,1.2644412388377733,1.0,0.6273113671979205,0.6819323976168996,0.5726903367789413,1.0,0.6273113671979205,0.6571286200082254,0.5974941143876156,1.0,3.547296416688693,3.8425367969819595,3.2520560363954254,1.0,3.733996231827358,4.022755694847668,3.445236768807046,1.0,0.5078234859034854,0.5387544693592519,0.47689250244771864,1.0,2.987196985461885,3.2454588589696813,2.728935111954087,1.0,0.7467992463654712,0.7970923723987428,0.6965061203321994,1.0,1.493598492730942,1.5708015939235962,1.4163953915382872,1.0,1.8669981159136786,1.9988431594203888,1.7351530724069677,3.9983426063121463,4.161687209339551,3.834998003284741,0.1633450728501593,0.3266896758775636,4.698227540900213e-7,0.1633450728501593,0.3266896758775636,4.698227540900213e-7,0.1633450728501593,0.3266896758775636,4.698227540900213e-7,-0.3071093620654235,-0.1437647590380192,-0.4704539650928287,0.1633450728501593,0.32668967587756587,4.6982275184181965e-7
1.0,0.2763157214315401,0.2904731913974591,0.2621582513779548,1.0,1.2322187566262495,1.2910170165583414,1.1734204963300654,1.0,1.3815786046017804,1.4490808478647248,1.3140763609208466,1.0,0.6273113671979205,0.6587875922143066,0.5958351419866263,1.0,0.6273113671979205,0.6444940265441184,0.6101287077453237,1.0,3.547296416688693,3.717433314011033,3.377159518312826,1.0,3.733996231827358,3.900398398976514,3.567594063647801,1.0,0.5078234859034854,0.5256479499929347,0.4899990217036625,1.0,2.987196985461885,3.1360244385752596,2.8383695314269355,1.0,0.7467992463654712,0.7757814486355086,0.7178170439159692,1.0,1.493598492730942,1.5380879900264461,1.4491089951599487,1.0,1.8669981159136786,1.9429758890329212,1.791020342323964,-2.662214226312057,-2.568084338232971,-2.756344114974017,-1.1479123307891228,-1.053782442710037,-1.2420422194510825,0.10000048157714758,0.19413036965623337,0.00587059291518785,0.41073461377237086,0.5048645018514566,0.31660472511041116,0.10000048157714758,0.19413036965623337,0.00587059291518785,0.10000048157713337,0.19413036965621916,0.005870592915173639
1.0,0.2763157214315401,0.3236708885805834,0.22896055419483044,1.0,1.2322187566262495,1.4288924161049525,1.0355450967834545,1.0,1.3815786046017804,1.607366123158922,1.1557910856266493,1.0,0.6273113671979205,0.7325958495567082,0.5220268846442249,1.0,0.6273113671979205,0.6847854573682014,0.5698372769212408,1.0,3.547296416688693,4.116385472170652,2.978207360153206,1.0,3.733996231827358,4.290593029015044,3.1773994336092715,1.0,0.5078234859034854,0.5674443417717968,0.4482026299248007,1.0,2.987196985461885,3.485008313016612,2.489385656985584,1.0,0.7467992463654712,0.8437414991937591,0.649856993357719,1.0,1.493598492730942,1.6424109278536856,1.3447860573327093,1.0,1.8669981159136786,2.121135342009519,1.6128608893473662,0.31485450783178237,0.6297085456250036,4.694556872686384e-7,3.9983426055780313,4.313196643371253,3.683488567201936,-0.48932509677102765,-0.17447105897780651,-0.8041791351471228,0.31485450783177527,0.6297085456249965,4.6945568016321104e-7,0.31485450783178237,0.6297085456250036,4.694556872686384e-7,-3.3686335899144773,-3.0537795521212563,-3.6834876282905724
1.0,0.2763157214315401,0.372312578743611,0.1803188636811371,1.0,1.2322187566262495,1.6309092135007377,0.8335282979312972,1.0,1.3815786046017804,1.8392877313282896,0.9238694757853216,1.0,0.6273113671979205,0.8407406514481814,0.4138820819731184,1.0,0.6835096100504788,0.8000192195689622,0.5670000000000001,1.0,3.547296416688693,4.70093527271935,2.393657555390395,1.0,3.733996231827358,4.862311187443799,2.6056812710589075,1.0,0.5078234859034854,0.6286849491436054,0.38696202211149866,1.0,2.987196985461885,3.9963439456911045,1.9780500206247893,1.0,0.7467992463654712,0.9433174337678747,0.550281058065744,1.0,1.6016677382007234,1.903335475023999,1.3,1.0,1.8669981159136786,2.3821768493013984,1.351819380173597,-1.5242061128604345,-0.9887016653590582,-2.0597105628069823,-3.462837216720118,-2.9273327692187414,-3.998341666666666,0.5355049236834901,1.0710093711848665,4.7373694211927386e-7,-3.4628372167201107,-2.9273327692187343,-3.9983416666666587,-2.927332766773577,-2.3918283192722005,-3.462837216720125,0.535504923683483,1.0710093711848594,4.737369350138465e-7
1.0,0.2763157214315401,0.36188159912015444,0.1907498436552596,1.0,1.2322187566262495,1.5875876699818186,0.876849842906589,1.0,1.3815786046017804,1.789553243054016,0.9736039657315565,1.0,0.6273113671979205,0.8175495118900798,0.4370732223108534,1.0,0.6708497226571932,0.7746994452079874,0.5670000000000001,1.0,3.547296416688693,4.575581342007178,2.5190114903166823,1.0,3.733996231827358,4.739708941490937,2.728283521133381,1.0,0.5078234859034854,0.6155521915136292,0.4000947801829685,1.0,2.987196985461885,3.886690445837412,2.087703524164785,1.0,0.7467992463654712,0.9219638471419161,0.571634645409562,1.0,1.5688886430329196,1.8377772857903505,1.3,1.0,1.8669981159136786,2.326197736850498,1.4077984945063886,0.08542188793108477,0.46228514000845455,-0.2914413645323988,-2.9404032519791423,-2.5635399999017725,-3.317266504442626,-3.6214784142031817,-3.244615162125812,-3.9983416666666654,-3.2446151617397048,-2.867751909662335,-3.6214784142031884,0.37686372231076604,0.7537269743881359,4.698472825248601e-7,-3.244615161739694,-2.8677519096623243,-3.6214784142031777
1.0,0.3505530390935082,0.55610607809935,0.145,1.0,1.3536949788024513,2.20738995724081,0.5,1.0,1.5800685632199265,2.5601371260218633,0.6000000000000001,1.0,0.7570049399281414,1.2140098796613747,0.30000000000000004,1.0,0.8164759202613058,1.0659518404162127,0.5670000000000001,1.0,4.543226416918772,7.013452832784017,2.073,1.0,4.8150066762595936,7.231008351488784,2.3990050000000003,1.0,0.5078234859034855,0.766617802335505,0.2490291693610927,1.0,3.552833493671138,5.7136669864207015,1.3920000000000001,1.0,0.9707940946065979,1.391588189033731,0.55,1.0,1.9459453135940084,2.591890626912527,1.3,1.0,1.8669981159136786,2.9701233352609417,0.763872896095944,-2.7721210433375187,-2.2074917917233985,-3.3367502951924477,0.5646297235539066,1.1292589751680269,4.7169897743337685e-7,0.5646297235539066,1.1292589751680269,4.7169897743337685e-7,0.5646297235539066,1.1292589751680269,4.7169897743337685e-7,0.5646297235539137,1.129258975168034,4.716989845388042e-7,-2.8690831629568194,-2.304453911342699,-3.4337124148117484
1.0,0.2750128363126175,0.4050256721869032,0.145,1.0,1.1906657693258127,1.7306300805090387,0.6507014563221238,1.0,1.3349888916122177,1.9548848260989558,0.7150929550355314,1.0,0.606157119111352,0.8952139411882373,0.3171002960599259,1.0,0.7247941738439477,0.8825883471559001,0.5670000000000001,1.0,3.635424687147849,5.19784936902806,2.073,1.0,3.9271323964704345,5.455259787788863,2.3990050000000003,1.0,0.4906986184664842,0.6543867018448958,0.32701053453620643,1.0,2.886462470804234,4.253195317972327,1.5197296190282685,1.0,0.8161533684185333,1.0823067359397438,0.55,1.0,1.7085621049124762,2.1171242084475055,1.3,1.0,1.804039044252646,2.5017686365050134,1.1063094496479178,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.6885153232478487,-3.3786889808736036,-3.9983416666666582
1.0,0.3267135232725993,0.508427046632865,0.145,1.0,1.254685618283421,2.0093712369309347,0.5,1.0,1.4664027175506338,2.332805435519257,0.6000000000000001,1.0,0.7040026756770432,1.1080053515489947,0.30000000000000004,1.0,0.7875423410049095,1.008084682116218,0.5670000000000001,1.0,4.256735874102848,6.440471749259224,2.073,1.0,4.534804980198403,6.670604961427208,2.3990050000000003,1.0,0.5078234859034854,0.7366034995287633,0.2790434723885806,1.0,3.3022255508944363,5.212451102710448,1.3920000000000001,1.0,0.9219914715952416,1.2939829433699481,0.55,1.0,1.871030227975346,2.442060456226182,1.3,1.0,1.8669981159136786,2.842185694188599,0.8918105381092313,-3.066046106565789,-2.599898326290457,-3.5321938866162315,0.4661482658477638,0.932296046123096,4.857973213145961e-7,0.4661482658477709,0.9322960461231031,4.857973284200234e-7,-3.066046106565775,-2.5998983262904427,-3.5321938866162172,-3.0660461065657856,-2.5998983262904534,-3.532193886616228,3.4241996461745074,3.8903474264498397,2.958051866124065
