gen39 state,gen39 power,gen39 upperbound,gen39 lowerbound,gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen17 state,gen17 power,gen17 upperbound,gen17 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen47 state,gen47 power,gen47 upperbound,gen47 lowerbound,gen9 state,gen9 power,gen9 upperbound,gen9 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,gen41 state,gen41 power,gen41 upperbound,gen41 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,1.4312940258817217,2.070833990779306,0.7917540680379558,1.0,0.25461545571277433,0.3642309126345545,0.145,1.0,0.9588315176554153,1.4176630403715218,0.5,1.0,1.1297002781203447,1.6594005620830292,0.6000000000000001,1.0,0.5457526790755485,0.7915053608616307,0.30000000000000004,1.0,0.4007623270064248,0.5384566493427833,0.2630680061887684,1.0,0.7227577113514148,0.8785154244207621,0.5670000000000001,1.0,3.5062601308367545,4.939520277481679,2.073,1.0,3.8130064800580556,5.227007975711868,2.3990050000000003,1.0,2.972320584474069,3.110162498317401,2.8344786721510675,1.0,0.32442664450393166,0.4797156455866486,0.16913764513397792,1.0,2.5575153224701577,3.723030657795389,1.3920000000000001,1.0,0.7999939296154734,1.0499878619882599,0.55,1.0,1.6977449072877564,2.095489818962448,1.3,1.0,1.2522903138578771,1.8545806343587272,0.65,3.9983416666666667,4.403807023117601,3.5928763146878206,3.9983416666666667,4.403807023117601,3.5928763146878206,3.9983416666666667,4.403807023117601,3.5928763146878206,3.9983416666666667,4.403807023117601,3.5928763146878206,3.9983416666666667,4.403807023117601,3.5928763146878206,3.9983416666666667,4.403807023117601,3.5928763146878206
1.0,2.235182343322151,2.522692069054675,1.9476726170470267,1.0,0.27567248900973196,0.32495089487241047,0.22639408305405317,1.0,1.2293502877207676,1.435621251998457,1.0230793230537953,1.0,1.3783624424986896,1.616492960873628,1.1402319236743412,1.0,0.6258510557546917,0.7363309163051793,0.5153711949957019,1.0,0.6258510557546917,0.6877525146513095,0.5639495967412509,1.0,0.6370219844071493,0.7070439686821502,0.5670000000000001,1.0,3.539038703181995,4.183370964311649,2.8947064408363308,1.0,3.725303901811615,4.360978299839124,3.0896295025844345,1.0,4.641728651816806,4.703696461521848,4.579760841994816,1.0,0.5066413290251274,0.5764526005032427,0.4368300574152614,1.0,2.9802431214492917,3.504208804266425,2.4562774376433083,1.0,0.7450607803623229,0.8574473251856869,0.6326742353268583,1.0,1.4901215607246454,1.66893060588793,1.311312515223905,1.0,1.8626519509058075,2.1334158348896395,1.5918880664109787,-0.057988168868138956,0.12429165698436567,-0.24026799506464958,0.18228006670676677,0.3645598925592714,2.4051025615534627e-7,-3.6337820142691255,-3.451502188414358,-3.8160618404678988,0.18228006670663888,0.3645598925590274,2.405102443869822e-7,0.18228006670663888,0.3645598925590274,2.405102443869822e-7,0.18228006670663888,0.3645598925590274,2.405102443869822e-7
1.0,2.235182343322151,2.387240861497742,2.0831238251465596,1.0,0.27567248900973196,0.30173491647872586,0.24961006154073792,1.0,1.2293502877207676,1.338443143939118,1.1202574315024165,1.0,1.3783624424986896,1.504305221179384,1.252419663817995,1.0,0.6258510557546917,0.6842817882829606,0.5674203232264226,1.0,0.6258510557546917,0.6585895799515522,0.5931125315578311,1.0,0.6258510557546917,0.6628843739892084,0.5888177375201749,1.0,3.539038703181995,3.8798139885761738,3.1982634177878153,1.0,3.725303901811615,4.061500205293008,3.3891075983302206,1.0,4.641728651816806,4.674502267715636,4.608955035917976,1.0,0.5066413290251274,0.5435632052012113,0.4697194528490433,1.0,2.9802431214492917,3.25735877414953,2.7031274687490523,1.0,0.7450607803623229,0.804499922551947,0.6856216381726985,1.0,1.4901215607246454,1.5846903213975143,1.3955528000517758,1.0,1.8626519509058075,2.005853906488875,1.7194499953227385,3.6021927653705283,3.698597157054385,3.5057883736866713,0.10000048157320052,0.19640487325705724,0.0035960898893432486,-3.3184314400572505,-3.222027048373394,-3.4148358317411076,0.10000048157320762,0.19640487325706435,0.003596089889350354,3.998342606312189,4.094746997996046,3.901938214628332,0.10000048157320762,0.19640487325706435,0.003596089889350354
1.0,2.235182343322151,2.3228084480850897,2.147556238016611,1.0,0.27567248900973196,0.29069137139248263,0.2606536065339809,1.0,1.2293502877207676,1.2922167562525642,1.1664838187996875,1.0,1.3783624424986896,1.450938942988234,1.3057859415597346,1.0,0.6258510557546917,0.6595226813323191,0.5921794299685619,1.0,0.6258510557546917,0.6447171435311448,0.6069849678614153,1.0,0.6258510557546917,0.6471920859203922,0.6045100254568426,1.0,3.539038703181995,3.735415803372388,3.34266160177559,1.0,3.725303901811615,3.919042291894798,3.5315655105287598,1.0,4.641728651816806,4.6606149617366155,4.622842341780049,1.0,0.5066413290251274,0.527918138957694,0.4853645189608098,1.0,2.9802431214492917,3.1399353603735243,2.8205508815362075,1.0,0.7450607803623229,0.7793135178151024,0.7108080426974424,1.0,1.4901215607246454,1.5446182915191216,1.435624829592713,1.0,1.8626519509058075,1.9451743226396256,1.7801295786609914,3.9983426063198735,4.053897148259722,3.942788064036019,0.10000048157714048,0.1555550235169886,0.04444593929328583,0.10000048157714048,0.1555550235169886,0.04444593929328583,0.14701048622638924,0.20256502816623737,0.09145594394253459,-3.2644655892169383,-3.2089110472770903,-3.320020131500793,-3.942787124382818,-3.88723258244297,-3.9983416666666725
1.0,2.235182343322151,2.5282819471113656,1.9420827389903352,1.0,0.27567248900973196,0.3259089851731773,0.22543599275328624,1.0,1.2293502877207676,1.4396316538518568,1.0190689212003952,1.0,1.3783624424986896,1.621122788806929,1.1356020957410395,1.0,0.6258510557546917,0.7384789095482736,0.5132232017526074,1.0,0.6258510557546917,0.6889560273529467,0.5627460840396136,1.0,0.6383833795821736,0.7097667590321985,0.5670000000000001,1.0,3.539038703181995,4.1958983275461605,2.8821790776018172,1.0,3.725303901811615,4.373337333467224,3.0772704689563346,1.0,4.641728651816806,4.704901264242204,4.57855603927446,1.0,0.5066413290251274,0.5778098989165429,0.4354727590019609,1.0,2.9802431214492917,3.514395952772013,2.446090289137719,1.0,0.7450607803623229,0.8596323889402251,0.63048917157232,1.0,1.4901215607246454,1.6724070822239891,1.3078360388878456,1.0,1.8626519509058075,2.1386801336529917,1.5866237676476258,-2.2017425368226267,-2.015918754340085,-2.3875663196491748,3.9983426055780313,4.184166388060573,3.8125188227514832,0.18582425228223087,0.3716480347647725,4.6945568277223515e-7,-2.9646381393305736,-2.778814356848032,-3.1504619221571217,3.9983426055780313,4.184166388060573,3.8125188227514832,-1.706221828027064,-1.5203980455445225,-1.8920456108536121
1.0,2.235182343322151,2.8293443437353654,1.6410203401959278,1.0,0.27567248900973196,0.37751028294850986,0.1738346946059516,1.0,1.2293502877207676,1.6556258457045447,0.80307472779057,1.0,1.3783624424986896,1.8704783345666962,0.8862465481836286,1.0,0.6258510557546917,0.8541665841522235,0.3975355263146464,1.0,0.6258510557546917,0.753775405279923,0.4979267056453439,1.0,0.7117060697988798,0.8564121389370161,0.5670000000000001,1.0,3.539038703181995,4.8706032067067415,2.2074741935771796,1.0,3.725303901811615,5.038976234047313,2.411631563577546,1.0,4.641728651816806,4.769790120630652,4.513667182418218,1.0,0.5066413290251274,0.6509119432005095,0.3623707141909898,1.0,2.9802431214492917,4.063060398177283,1.8974258397770374,1.0,0.7822558460467798,1.014511691033054,0.55,1.0,1.669523292405569,2.039046583123854,1.3,1.0,1.8626519509058075,2.422207320859284,1.3030965783973403,-3.2449497862209915,-2.8682538477181896,-3.621645726443828,-3.2449497862209986,-2.8682538477181967,-3.6216457264438353,-3.2449497862209986,-2.8682538477181967,-3.6216457264438353,0.3766964139597775,0.7533923524625795,4.737369407314951e-7,-0.9341737010763707,-0.5574777625735686,-1.3108696412992074,0.0854306976830912,0.4621266361858932,-0.29126524253974556
1.0,2.235182343322151,2.7647829414886784,1.7055817446130237,1.0,0.27567248900973196,0.36644462951758666,0.18490034840887704,1.0,1.2293502877207676,1.6093069162748912,0.8493936587773614,1.0,1.3783624424986896,1.8170052211099388,0.9397196634380311,1.0,0.6258510557546917,0.8293579113360778,0.4223441999648033,1.0,0.6258510557546917,0.7398751972876574,0.511826914104903,1.0,0.6959823664238102,0.8249647327154719,0.5670000000000001,1.0,3.539038703181995,4.725915947222486,2.352161457925494,1.0,3.725303901811615,4.896233130646509,2.554374671777051,1.0,4.641728651816806,4.755875013312038,4.527582290204627,1.0,0.5066413290251274,0.6352355567138683,0.3780471012046357,1.0,2.9802431214492917,3.945401911579554,2.015084330330179,1.0,0.7570190191780725,0.9640380381440443,0.55,1.0,1.629371039994597,1.9587420796517385,1.3,1.0,1.8626519509058075,2.3614062610578554,1.363897640242763,0.3357647806297095,0.671529091068124,4.698472890751759e-7,-2.4734068661106736,-2.137642555671361,-2.809171176893992,-3.6625773558842525,-3.3268130454458382,-3.998341666666673,-3.326813045097078,-2.991048734656285,-3.6625773558818775,0.3357647806306048,0.6715290910699173,4.6984728629961836e-7,-3.6625773558842383,-3.326813045445824,-3.9983416666666587
1.0,2.235182343322151,3.507430292540893,0.9629343935608072,1.0,0.3630599305521438,0.5811198610112871,0.145,1.0,1.4127615099940203,2.325523019598757,0.5,1.0,1.653741966489063,2.707483932528715,0.6000000000000001,1.0,0.7888800742902194,1.2777601483719363,0.30000000000000004,1.0,0.6258510557546917,0.8997687603965745,0.35193335099598566,1.0,0.8768515213880754,1.1867030426440024,0.5670000000000001,1.0,4.924209280307693,7.775418559399373,2.073,1.0,5.211902711706134,8.024800422212593,2.3990050000000003,1.0,4.641728651816806,4.915939962804461,4.367517340712203,1.0,0.5066413290251275,0.8155604333931425,0.19772222452536148,1.0,3.710579881118752,6.029159761248651,1.3920000000000001,1.0,1.0473172676784737,1.5446345351448465,0.55,1.0,2.091240854646462,2.8824817089554675,1.3,1.0,1.8626519509058075,3.0607985361848282,0.6645053651157888,-3.433712414811744,-2.8690831631976237,-3.998341666666673,0.5646297235539066,1.1292589751680269,4.7169897743337685e-7,0.5646297235539137,1.129258975168034,4.716989845388042e-7,-3.433712414811737,-2.8690831631976166,-3.998341666666666,-2.839080052606532,-2.274450800992412,-3.4037093044614615,3.9983426100646255,4.562971861678745,3.4337133582096966
1.0,2.14842983429997,2.9531299964244133,1.3437296694625205,1.0,0.2829234779609347,0.4208469554568672,0.145,1.0,1.1816364078015105,1.7589604547460715,0.6043123589105301,1.0,1.3248650620339815,1.9913596171481331,0.6583705046727765,1.0,0.6092179291315667,0.9184358572206206,0.30000000000000004,1.0,0.6015603532430553,0.7748140192988224,0.4283066866031723,1.0,0.7629818998984368,0.9589637991361303,0.5670000000000001,1.0,3.8763973474117686,5.679794688743471,2.073,1.0,4.178170179794884,5.957335353591398,2.3990050000000003,1.0,4.461572608642831,4.635011981481767,4.288133235219153,1.0,0.486977427062688,0.6823695701751459,0.29158528329147515,1.0,2.8645731095353866,4.33108096013536,1.3980652539911556,1.0,0.8645544760771263,1.179108951093748,0.55,1.0,1.800461915682058,2.3009238296768335,1.3,1.0,1.7903581934596167,2.5481890486910492,1.0325273356731948,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.6885153232478487,-3.3786889808736036,-3.9983416666666582,-3.688515323247863,-3.378688980873618,-3.9983416666666725,-3.688515323247863,-3.378688980873618,-3.9983416666666725,-3.688515323247863,-3.378688980873618,-3.9983416666666725
1.0,2.235182343322151,3.359878229885229,1.1104864573016753,1.0,0.3377698974432716,0.5305397949795436,0.145,1.0,1.3069017642360392,2.1138035288613626,0.5,1.0,1.5315316679108748,2.4630633362711603,0.6000000000000001,1.0,0.7321810134689053,1.164362027146313,0.30000000000000004,1.0,0.6258510557546917,0.868000485711884,0.38370162591432255,1.0,0.8409157343092798,1.1148314687507082,0.5670000000000001,1.0,4.593533319269255,7.114066639754524,2.073,1.0,4.885670028421353,7.3723350580423785,2.3990050000000003,1.0,4.641728651816806,4.8841376364068525,4.3993196673437085,1.0,0.5066413290251274,0.7797327859041197,0.2335498722778861,1.0,3.4416769157248552,5.491353832438563,1.3920000000000001,1.0,0.989639682744111,1.429279365700323,0.55,1.0,1.9994747637354295,2.698949527808316,1.3,1.0,1.8626519509058075,2.921840560162683,0.8034633421599298,0.08072065063215703,0.5468684309074892,-0.3854271294182855,-3.0521942308275793,-2.586046450552247,-3.5183420108780217,-3.53219388661622,-3.0660461063408877,-3.9983416666666622,0.08072065063216413,0.5468684309074963,-0.3854271294182784,0.08072065063216396,0.5468684309074962,-0.3854271294182785,0.4661482658477709,0.9322960461231031,4.857973284200234e-7
