gen2 state,gen2 power,gen11 state,gen11 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen17 state,gen17 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen47 state,gen47 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen15 state,gen15 power
0.0,0.0,1.0,9.257582693396207,1.0,2.2400472144621095,1.0,1.093641893827139,1.0,2.6381712310993057,1.0,5.750000000000003,1.0,1.9186699881727114,1.0,1.3910357422598363,0.0,0.0,1.0,1.7843630909991073,1.0,5.24,0.0,0.0,1.0,1.040878468781463,1.0,1.30469559133119,1.0,2.158503738852804,0.0,0.0,1.0,0.4029206976774377,1.0,1.5,1.0,1.1224219440014223,1.0,0.8154347451364895,1.0,1.4533925173634152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.988328500243742,1.0,2.033790184046305,1.0,1.7843630909991073,1.0,2.878004976503057,1.0,2.700000000000001,0.0,0.0,1.0,0.5564142962584941,1.0,1.6548528674467289,1.0,1.1991687426079447,1.0,3.3399999999999994,1.0,1.151201991982665,1.0,3.338485777550966,1.0,1.0,1.0,1.0360817935303772,1.0,0.5612109713440937,1.0,0.49405752216197696,1.0,1.5829027404007763,0.0,0.0,0.0,0.0,1.0,1.37,1.0,5.756009966820535,1.0,0.9833183690368464,1.0,1.0,0.0,0.0,1.0,1.347865667149604
0.0,0.0,1.0,14.396842228828586,1.0,3.4835882540636494,1.0,1.7007668547749661,1.0,4.10272705572101,1.0,5.75,1.0,2.1600000000000006,1.0,2.1632560873868343,1.0,0.5,1.0,2.774935396297801,1.0,5.24,0.0,0.0,1.0,1.6187123130016483,1.0,2.0000000000000004,1.0,3.356776688667107,0.0,0.0,1.0,0.6265983148419012,1.0,1.5000000000000002,1.0,1.7455238777927016,1.0,1.2681156369264146,1.0,2.260229636832431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.647270823366311,1.0,3.1628295826232917,1.0,2.774935396297801,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.8653024339509827,1.0,2.5735287961889006,1.0,1.864875936283517,1.0,3.34,1.0,1.7902808973999518,1.0,5.191814603705896,1.0,1.0000000000000002,1.0,1.6112528088200582,1.0,0.8727619378752186,1.0,0.7683288860715068,1.0,2.4616362361404054,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.951404497741445,1.0,1.5291982679054035,1.0,1.0,0.0,0.0,1.0,2.0961205530953544
0.0,0.0,1.0,14.396842228828586,1.0,3.4835882540636494,1.0,1.7007668547749661,1.0,4.10272705572101,1.0,5.749999999999999,1.0,2.16,1.0,2.1632560873868343,1.0,0.5,1.0,2.774935396297801,1.0,5.24,0.0,0.0,1.0,1.6187123130016483,1.0,2.0000000000000004,1.0,3.356776688667107,0.0,0.0,1.0,0.6265983148419012,1.0,1.5,1.0,1.7455238777927016,1.0,1.2681156369264146,1.0,2.260229636832431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.647270823366311,1.0,3.1628295826232917,1.0,2.774935396297801,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.8653024339509827,1.0,2.5735287961889006,1.0,1.864875936283517,1.0,3.34,1.0,1.790280897399952,1.0,5.191814603705896,1.0,1.0,1.0,1.6112528088200582,1.0,0.8727619378752186,1.0,0.7683288860715068,1.0,2.4616362361404054,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.951404497741445,1.0,1.5291982679054035,1.0,1.0,0.0,0.0,1.0,2.0961205530953544
0.0,0.0,1.0,14.396842228828586,1.0,3.4835882540636494,1.0,1.7007668547749661,1.0,4.10272705572101,1.0,5.75,1.0,2.16,1.0,2.1632560873868343,1.0,0.5,1.0,2.774935396297801,1.0,5.24,0.0,0.0,1.0,1.6187123130016483,1.0,1.9999999999999998,1.0,3.356776688667107,0.0,0.0,1.0,0.6265983148419012,1.0,1.4999999999999998,1.0,1.7455238777927016,1.0,1.2681156369264146,1.0,2.2602296368324315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.647270823366311,1.0,3.1628295826232917,1.0,2.774935396297801,1.0,3.5000000000000004,1.0,2.7,0.0,0.0,1.0,0.8653024339509827,1.0,2.5735287961889006,1.0,1.864875936283517,1.0,3.3399999999999994,1.0,1.7902808973999518,1.0,5.191814603705896,1.0,1.0,1.0,1.6112528088200582,1.0,0.8727619378752186,1.0,0.7683288860715068,1.0,2.4616362361404054,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.951404497741445,1.0,1.5291982679054035,1.0,0.9999999999999999,0.0,0.0,1.0,2.0961205530953544
0.0,0.0,1.0,14.396842228828586,1.0,3.4835882540636494,1.0,1.7007668547749661,1.0,4.10272705572101,1.0,5.75,1.0,2.16,1.0,2.1632560873868343,1.0,0.5,1.0,2.774935396297801,1.0,5.24,0.0,0.0,1.0,1.6187123130016483,1.0,2.0000000000000004,1.0,3.356776688667107,0.0,0.0,1.0,0.6265983148419012,1.0,1.5,1.0,1.7455238777927016,1.0,1.2681156369264146,1.0,2.260229636832431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.647270823366311,1.0,3.1628295826232917,1.0,2.774935396297801,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.8653024339509827,1.0,2.5735287961889006,1.0,1.864875936283517,1.0,3.34,1.0,1.7902808973999518,1.0,5.191814603705896,1.0,1.0000000000000002,1.0,1.6112528088200582,1.0,0.8727619378752186,1.0,0.7683288860715068,1.0,2.4616362361404054,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.951404497741445,1.0,1.5291982679054035,1.0,1.0,0.0,0.0,1.0,2.0961205530953544
0.0,0.0,1.0,14.396842228828586,1.0,3.4835882540636494,1.0,1.7007668547749661,1.0,4.10272705572101,1.0,5.75,1.0,2.16,1.0,2.1632560873868343,1.0,0.5,1.0,2.774935396297801,1.0,5.24,0.0,0.0,1.0,1.6187123130016483,1.0,2.0000000000000004,1.0,3.356776688667107,0.0,0.0,1.0,0.6265983148419012,1.0,1.4999999999999998,1.0,1.7455238777927016,1.0,1.2681156369264146,1.0,2.260229636832431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.647270823366311,1.0,3.1628295826232917,1.0,2.774935396297801,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.8653024339509827,1.0,2.5735287961889006,1.0,1.864875936283517,1.0,3.34,1.0,1.7902808973999518,1.0,5.191814603705896,1.0,1.0,1.0,1.6112528088200582,1.0,0.8727619378752186,1.0,0.7683288860715068,1.0,2.4616362361404054,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.951404497741445,1.0,1.5291982679054035,1.0,1.0,0.0,0.0,1.0,2.0961205530953544
0.0,0.0,1.0,14.396842228828586,1.0,3.4835882540636494,1.0,1.7007668547749661,1.0,4.10272705572101,1.0,5.75,1.0,2.16,1.0,2.1632560873868343,1.0,0.5,1.0,2.774935396297801,1.0,5.24,0.0,0.0,1.0,1.6187123130016483,1.0,2.0,1.0,3.356776688667107,0.0,0.0,1.0,0.6265983148419012,1.0,1.4999999999999998,1.0,1.7455238777927016,1.0,1.2681156369264146,1.0,2.26022963683243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.647270823366311,1.0,3.1628295826232917,1.0,2.774935396297801,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.8653024339509827,1.0,2.5735287961889006,1.0,1.864875936283517,1.0,3.34,1.0,1.7902808973999518,1.0,5.191814603705896,1.0,1.0,1.0,1.6112528088200582,1.0,0.8727619378752186,1.0,0.7683288860715068,1.0,2.4616362361404054,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.951404497741445,1.0,1.5291982679054035,1.0,1.0,0.0,0.0,1.0,2.0961205530953544
0.0,0.0,1.0,14.396842228828586,1.0,3.4835882540636494,1.0,1.7007668547749661,1.0,4.10272705572101,1.0,5.75,1.0,2.16,1.0,2.1632560873868343,1.0,0.5,1.0,2.774935396297801,1.0,5.24,0.0,0.0,1.0,1.6187123130016483,1.0,2.0,1.0,3.356776688667107,0.0,0.0,1.0,0.6265983148419012,1.0,1.5,1.0,1.7455238777927016,1.0,1.2681156369264146,1.0,2.260229636832431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.647270823366311,1.0,3.1628295826232917,1.0,2.774935396297801,1.0,3.4999999999999996,1.0,2.7,0.0,0.0,1.0,0.8653024339509827,1.0,2.5735287961889006,1.0,1.864875936283517,1.0,3.3399999999999994,1.0,1.7902808973999518,1.0,5.191814603705896,1.0,0.9999999999999998,1.0,1.6112528088200582,1.0,0.8727619378752186,1.0,0.7683288860715068,1.0,2.4616362361404054,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.951404497741445,1.0,1.5291982679054035,1.0,1.0,0.0,0.0,1.0,2.0961205530953544
0.0,0.0,1.0,13.870666722168622,1.0,3.35627013906019,1.0,1.6386072612128644,1.0,3.9527806679701727,1.0,5.75,1.0,2.1600000000000006,1.0,2.084193446446257,1.0,0.5,1.0,2.673517112004047,1.0,5.239999999999999,0.0,0.0,1.0,1.5595516472186441,1.0,1.9548297131763068,1.0,3.234093280261965,0.0,0.0,1.0,0.6036974119533486,1.0,1.5,1.0,1.681728505433511,1.0,1.2217685715659938,1.0,2.177622808513737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.477422460704229,1.0,3.047234549235796,1.0,2.673517112004047,1.0,3.4999999999999996,1.0,2.7,0.0,0.0,1.0,0.8336773776114366,1.0,2.4794715163551904,1.0,1.7967184872377067,1.0,3.34,1.0,1.7248497463683188,1.0,5.002064265668619,1.0,1.0,1.0,1.552364772849189,1.0,0.8408642517329438,1.0,0.7402480170528392,1.0,2.3716684033909385,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.62424874219069,1.0,1.4733091596822498,1.0,1.0,0.0,0.0,1.0,2.019511580341816
0.0,0.0,1.0,14.396842228828586,1.0,3.4835882540636494,1.0,1.7007668547749661,1.0,4.10272705572101,1.0,5.749999999999999,1.0,2.16,1.0,2.1632560873868343,1.0,0.5,1.0,2.774935396297801,1.0,5.24,0.0,0.0,1.0,1.6187123130016483,1.0,2.0,1.0,3.356776688667107,0.0,0.0,1.0,0.6265983148419012,1.0,1.5000000000000002,1.0,1.7455238777927016,1.0,1.2681156369264146,1.0,2.260229636832431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.647270823366311,1.0,3.1628295826232917,1.0,2.774935396297801,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.8653024339509827,1.0,2.5735287961889006,1.0,1.864875936283517,1.0,3.3399999999999994,1.0,1.7902808973999518,1.0,5.191814603705896,1.0,0.9999999999999998,1.0,1.6112528088200582,1.0,0.8727619378752186,1.0,0.7683288860715068,1.0,2.4616362361404054,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.951404497741445,1.0,1.5291982679054035,1.0,0.9999999999999999,0.0,0.0,1.0,2.0961205530953544
