gen39 state,gen39 power,gen39 upperbound,gen39 lowerbound,gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen9 state,gen9 power,gen9 upperbound,gen9 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,gen41 state,gen41 power,gen41 upperbound,gen41 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,1.4390024925685363,2.0248160668578916,0.8531889247404234,1.0,0.25157327886765934,0.3581465589107708,0.145,1.0,0.9450314758082435,1.3900629565249707,0.5,1.0,1.1121793617776021,1.6243587292042965,0.6000000000000001,1.0,0.5383618466010184,0.7767236958310534,0.30000000000000004,1.0,0.7079147209875146,0.8488294435292507,0.5670000000000001,1.0,3.421969449107738,4.7709389130939615,2.073,1.0,3.721817881949479,5.044630778488949,2.3990050000000003,1.0,0.32617389694560445,0.47528071337243794,0.17706708216334752,1.0,2.5204550090011844,3.648910030448685,1.3920000000000001,1.0,0.7815829691042103,1.0131659407626696,0.55,1.0,1.6621141408891715,2.024228285772288,1.3,1.0,1.2306662401996036,1.811332486803677,0.65,3.9983416666666667,4.517181550950093,3.4795017881057944,3.9983416666666667,4.517181550950093,3.4795017881057944,3.9983416666666667,4.517181550950093,3.4795017881057944,3.9983416666666667,4.517181550950093,3.4795017881057944,3.9983416666666667,4.517181550950093,3.4795017881057944,3.9983416666666667,4.517181550950093,3.4795017881057944
1.0,2.237851125778072,2.5012077716779006,1.9744944793812254,1.0,0.2760016388459622,0.32391241252297126,0.22809086507853393,1.0,1.2308181180702031,1.4308851756210093,1.0307510601418224,1.0,1.3800081916767957,1.6102620577949018,1.1497543251241447,1.0,0.6265983148419012,0.7337555742137987,0.5194410552677721,1.0,0.6303492127620166,0.693698425404478,0.5670000000000001,1.0,3.5432642753954178,4.149703062491918,2.9368254871544215,1.0,3.729751872567035,4.3244317893106485,3.135071954701117,1.0,0.5072462530459287,0.5742782795786159,0.4402142263867359,1.0,2.9838014980536274,3.4911064539992913,2.4764965411505555,1.0,0.7459503745134068,0.8500601414089111,0.6418406074214221,1.0,1.4919007490268132,1.654691730347089,1.3291097673993117,1.0,1.864875936283517,2.12591856452647,1.6038333075479134,-0.47790553275784586,-0.2446573840619143,-0.7111536818939729,0.2332483896472226,0.4664965383440036,2.405102461078279e-7,0.2332483896472226,0.4664965383440036,2.405102461078279e-7,-3.531845368392707,-3.2985972196959263,-3.765093517529684,0.2332483896472226,0.4664965383440036,2.405102461078279e-7,0.2332483896472226,0.4664965383440036,2.405102461078279e-7
1.0,2.237851125778072,2.3771355316366654,2.0985667199194777,1.0,0.2760016388459622,0.301340751223502,0.2506625264684222,1.0,1.2308181180702031,1.3366298440193565,1.125006392121049,1.0,1.3800081916767957,1.5017851562539608,1.2582312270996299,1.0,0.6265983148419012,0.6832717857317415,0.5699248439520607,1.0,0.6265983148419012,0.6601025289253046,0.5930941007584977,1.0,3.5432642753954178,3.8639984108934464,3.2225301398973882,1.0,3.729751872567035,4.044266961398996,3.415236783735073,1.0,0.5072462530459287,0.5426982385358035,0.47179426755605386,1.0,2.9838014980536274,3.2521056038284555,2.7154973922787975,1.0,0.7459503745134068,0.8010120836135165,0.6908886654132969,1.0,1.4919007490268132,1.5779978552337184,1.4058036428199074,1.0,1.864875936283517,2.002936501470146,1.726815371096887,0.09876995875061191,0.222130543397057,-0.02459062589583387,0.09876995875061191,0.222130543397057,-0.02459062589583387,3.998342606312182,4.121703190958627,3.874982021665736,0.0987699587506048,0.2221305433970499,-0.024590625895840976,0.06715547804694477,0.1905160626933899,-0.05620510659950101,0.09876995875061191,0.222130543397057,-0.02459062589583387
1.0,2.237851125778072,2.3181159480717826,2.157586302987343,1.0,0.2760016388459622,0.29060369956859927,0.2613995780329058,1.0,1.2308181180702031,1.2917937838494862,1.1698424519133446,1.0,1.3800081916767957,1.4501840764860185,1.3098323064330275,1.0,0.6265983148419012,0.6592572908536094,0.593939338627961,1.0,0.6265983148419012,0.6459056434184038,0.607290986145843,1.0,3.5432642753954178,3.7280923487937576,3.35843620085258,1.0,3.729751872567035,3.910996122834485,3.548507621177279,1.0,0.5072462530459287,0.52767601542861,0.48681649053674153,1.0,2.9838014980536274,3.138415944932577,2.8291870502172687,1.0,0.7459503745134068,0.7776805475278586,0.7142202013024743,1.0,1.4919007490268132,1.5415155561339051,1.442285941612495,1.0,1.864875936283517,1.944435501205123,1.7853163708692597,0.10000048157714048,0.17108895227606097,0.028912010438023786,0.10000048157714048,0.17108895227606097,0.028912010438023786,0.10000048157714758,0.17108895227606807,0.02891201043803089,0.9799877600983589,1.0510762307972794,0.9088992889592422,-3.6347749269950143,-3.563686456296094,-3.705863398134131,-0.6286403927176378,-0.5575519220187173,-0.6997288638567545
1.0,2.237851125778072,2.5063280559821908,1.9693741950769343,1.0,0.2760016388459622,0.32484391277665414,0.22715936482485088,1.0,1.2308181180702031,1.4347749586605931,1.0268612771022383,1.0,1.3800081916767957,1.6147387447327168,1.145277638186329,1.0,0.6265983148419012,0.735838968127698,0.5173576613538724,1.0,0.631580873265871,0.6961617464121865,0.5670000000000001,1.0,3.5432642753954178,4.1614936857832845,2.925034863863053,1.0,3.729751872567035,4.335993791983393,3.123509952028372,1.0,0.5072462530459287,0.5755815428099932,0.43891096315535855,1.0,2.9838014980536274,3.5009696780487243,2.466633317101122,1.0,0.7459503745134068,0.852084284766057,0.6398164640642762,1.0,1.4919007490268132,1.6578567771363437,1.3259447206100567,1.0,1.864875936283517,2.1309938587821975,1.5987580132921853,0.502510559336308,0.7402936109988678,0.2647275072335519,3.9983426055780384,4.236125657240598,3.7605595534752823,-1.9733727976005215,-1.7355897459379617,-2.2111558497032777,0.23778352155844118,0.4755665732210011,4.694556850759479e-7,-1.8071181427522847,-1.5693350910897248,-2.044901194855041,0.23778352155843407,0.475566573220994,4.6945567797052057e-7
1.0,2.237851125778072,2.7820988417510963,1.6936034073199528,1.0,0.2760016388459622,0.3750131107422543,0.1769901664975729,1.0,1.2308181180702031,1.6442728032232248,0.8173634310293024,1.0,1.3800081916767957,1.855846347575861,0.9041700336050015,1.0,0.6265983148419012,0.848047420346028,0.4051492083266138,1.0,0.6979162498215131,0.8288324990452485,0.5670000000000001,1.0,3.5432642753954178,4.7965188633972,2.2900096816711386,1.0,3.729751872567035,4.95870580808247,2.5007979314400623,1.0,0.5072462530459287,0.6457733337383772,0.36871917172095053,1.0,2.9838014980536274,4.032188041069676,1.9354149502505305,1.0,0.76515121787979,0.980302434777176,0.55,1.0,1.636420673442271,1.9728413453484088,1.3,1.0,1.864875936283517,2.4043415484285826,1.3254103216751927,-3.5163155825000842,-3.0342895005344817,-3.9983416666666702,-2.871369820881272,-2.3893437389156693,-3.353395905047858,0.48202655790352367,0.9640526398691261,4.737369375118483e-7,-3.5163155825000842,-3.0342895005344817,-3.9983416666666702,-1.321062426357349,-0.8390363443917465,-1.8030885105239352,0.4820265579035308,0.9640526398691333,4.7373694461727567e-7
1.0,2.237851125778072,2.722961105429456,1.7527411456296706,1.0,0.2760016388459622,0.3642545643194143,0.18774871328209095,1.0,1.2308181180702031,1.5993469846411252,0.8622892511217066,1.0,1.3800081916767957,1.8041419663364744,0.9558744165825723,1.0,0.6265983148419012,0.8239848502596238,0.42921177922194687,1.0,0.683690942741921,0.8003818853642866,0.5670000000000001,1.0,3.5432642753954178,4.660340727607267,2.4261878220390733,1.0,3.729751872567035,4.8251681713465615,2.634335572665205,1.0,0.5072462530459287,0.630721037273062,0.38377146869228995,1.0,2.9838014980536274,3.918270784047853,2.0493322111019947,1.0,0.7459503745134068,0.9377233473488769,0.5541774014814566,1.0,1.5998653383011852,1.8997306762951445,1.3,1.0,1.864875936283517,2.345723433571471,1.3840284385029125,0.08542188793108493,0.46228514000845466,-0.29144136453239855,-2.1169410747510256,-1.7400778226736557,-2.493804327214509,-3.621478414203189,-3.244615162125819,-3.9983416666666725,-3.621478414203189,-3.244615162125819,-3.9983416666666725,0.37686372231076604,0.7537269743881359,4.698472825248601e-7,-3.621478414203189,-3.244615162125819,-3.9983416666666725
1.0,2.237851125778072,3.403220233920493,1.0724820171386318,1.0,0.3570080752981607,0.5690161505059019,0.145,1.0,1.3853088469800012,2.2706176935824267,0.5,1.0,1.6188873031930444,2.6377746059515434,0.6000000000000001,1.0,0.7741773628373604,1.248354725472489,0.30000000000000004,1.0,0.8473241027691241,1.127648205418693,0.5670000000000001,1.0,4.75652836264418,7.4400567241438615,2.073,1.0,5.030499649141608,7.661994297160907,2.3990050000000003,1.0,0.5072462530459287,0.8038670302071387,0.21062547575821305,1.0,3.6368551556342306,5.8817103103110515,1.3920000000000001,1.0,1.0106920240540345,1.471384047911588,0.55,1.0,2.020359951986587,2.740719903665947,1.3,1.0,1.864875936283517,3.0200053761471857,0.7097464959271971,0.07553515230436361,0.6401644039184838,-0.4890940995505656,-3.433712414811737,-2.8690831631976166,-3.998341666666666,0.5646297235539137,1.129258975168034,4.716989845388042e-7,0.5646297235539137,1.129258975168034,4.716989845388042e-7,0.5646297235539137,1.129258975168034,4.716989845388042e-7,-2.3734000769982146,-1.8087708253840944,-2.938029328853144
1.0,2.156062186841311,2.893161201882277,1.4189631693152518,1.0,0.279095663641119,0.41319132683014104,0.145,1.0,1.1858342016954695,1.745794367344507,0.625874034158554,1.0,1.329571679425767,1.9740205686692365,0.6851227880095703,1.0,0.6036974119533486,0.9036158365203069,0.30377898637523026,1.0,0.7443057301829724,0.9216114597681673,0.5670000000000001,1.0,3.770338727227523,5.467677448732552,2.073,1.0,4.063432266972877,5.7278595283342195,2.3990050000000003,1.0,0.4887074269647925,0.6763208458881073,0.3010940074089484,1.0,2.87474957958033,4.29462634811717,1.4548728062564464,1.0,0.8413889134308461,1.1327778258792889,0.55,1.0,1.7556295588565443,2.211259116176956,1.3,1.0,1.7967184872377067,2.5273408852567525,1.0660960867554037,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654
1.0,2.237851125778072,3.2680637058496886,1.2076385462034742,1.0,0.33241992088546063,0.5198398418613407,0.145,1.0,1.28263299087471,2.065265982126996,0.5,1.0,1.500719359331392,2.40143871909733,0.6000000000000001,1.0,0.7191834848916507,1.1383669699855334,0.30000000000000004,1.0,0.8148128301923828,1.0626256605043212,0.5670000000000001,1.0,4.4452996056321705,6.81759921240884,2.073,1.0,4.7253056291577415,7.051606259437792,2.3990050000000003,1.0,0.5072462530459287,0.7694657112476234,0.24502679497073981,1.0,3.3765025953685264,5.361005191694462,1.3920000000000001,1.0,0.9572621412148584,1.3645242826261974,0.55,1.0,1.9368144469049455,2.573628894117118,1.3,1.0,1.864875936283517,2.886036418609599,0.8437154544500867,-3.53219388661622,-3.0660461063408877,-3.9983416666666622,0.08072065063215703,0.5468684309074892,-0.3854271294182855,0.4661482658477638,0.932296046123096,4.857973213145961e-7,-3.356397185867894,-2.8902494055925616,-3.822544965918336,0.4661482658477709,0.9322960461231031,4.857973284200234e-7,0.4661482658477638,0.932296046123096,4.857973213145961e-7
