gen39 state,gen39 power,gen39 upperbound,gen39 lowerbound,gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen17 state,gen17 power,gen17 upperbound,gen17 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen47 state,gen47 power,gen47 upperbound,gen47 lowerbound,gen9 state,gen9 power,gen9 upperbound,gen9 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,gen41 state,gen41 power,gen41 upperbound,gen41 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,1.8566177900262908,2.418279019727206,1.2949565609967504,1.0,0.2449229476105189,0.34484589534047944,0.145,1.0,1.0211397835954332,1.411091338748432,0.6311882289085584,1.0,1.144914301731454,1.6128561679150526,0.676972436107204,1.0,0.5229241744277231,0.7458483491219158,0.30000000000000004,1.0,0.5198529808954495,0.662656507234607,0.3770494547269907,1.0,0.7366868789850184,0.9063737581728699,0.5670000000000001,1.0,3.376921728624105,4.680843458806836,2.073,1.0,3.7971690079860494,5.195333017643376,2.3990050000000003,1.0,3.855576265258531,4.418901482601146,3.2922510485892795,1.0,0.42083336397179216,0.5549284463377716,0.2867382817661017,1.0,2.4754903842262292,3.531138659719096,1.4198421099952194,1.0,0.8055951630742079,1.0611903264539384,0.55,1.0,1.7260889197180782,2.1521778399454767,1.3,1.0,1.5471814901413927,2.062357251882903,1.0320057290156917,3.9983416666666667,4.736771549435607,3.2599117847803996,3.9983416666666667,4.736771549435607,3.2599117847803996,3.9983416666666667,4.736771549435607,3.2599117847803996,3.9983416666666667,4.736771549435607,3.2599117847803996,3.9983416666666667,4.736771549435607,3.2599117847803996,3.9983416666666667,4.736771549435607,3.2599117847803996
1.0,2.4285991824585884,2.7454375617546076,2.1117608028268813,1.0,0.2995272325032259,0.35589470659450373,0.24315975835222725,1.0,1.335729549150066,1.5557048869607777,1.1157542111062926,1.0,1.4976361597455015,1.7616065651183554,1.2336657540929734,1.0,0.6800077706803997,0.8057613931150864,0.5542541481124782,1.0,0.6800077706803997,0.7605645822430359,0.5994509590324145,1.0,0.6800077706803997,0.7757297342887965,0.5842858069705865,1.0,3.8452820312021974,4.580836536076873,3.1097275255482075,1.0,4.047665300049981,4.836382760654738,3.2589478386095836,1.0,5.043390953170286,5.361168003536491,4.7256139024674,1.0,0.5504824790452532,0.6261267755031504,0.4748381825072114,1.0,3.2381322400399837,3.8336333553509037,2.6426311240981355,1.0,0.8095330600099959,0.9537166942698471,0.6653494255973833,1.0,1.6190661200199916,1.859426885160801,1.3787053546245223,1.0,2.0238326500249904,2.3144481398812,1.7332171598608768,0.2884072073424093,0.5768144143759549,3.2990277176736527e-12,3.9983416677231007,4.286748874756646,3.7099344603839906,0.2884072073424093,0.5768144143759549,3.2990277176736527e-12,0.2884072073424093,0.5768144143759549,3.2990277176736527e-12,-1.0106281668965076,-0.722220959862962,-1.299035374235618,0.2884072073424093,0.5768144143759549,3.2990277176736527e-12
1.0,2.4285991824585875,2.5883062270354142,2.2688921368746984,1.0,0.2995272325032257,0.32794008677101016,0.27111437805627875,1.0,1.3357295491500656,1.4466113531777103,1.2248477444232353,1.0,1.4976361597455015,1.630694324578675,1.3645779940733047,1.0,0.6800077706803995,0.7433957334281506,0.6166198075329439,1.0,0.6800077706803995,0.7206136162341694,0.639401924870582,1.0,0.6800077706803995,0.7282578341447901,0.6317577069117594,1.0,3.8452820312021965,4.21604909660544,3.474514963461011,1.0,4.04766530004998,4.445229935114718,3.6501006624783225,1.0,5.043390953170284,5.203571148704333,4.883210756626188,1.0,0.5504824790452532,0.5886120991159864,0.5123528587340866,1.0,3.2381322400399823,3.5383033347786483,2.9379611434085313,1.0,0.8095330600099956,0.8822109412538991,0.7368551783078086,1.0,1.6190661200199916,1.7402234984858067,1.4979087407901963,1.0,2.02383265002499,2.1703216615402843,1.8773436375859813,-1.2316499012106332,-1.0216791074867386,-1.4416206962585376,3.9983416666730807,4.208312460396975,3.7883708716251765,3.6916752176329,3.901646011356795,3.481704422584996,0.20997079505131522,0.4199415887754157,3.204991827487902e-12,0.20997079505111627,0.41994158877501087,3.2119029658161935e-12,3.9983416666734612,4.208312460397356,3.788370871625557
1.0,2.4285991824585875,2.5251639609142553,2.332034404338607,1.0,0.2995272325032257,0.31670669371567045,0.2823477713505018,1.0,1.3357295491500656,1.4027727836489896,1.268686314884204,1.0,1.4976361597455015,1.57808804114421,1.4171842786264675,1.0,0.6800077706803995,0.7183344744003987,0.6416810670936355,1.0,0.6800077706803995,0.7045595648125527,0.6554559766335957,1.0,0.6800077706803995,0.7091815413256228,0.650834000136593,1.0,3.8452820312021965,4.069461494444969,3.6211025687387393,1.0,4.04766530004998,4.288047563766388,3.8072830371692103,1.0,5.043390953170284,5.140241816172074,4.946540090505175,1.0,0.5504824790452532,0.5735370557828368,0.527427902387814,1.0,3.2381322400399823,3.4196267717247824,3.0566377089861105,1.0,0.8095330600099956,0.8534767916064363,0.7655893285663161,1.0,1.6190661200199916,1.692322346386343,1.545809893908301,1.0,2.02383265002499,2.112405317440167,1.9352599829177168,-0.5125567590102359,-0.3856006611634999,-0.6395128564156347,-1.634921435879625,-1.5079653380328888,-1.7618775332850238,3.9983416666730878,4.125297764519824,3.871385569267689,0.12695609740862634,0.25391219525536235,3.2274738437365613e-12,3.9983416666730878,4.125297764519824,3.871385569267689,-3.744429471855874,-3.617473374009137,-3.871385569261274
1.0,2.4285991824585875,2.6952458099476573,2.1619525549695173,1.0,0.2995272325032257,0.34696528877630795,0.25208917623014354,1.0,1.3357295491500656,1.5208576327121694,1.150601465587962,1.0,1.4976361597455015,1.7197898600200259,1.2754824594709768,1.0,0.6800077706803995,0.7858402124169307,0.5741753289438682,1.0,0.6800077706803995,0.7478032258022698,0.6122123155585295,1.0,0.6800077706803995,0.7605659998618575,0.5994495414989417,1.0,3.8452820312021965,4.464314133610405,3.226249928793987,1.0,4.04766530004998,4.711438582122956,3.3838920179770007,1.0,5.043390953170284,5.310827552744623,4.775954353595943,1.0,0.5504824790452532,0.6141436320409788,0.48682132604952744,1.0,3.2381322400399823,3.7392974221635824,2.736967057916381,1.0,0.8095330600099956,0.9308759348849707,0.6881901851350205,1.0,1.6190661200199916,1.8213502863128916,1.4167819537270907,1.0,2.02383265002499,2.2684104705479324,1.779254829502046,0.3505669032102312,0.7011338062922471,1.2821493866610467e-10,-3.229293188003384,-2.878726284921368,-3.5798600910854006,0.35056690308522276,0.7011338061672386,3.206490628571146e-12,3.9983416666730807,4.348908569755096,3.6477747635910642,0.3505669030852263,0.7011338061672422,3.2100433422499464e-12,3.9983416666730878,4.348908569755103,3.6477747635910713
1.0,2.4285991824585875,3.0348257007580632,1.8223726658375483,1.0,0.2995272325032257,0.40737861603705317,0.19167584926800257,1.0,1.3357295491500656,1.7566220036848947,0.9148370957805465,1.0,1.4976361597455015,2.002707105187296,0.9925652157020782,1.0,0.6800077706803995,0.9206199744844756,0.43939556754249764,1.0,0.6800077706803995,0.8341421135823908,0.5258734282051545,1.0,0.7501507681972708,0.9333015369016244,0.5670000000000001,1.0,3.8452820312021965,5.252664077217074,2.437899989083886,1.0,4.04766530004998,5.556767325905576,2.5385632783725782,1.0,5.043390953170284,5.651413489035471,4.435368418988507,1.0,0.5504824790452532,0.6952174021715961,0.40574755631963266,1.0,3.2381322400399823,4.377541451072169,2.0987230321624386,1.0,0.825875487512979,1.1017509757897646,0.55,1.0,1.7598971554754168,2.2197943122241335,1.3,1.0,2.02383265002499,2.5798852878742196,1.4677800137152828,-2.237755554611559,-1.6823711293005434,-2.7931399783849016,-0.0999999999999929,0.4553844253110225,-0.6553844237733357,-0.1,0.4553844253110154,-0.6553844237733428,-3.4429572428933284,-2.887572817582313,-3.998341666666671,0.5553844237767365,1.1107688490877519,3.393618719371716e-12,0.07602193463691016,0.6314063599479256,-0.4793624891364327
1.0,2.4285991824585875,2.9832187135327444,1.873979650377369,1.0,0.2995272325032257,0.3981974192331321,0.2008570455941569,1.0,1.3357295491500656,1.7207921762709737,0.9506669213299721,1.0,1.4976361597455015,1.959711312290591,1.0355610063613896,1.0,0.6800077706803995,0.9001370847507758,0.4598784562103191,1.0,0.6800077706803995,0.8210209306169226,0.538994610487829,1.0,0.7345594692295263,0.9021189381548032,0.5670000000000001,1.0,3.8452820312021965,5.1328561422663395,2.5577079178001143,1.0,4.04766530004998,5.4283001496617915,2.66703044793125,1.0,5.043390953170284,5.599653610023381,4.487128295307142,1.0,0.5504824790452532,0.6828963751241632,0.4180685827259098,1.0,3.2381322400399823,4.280545567812073,2.195718910375109,1.0,0.8095330600099956,1.061923757751363,0.5571423618103446,1.0,1.7207469290471598,2.1414938573303393,1.3,1.0,2.02383265002499,2.532549514014333,1.5151157851119335,-0.7975441340662783,-0.4154851384718688,-1.1796031303544194,-0.1,0.2820589955944095,-0.4820589962881412,-3.2342236740903885,-2.852164678495979,-3.6162826703785296,-3.234223674090385,-2.8521646784959755,-3.616282670378526,-0.1,0.2820589955944095,-0.4820589962881412,-0.1,0.2820589955944095,-0.4820589962881412
1.0,2.4285991824585875,3.7941484897614615,1.0630498741486505,1.0,0.3879395246483313,0.6308790491175001,0.145,1.0,1.44807696927409,2.396153937848922,0.5,1.0,1.7376923631288212,2.8753847254186193,0.6000000000000001,1.0,0.8419885448054137,1.383977089211123,0.30000000000000004,1.0,0.6800077706803995,1.0272014991431677,0.3328140419615837,1.0,0.9795543802046498,1.3921087601050495,0.5670000000000001,1.0,5.243183951791508,8.413367901245072,2.073,1.0,5.798317246116922,9.197629489726928,2.3990050000000003,1.0,5.043390953170284,6.4129858613644535,3.673796043966068,1.0,0.5504824790452532,0.8765036411879437,0.22446131666212932,1.0,3.958564498648914,6.525128995405042,1.3920000000000017,1.0,1.1714204935356025,1.792840986612921,0.55,1.0,2.335936610053866,3.371873219343752,1.3,1.0,2.02383265002499,3.2763632990782674,0.7713020000479984,-0.1,0.46869297962654133,-0.6686929800459398,-3.429648686620723,-2.860955706994182,-3.998341666666663,-1.078818297719831,-0.5101253180932898,-1.647511277765771,-0.0999999999999929,0.46869297962654843,-0.6686929800459327,-3.4296486866207303,-2.860955706994189,-3.9983416666666702,0.07532117849434013,0.6440141581208815,-0.4933718015515997
1.0,2.4001810991275603,3.286968122657947,1.5133940766042362,1.0,0.3027648030760295,0.46052960633122153,0.145,1.0,1.3200996033320676,1.9357803030650969,0.704418904298224,1.0,1.4801116750571213,2.2189285147367563,0.7412948362165093,1.0,0.6720507073524861,1.0240177915952404,0.32008362350943625,1.0,0.6720507073524861,0.8975181374960591,0.44658327746496074,1.0,0.834912603539323,1.1028252073828955,0.5670000000000001,1.0,4.131715837174548,6.190431676687036,2.073,1.0,4.606516634341445,6.814028271189809,2.3990050000000003,1.0,4.98437606697031,5.87379030165565,4.094961833295017,1.0,0.5440410468506074,0.7557590232270621,0.3323230707145862,1.0,3.2002414623031696,4.866967137169132,1.5335157893299907,1.0,0.9535501507297727,1.3571003019178287,0.55,1.0,1.9727367048279945,2.645473410419969,1.3,1.0,2.0001509139394824,2.813543678458811,1.1867581503438671,-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.6834972578045324,-3.3686528485848437,-3.9983416666666742,-3.683497257804518,-3.3686528485848295,-3.99834166666666,-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.683497257804518,-3.3686528485848295,-3.99834166666666,-3.6834972578045253,-3.3686528485848366,-3.998341666666667
1.0,2.4285991824585875,3.676889162195224,1.1803092033933265,1.0,0.36707837702522544,0.5891567541698927,0.145,1.0,1.3666658705954273,2.2333317416569085,0.5,1.0,1.6399990447144286,2.6799980899882065,0.6000000000000001,1.0,0.7954481431989445,1.290896286664359,0.30000000000000004,1.0,0.6800077706803995,0.9973880732075127,0.36262746832398507,1.0,0.944128453359414,1.3212569069216609,0.5670000000000001,1.0,4.970961160928407,7.86892232341544,2.073,1.0,5.506419274035483,8.613833549742246,2.3990050000000003,1.0,5.043390953170284,6.295379139209401,3.7914027678045312,1.0,0.5504824790452532,0.8485082974528116,0.2524566607979838,1.0,3.7381743378957704,6.084348677053397,1.3920000000000001,1.0,1.1180592931692355,1.6861185866439934,0.55,1.0,2.2469810291050822,3.1939620587194852,1.3,1.0,2.02383265002499,3.1688088512977037,0.8788564493680844,-0.1,0.36753253695260024,-0.5675325367011443,-0.0999999999999929,0.36753253695260735,-0.5675325367011372,-3.530809129965526,-3.063276593012926,-3.9983416666666702,-2.539212608762698,-2.071680071810098,-3.0067451454638423,0.46753253670453887,0.9350650736571391,3.3945624089426474e-12,-3.0632765932643746,-2.5957440563117746,-3.530809129965519
