min,mean,max,price
70.97690203864316,83.50137348845558,96.02584492329703,1.5
72.11600973697418,79.18118181198267,86.24635389447664,1.5
68.88457001597472,72.44587390230761,76.00717781109697,1.5
63.50244290003077,65.65573877816979,67.80903464882331,1.5
56.12243238581639,62.068379687455774,68.01432698909517,1.5
59.39122867736865,72.90946052079511,86.42769232679413,1.5
62.92978075036657,75.29722951685083,87.66467830579155,1.5
19.58620021502125,50.03655428651949,80.48690838047419,1.5
49.76846991737398,69.542914317221,89.31735869461157,1.5
24.212694291166194,52.048285187521316,79.88387606890545,1.5
35.68413771110347,48.57655415525472,61.46897059940597,1.5
45.331709825429755,54.58163666737585,63.83156350932194,1.5
42.9581651216612,55.26905074395605,67.5799363587654,1.5
26.83316649877905,43.00371819746905,59.174269896159046,1.5
34.25990793792298,42.170177689087616,50.08044744025224,1.5
26.82926870005161,43.67840260179172,60.52753651101731,1.5
26.803296419913547,41.800900023265704,56.79850362661787,1.5
28.748839934282227,38.07897055318736,47.40910117209249,1.5
25.5945652037333,30.54477711798157,35.49498903971533,1.5
19.17176392121496,27.349132337411078,35.52650075360719,1.5
7.07500783565303,19.862214576084526,32.64942130977908,1.5
1.8866613695438628,10.97590053187354,20.065139697945963,1.5
5.6701414832951995,11.95609594006813,18.242050401332353,1.5
9.898776122738894,13.244163941457611,16.589551752690834,1.5
7.958913989444937,10.452162368170791,12.945410739411159,1.5
7.310765039740293,10.151335289042427,12.991905534601816,1.5
7.612167719259749,10.08623886746444,12.56031002315462,1.5
5.477255091102562,9.00263960048912,12.52802411511552,1.5
1.8617646261203358,5.670765028989525,9.479765431858715,1.5
-0.26262121401796534,3.6950896674693343,7.652800545962439,1.5
0.76194450589092,4.134364475831632,7.506784442778147,1.5
3.6381420453787685,6.412100504047346,9.186058961218826,1.5
6.655688982176854,8.738140233957592,10.82059147900139,1.5
9.351012459868517,11.570614115128876,13.790215770389237,1.5
6.569864366026591,9.090959488555278,11.612054611083966,1.5
4.9694115106609145,7.99320584375662,11.017000168618289,1.5
6.708190585569209,9.325423414291935,11.942656239271916,1.5
7.512663335955911,9.200513275086154,10.888363206730908,1.5
8.938807612679845,11.679725209862065,14.420642807044285,1.5
6.373620679035606,8.961050876888145,11.548481067255194,1.5
6.142320517525663,12.461571757155784,18.780822989300418,1.5
5.34515360703783,10.008184496167608,14.671215392034325,1.5
2.63514068505268,5.567066609494192,8.498992533187156,1.5
1.656649112552236,3.5014473771607753,5.346245641020764,1.5
3.236178618422968,5.398191357804891,7.56020409344407,1.5
1.8604918026159645,4.638487329025073,7.416482856182731,1.5
2.9944464606308787,4.760097682944568,6.525748906006806,1.5
1.4599016559190725,3.3755248862499956,5.291148117329467,1.5
0.9092868946879397,2.400552179077273,3.891817463466606,1.5
0.45424974769510396,2.894216462503927,5.334183177312751,1.5
2.363435075294178,4.403239549118101,6.443044022942025,1.5
2.5499776947745114,4.799931510836341,7.049885326898171,1.5
0.7944349608952767,3.961470390303558,7.128505818963291,1.5
1.0904873267826685,3.1032675720257625,5.116047816520308,1.5
1.1542349396611822,2.8851297612328914,4.6160245828046005,1.5
2.0553158921385832,3.771815377259346,5.4883148623801095,1.5
1.640822017708092,3.403973472321412,5.167124926934732,1.5
4.334355718062079,6.102376118487111,7.870396521906341,1.5
9.052028951793332,11.891801970356964,14.731574981435108,1.5
0.22304165245548882,8.69617956391199,17.16931747387139,1.5
8.866867964880122,13.956863729158565,19.046859493437005,1.5
-2.5814658690502754,8.226332733970324,19.034131333248176,1.5
-0.6237525213702908,7.89505646863394,16.413865455643975,1.5
-2.8926980491001317,3.5878899450997075,10.068477936305351,1.5
3.4789414643730088,9.18455036578192,14.890159257459697,1.5
5.224650520819185,8.260963868054246,11.297277216037854,1.5
5.909518489284543,8.124218063469213,10.33891763690533,1.5
4.157438726589416,5.86771819433578,7.577997661333595,1.5
0.6470177950610204,3.9170715304327186,7.187125265055867,1.5
2.3893802182903072,4.362564064112797,6.335747910683835,1.5
2.3885940181678547,4.6701412245336575,6.95168843164801,1.5
2.70207671860891,5.421840122060817,8.141603522518528,1.5
0.03175289483848452,6.033563953499251,12.035375012160017,1.5
0.7923981549472606,8.899392405499965,17.006386659046868,1.5
-9.147280679295651,15.514837393932561,40.176955459675284,1.5
-11.460798096960252,15.945597150574013,43.35199239062279,1.5
-10.266917296763781,34.01952264634607,78.30596261191239,1.5
-3.8784368568603966,36.94617265018719,77.7707821377725,1.5
21.301571398966654,55.102846884256266,88.90412236954589,1.5
13.751395532302281,41.347904136086626,68.94441273987097,1.5
39.53504847554626,59.92614555002637,80.31724259456452,1.5
43.208367414499605,53.63143453421866,64.05450165393772,1.5
42.538663038394304,91.84688151171167,141.1551,1.5
67.20181573340474,93.77235481419285,120.34289384258254,1.5
11.205052305747728,64.92956070946421,118.65406909820972,1.5
63.221252091528434,93.40848805628492,123.59572400607045,1.5
41.98590216811015,73.26844414265051,104.55098610970539,1.5
38.84406119348217,53.38988480003018,67.93570839909272,1.5
44.17255646012846,70.61261484329525,97.05267326388949,1.5
62.494381091140205,80.60645964339746,98.7185381432563,1.5
63.98511473741319,79.39317579045878,94.80123687344633,1.5
32.003473052562015,58.810449114122314,85.61742516071162,1.5
47.16195762956079,73.84976821531092,100.53757880106106,1.5
60.326311695442136,73.25342819257115,86.18054469718564,1.5
66.51961927445109,73.4033895449953,80.287159837996,1.5
55.243170602697546,66.39358280874184,77.54399503724261,1.5
