min,mean,max,price
174.78051379042336,205.62200575145,236.4634977124766,0.5
177.58556477262212,194.9835403178154,212.38151586300867,0.5
169.6281493530034,178.39785480789465,187.16756026278586,0.5
156.37466948010197,161.67715731008468,166.97964514006736,0.5
138.2014047643379,152.8432909907261,167.4851772171143,0.5
146.25081068237418,179.53943608018272,212.8280614779913,0.5
154.96448980373142,185.4193136909231,215.87413757811476,0.5
48.23098837026892,123.21493918826364,198.19889000625838,0.5
122.55478180755125,171.24932117024753,219.9438605329438,0.5
59.623723026914156,128.16882343955066,196.7139238521872,0.5
87.87213507739783,119.61969104824075,151.3672470190837,0.5
111.62926679968771,134.4071976408923,157.18512848209687,0.5
105.78441656089676,136.09995375430907,166.4154909477214,0.5
66.07663187000142,105.89659094109292,145.71655001218443,0.5
84.36497141764026,103.84399870142714,123.323025985214,0.5
66.0670335465375,107.55800027428499,149.04896700203247,0.5
66.00307684602714,102.93465300853481,139.86622917104248,0.5
70.79397480403956,93.76940732455387,116.74483984506817,0.5
63.02657805655496,75.21646740854288,87.40635676053081,0.5
102.50945288640342,141.07921464905004,179.64897641169668,0.5
72.72120934188152,122.64269098994453,172.56417263800756,0.5
59.944914036817615,100.7601561309798,141.57539822514198,0.5
69.26172808579436,103.1738858393572,137.08604359292002,0.5
79.6747344746648,106.34575132383505,133.01676817300532,0.5
74.89782690894562,99.47045167752115,124.0430764460967,0.5
73.30176111100103,98.72966545992401,124.15756980884699,0.5
74.0439647436896,98.5693656295797,123.0947665154698,0.5
68.78674563526295,95.90100407553837,123.01526251581379,0.5
59.8836058272484,87.69626797574762,115.50893012424682,0.5
54.65230892390754,82.83117039159629,111.01003185928504,0.5
57.175300450318574,83.91288393831164,110.6504674263047,0.5
64.25793253959186,89.5218054623226,114.78567838505336,0.5
71.68863730016751,95.24967476755069,118.81071223493387,0.5
78.3258672843205,102.22463741995972,126.12340755559894,0.5
71.47729431470428,96.11849165694271,120.75968899918114,0.5
67.53618158376212,93.41527495972878,119.29436833569541,0.5
71.81792243007824,96.69585871902244,121.57379500796665,0.5
73.79893535048255,96.38826768116209,118.97760001184163,0.5
77.31081347231677,102.49332332551415,127.67583317871156,0.5
70.99404453265917,95.79859188821543,120.60313924377168,0.5
70.42446823519685,104.41861925506468,138.4127702749325,0.5
68.46144592710714,98.37715685845833,128.29286778980955,0.5
61.788043217842045,87.44091078214322,113.09377834644438,0.5
59.37850919306488,82.35432654862898,105.33014390419306,0.5
63.26809821124641,87.02505572321151,110.7820132351766,0.5
59.88047151604272,85.15428570828463,110.42809990052653,0.5
62.672833144266285,85.45375102618773,108.23466890810916,0.5
58.89401888825527,82.04424261281777,105.19446633738028,0.5
57.53813086145518,79.64337378673824,101.74861671202132,0.5
56.417602587104106,80.85902134081124,105.30044009451838,0.5
61.11896854866358,84.57498839728098,108.03100824589836,0.5
61.57832947034055,85.55184176152129,109.52535405270201,0.5
57.25530815025338,83.48713252188404,109.71895689351472,0.5
57.98433664556823,81.37380937591449,104.76328210626076,0.5
58.14131506049549,80.83664535084793,103.53197564120038,0.5
60.36022553409846,83.02010734129898,105.67998914849952,0.5
59.339535001507926,82.11429720925258,104.88905941699723,0.5
65.9723576543039,88.7591096374235,111.5458616205431,0.5
77.58962084843358,103.01556201787027,128.44150318730695,0.5
55.848252997163165,95.14634669032058,134.444440383478,0.5
77.13366219854755,108.10077348102978,139.06788476351198,0.5
48.94215747782765,93.98934958307439,139.03654168832114,0.5
53.76302363009718,93.17358228133246,132.58414093256775,0.5
48.17574869284809,82.56719123390613,116.95863377496418,0.5
63.86590135547121,96.34895904117292,128.83201672687463,0.5
68.16470725608393,94.07462869831443,119.9845501405449,0.5
69.85119359502659,93.7378923615968,117.62459112816703,0.5
65.53669982517653,88.18126484716821,110.8258298691599,0.5
56.89229361183562,83.37780040037153,109.86330718890744,0.5
61.18285842953293,84.47482508257986,107.76679173562678,0.5
61.18092241107863,85.23223337251137,109.28354433394414,0.5
61.95287309727028,87.08329077306718,112.21370844886411,0.5
55.37720472119827,88.58965978349929,121.80211484580032,0.5
57.250292511317504,95.64675800500744,134.0432234986974,0.5
32.773848440940945,111.9372812252266,191.10071400951227,0.5
27.076815303282142,112.99802655660876,198.9192378099354,0.5
30.01674496588214,157.50504071153514,284.99333645718815,0.5
45.74836836774796,164.711911858893,283.675455350038,0.5
52.45508731316209,135.69067701069602,218.92626670822995,0.5
33.86279067466991,101.81915132232423,169.77551196997857,0.5
97.35499700343591,147.56804263440762,197.7810882653793,0.5
106.40053932813206,132.06732632687596,157.73411332561986,0.5
104.75139331610055,226.17280665805032,347.5942200000001,0.5
165.4843694803557,230.91428166673344,296.3441938531112,0.5
27.592424335185793,159.88894490632612,292.1854654774665,0.5
155.6822375399699,230.01826037246815,304.3542832049664,0.5
103.39022051006702,180.42343274226172,257.4566449744564,0.5
95.6534418677094,131.4725104629971,167.29157905828475,0.5
108.77485339292961,173.88345716959873,238.99206094626786,0.5
153.89231880220862,198.4932847456559,243.0942506891032,0.5
157.5632481487502,195.50557519644164,233.4479022441331,0.5
78.80850392933955,144.82064186891674,210.8327798084939,0.5
116.13624924583127,181.85494240011025,247.57363555438923,0.5
148.55345119839166,180.38645600636283,212.21946081433396,0.5
163.8044617332268,180.75573562805508,197.7070095228834,0.5
136.0362239548666,163.49409715492325,190.95197035497992,0.5
