hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983,-0.11040002780626983
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943,1.9679499999999943
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007,1.9562659882919007
0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515,0.7285944337900515
0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099,0.7412103562923099
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496,0.8433466970797496
1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424,1.5464778700766424
1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065,1.7979473511843065
1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812,1.041054226552812
1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832,1.896213186571832
1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385,1.641189890160385
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277,-0.06111034807372277
0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273,0.06111034807372273
-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996,-0.114178469378996
-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906,-0.5519946064686906
0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859,0.6661730758476859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442,-1.3050077575212442
1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453,1.3050077575212453
-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131,-0.186123698877131
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795,-1.96795
0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087,0.18612369887713087
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446,-0.5602939936297446
-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254,-1.407656006370254
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802,-0.5528388062580802
-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699,-0.606116987068699
-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188,-0.8089942066732188
1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795,1.96795
