gen93 state,gen93 power,gen87 state,gen87 power,gen94 state,gen94 power,gen124 state,gen124 power,gen180 state,gen180 power,gen107 state,gen107 power,gen206 state,gen206 power,gen148 state,gen148 power,gen172 state,gen172 power,gen68 state,gen68 power,gen160 state,gen160 power,gen90 state,gen90 power,gen27 state,gen27 power,gen168 state,gen168 power,gen246 state,gen246 power,gen196 state,gen196 power,gen78 state,gen78 power,gen26 state,gen26 power,gen117 state,gen117 power,gen195 state,gen195 power,gen62 state,gen62 power,gen10 state,gen10 power,gen240 state,gen240 power,gen149 state,gen149 power,gen239 state,gen239 power,gen202 state,gen202 power,gen91 state,gen91 power,gen128 state,gen128 power,gen38 state,gen38 power,gen241 state,gen241 power,gen142 state,gen142 power,gen238 state,gen238 power,gen20 state,gen20 power,gen35 state,gen35 power,gen3 state,gen3 power,gen186 state,gen186 power,gen162 state,gen162 power,gen57 state,gen57 power,gen248 state,gen248 power,gen19 state,gen19 power,gen40 state,gen40 power,gen67 state,gen67 power,gen229 state,gen229 power,gen166 state,gen166 power,gen184 state,gen184 power,gen61 state,gen61 power,gen66 state,gen66 power,gen98 state,gen98 power,gen146 state,gen146 power,gen230 state,gen230 power,gen83 state,gen83 power,gen165 state,gen165 power,gen209 state,gen209 power,gen22 state,gen22 power,gen56 state,gen56 power,gen223 state,gen223 power,gen84 state,gen84 power,gen49 state,gen49 power,gen161 state,gen161 power,gen73 state,gen73 power,gen37 state,gen37 power,gen250 state,gen250 power,gen260 state,gen260 power,gen171 state,gen171 power,gen123 state,gen123 power,gen234 state,gen234 power,gen36 state,gen36 power,gen23 state,gen23 power,gen44 state,gen44 power,gen129 state,gen129 power,gen130 state,gen130 power,ALWAYS_OFF_gen11 state,ALWAYS_OFF_gen11 power,ALWAYS_OFF_gen158 state,ALWAYS_OFF_gen158 power,ALWAYS_OFF_gen215 state,ALWAYS_OFF_gen215 power,gen134 state,gen134 power,ALWAYS_OFF_gen29 state,ALWAYS_OFF_gen29 power,gen131 state,gen131 power,gen249 state,gen249 power,ALWAYS_OFF_gen207 state,ALWAYS_OFF_gen207 power,ALWAYS_OFF_gen173 state,ALWAYS_OFF_gen173 power,gen201 state,gen201 power,ALWAYS_OFF_gen176 state,ALWAYS_OFF_gen176 power,ALWAYS_OFF_gen31 state,ALWAYS_OFF_gen31 power,ALWAYS_OFF_gen70 state,ALWAYS_OFF_gen70 power,ALWAYS_OFF_gen252 state,ALWAYS_OFF_gen252 power,gen114 state,gen114 power,gen96 state,gen96 power,ALWAYS_OFF_gen133 state,ALWAYS_OFF_gen133 power,gen50 state,gen50 power,gen80 state,gen80 power,gen227 state,gen227 power,ALWAYS_OFF_gen188 state,ALWAYS_OFF_gen188 power,ALWAYS_OFF_gen132 state,ALWAYS_OFF_gen132 power,ALWAYS_OFF_gen157 state,ALWAYS_OFF_gen157 power,ALWAYS_OFF_gen231 state,ALWAYS_OFF_gen231 power,gen153 state,gen153 power,ALWAYS_OFF_gen217 state,ALWAYS_OFF_gen217 power,gen79 state,gen79 power,ALWAYS_OFF_gen120 state,ALWAYS_OFF_gen120 power,ALWAYS_OFF_gen154 state,ALWAYS_OFF_gen154 power,gen225 state,gen225 power,gen167 state,gen167 power,ALWAYS_OFF_gen213 state,ALWAYS_OFF_gen213 power,gen204 state,gen204 power,gen122 state,gen122 power,ALWAYS_OFF_gen143 state,ALWAYS_OFF_gen143 power,ALWAYS_OFF_gen102 state,ALWAYS_OFF_gen102 power,gen88 state,gen88 power,ALWAYS_OFF_gen251 state,ALWAYS_OFF_gen251 power,ALWAYS_OFF_gen63 state,ALWAYS_OFF_gen63 power,ALWAYS_OFF_gen41 state,ALWAYS_OFF_gen41 power,gen15 state,gen15 power,gen245 state,gen245 power,gen210 state,gen210 power,gen155 state,gen155 power,ALWAYS_OFF_gen95 state,ALWAYS_OFF_gen95 power,ALWAYS_OFF_gen139 state,ALWAYS_OFF_gen139 power,gen236 state,gen236 power,gen111 state,gen111 power,gen14 state,gen14 power,ALWAYS_OFF_gen258 state,ALWAYS_OFF_gen258 power,ALWAYS_OFF_gen253 state,ALWAYS_OFF_gen253 power,gen256 state,gen256 power,ALWAYS_OFF_gen205 state,ALWAYS_OFF_gen205 power,gen212 state,gen212 power,gen200 state,gen200 power,gen135 state,gen135 power,ALWAYS_OFF_gen125 state,ALWAYS_OFF_gen125 power,ALWAYS_OFF_gen17 state,ALWAYS_OFF_gen17 power,gen192 state,gen192 power,ALWAYS_OFF_gen110 state,ALWAYS_OFF_gen110 power,ALWAYS_OFF_gen127 state,ALWAYS_OFF_gen127 power,gen13 state,gen13 power,ALWAYS_OFF_gen99 state,ALWAYS_OFF_gen99 power,gen137 state,gen137 power,ALWAYS_OFF_gen141 state,ALWAYS_OFF_gen141 power,gen105 state,gen105 power,gen1 state,gen1 power,ALWAYS_OFF_gen216 state,ALWAYS_OFF_gen216 power,ALWAYS_OFF_gen226 state,ALWAYS_OFF_gen226 power,gen214 state,gen214 power,gen9 state,gen9 power,gen203 state,gen203 power,ALWAYS_OFF_gen147 state,ALWAYS_OFF_gen147 power,ALWAYS_OFF_gen104 state,ALWAYS_OFF_gen104 power,gen244 state,gen244 power,gen183 state,gen183 power,gen103 state,gen103 power,ALWAYS_OFF_gen152 state,ALWAYS_OFF_gen152 power,ALWAYS_OFF_gen118 state,ALWAYS_OFF_gen118 power,gen48 state,gen48 power,gen100 state,gen100 power,gen81 state,gen81 power,ALWAYS_OFF_gen140 state,ALWAYS_OFF_gen140 power,gen51 state,gen51 power,gen191 state,gen191 power,gen177 state,gen177 power,gen255 state,gen255 power,gen108 state,gen108 power,ALWAYS_OFF_gen164 state,ALWAYS_OFF_gen164 power,ALWAYS_OFF_gen2 state,ALWAYS_OFF_gen2 power,gen89 state,gen89 power,ALWAYS_OFF_gen197 state,ALWAYS_OFF_gen197 power,gen136 state,gen136 power,gen144 state,gen144 power,gen112 state,gen112 power,ALWAYS_OFF_gen106 state,ALWAYS_OFF_gen106 power,ALWAYS_OFF_gen121 state,ALWAYS_OFF_gen121 power,gen109 state,gen109 power,ALWAYS_OFF_gen182 state,ALWAYS_OFF_gen182 power,gen138 state,gen138 power,gen4 state,gen4 power,gen235 state,gen235 power,ALWAYS_OFF_gen115 state,ALWAYS_OFF_gen115 power,gen54 state,gen54 power,ALWAYS_OFF_gen101 state,ALWAYS_OFF_gen101 power,ALWAYS_OFF_gen60 state,ALWAYS_OFF_gen60 power,ALWAYS_OFF_gen34 state,ALWAYS_OFF_gen34 power,gen178 state,gen178 power,gen113 state,gen113 power,gen12 state,gen12 power,gen242 state,gen242 power,gen189 state,gen189 power,gen16 state,gen16 power,ALWAYS_OFF_gen92 state,ALWAYS_OFF_gen92 power,ALWAYS_OFF_gen72 state,ALWAYS_OFF_gen72 power,ALWAYS_OFF_gen28 state,ALWAYS_OFF_gen28 power,gen97 state,gen97 power,gen39 state,gen39 power,ALWAYS_OFF_gen46 state,ALWAYS_OFF_gen46 power,gen85 state,gen85 power,ALWAYS_OFF_gen42 state,ALWAYS_OFF_gen42 power,ALWAYS_OFF_gen181 state,ALWAYS_OFF_gen181 power,gen193 state,gen193 power,ALWAYS_OFF_gen58 state,ALWAYS_OFF_gen58 power,ALWAYS_OFF_gen59 state,ALWAYS_OFF_gen59 power,gen8 state,gen8 power,ALWAYS_OFF_gen199 state,ALWAYS_OFF_gen199 power,gen254 state,gen254 power,gen185 state,gen185 power,ALWAYS_OFF_gen194 state,ALWAYS_OFF_gen194 power,ALWAYS_OFF_gen18 state,ALWAYS_OFF_gen18 power,ALWAYS_OFF_gen52 state,ALWAYS_OFF_gen52 power,ALWAYS_OFF_gen69 state,ALWAYS_OFF_gen69 power,ALWAYS_OFF_gen232 state,ALWAYS_OFF_gen232 power,ALWAYS_OFF_gen219 state,ALWAYS_OFF_gen219 power,ALWAYS_OFF_gen187 state,ALWAYS_OFF_gen187 power,ALWAYS_OFF_gen64 state,ALWAYS_OFF_gen64 power,gen257 state,gen257 power,ALWAYS_OFF_gen259 state,ALWAYS_OFF_gen259 power,ALWAYS_OFF_gen220 state,ALWAYS_OFF_gen220 power,ALWAYS_OFF_gen145 state,ALWAYS_OFF_gen145 power,ALWAYS_OFF_gen45 state,ALWAYS_OFF_gen45 power,gen86 state,gen86 power,ALWAYS_OFF_gen32 state,ALWAYS_OFF_gen32 power,ALWAYS_OFF_gen190 state,ALWAYS_OFF_gen190 power,ALWAYS_OFF_gen82 state,ALWAYS_OFF_gen82 power,gen7 state,gen7 power,gen75 state,gen75 power,ALWAYS_OFF_gen228 state,ALWAYS_OFF_gen228 power,ALWAYS_OFF_gen237 state,ALWAYS_OFF_gen237 power,gen179 state,gen179 power,ALWAYS_OFF_gen174 state,ALWAYS_OFF_gen174 power,ALWAYS_OFF_gen6 state,ALWAYS_OFF_gen6 power,ALWAYS_OFF_gen119 state,ALWAYS_OFF_gen119 power,gen53 state,gen53 power,gen116 state,gen116 power,gen218 state,gen218 power,gen150 state,gen150 power,gen76 state,gen76 power
-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,2.0,-0.0,0.0,1.0,2.0,1.0,0.8,1.0,0.31920000000000004,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,10.0,-0.0,0.0,-0.0,0.0,1.0,10.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.4,0.0,0.0,-0.0,0.0,1.0,0.5999999999999988,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,1.0,1.0,-0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.6,1.0,2.8,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,9.1278,1.0,7.2,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03999999999999998,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.3332999999999977,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.3332999999999986,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.699400000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,2.0,-0.0,0.0,1.0,2.0,1.0,0.8,1.0,0.31920000000000004,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,10.0,-0.0,0.0,-0.0,0.0,1.0,10.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.4,0.0,0.0,-0.0,0.0,1.0,0.5999999999999988,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,1.0,1.0,-0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.6,1.0,2.8,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,9.1278,1.0,7.2,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03999999999999998,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.3332999999999977,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.3332999999999986,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.699400000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,2.0,-0.0,0.0,1.0,2.0,1.0,0.8,1.0,0.31920000000000004,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,10.0,-0.0,0.0,-0.0,0.0,1.0,10.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.4,0.0,0.0,-0.0,0.0,1.0,0.5999999999999988,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,1.0,1.0,-0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.6,1.0,2.8,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,9.1278,1.0,7.2,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03999999999999998,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.3332999999999977,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.3332999999999986,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.699400000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,2.0,-0.0,0.0,1.0,2.0,1.0,0.8,1.0,0.31920000000000004,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,10.0,-0.0,0.0,-0.0,0.0,1.0,10.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.4,0.0,0.0,-0.0,0.0,1.0,0.5999999999999988,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,1.0,1.0,-0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.6,1.0,2.8,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,9.1278,1.0,7.2,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03999999999999998,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.3332999999999977,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,9.0,1.0,2.3332999999999986,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.699400000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
