UpperBound,LowerBound,Gap,Time,TotalSolves
6.0159829609852e7,4.784206393233256e7,0.20475067428552418,340.80881905555725,186656
6.0159829609852e7,4.7845175851345524e7,0.20469894676180703,344.5784339904785,188442
6.0159829609852e7,4.7847186129222274e7,0.20466553114394728,348.313019990921,190228
5.957287080087674e7,4.784871698659604e7,0.19680357277843577,351.6420068740845,192014
5.957287080087674e7,4.78823092600114e7,0.196239687356032,355.1205508708954,193800
5.957287080087674e7,4.7890932385245785e7,0.19609493815864634,358.8020849227905,195586
5.957287080087674e7,4.789328300883032e7,0.19605548020483396,362.1996068954468,197372
5.957287080087674e7,4.7894406529241234e7,0.19603662060656693,365.611536026001,199158
5.957287080087674e7,4.789653988723087e7,0.1960008097087378,369.16225385665894,200944
5.957287080087674e7,4.789806934815076e7,0.19597513592637134,372.7299509048462,202730
5.957287080087674e7,4.789871507994163e7,0.19596429656640446,376.14664602279663,204516
5.957287080087674e7,4.790496059031683e7,0.1958594584028035,379.9206030368805,206302
5.957287080087674e7,4.7911961309993885e7,0.19574194317174382,383.63837695121765,208088
5.957287080087674e7,4.7998184859665036e7,0.19429458049621734,387.1634600162506,209874
5.957287080087674e7,4.80132567074818e7,0.19404158198172333,391.1719970703125,211660
5.957287080087674e7,4.8259218179919265e7,0.18991283228188774,395.0963430404663,213446
5.957287080087674e7,4.8342944198283955e7,0.18850739357733806,398.63441705703735,215232
5.957287080087674e7,4.8361463956424326e7,0.1881965178734917,402.4120030403137,217018
5.957287080087674e7,4.837988547576259e7,0.18788729122232292,406.1508538722992,218804
5.957287080087674e7,4.838527731983938e7,0.18779678284150622,409.8791379928589,220590
5.957287080087674e7,4.866541733825788e7,0.18309430645162617,413.76938700675964,222376
5.957287080087674e7,4.872621329463397e7,0.18207377553614784,417.59888792037964,224162
5.957287080087674e7,4.8796174117567286e7,0.18089940166440407,421.73138785362244,225948
5.957287080087674e7,4.879815178447945e7,0.18086620422258914,425.38985300064087,227734
5.957287080087674e7,4.879915545611746e7,0.18084935642552113,429.22326493263245,229520
5.957287080087674e7,4.880052117360337e7,0.18082643126734843,433.1915490627289,231306
5.957287080087674e7,4.880305085329628e7,0.18078396764827315,437.09703493118286,233092
5.957287080087674e7,4.880818782915627e7,0.18069773752723095,440.97020387649536,234878
5.957287080087674e7,4.881495628120442e7,0.18058412117876305,445.14219784736633,236664
5.957287080087674e7,4.8820858804769605e7,0.18048504044812447,449.47042989730835,238450
5.957287080087674e7,4.882686384079559e7,0.18038423892647112,453.3142569065094,240236
5.957287080087674e7,4.884727871021478e7,0.1800415515732391,457.2811698913574,242022
5.957287080087674e7,4.885320670674189e7,0.17994204324927518,461.3218650817871,243808
5.957287080087674e7,4.92688060727837e7,0.17296572398759386,465.6136829853058,245594
5.957287080087674e7,4.9293464609633155e7,0.17255180173543525,469.6039459705353,247380
5.957287080087674e7,4.9304378320106596e7,0.17236860239777163,473.86148285865784,249166
5.957287080087674e7,4.9306889437782004e7,0.17232645036377275,478.5357370376587,250952
5.957287080087674e7,4.934547584537033e7,0.17167873258436103,482.8808419704437,252738
5.957287080087674e7,4.937679285234588e7,0.1711530401583535,486.9501528739929,254524
5.957287080087674e7,4.9400184571979456e7,0.17076038290818057,491.29342103004456,256310
5.957287080087674e7,4.9408239910504594e7,0.17062516467181146,495.97854685783386,258096
5.957287080087674e7,4.955513810765679e7,0.16815930739185586,500.4503960609436,259882
5.957287080087674e7,4.956679096116681e7,0.16796370067770294,504.7683870792389,261668
5.957287080087674e7,4.95823431240147e7,0.16770263951615721,509.36862802505493,263454
5.957287080087674e7,4.9589524337298416e7,0.16758209448975214,513.8998148441315,265240
5.957287080087674e7,4.959352455925493e7,0.16751494610655795,518.0001709461212,267026
5.957287080087674e7,4.959862260242341e7,0.16742936951607404,522.6473579406738,268812
5.957287080087674e7,4.9599203369104326e7,0.1674196206711198,526.7812180519104,270598
5.957287080087674e7,4.9605630388765566e7,0.16731173566281252,531.189728975296,272384
5.957287080087674e7,4.961048915262565e7,0.1672301756541246,535.6009719371796,274170
5.957287080087674e7,4.9614977335931845e7,0.16715483627151875,540.1836700439453,275956
5.957287080087674e7,4.966526217558683e7,0.16631074668881157,544.4824299812317,277742
5.957287080087674e7,4.967982530166254e7,0.16606628766107068,549.1740479469299,279528
5.957287080087674e7,4.96846420894386e7,0.1659854322698279,553.1813409328461,281314
5.957287080087674e7,4.9687020444448374e7,0.16594550881175382,557.4974980354309,283100
5.957287080087674e7,4.968943706664629e7,0.16590494299437034,562.4081289768219,284886
5.957287080087674e7,4.981543981898961e7,0.16378984008512015,567.151447057724,286672
5.957287080087674e7,4.983850035866661e7,0.1634027420761274,571.0199549198151,288458
5.957287080087674e7,4.98464670504478e7,0.1632690118785713,575.5962698459625,290244
5.957287080087674e7,4.986488809124521e7,0.16295979326026794,579.9997160434723,292030
5.957287080087674e7,4.987365612708285e7,0.16281261156968024,584.2625498771667,293816
5.957287080087674e7,4.987729396277874e7,0.16275154626181465,588.6304190158844,295602
5.957287080087674e7,4.988026488605237e7,0.16270167585547549,592.8976500034332,297388
5.957287080087674e7,4.988411515147179e7,0.1626370446673581,597.6301319599152,299174
5.957287080087674e7,4.988584045796028e7,0.16260808338909016,601.8293259143829,300960
5.957287080087674e7,4.988657630540314e7,0.1625957313329785,606.3451189994812,302746
5.957287080087674e7,4.988684237719012e7,0.16259126500823368,610.7014589309692,304532
