UpperBound,LowerBound,Gap,Time,TotalSolves
2.707923623406445e7,2.133899612560725e7,0.21197939479682368,330.6717369556427,170950
2.702629640064685e7,2.133843911218265e7,0.21045640897833362,334.5069658756256,172860
2.696118513439356e7,2.1349272020192273e7,0.20814786465162996,338.1996998786926,174770
2.691121494976576e7,2.134931927196395e7,0.20667575537499921,341.87545108795166,176680
2.6857926092372447e7,2.1377755318806056e7,0.20404296127401808,345.59086298942566,178590
2.6791704856509633e7,2.1377440095825925e7,0.20208735463761252,349.20542192459106,180500
2.6656244447358243e7,2.1409774427697755e7,0.19681954935630241,352.81895089149475,182410
2.660652983767206e7,2.1409652964572754e7,0.19532336252813667,356.59475898742676,184320
2.6565374699247785e7,2.141103966191313e7,0.19402455623863654,359.5769588947296,185790
2.648809597512539e7,2.1411076788166028e7,0.19167173026430903,363.3460750579834,187700
2.6363381072221372e7,2.1411076788166028e7,0.1878478435860983,366.42362999916077,189150
2.6363263884054564e7,2.1419301031451926e7,0.18753227500002084,370.24919605255127,191060
2.628429291643052e7,2.1419329138801478e7,0.18509015224784367,373.3033859729767,192510
2.6271250430196125e7,2.1419301031451926e7,0.1846866562989091,377.1329300403595,194420
2.6195314328604955e7,2.1419329138801478e7,0.18232211798993994,380.08477091789246,195870
2.621740789669332e7,2.1419751274327707e7,0.18299507873815088,383.8509888648987,197780
2.609107092881425e7,2.141943962861992e7,0.17905096011352722,386.8870930671692,199230
2.6073665501504116e7,2.141975127432771e7,0.1784909845877993,390.7661039829254,201140
2.604402243753959e7,2.141921383971712e7,0.17757658629399414,393.95327496528625,202590
2.6004733972378008e7,2.141943962861992e7,0.17632537016639147,397.7864398956299,204500
2.6017563225384187e7,2.1420091626367982e7,0.1767064639831702,400.7515449523926,205950
2.6017563225384187e7,2.1420091626367982e7,0.1767064639831702,404.498251914978,207860
2.6017563225384187e7,2.1421633826698616e7,0.17664718862685516,407.5443730354309,209310
2.59671472709204e7,2.142057248426692e7,0.17508949825016065,411.364049911499,211220
2.595805413131467e7,2.142070393507703e7,0.17479546707485968,414.43606996536255,212690
2.5957454972885117e7,2.1420706686602224e7,0.17477631343372965,417.5521490573883,214120
2.595615899909977e7,2.1480298603306938e7,0.1724392424914667,421.4342029094696,216030
2.594997585261129e7,2.14798208207541e7,0.17226046980723364,424.42661905288696,217420
2.589761293942432e7,2.14798208207541e7,0.17058684632454874,428.37438106536865,219330
2.5840891146805637e7,2.1480298603306938e7,0.16874776178288806,431.46266293525696,220820
2.582797996095192e7,2.1497112668697413e7,0.16768122395952517,435.3760929107666,222730
2.5805953235927667e7,2.1497113191758446e7,0.16697077626918855,438.58051586151123,224180
2.5820344894113548e7,2.1500339943538945e7,0.1673101179821756,442.5075829029083,226090
2.575782469724995e7,2.1500339943538945e7,0.1652889870845948,445.56981205940247,227480
2.5731011577555187e7,2.150039485952176e7,0.1644170383772916,449.5005009174347,229390
2.569104127559519e7,2.150039485952176e7,0.16311703255306617,452.5635440349579,230820
2.570743715687592e7,2.149985709986986e7,0.16367170446940751,456.4808750152588,232730
2.559837243807379e7,2.150038992801072e7,0.1600876196319391,459.60651993751526,234160
