UpperBound,LowerBound,Gap,Time,TotalSolves
1.9533916082722325e7,1.5384281629627427e7,0.2124322862615978,5.488974094390869,2870
1.9533916082722325e7,1.5489906928699007e7,0.20702500906104682,9.065577983856201,4780
1.9533916082722325e7,1.61482732055029e7,0.17332125636671564,13.143225193023682,6690
1.9533916082722325e7,1.6150705973395253e7,0.1731967156508627,16.740297079086304,8600
1.9533916082722325e7,1.6158529264638506e7,0.17279621780853946,20.25001096725464,10510
1.9530716082722325e7,1.6185684102853008e7,0.17127031931145986,23.861807107925415,12420
1.9523164556205284e7,1.622598019046744e7,0.1688857539588714,28.62091302871704,14310
1.9523164556205284e7,1.622777850175269e7,0.16879364228916371,32.191240072250366,16220
1.9507638859137118e7,1.6268352458856449e7,0.16605220261002682,35.59145212173462,18110
1.9497911019710373e7,1.6295063698175984e7,0.16426617796627763,39.115867137908936,20020
1.9497911019710373e7,1.640416978015658e7,0.15867039481441575,42.67964220046997,21910
1.949768873859976e7,1.641071776812777e7,0.15832496927498302,46.306615114212036,23820
1.9470109093982436e7,1.641985540517588e7,0.15666341026046374,49.65025210380554,25690
1.9470109093982436e7,1.6420473827869099e7,0.1566316475882448,53.091341972351074,27600
1.9470109093982436e7,1.6452329054423958e7,0.1549955382885437,56.375105142593384,29430
1.9475622811605785e7,1.645878977475772e7,0.15490303267992503,60.16286015510559,31340
1.9449890283805598e7,1.6477106489610137e7,0.15284321663606837,63.29361319541931,33150
1.9444921036075704e7,1.6478496254911076e7,0.1525552495513399,66.49676203727722,35060
1.9444921036075704e7,1.6504453883586021e7,0.15122031851064363,69.59696507453918,36930
1.9418238312579673e7,1.6506525290008424e7,0.14994733176618605,72.59126019477844,38720
1.9418238312579673e7,1.6523447770365046e7,0.14907585825328454,75.89994597434998,40630
1.942664943166451e7,1.6541779972707184e7,0.14850061865301012,78.95129799842834,42400
1.9411052338853735e7,1.654548903113331e7,0.1476253454834403,82.1749370098114,44310
1.94060446609325e7,1.6566391237572523e7,0.1463282947646028,85.04435706138611,46100
1.938609959290543e7,1.6579143654252917e7,0.14479219634669319,87.85416603088379,47850
1.9369408686704066e7,1.6580306327445835e7,0.14399522486057006,90.84699702262878,49760
1.9350669084209867e7,1.660205578321894e7,0.14204228748006406,93.77912712097168,51510
1.9338744161220796e7,1.6605712973719317e7,0.14132412967031832,96.7738881111145,53420
1.9328728399744738e7,1.6622131351077361e7,0.14002975222638656,99.72974014282227,55170
1.9284968747084297e7,1.6623477158449076e7,0.13800860263450587,102.85794615745544,57080
1.9281768747084297e7,1.6623772224819804e7,0.1378502437784098,105.72043013572693,58810
1.9239840687835574e7,1.663356546141295e7,0.13546241201833065,108.69728016853333,60720
1.9223773549505867e7,1.6634674998823822e7,0.13468211868052288,111.66865801811218,62390
1.921197637143896e7,1.6638828925396625e7,0.1339345518802348,114.88436698913574,64300
1.919821786428316e7,1.6640137884484414e7,0.13324570008958284,117.75252914428711,66050
1.916977747810147e7,1.6660492337931115e7,0.1308979795428939,120.53722214698792,67720
1.916850183582651e7,1.666117378795429e7,0.1308045912688882,123.65957713127136,69630
1.9137711159306277e7,1.6661945136315092e7,0.1293658370315235,126.42873406410217,71420
1.9074836664151788e7,1.667610743762784e7,0.12575359195772243,129.6642620563507,73330
1.9050969631133724e7,1.6675933582581963e7,0.12466746283981253,132.2573721408844,74960
1.9013106892134443e7,1.6683599786509704e7,0.12252111760800313,135.3630690574646,76870
1.898700741668103e7,1.668437379366982e7,0.1212741730425739,138.09378004074097,78500
1.8957073561811857e7,1.6700620193382917e7,0.11902962559445147,141.14562511444092,80410
1.8934966275254402e7,1.6700299883685283e7,0.118017975795898,143.7172031402588,81980
1.8915765983435955e7,1.6707715088893872e7,0.1167307153448407,146.96838116645813,83890
1.889882069553129e7,1.6710975176859096e7,0.11576624562555483,149.46436405181885,85420
1.889509126030762e7,1.6729948565004177e7,0.11458757544355963,152.4989471435547,87330
1.8896503679240335e7,1.6729633499938933e7,0.11467042877788663,154.8850221633911,88820
1.88690245261405e7,1.6729695320865493e7,0.11337783796460985,157.83993315696716,90730
1.8830191776211828e7,1.6739242623342581e7,0.11104237161889885,160.49554419517517,92360
1.881243857722178e7,1.674013718853776e7,0.110155915203528,163.14812803268433,93870
1.8786118937185537e7,1.6749490547628567e7,0.10841134330974751,166.29454016685486,95780
1.875981041432379e7,1.6749486289384808e7,0.10716121754642192,168.73405814170837,97290
1.8739485893020656e7,1.6749490547628567e7,0.10619263285836696,171.8249921798706,99200
1.871842568920412e7,1.6749486289384808e7,0.10518723275723448,174.35810208320618,100710
1.870091804889408e7,1.6749589192861812e7,0.10434401407088488,177.3818600177765,102620
1.866277058305617e7,1.6749486289384808e7,0.10251877046639703,180.07724118232727,104150
1.8634544184562363e7,1.6752321545643069e7,0.10100717357382993,183.1498920917511,106060
1.861355522955388e7,1.675301162301284e7,0.0999563803688045,185.6799921989441,107550
1.8610540414674845e7,1.6771430206052128e7,0.09882089222796213,188.7843360900879,109460
1.8611136106267072e7,1.6771504673925437e7,0.09884573525429013,191.24047899246216,110910
1.8567348908620026e7,1.6771430206052128e7,0.09672456263985697,194.53303718566895,112820
1.8537306391587686e7,1.6771504673925437e7,0.09525665058131517,197.17221307754517,114290
1.851717637859437e7,1.6772461681998722e7,0.09422142236612897,199.4886281490326,115640
1.8500835707712475e7,1.6781622624038503e7,0.09292623916211964,202.5917181968689,117550
1.8471364282135937e7,1.678151922273052e7,0.09148458303319276,204.89376401901245,118900
1.8443744390420776e7,1.6798135852707297e7,0.08922312643674284,208.1161720752716,120810
1.842610142355854e7,1.67990326442095e7,0.08830238920039617,210.4281620979309,122120
1.8397453508694306e7,1.6808132983507562e7,0.08638807128582547,213.50546503067017,124030
1.8373250826804493e7,1.6808132983507562e7,0.08518459025299978,215.80826711654663,125300
1.835432331542551e7,1.6808132983507562e7,0.08424120602792724,219.06680917739868,127210
1.8335646330998264e7,1.6808132983507562e7,0.08330839938313415,221.53946113586426,128540
1.8315525862365182e7,1.6808183577812783e7,0.08229860807052732,224.6312141418457,130450
1.827560918902945e7,1.6808132983507562e7,0.08029697890469177,227.08584308624268,131740
1.8251678064118076e7,1.681711348264395e7,0.0785990513548675,230.30892610549927,133650
1.8233122822864514e7,1.6818009341834325e7,0.077612238714019,232.79743218421936,134900
1.8216467291368715e7,1.6818009341834325e7,0.07676888867453484,236.2179820537567,136810
1.8215488953860667e7,1.681711348264395e7,0.07676848394016557,238.42895603179932,138060
1.818915428045925e7,1.6818009341834325e7,0.07538255586176194,241.81476497650146,139970
1.8141377883382145e7,1.6818137383113634e7,0.07294046288957055,244.1723530292511,141180
1.8141377883382145e7,1.6818137383113634e7,0.07294046288957055,247.3647861480713,143090
1.8142494431011617e7,1.681825487217046e7,0.07299104121964549,249.52525806427002,144300
1.811511870472175e7,1.6818373270480998e7,0.07158360126576213,253.12541508674622,146210
1.810764769629956e7,1.6818373270480998e7,0.07120054727384804,255.37212204933167,147460
1.809881041443202e7,1.6825065592657913e7,0.07037726748927213,257.48392605781555,148650
1.8076895642199233e7,1.682529118974624e7,0.06923779819424375,260.921993970871,150560
1.8071825276327267e7,1.6834915549084667e7,0.06844409506674785,263.2569160461426,151770
1.8071825276327267e7,1.68407507308161e7,0.06812120672302995,266.6058280467987,153680
1.8071825276327267e7,1.684201867631166e7,0.0680510452713684,269.0068621635437,154850
1.8071825276327267e7,1.6852150669034682e7,0.06749039394987219,272.4321320056915,156760
1.8059055051957868e7,1.68522985773082e7,0.0668227917339915,274.706668138504,157930
1.806673912251795e7,1.685219350640681e7,0.06722550250351267,277.9694061279297,159840
1.805131752364327e7,1.6852316917950712e7,0.0664217780293394,280.2633640766144,161030
1.8026132599581942e7,1.6863073932498995e7,0.064520698527976,283.65324807167053,162940
1.80202086855152e7,1.6863073932498995e7,0.06421317162360715,285.8595790863037,164130
1.800767691821299e7,1.686303868638697e7,0.06356390316334104,289.3184449672699,166040
1.800025494160346e7,1.6863168044852704e7,0.06317059955204524,291.66449904441833,167230
1.798146595000918e7,1.6863168044852704e7,0.06219169828897647,295.1357321739197,169140
1.7985123393356167e7,1.686367765962507e7,0.06235407504323093,297.3992531299591,170350
1.7955028890570495e7,1.6863650059582997e7,0.06078401976622056,301.0152461528778,172260
1.7947626558343437e7,1.6863650059582997e7,0.06039664884026261,303.30391812324524,173450
1.7944971377196442e7,1.686367765962507e7,0.06025608482972713,306.6618061065674,175360
1.792642426280554e7,1.686365841768514e7,0.05928487631108169,308.9885890483856,176550
1.7914149806546416e7,1.686367765962507e7,0.05863924095004894,312.4010851383209,178460
1.7893408168782797e7,1.686741810527992e7,0.05733899622838991,314.6874830722809,179650
1.7893408168782797e7,1.687093316451204e7,0.05714255186189678,318.03944206237793,181560
1.7893408168782797e7,1.68711223283146e7,0.05713198015857587,320.3829641342163,182730
1.7892764472667202e7,1.68711223283146e7,0.057098060275328245,323.8249661922455,184640
1.7900079750489026e7,1.68711223283146e7,0.057483398762305335,326.01790714263916,185790
1.7867210426399324e7,1.68711223283146e7,0.055749502821826974,329.48943614959717,187700
1.785778621646646e7,1.68711223283146e7,0.055251187139986606,331.8333029747009,188830
1.7853487521270193e7,1.6871515067966178e7,0.055001716170810774,335.4180750846863,190740
1.7847697575746894e7,1.6871515067966178e7,0.05469515065670113,337.54632806777954,191850
1.7846763076370705e7,1.687205504343248e7,0.054615396011433955,341.03637504577637,193760
1.782683173806564e7,1.6872047057314087e7,0.05355885413518559,343.53571009635925,194870
1.7818189203295663e7,1.6872047057314087e7,0.05309979230698579,347.0584671497345,196780
1.7815161519123077e7,1.6872330387076046e7,0.05292296289511499,349.24585819244385,197890
1.777998833717683e7,1.6872318776895076e7,0.05105006499829215,352.89664006233215,199800
1.777998833717683e7,1.6872318776895076e7,0.05105006499829215,355.36482310295105,200890
1.7772921111911952e7,1.688066140783041e7,0.05020332327270182,358.9022841453552,202800
1.776244852977915e7,1.6880682020457022e7,0.04964217111418099,361.150671005249,203890
1.775665839707213e7,1.6880682020457022e7,0.04933227621023253,364.6987130641937,205800
1.7748513783126134e7,1.688039786457441e7,0.04891203450381629,366.7414481639862,206830
1.7747107132135265e7,1.688039786457441e7,0.048836650452820894,370.29675912857056,208740
1.773623952018605e7,1.688096100632825e7,0.04822208861604439,372.7082870006561,209850
1.773623952018605e7,1.688096100632825e7,0.04822208861604439,375.12954211235046,210880
1.773623952018605e7,1.688096100632825e7,0.04822208861604439,378.91222310066223,212790
1.773623952018605e7,1.6881120686033774e7,0.048213085596811305,381.2267999649048,213900
1.773623952018605e7,1.6884504492218412e7,0.048022300724923035,384.9817750453949,215810
1.773623952018605e7,1.688604573465766e7,0.04793540279836462,387.1448531150818,216820
1.773623952018605e7,1.688604573465766e7,0.04793540279836462,390.9850420951843,218730
1.7735085355890654e7,1.6896011852870837e7,0.04731150068816114,393.1436610221863,219740
1.7710029295308914e7,1.6896011852870837e7,0.04596364177972854,396.9843990802765,221650
1.7710029295308914e7,1.6896011852870837e7,0.04596364177972854,399.1822690963745,222620
1.7708578566641882e7,1.689603344778383e7,0.045884265402795416,402.88055896759033,224530
1.7713005143726088e7,1.68960388359839e7,0.04612239996054862,405.235543012619,225600
1.7688479057389818e7,1.68960388359839e7,0.0447997941956947,408.8753881454468,227510
1.7668010240103543e7,1.6901437667987112e7,0.043387600623891104,410.7301890850067,228400
1.7668010240103543e7,1.6901437667987112e7,0.043387600623891104,414.3595161437988,230310
1.7668010240103543e7,1.6904762502321754e7,0.043199416765637794,416.2727680206299,231160
1.7668010240103543e7,1.6904762502321754e7,0.043199416765637794,420.1877660751343,233070
1.7668010240103543e7,1.6905700921499327e7,0.04314630273837494,422.5200071334839,234120
1.765849095210155e7,1.690575081510467e7,0.042627659353150785,426.21676301956177,236030
1.765984222790747e7,1.690606853520302e7,0.04268292337930844,428.3757281303406,237040
1.763620049353889e7,1.690606853520302e7,0.04139961771263354,432.08949518203735,238950
1.761093965040768e7,1.690605553043428e7,0.04002535548732525,434.12867498397827,239820
1.761093965040768e7,1.6906064574028187e7,0.04002484196595243,437.8002860546112,241730
1.7615072078491595e7,1.6906064574028187e7,0.04025004844170479,439.97309613227844,242700
1.7615072078491595e7,1.6906064574028187e7,0.04025004844170479,443.87211298942566,244610
1.760473322384207e7,1.6906064574028187e7,0.039686409383794405,445.834890127182,245540
1.761138162353222e7,1.690608035309525e7,0.04004803742907673,449.67943120002747,247450
1.761138162353222e7,1.690608035309525e7,0.04004803742907673,451.8162450790405,248420
1.761138162353222e7,1.690611802431907e7,0.040045898401905075,455.6757571697235,250330
1.761091415211834e7,1.690611802431907e7,0.040020416981845996,457.43813920021057,251180
1.759895230148363e7,1.6906072534657665e7,0.03937051223029653,461.25506114959717,253090
1.759895230148363e7,1.6906072534657665e7,0.03937051223029653,463.43014311790466,254000
1.7598007035603758e7,1.6909773844830804e7,0.039108587090603025,467.25983810424805,255910
1.75870808952325e7,1.6909773844830804e7,0.03851162421077504,469.0534200668335,256740
1.7575391962885674e7,1.6910664094359465e7,0.03782151032135892,473.06743717193604,258650
1.7575391962885674e7,1.6910664094359465e7,0.03782151032135892,475.05358719825745,259480
1.7575391962885674e7,1.6914472798888188e7,0.03760480365918229,478.9483871459961,261390
1.7575391962885674e7,1.6914472798888188e7,0.03760480365918229,480.8956391811371,262240
1.7575391962885674e7,1.6914823969699394e7,0.03758482283531517,484.829735994339,264150
1.7576612480663985e7,1.6913888554068226e7,0.037704872160367685,486.85734510421753,264980
