gen62 state,gen62 power,gen62 upperbound,gen62 lowerbound,gen16 state,gen16 power,gen16 upperbound,gen16 lowerbound,gen6 state,gen6 power,gen6 upperbound,gen6 lowerbound,gen51 state,gen51 power,gen51 upperbound,gen51 lowerbound,gen48 state,gen48 power,gen48 upperbound,gen48 lowerbound,gen38 state,gen38 power,gen38 upperbound,gen38 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen53 state,gen53 power,gen53 upperbound,gen53 lowerbound,gen8 state,gen8 power,gen8 upperbound,gen8 lowerbound,gen39 state,gen39 power,gen39 upperbound,gen39 lowerbound,gen37 state,gen37 power,gen37 upperbound,gen37 lowerbound,gen50 state,gen50 power,gen50 upperbound,gen50 lowerbound,gen20 state,gen20 power,gen20 upperbound,gen20 lowerbound,gen59 state,gen59 power,gen59 upperbound,gen59 lowerbound,gen32 state,gen32 power,gen32 upperbound,gen32 lowerbound,gen35 state,gen35 power,gen35 upperbound,gen35 lowerbound,gen46 state,gen46 power,gen46 upperbound,gen46 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen43 state,gen43 power,gen43 upperbound,gen43 lowerbound,gen42 state,gen42 power,gen42 upperbound,gen42 lowerbound,gen64 state,gen64 power,gen64 upperbound,gen64 lowerbound,gen40 state,gen40 power,gen40 upperbound,gen40 lowerbound,gen47 state,gen47 power,gen47 upperbound,gen47 lowerbound,gen63 state,gen63 power,gen63 upperbound,gen63 lowerbound,gen28 state,gen28 power,gen28 upperbound,gen28 lowerbound,gen29 state,gen29 power,gen29 upperbound,gen29 lowerbound,gen11 state,gen11 power,gen11 upperbound,gen11 lowerbound,gen31 state,gen31 power,gen31 upperbound,gen31 lowerbound,gen56 state,gen56 power,gen56 upperbound,gen56 lowerbound,hydro4 power,hydro4 upperbound,hydro4 lowerbound,hydro2 power,hydro2 upperbound,hydro2 lowerbound,hydro3 power,hydro3 upperbound,hydro3 lowerbound,hydro5 power,hydro5 upperbound,hydro5 lowerbound,hydro6 power,hydro6 upperbound,hydro6 lowerbound,hydro1 power,hydro1 upperbound,hydro1 lowerbound
1.0,2.4776251288971003,3.5632502577942056,1.3919999999999961,1.0,1.4168028754325381,2.0376057508650782,0.7959999999999986,1.0,0.8454539771739389,1.2159079543478792,0.4749999999999988,1.0,0.7653583372311451,1.1007166744622912,0.4299999999999993,1.0,2.229105892197794,3.14821178439559,1.3099999999999987,1.0,0.7572153603267313,1.0694307206534637,0.4449999999999994,1.0,0.8128551612409881,1.1257103224819764,0.5,1.0,0.8072330797555898,1.1044661595111809,0.5099999999999989,1.0,3.7695222087817966,3.9,3.6390444175635936,1.0,3.8695222087817966,3.999999999999999,3.739044417563594,1.0,3.8995222087817973,4.03,3.7690444175635944,1.0,2.4904777912182037,2.6209555824364075,2.36,1.0,4.589522208781796,4.719999999999998,4.459044417563594,1.0,4.869522208781796,4.999999999999999,4.739044417563594,1.0,2.7504777912182035,2.880955582436407,2.62,1.0,5.369522208781796,5.499999999999999,5.239044417563594,1.0,5.539522208781797,5.669999999999999,5.409044417563594,1.0,5.281274569741332,5.411752360959536,5.150796778523128,1.0,3.130477791218203,3.2609555824364063,3.0,1.0,0.8170157570296367,0.958601514059275,0.6754299999999986,1.0,6.3695222087818,6.5,6.239044417563596,1.0,6.399522208781797,6.5299999999999985,6.269044417563596,1.0,0.8304777912182012,0.9609555824364042,0.6999999999999984,1.0,3.745477791218203,3.875955582436406,3.615,1.0,0.9304777912182018,1.0609555824364056,0.799999999999998,1.0,1.4304777912182027,1.5609555824364065,1.299999999999999,1.0,12.869522208781802,13.0,12.7390444175636,1.0,20.169522208781796,20.299999999999994,20.0390444175636,1.0,20.599522208781796,20.729999999999997,20.469044417563598,1.0,2.529482791218199,2.659960582436403,2.3990049999999954,3.9983416666666667,4.113908048037415,3.882775285295918,3.9983416666666667,4.113908048037415,3.882775285295918,3.9983416666666667,4.113908048037415,3.882775285295918,3.9983416666666667,4.113908048037415,3.882775285295918,3.9983416666666667,4.113908048037415,3.882775285295918,3.9983416666666667,4.113908048037415,3.882775285295918
1.0,2.004411340789438,2.6168226815788804,1.391999999999996,1.0,1.1462007379801682,1.496401475960338,0.7959999999999985,1.0,0.6839765710308789,0.8929531420617591,0.47499999999999876,1.0,0.6191787906174276,0.808357581234856,0.42999999999999927,1.0,1.8284762739788019,2.346952547957605,1.3099999999999987,1.0,0.6211236197866921,0.7972472395733847,0.4449999999999994,1.0,0.676484537496967,0.852969074993934,0.5,1.0,0.6776719744733803,0.8453439489467618,0.5099999999999989,1.0,3.826396251398158,3.9,3.7527925027963165,1.0,3.9263962513981587,4.0,3.8527925027963175,1.0,3.9563962513981585,4.03,3.882792502796317,1.0,4.646396251398158,4.72,4.572792502796315,1.0,4.6463962513981585,4.72,4.572792502796317,1.0,4.926396251398159,5.0,4.8527925027963175,1.0,5.166396251398158,5.24,5.092792502796316,1.0,5.426396251398159,5.5,5.3527925027963175,1.0,5.596396251398159,5.67,5.522792502796317,1.0,5.676396251398158,5.75,5.602792502796316,1.0,5.926396251398158,6.0,5.852792502796316,1.0,3.9727101434618612,4.052579999999999,3.8928402869237235,1.0,6.426396251398158,6.5,6.352792502796316,1.0,6.456396251398159,6.53,6.382792502796319,1.0,4.126396251398156,4.199999999999998,4.052792502796314,1.0,7.156396251398158,7.23,7.082792502796316,1.0,0.8736037486018403,0.9472074972036826,0.799999999999998,1.0,1.3736037486018413,1.4472074972036837,1.299999999999999,1.0,12.926396251398158,13.0,12.852792502796316,1.0,20.22639625139816,20.3,20.15279250279632,1.0,20.65639625139816,20.73,20.58279250279632,1.0,2.4726087486018375,2.546212497203676,2.3990049999999954,0.672506750691317,0.73769883282131,0.6073146685613241,0.672506750691317,0.73769883282131,0.6073146685613241,0.672506750691317,0.73769883282131,0.6073146685613241,0.672506750691317,0.73769883282131,0.6073146685613241,0.672506750691317,0.73769883282131,0.6073146685613241,0.672506750691317,0.73769883282131,0.6073146685613241
1.0,1.700694943386225,2.0093898867724533,1.391999999999996,1.0,0.9725238325685606,1.1490476651371222,0.7959999999999985,1.0,0.5803377141583744,0.6856754283167498,0.47499999999999876,1.0,0.5253583517644236,0.6207167035288474,0.42999999999999927,1.0,1.57134559140703,1.8326911828140604,1.3099999999999987,1.0,0.5337777008978077,0.6225554017956156,0.4449999999999994,1.0,0.588959626777882,0.6779192535557638,0.5,1.0,0.5945175247747623,0.6790350495495254,0.5099999999999989,1.0,3.862898947987523,3.9,3.8257978959750463,1.0,3.9628989479875236,4.0,3.925797895975047,1.0,3.9928989479875234,4.03,3.9557978959750466,1.0,4.682898947987523,4.72,4.645797895975046,1.0,4.682898947987523,4.72,4.645797895975046,1.0,4.962898947987523,5.0,4.925797895975046,1.0,5.202898947987523,5.24,5.165797895975047,1.0,5.462898947987523,5.5,5.425797895975046,1.0,5.632898947987523,5.67,5.595797895975046,1.0,5.712898947987523,5.75,5.675797895975046,1.0,5.962898947987523,6.0,5.925797895975046,1.0,5.436361449172419,5.476621025049188,5.39610187329565,1.0,6.462898947987523,6.5,6.425797895975046,1.0,6.492898947987524,6.53,6.4557978959750475,1.0,6.962898947987523,7.0,6.925797895975046,1.0,7.192898947987524,7.23,7.155797895975047,1.0,0.8371010520124752,0.8742021040249522,0.799999999999998,1.0,1.337101052012476,1.374202104024953,1.299999999999999,1.0,12.962898947987522,13.0,12.925797895975045,1.0,20.262898947987527,20.3,20.225797895975052,1.0,20.69289894798753,20.73,20.655797895975052,1.0,2.4361060520124727,2.4732071040249437,2.3990049999999954,0.0,0.032861027812461197,-0.0328610278124613,0.0,0.032861027812461197,-0.0328610278124613,0.0,0.032861027812461197,-0.0328610278124613,0.0,0.032861027812461197,-0.0328610278124613,0.0,0.032861027812461197,-0.0328610278124613,0.0,0.032861027812461197,-0.0328610278124613
1.0,1.5786483645205773,1.7652967290411588,1.391999999999996,1.0,0.9027328291367678,1.009465658273537,0.7959999999999985,1.0,0.5386910726632719,0.602382145326545,0.47499999999999876,1.0,0.487657181568857,0.5453143631377148,0.42999999999999927,1.0,1.4680191974500678,1.626038394900137,1.3099999999999987,1.0,0.49867827699639694,0.5523565539927945,0.4449999999999994,1.0,0.5537882761029823,0.6075765522059646,0.5,1.0,0.5611024171613972,0.6122048343227955,0.5099999999999989,1.0,3.8775673336136975,3.9,3.855134667227395,1.0,3.9775673336136976,4.0,3.9551346672273953,1.0,4.007567333613697,4.03,3.985134667227395,1.0,4.697567333613697,4.72,4.675134667227394,1.0,4.697567333613697,4.72,4.675134667227394,1.0,4.977567333613697,5.0,4.955134667227394,1.0,5.217567333613697,5.24,5.195134667227395,1.0,5.477567333613697,5.5,5.455134667227394,1.0,5.647567333613697,5.67,5.625134667227394,1.0,5.727567333613697,5.75,5.705134667227394,1.0,5.977567333613697,6.0,5.955134667227394,1.0,2.997732128173275,3.0220745547490466,2.9733897015975037,1.0,6.477567333613697,6.5,6.455134667227394,1.0,6.507567333613698,6.53,6.485134667227396,1.0,6.977567333613697,7.0,6.955134667227394,1.0,7.207567333613698,7.23,7.185134667227395,1.0,0.8224326663863007,0.8448653327726035,0.799999999999998,1.0,1.3224326663863015,1.3448653327726041,1.299999999999999,1.0,12.977567333613697,13.0,12.955134667227394,1.0,20.2775673336137,20.3,20.2551346672274,1.0,20.707567333613706,20.73,20.685134667227405,1.0,2.421437666386298,2.4438703327725904,2.3990049999999954,0.0,0.019868991148284713,-0.019868991148284713,0.0,0.019868991148284713,-0.019868991148284713,0.0,0.019868991148284713,-0.019868991148284713,0.0,0.019868991148284713,-0.019868991148284713,0.0,0.019868991148284713,-0.019868991148284713,0.0,0.019868991148284713,-0.019868991148284713
1.0,1.907396584636892,2.4227931692737883,1.391999999999996,1.0,1.0907239090308674,1.3854478180617362,0.7959999999999985,1.0,0.6508716793839971,0.8267433587679955,0.47499999999999876,1.0,0.5892101518634083,0.7484203037268173,0.42999999999999927,1.0,1.746342182167089,2.1826843643341793,1.3099999999999987,1.0,0.5932231076827132,0.7414462153654271,0.4449999999999994,1.0,0.6485268508416349,0.7970537016832697,0.5,1.0,0.6511103244291762,0.7922206488583534,0.5099999999999989,1.0,3.8380561427929125,3.9,3.776112285585825,1.0,3.938056142792913,4.0,3.876112285585826,1.0,3.9680561427929133,4.03,3.9061122855858263,1.0,4.658056142792912,4.72,4.596112285585824,1.0,4.658056142792913,4.72,4.596112285585826,1.0,4.938056142792913,5.0,4.876112285585826,1.0,5.178056142792913,5.24,5.116112285585826,1.0,5.438056142792913,5.5,5.376112285585826,1.0,5.608056142792913,5.67,5.546112285585826,1.0,5.688056142792912,5.75,5.626112285585824,1.0,5.938056142792913,6.0,5.876112285585826,1.0,4.425437221534095,4.492654545142327,4.358219897925863,1.0,6.438056142792912,6.5,6.376112285585824,1.0,6.468056142792914,6.53,6.406112285585828,1.0,6.851919587172189,6.913863444379276,6.789975729965102,1.0,7.1680561427929135,7.23,7.1061122855858265,1.0,0.8619438572070856,0.9238877144141731,0.799999999999998,1.0,1.3619438572070866,1.4238877144141742,1.299999999999999,1.0,12.938056142792913,13.0,12.876112285585826,1.0,20.238056142792917,20.3,20.176112285585834,1.0,20.668056142792913,20.73,20.606112285585827,1.0,2.460948857207083,2.522892714414162,2.3990049999999954,0.0,0.05486471957206716,-0.05486471957206716,0.0,0.05486471957206716,-0.05486471957206716,0.0,0.05486471957206716,-0.05486471957206716,0.0,0.05486471957206716,-0.05486471957206716,0.0,0.05486471957206716,-0.05486471957206716,0.0,0.05486471957206716,-0.05486471957206716
1.0,2.5637645918028493,3.7355291836057027,1.391999999999996,1.0,1.4660607866918602,2.136121573383722,0.7959999999999985,1.0,0.8748478312545649,1.2746956625091306,0.4749999999999992,1.0,0.7919675103988693,1.1539350207977392,0.42999999999999927,1.0,2.30203280389139,3.2940656077827812,1.3099999999999987,1.0,0.7819882425432583,1.1189764850865171,0.44499999999999945,1.0,0.8376788087775628,1.1753576175551257,0.5,1.0,0.8308171855085389,1.1516343710170789,0.5099999999999989,1.0,3.7591693838908675,3.9,3.618338767781735,1.0,3.859169383890868,4.0,3.718338767781736,1.0,3.889169383890868,4.03,3.7483387677817355,1.0,2.095281669476691,2.236112285585824,1.9544510533675576,1.0,4.579169383890866,4.719999999999998,4.438338767781734,1.0,4.859169383890866,4.999999999999998,4.718338767781734,1.0,2.3552816694766934,2.496112285585826,2.2144510533675605,1.0,5.359169383890868,5.5,5.218338767781736,1.0,5.529169383890866,5.669999999999998,5.388338767781734,1.0,5.609169383890868,5.75,5.468338767781734,1.0,5.859169383890867,6.0,5.718338767781734,1.0,0.8282499489629307,0.9810698979258627,0.6754299999999986,1.0,6.359169383890868,6.5,6.218338767781734,1.0,6.38916938389087,6.53,6.24833876778174,1.0,3.1491451138559694,3.289975729965102,3.008314497746837,1.0,7.0891693838908685,7.23,6.9483387677817365,1.0,0.9408306161091313,1.0816612322182646,0.799999999999998,1.0,1.4408306161091322,1.5816612322182655,1.299999999999999,1.0,12.859169383890867,13.0,12.718338767781734,1.0,20.159169383890866,20.299999999999994,20.01833876778174,1.0,20.58916938389087,20.73,20.44833876778174,1.0,2.5398356161091287,2.6806662322182575,2.3990049999999954,-0.048319476514611694,0.07641657655611911,-0.1730555295853425,-0.048319476514611694,0.07641657655611911,-0.1730555295853425,-0.048319476514611694,0.07641657655611911,-0.1730555295853425,-0.048319476514611694,0.07641657655611911,-0.1730555295853425,-0.048319476514611694,0.07641657655611911,-0.1730555295853425,-0.048319476514611694,0.07641657655611911,-0.1730555295853425
1.0,2.46401435487787,3.536028709755744,1.3919999999999961,1.0,1.4090197029330356,2.0220394058660727,0.7959999999999985,1.0,0.8408094960969745,1.2066189921939503,0.4749999999999988,1.0,0.7611538596246299,1.0923077192492605,0.42999999999999927,1.0,2.217582814603638,3.1251656292072774,1.309999999999999,1.0,0.7533010324416936,1.0616020648833877,0.4449999999999994,1.0,0.8089328119999319,1.1178656239998639,0.5,1.0,0.8035065887487879,1.0970131774975769,0.5099999999999989,1.0,3.7711580439181867,3.899999999999998,3.642316087836375,1.0,3.8711580439181863,3.9999999999999973,3.7423160878363753,1.0,3.901158043918187,4.0299999999999985,3.7723160878363755,1.0,1.488767576496918,1.6176095325787303,1.3599256204151056,1.0,4.591158043918186,4.719999999999996,4.462316087836375,1.0,4.871158043918189,5.0,4.742316087836379,1.0,2.748841956081812,2.877683912163624,2.62,1.0,5.3711580439181885,5.5,5.242316087836377,1.0,5.541158043918189,5.67,5.412316087836379,1.0,5.621158043918188,5.75,5.492316087836375,1.0,5.8711580439181885,6.0,5.742316087836377,1.0,0.8152406583404329,0.9550513166808672,0.6754299999999986,1.0,6.371158043918188,6.5,6.242316087836375,1.0,6.4011580439181905,6.53,6.272316087836381,1.0,0.8288419560818099,0.9576839121636214,0.6999999999999984,1.0,7.101158043918188,7.2299999999999995,6.972316087836377,1.0,0.9288419560818104,1.0576839121636228,0.799999999999998,1.0,1.4288419560818113,1.5576839121636237,1.299999999999999,1.0,12.871158043918188,13.0,12.742316087836375,1.0,20.171158043918194,20.3,20.042316087836387,1.0,20.601158043918193,20.73,20.472316087836383,1.0,2.5278469560818078,2.6566889121636095,2.3990049999999954,0.0,0.11411749458728276,-0.11411749458728276,0.0,0.11411749458728276,-0.11411749458728276,0.0,0.11411749458728276,-0.11411749458728276,0.0,0.11411749458728276,-0.11411749458728276,0.0,0.11411749458728276,-0.11411749458728276,0.0,0.11411749458728276,-0.11411749458728276
1.0,4.031446281485596,6.6708925629711935,1.3919999999999977,1.0,2.3053385345276824,3.8146770690553664,0.7959999999999985,1.0,1.3756731204782024,2.2763462409564057,0.4749999999999992,1.0,1.2453461932750045,2.0606923865500097,0.42999999999999927,1.0,3.5445932908880766,5.7791865817761545,1.3099999999999987,1.0,1.2040794003398425,1.9631588006796856,0.4449999999999994,1.0,1.260634928209523,2.021269856419046,0.5,1.0,1.232653452110506,1.955306904221013,0.5099999999999989,1.0,3.5827734439076515,3.9,3.265546887815303,1.0,3.6827734439076534,4.0,3.3655468878153068,1.0,3.7127734439076523,4.03,3.3955468878153043,1.0,3.4026990643227553,3.7199256204151054,3.085472508230405,1.0,4.402773443907654,4.72,4.085546887815307,1.0,4.682773443907651,4.999999999999998,4.365546887815304,1.0,4.922773443907651,5.24,4.6055468878153025,1.0,5.182773443907653,5.5,4.865546887815306,1.0,5.352773443907654,5.67,5.035546887815308,1.0,5.43277344390765,5.75,5.1155468878153005,1.0,5.682773443907651,6.0,5.365546887815302,1.0,3.592458643851222,3.9366916483717187,3.248225639330725,1.0,6.18277344390765,6.5,5.8655468878153005,1.0,6.212773443907652,6.529999999999996,5.895546887815309,1.0,3.8827734439076504,4.199999999999998,3.5655468878153025,1.0,6.9127734439076525,7.23,6.5955468878153045,1.0,1.1172265560923482,1.4344531121846984,0.799999999999998,1.0,1.617226556092349,1.9344531121846993,1.299999999999999,1.0,12.682773443907653,13.0,12.365546887815302,1.0,19.982773443907643,20.29999999999998,19.665546887815307,1.0,20.412773443907653,20.729999999999993,20.095546887815313,1.0,2.7162315560923456,3.0334581121846895,2.3990049999999954,0.0,0.28097291362779414,-0.28097291362779414,0.0,0.28097291362779414,-0.28097291362779414,0.0,0.28097291362779414,-0.28097291362779414,0.0,0.28097291362779414,-0.28097291362779414,0.0,0.28097291362779414,-0.28097291362779414,0.0,0.28097291362779414,-0.28097291362779414
1.0,3.1060550670834814,4.820110134166967,1.391999999999996,1.0,1.7761636734184285,2.756327346836859,0.7959999999999985,1.0,1.0598966644142633,1.6447933288285277,0.4749999999999992,1.0,0.9594854014697543,1.4889708029395092,0.42999999999999927,1.0,2.761143741770585,4.212287483541171,1.3099999999999987,1.0,0.9379457748762672,1.4308915497525352,0.4449999999999994,1.0,0.9939559338803426,1.4879118677606855,0.5,1.0,0.9792907827009107,1.4485815654018226,0.5099999999999989,1.0,3.6939932364990242,3.9,3.4879864729980485,1.0,3.793993236499025,4.0,3.587986472998051,1.0,3.823993236499024,4.029999999999999,3.617986472998049,1.0,0.6780067635009746,0.8840135270019513,0.47199999999999775,1.0,4.513993236499025,4.72,4.307986472998051,1.0,4.793993236499025,5.0,4.58798647299805,1.0,2.8260067635009762,3.0320135270019524,2.62,1.0,5.293993236499023,5.499999999999998,5.087986472998049,1.0,5.463993236499023,5.669999999999998,5.2579864729980486,1.0,5.543993236499023,5.75,5.337986472998047,1.0,5.793993236499024,6.0,5.587986472998049,1.0,0.8989747373165059,1.1225194746330132,0.6754299999999986,1.0,6.293993236499023,6.5,6.087986472998047,1.0,6.3239932364990254,6.5299999999999985,6.117986472998052,1.0,0.9060067635009748,1.1120135270019502,0.6999999999999993,1.0,5.176628010426662,5.382634773927638,4.9706212469256865,1.0,1.0060067635009748,1.2120135270019516,0.799999999999998,1.0,1.5060067635009757,1.7120135270019525,1.299999999999999,1.0,12.793993236499023,13.0,12.587986472998047,1.0,20.093993236499035,20.3,19.88798647299807,1.0,20.523993236499024,20.729999999999993,20.317986472998054,1.0,2.605011763500972,2.8110185270019414,2.3990049999999954,-0.17815348629140998,0.004310180309852918,-0.3606171528926728,-0.17815348629140998,0.004310180309852918,-0.3606171528926728,-0.17815348629140998,0.004310180309852918,-0.3606171528926728,-0.17815348629140998,0.004310180309852918,-0.3606171528926728,-0.17815348629140998,0.004310180309852918,-0.3606171528926728,-0.17815348629140998,0.004310180309852918,-0.3606171528926728
1.0,3.804797784386316,6.217595568772635,1.3919999999999977,1.0,2.175732066358842,3.5554641327176855,0.7959999999999985,1.0,1.2983325772869974,2.121665154573996,0.4749999999999992,1.0,1.1753326489124398,1.9206652978248804,0.42999999999999927,1.0,3.3527094042712013,5.395418808542404,1.3099999999999987,1.0,1.1388974693898353,1.8327949387796716,0.4449999999999994,1.0,1.1953194245263512,1.8906388490527029,0.5,1.0,1.170599406914229,1.8311988138284592,0.5099999999999989,1.0,3.610013597527237,3.9,3.320027195054474,1.0,3.7100135975272384,4.0,3.420027195054477,1.0,3.7400135975272377,4.03,3.450027195054475,1.0,2.542013597527233,2.8319999999999976,2.252027195054468,1.0,4.430013597527239,4.72,4.140027195054478,1.0,4.710013597527238,5.0,4.420027195054477,1.0,4.950013597527237,5.24,4.660027195054473,1.0,5.210013597527238,5.5,4.920027195054477,1.0,5.380013597527238,5.67,5.090027195054477,1.0,5.460013597527237,5.75,5.170027195054472,1.0,5.710013597527237,6.0,5.420027195054473,1.0,0.9901038149003805,1.3047776298007623,0.6754299999999986,1.0,6.210013597527236,6.5,5.920027195054471,1.0,6.240013597527241,6.53,5.950027195054482,1.0,1.103204049711426,1.3931904521841887,0.8132176472386633,1.0,6.940013597527238,7.23,6.650027195054475,1.0,1.0899864024727626,1.3799728049455273,0.799999999999998,1.0,1.5899864024727635,1.8799728049455282,1.299999999999999,1.0,12.710013597527238,13.0,12.420027195054473,1.0,20.01001359752724,20.29999999999999,19.72002719505449,1.0,20.440013597527244,20.73,20.150027195054488,1.0,2.68899140247276,2.978977804945515,2.3990049999999954,0.0,0.25684584991521053,-0.2568458499152104,0.0,0.25684584991521053,-0.2568458499152104,0.0,0.25684584991521053,-0.2568458499152104,0.0,0.25684584991521053,-0.2568458499152104,0.0,0.25684584991521053,-0.2568458499152104,0.0,0.25684584991521053,-0.2568458499152104
