gen1144 state,gen1144 power,gen1144 upperbound,gen1144 lowerbound,gen430 state,gen430 power,gen430 upperbound,gen430 lowerbound,gen1129 state,gen1129 power,gen1129 upperbound,gen1129 lowerbound,gen1338 state,gen1338 power,gen1338 upperbound,gen1338 lowerbound,gen1060 state,gen1060 power,gen1060 upperbound,gen1060 lowerbound,gen1164 state,gen1164 power,gen1164 upperbound,gen1164 lowerbound,gen1079 state,gen1079 power,gen1079 upperbound,gen1079 lowerbound,gen1120 state,gen1120 power,gen1120 upperbound,gen1120 lowerbound,gen1014 state,gen1014 power,gen1014 upperbound,gen1014 lowerbound,gen1019 state,gen1019 power,gen1019 upperbound,gen1019 lowerbound,gen1106 state,gen1106 power,gen1106 upperbound,gen1106 lowerbound,gen1085 state,gen1085 power,gen1085 upperbound,gen1085 lowerbound,gen1278 state,gen1278 power,gen1278 upperbound,gen1278 lowerbound,gen1061 state,gen1061 power,gen1061 upperbound,gen1061 lowerbound,gen1258 state,gen1258 power,gen1258 upperbound,gen1258 lowerbound,gen1210 state,gen1210 power,gen1210 upperbound,gen1210 lowerbound,gen1063 state,gen1063 power,gen1063 upperbound,gen1063 lowerbound,gen1315 state,gen1315 power,gen1315 upperbound,gen1315 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,1.6930425667554918,1.8260851335109833,1.56,1.0,0.0443475222518306,0.08869504450366114,0.0,1.0,0.21776746424079801,0.31153492848159586,0.12400000000000004,1.0,3.2560418982150443,3.6920837964300883,2.82,1.0,0.33191976404444207,0.47483952808888397,0.189,1.0,3.3396342183771015,3.9772684367542026,2.702,1.0,5.09091158096609,7.282983161932175,2.8988400000000016,1.0,2.23559621196285,2.4711924239256997,2.0,1.0,2.3288666766429307,2.3577333532858615,2.3,1.0,0.8578717668892252,1.24885353377845,0.46688999999999986,1.0,0.4232325087962132,0.5964650175924262,0.25,1.0,0.2078790105554559,0.41575802111091154,0.0,1.0,0.19009372889514475,0.3801874577902893,0.0,1.0,0.19402040985175883,0.38804081970351745,0.0,1.0,0.13347038130887626,0.19094076261775236,0.07600000000000007,1.0,2.7443841130183957,3.000768226036791,2.488,1.0,0.19402040985175883,0.38804081970351745,0.0,1.0,2.597644754707269,2.887289509414537,2.3080000000000007,4.8314,14.494199999999989,-4.8314,4.8314,12.074438562952952,-2.4116385629529615,4.8314,4.8314,4.8314,4.8314,4.8314,4.8314,4.8314,4.8314,4.8314,4.8314,4.8314,4.8314
1.0,1.6198102295793004,1.6796204591586008,1.56,1.0,0.3000632568068998,0.32,0.2801265136137997,1.0,0.166153828658597,0.20830765731719417,0.12399999999999996,1.0,9.28397427173541,9.48,9.08794854347082,1.0,0.25325059368124875,0.31750118736249766,0.189,1.0,5.308992112064395,5.595645097787688,5.022339126341103,1.0,3.8843013279732883,4.869762655946578,2.8988400000000016,1.0,2.1059139482133444,2.211827896426689,2.0,1.0,2.312977219241253,2.3259544384825066,2.3,1.0,0.6426586266076173,0.8184272532152352,0.46688999999999986,1.0,1.327877903098047,1.4057558061960944,1.2499999999999998,1.0,0.09345348371765677,0.1869069674353138,0.0,1.0,0.08545798419312718,0.1709159683862546,0.0,1.0,0.08722325146981297,0.17444650293962619,0.0,1.0,0.10183621756494665,0.1276724351298933,0.07600000000000007,1.0,2.60325929658511,2.71851859317022,2.488,1.0,0.08722325146981297,0.17444650293962619,0.0,1.0,2.438211853979935,2.5684237079598704,2.3080000000000003,4.8314,5.131076383937712,4.53172361606229,4.8314,5.131076383937712,4.53172361606229,4.8314,5.131076383937712,4.53172361606229,4.8314,5.131076383937712,4.53172361606229,4.8314,5.131076383937712,4.53172361606229,4.8314,5.131076383937712,4.53172361606229
1.0,2.488367487917785,2.52,2.45673497583557,1.0,0.589582342919728,0.6001265136137997,0.3321524873426787,1.0,0.14629437177777002,0.16858874355553993,0.124,1.0,13.216325657644681,13.32,13.11265131528936,1.0,0.22298093762902044,0.2569618752580407,0.189,1.0,9.0503945957393,9.202,8.8987891914786,1.0,4.441038686561862,4.962230756596302,3.9198466165274195,1.0,3.6439840931877443,3.7,3.5879681863754884,1.0,2.3068634086063526,2.3137268172127055,2.3,1.0,0.5598507400598254,0.6528114801196504,0.46688999999999986,1.0,2.4588118332262825,2.5,1.547470653682339,1.0,0.049425800128461206,0.09885160025692216,0.0,1.0,0.045197129931205185,0.09039425986241013,0.0,1.0,0.04613074678656379,0.09226149357312732,0.0,1.0,0.44233570762007657,0.45600000000000007,0.428671415240153,1.0,4.277041513174899,4.338,4.216083026349796,1.0,0.04613074678656379,0.09226149357312732,0.0,1.0,2.3768666148456563,2.445733229691312,2.3080000000000003,4.8314,5.165662328747155,4.497137671252844,4.8314,5.165662328747155,4.497137671252844,4.8314,5.165662328747155,4.497137671252844,4.8314,5.165662328747155,4.497137671252844,4.8314,5.165662328747155,4.497137671252844,4.8314,5.165662328747155,4.497137671252844
1.0,1.5782287310140182,1.596457462028036,1.56,1.0,0.006076243671339377,0.012152487342678698,0.0,1.0,0.1368474812625449,0.14969496252508976,0.12399999999999993,1.0,6.392907350126603,6.45265131528936,6.3331633849638465,1.0,0.20858204805339517,0.22816409610679017,0.189,1.0,4.210424200441625,4.297789191478601,4.123059209404649,1.0,3.1991851014767416,3.49953020295348,2.8988400000000007,1.0,2.0322800445039904,2.0645600890079807,2.0,1.0,2.3039551468122204,2.307910293624441,2.3,1.0,0.5204600838747915,0.5740301677495824,0.4668900000000001,1.0,0.27373532684116947,0.2974706536823387,0.25000000000000006,1.0,0.028482392209403327,0.0569647844188064,0.0,1.0,0.026045554712196974,0.05209110942439371,0.0,1.0,0.026583566062109768,0.05316713212421929,0.0,1.0,0.08387426270930178,0.09174852541860347,0.07600000000000001,1.0,2.523128283724931,2.5582565674498614,2.488,1.0,0.026583566062109768,0.05316713212421929,0.0,1.0,2.3476854664784357,2.3873709329568706,2.3080000000000003,4.8314,5.184661513561341,4.478138486438656,0.1564992201377513,0.5097607336990924,-0.19676229342359292,4.8314,5.184661513561341,4.478138486438656,0.0,0.353261513561341,-0.3532615135613442,4.8314,5.184661513561341,4.478138486438656,0.0,0.353261513561341,-0.3532615135613442
1.0,1.6209730837704888,1.6819461675409775,1.56,1.0,0.020324361256829564,0.04064872251365913,0.0,1.0,0.16697340010440279,0.20994680020880566,0.12399999999999992,1.0,3.0198369381746115,3.2196738763492228,2.8200000000000003,1.0,0.2544997791913882,0.3199995583827765,0.189,1.0,2.9942262066958527,3.2864524133917055,2.702,1.0,3.9034610577310267,4.908082115462053,2.8988400000000003,1.0,2.107973169176907,2.215946338353814,2.0,1.0,2.31322952748168,2.32645905496336,2.3,1.0,0.6460759899176695,0.8252619798353389,0.46689,1.0,0.3293920361594905,0.40878407231898095,0.25,1.0,0.09527044339138857,0.19054088678277714,0.0,1.0,0.08711949219582976,0.17423898439165952,0.0,1.0,0.08891908049862933,0.17783816099725866,0.0,1.0,0.10233853554785984,0.1286770710957197,0.07600000000000001,1.0,2.605500213516046,2.7230004270320918,2.488,1.0,0.08891908049862933,0.17783816099725866,0.0,1.0,2.440743484458668,2.573486968917336,2.3080000000000003,4.8314,5.575285371137646,4.087514628862355,4.8314,5.575285371137646,4.087514628862355,4.8314,5.575285371137646,4.087514628862355,4.8314,5.575285371137646,4.087514628862355,2.429264677440341,3.173150048577987,1.685379306302695,4.8314,5.575285371137646,4.087514628862355
1.0,1.68360265590692,1.8072053118138398,1.56,1.0,0.04120088530230662,0.08240177060461323,0.0,1.0,0.21111428154509315,0.2982285630901863,0.124,1.0,3.2251029532910716,3.6302059065821437,2.82,1.0,0.3217790259034081,0.45455805180681624,0.189,1.0,3.2943914789872273,3.8867829579744546,2.702,1.0,4.935375192856275,6.971910385712549,2.8988400000000003,1.0,2.218879703168504,2.4377594063370083,2.0,1.0,2.326818468609598,2.3536369372191963,2.3,1.0,0.8301300214248997,1.1933700428497993,0.46689,1.0,0.4109409582121352,0.5718819164242704,0.25,1.0,0.19312914985456228,0.38625829970912456,0.0,1.0,0.1766058062144235,0.353211612428847,0.0,1.0,0.18025387319759142,0.36050774639518285,0.0,1.0,0.12939262417279906,0.18278524834559812,0.07600000000000001,1.0,2.72619261815396,2.9643852363079204,2.488,1.0,0.18025387319759142,0.36050774639518285,0.0,1.0,2.5770932821306904,2.8461865642613806,2.3080000000000003,-0.049574019021748406,0.5975032976314594,-0.6966513356749562,0.0,0.6470773166532078,-0.6470773166532078,0.0,0.6470773166532078,-0.6470773166532078,0.0,0.6470773166532078,-0.6470773166532078,0.0,0.6470773166532078,-0.6470773166532078,0.0,0.6470773166532078,-0.6470773166532078
1.0,1.6701720411972427,1.7803440823944854,1.56,1.0,0.03672401373241424,0.07344802746482848,0.0,1.0,0.20164847886829984,0.2792969577365997,0.12399999999999999,1.0,3.1810846298700772,3.5421692597401546,2.82,1.0,0.30735131053313447,0.42570262106626894,0.189,1.0,3.2300224599463685,3.758044919892737,2.702,1.0,4.7140861006659875,6.529332201331975,2.8988400000000003,1.0,2.1950963229534506,2.390192645906901,2.0,1.0,2.323904384633358,2.347808769266716,2.3,1.0,0.7906605072862509,1.1144310145725018,0.46689,1.0,0.3934531786422431,0.5369063572844862,0.25,1.0,0.17214381437069176,0.3442876287413835,0.0,1.0,0.15741589058231908,0.31483178116463817,0.0,1.0,0.1606675600793123,0.3213351201586246,0.0,1.0,0.1235910031773451,0.1711820063546902,0.07600000000000001,1.0,2.7003107043905197,2.9126214087810394,2.488,1.0,0.1606675600793123,0.3213351201586246,0.0,1.0,2.547853714689831,2.7877074293796613,2.3080000000000003,-4.376016926952373,-3.9206338539047465,-4.8314,0.0,0.4553830730476269,-0.4553830730476269,0.0,0.4553830730476269,-0.4553830730476269,-0.32313156638017837,0.1322515066674485,-0.7785146394278053,0.0,0.4553830730476269,-0.4553830730476269,0.0,0.4553830730476269,-0.4553830730476269
1.0,1.8246638880654125,2.089327776130825,1.56,1.0,0.08822129602180412,0.17644259204360827,0.0,1.0,0.31053324469914234,0.49706648939828457,0.12400000000000014,1.0,3.6874257191167183,4.554851438233436,2.8200000000000003,1.0,0.47331276813014417,0.7576255362602884,0.189,1.0,3.970456821863502,5.238913643727004,2.702,1.0,7.259566056965014,11.620292113930027,2.8988400000000007,1.0,2.4686756351158343,2.9373512702316686,2.0,1.0,2.3574249810580246,2.4148499621160493,2.3,1.0,1.2446768174909941,2.0224636349819884,0.46689,1.0,0.5946144375851723,0.9392288751703447,0.25,1.0,0.4135373251022068,0.8270746502044137,0.0,1.0,0.3781567554894207,0.7563135109788415,0.0,1.0,0.38596817009539297,0.771936340190786,0.0,1.0,0.19032682739624845,0.30465365479249695,0.07600000000000001,1.0,2.9980293676260548,3.50805873525211,2.488,1.0,0.38596817009539297,0.771936340190786,0.0,1.0,2.8841953396424085,3.4603906792848167,2.3080000000000007,0.0,0.6822702996025897,-0.6822702996025894,0.0,0.6822702996025897,-0.6822702996025894,0.0,0.6822702996025897,-0.6822702996025894,-4.149129700397411,-3.466859400794821,-4.8314,-3.7151531002330502,-3.0328828006304605,-4.39742339983564,0.0,0.6822702996025897,-0.6822702996025894
1.0,1.7274006030657056,1.8948012061314112,1.56,1.0,0.05580020102190183,0.11160040204380366,0.0,1.0,0.24198276630290294,0.3599655326058059,0.124,1.0,3.368649041455,3.91729808291,2.82,1.0,0.36882857121974727,0.5486571424394946,0.189,1.0,3.504302265318032,4.306604530636064,2.702,1.0,5.657010663463769,8.415181326927538,2.8988400000000003,1.0,2.2964385679288535,2.592877135857707,2.0,1.0,2.336321451069192,2.3726429021383844,2.3,1.0,0.9588422011721087,1.4507944023442174,0.46689,1.0,0.46796953524180396,0.6859390704836079,0.25,1.0,0.2615634422901648,0.5231268845803296,0.0,1.0,0.2391851392535044,0.4783702785070088,0.0,1.0,0.24412587947082048,0.48825175894164097,0.0,1.0,0.148312018056618,0.22062403611323594,0.07600000000000005,1.0,2.81059491215787,3.13318982431574,2.4880000000000004,1.0,0.24412587947082048,0.48825175894164097,0.0,1.0,2.6724450629242966,3.036890125848593,2.3080000000000003,-4.457021040259839,-4.082642080519678,-4.8314,-4.457021040259839,-4.082642080519678,-4.8314,-4.457021040259839,-4.082642080519678,-4.8314,-4.457021040259839,-4.082642080519678,-4.8314,-4.457021040259839,-4.082642080519678,-4.8314,-4.457021040259839,-4.082642080519678,-4.8314
1.0,1.7939688472490527,2.027937694498106,1.56,1.0,0.07798961574968426,0.15597923149936857,0.0,1.0,0.2888995960684191,0.4537991921368383,0.124,1.0,3.586823902797647,4.353647805595295,2.82,1.0,0.44033890045912266,0.6916778009182455,0.189,1.0,3.823344443950929,4.944688887901859,2.702,1.0,6.753820202153035,10.608800404306072,2.8988400000000007,1.0,2.4143198336701976,2.8286396673403957,2.0,1.0,2.3507649786287583,2.401529957257517,2.3,1.0,1.1544710917162262,1.8420521834324526,0.46689000000000014,1.0,0.5546469365222041,0.8592938730444084,0.25,1.0,0.36557632382664496,0.7311526476532901,0.0,1.0,0.3342991021859181,0.6685982043718364,0.0,1.0,0.34120456890486855,0.6824091378097374,0.0,1.0,0.17706749436451497,0.27813498872903,0.07600000000000004,1.0,2.9388774660528623,3.3897549321057245,2.488,1.0,0.34120456890486855,0.6824091378097374,0.0,1.0,2.817369677865125,3.3267393557302505,2.3080000000000003,-2.667221719526867,-2.10395160132898,-3.230491837724754,-2.8299715630611955,-2.2667014448633083,-3.393241681259082,0.0,0.5632701181978872,-0.5632701181978869,0.0,0.5632701181978872,-0.5632701181978869,-0.6455108516768533,-0.0822407334789661,-1.20878096987474,0.0,0.5632701181978872,-0.5632701181978869
