hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
3.9983416666666667,6.021255939332081,1.9754273964193199,3.9983416666666667,6.021255939332081,1.9754273964193203,3.9983416666666667,6.021255939332081,1.9754273964193203,3.9983416666666667,6.021255939332081,1.9754273964193203,3.9983416666666667,6.021255939332081,1.9754273964193203,3.9983416666666667,6.021255939332081,1.9754273964193203
0.28840720847100515,0.5768144155045507,1.1318948556215958e-9,2.5388336821196904,2.827240889153236,2.25042647478058,0.288407208614565,0.5768144156481105,1.2754546863114058e-9,0.288407208614565,0.5768144156481105,1.2754546863114058e-9,0.288407208614565,0.5768144156481105,1.2754546863114058e-9,0.288407208614565,0.5768144156481105,1.2754546863114058e-9
0.267996839277206,0.5359936754456098,1.4188985542062937e-9,0.2679968392771989,0.5359936754456027,1.4188914487789361e-9,3.9983416689376385,4.2663385051060425,3.7303448310793312,1.9155037790171017,2.1835006151855056,1.6475069411587941,3.9983416689376385,4.2663385051060425,3.7303448310793312,0.267996839277206,0.5359936754456098,1.4188985542062937e-9
3.727031810856084,4.028351693134772,3.4257119296248733,0.3013198826501479,0.602639764928836,1.4189374120121556e-9,0.3013198826500982,0.6026397649287862,1.4188876740206524e-9,-2.8610521820279833,-2.559732299749295,-3.162372063259194,3.9983416689376385,4.299661551216326,3.697021787706428,-3.395701904204255,-3.0943820219255667,-3.6970217854354654
0.5870654423807443,1.1741308833420918,1.4193962671882332e-9,1.6658552561141793,2.2529206970755267,1.0787898151528312,0.5870654423807088,1.1741308833420563,1.4193607400514452e-9,0.5870654423807017,1.1741308833420492,1.4193536346240876e-9,-2.2667750026181617,-1.6797095616568143,-2.85384044357951,3.9983416689376714,4.585407109899019,3.411276227976323
-1.5734702211048606,-1.0180857957938452,-2.1288546448782033,0.5553844251937753,1.1107688505047908,1.4204324383371159e-9,-2.8875728191199777,-2.3321883938089623,-3.4429572428933204,0.5553844251937682,1.1107688505047837,1.4204253329097583e-9,0.5553844251937682,1.1107688505047837,1.4204253329097583e-9,-2.8875728191199777,-2.3321883938089623,-3.4429572428933204
-0.33771130110410685,0.04434769449030268,-0.719770297392248,-3.2342236740903885,-2.852164678495979,-3.6162826703785296,-2.02819092594843,-1.6461319303540203,-2.410249922236571,0.3820589977070589,0.7641179933014685,1.4189177610646198e-9,-3.2342236740903885,-2.852164678495979,-3.6162826703785296,0.3820589977070518,0.7641179933014614,1.4189106556372622e-9
-2.286995968776388,-1.718302989149847,-2.855688948822328,0.5686929814658689,1.1373859610924102,1.4199290632177508e-9,0.5686929814658689,1.1373859610924102,1.4199290632177508e-9,-2.860955706574802,-2.2922627269482607,-3.429648686620742,0.5686929814658689,1.1373859610924102,1.4199290632177508e-9,0.5686929814658689,1.1373859610924102,1.4199290632177508e-9
-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.6834972578045324,-3.3686528485848437,-3.9983416666666742,-3.6834972578045324,-3.3686528485848437,-3.9983416666666742,-3.683497257804518,-3.3686528485848295,-3.99834166666666,-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.6834972578045253,-3.3686528485848366,-3.998341666666667
-0.1609550783501802,0.30657745860242,-0.6284876150513246,0.4675325381297348,0.935065075082335,1.428590468144364e-9,-3.0632765932643817,-2.5957440563117817,-3.530809129965526,0.4675325381297348,0.935065075082335,1.428590468144364e-9,0.46753253812972767,0.935065075082328,1.4285833627170064e-9,-3.063276593264378,-2.595744056311778,-3.5308091299655224
