gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen9 state,gen9 power,gen9 upperbound,gen9 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,gen41 state,gen41 power,gen41 upperbound,gen41 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,0.2652005707926782,0.3530605965933692,0.1773405451001833,1.0,1.1826511930110706,1.5567295356911015,0.8085728507917016,1.0,1.3260028515102864,1.7548103109251723,0.8971953926234588,1.0,0.6020769711680775,0.8014146252965709,0.40273931728506,1.0,0.6657147228718804,0.7644294458653238,0.5670000000000001,1.0,3.404601915529233,4.452079985362582,2.3571238469858082,1.0,3.583791493614563,4.602943769059472,2.5646392194246967,1.0,0.4873956415719146,0.6078941224586119,0.3668971608336062,1.0,2.86703319489165,3.811357444568745,1.9227089463774514,1.0,0.7247957049020253,0.8995914100193041,0.55,1.0,1.5591015646887743,1.8182031296966215,1.3,1.0,1.791895746807282,2.2782921239117573,1.3054993703017839,0.2679019178590494,0.5358033662273829,4.6982062523737156e-7,0.26790191785904227,0.5358033662273758,4.698206181319442e-7,0.2679019178590494,0.5358033662273829,4.6982062523737156e-7,-3.4625387705898136,-3.19463732222148,-3.730440218628238,1.7207418054367518,1.9886432538050853,1.4528403573983277,0.2679019178590494,0.5358033662273829,4.6982062523737156e-7
1.0,0.26520057079267817,0.32523622279446307,0.20516491889908925,1.0,1.1826511930110701,1.4382627410145783,0.9270396454682241,1.0,1.326002851510286,1.6190113633402377,1.0329943402083932,1.0,0.6020769711680772,0.7382864239317058,0.4658675186499248,1.0,0.6344527772146389,0.7019055545508408,0.5670000000000001,1.0,3.4046019155292315,4.120354367306019,2.68884946504237,1.0,3.583791493614562,4.280188641098174,2.887394347385993,1.0,0.48739564157191434,0.5697334829204721,0.40505780037174555,1.0,2.8670331948916488,3.512299588951994,2.2217668019942005,1.0,0.7167582987229122,0.8361979873434571,0.597318610317621,1.0,1.4770467424762908,1.6540934852716545,1.3,1.0,1.7918957468072816,2.1242553536325226,1.4595361405810177,-3.7399188509571886,-3.481496034781975,-3.998341666666674,-0.6516997716582091,-0.3932769554829954,-0.9101225873676941,-3.7399188509571815,-3.481496034781968,-3.9983416666666667,-3.7399188509571815,-3.481496034781968,-3.9983416666666667,-3.4814960352556628,-3.2230732190844265,-3.7399188509611703,-3.481496035255652,-3.223073219084416,-3.7399188509611596
1.0,0.2652005707926782,0.3450010118733734,0.18540012971198327,1.0,1.1826511930110706,1.5224145435513927,0.8428878424707493,1.0,1.3260028515102864,1.7154749019468014,0.9365308010737725,1.0,0.6020769711680775,0.7831289635671025,0.42102497876905287,1.0,0.6566594140992554,0.746318828198511,0.5670000000000001,1.0,3.404601915529233,4.3559926217495715,2.4532112093088965,1.0,3.583791493614563,4.509454790065113,2.6581281971640154,1.0,0.4873956415719146,0.5968405436952706,0.3779507394485589,1.0,2.86703319489165,3.724732597557158,2.009333792226145,1.0,0.7167582987229125,0.8755196266448113,0.5579969708010142,1.0,1.5353336341970654,1.770667268394132,1.3,1.0,1.791895746807282,2.233673962546026,1.350117531068539,-3.654841529188289,-3.311341391709917,-3.99834166666666,-3.654841529188296,-3.311341391709924,-3.998341666666667,-3.654841529188296,-3.311341391709924,-3.998341666666667,-3.311341391705944,-2.9678412542255836,-3.6548415291863043,-0.8386452420850052,-0.49514510460862216,-1.1821453795613877,-3.6548415291902856,-3.3113413917139027,-3.998341666666668
1.0,0.2652005707926782,0.36732655033386574,0.1630745912514907,1.0,1.1826511930110706,1.6174691528646827,0.7478332331574578,1.0,1.3260028515102864,1.8244363703742073,0.8275693326463655,1.0,0.6020769711680775,0.8337813555202472,0.3703725868159075,1.0,0.681743168909508,0.7964863378190159,0.5670000000000001,1.0,3.404601915529233,4.622160446325863,2.1870433847326014,1.0,3.583791493614563,4.768424931664646,2.399158055564479,1.0,0.4873956415719146,0.6274596272312751,0.3473316559125541,1.0,2.86703319489165,3.964688677278407,1.769377712504893,1.0,0.7531775251829519,0.9563550503659037,0.55,1.0,1.601172243986218,1.9023444879724356,1.3,1.0,1.7918957468072827,2.357268975467189,1.2265225181473756,0.4396006709484013,0.8792008478069895,4.940898126748472e-7,0.4396006709484013,0.8792008478069895,4.940898126748472e-7,-3.1191413129455063,-2.679541136084929,-3.5587414898060836,0.4396006709484013,0.8792008478069895,4.940898126748472e-7,0.43960067094641175,0.8792008478030113,4.940898118976911e-7,-0.8954653780106638,-0.4558652011540643,-1.3350655548672636
1.0,0.26520057079267817,0.3165413230369407,0.2138598186566115,1.0,1.1826511930110701,1.4012427918235622,0.9640595946592401,1.0,1.326002851510286,1.5765752515714093,1.0754304519772213,1.0,0.6020769711680772,0.7185593534607878,0.48559458912084275,1.0,0.6246836630674766,0.6823673262565162,0.5670000000000001,1.0,3.4046019155292315,4.016692699415497,2.7925111329328915,1.0,3.583791493614562,4.179330181384696,2.988252807099472,1.0,0.48739564157191434,0.557808580751421,0.41698270254079656,1.0,2.8670331948916488,3.418846341986577,2.3152200489596164,1.0,0.7167582987229122,0.8188996640139387,0.6146169336471393,1.0,1.451405250634814,1.6028105015887006,1.3,1.0,1.7918957468072816,2.076120064542815,1.507671429670725,-0.20813215477027214,0.01286355922849941,-0.42912786830331534,-3.5563502396005795,-3.335354525601808,-3.7773459531336226,0.22099618335356297,0.4419918973523345,4.698205197661842e-7,3.998342606307723,4.219338320306495,3.77734689277468,-3.556350239600569,-3.3353545256017973,-3.777345953133612,0.22099618334959814,0.4419918973443921,4.69820532533749e-7
1.0,0.26520057079267817,0.37187798131327443,0.15852316038027797,1.0,1.1826511930110701,1.6368476101560798,0.7284547763267226,1.0,1.326002851510286,1.8466499713514004,0.8053557321972306,1.0,0.6020769711680772,0.8441076849982423,0.3600462575833885,1.0,0.6868569078776113,0.8067138158767859,0.5670000000000001,1.0,3.4046019155292315,4.676423168125032,2.1327806642233575,1.0,3.636433791644097,4.8738625845432395,2.3990050000000003,1.0,0.48739564157191434,0.6337018348095373,0.34108944848268036,1.0,2.8670331948916488,4.013607700524964,1.72045869042123,1.0,0.7622325028155661,0.974465005846386,0.55,1.0,1.6145945353070899,1.9291890709332526,1.3,1.0,1.7918957468072816,2.382465866986973,1.2013256272265678,-3.0799581428154816,-2.620766380424157,-3.5391499047410773,0.4591922353044211,0.9183839976957455,4.7337882541631515e-7,-0.9019307817892461,-0.4427390193979217,-1.3611225437148418,-3.0799581428154745,-2.62076638042415,-3.53914990474107,0.4591922353044211,0.9183839976957455,4.7337882541631515e-7,0.4591922353024458,0.9183839976917814,4.7337883885001375e-7
1.0,0.26520057079267817,0.3626116878304109,0.16778945375494544,1.0,1.1826511930110701,1.5973948592916583,0.7679075267304825,1.0,1.326002851510286,1.8014251295605144,0.8505805734600578,1.0,0.6020769711680772,0.8230842310610635,0.38106971127509115,1.0,0.6764458070917851,0.7858916141835703,0.5670000000000001,1.0,3.4046019155292315,4.565949273728989,2.2432545573294753,1.0,3.583791493614562,4.713733815824249,2.4538491714048742,1.0,0.48739564157191434,0.6209932761907602,0.3537980069530686,1.0,2.8670331948916488,3.9140130832829554,1.8200533065003428,1.0,0.743797403696396,0.9375948073927922,0.55,1.0,1.5872679884125487,1.8745359768250973,1.3,1.0,1.7918957468072816,2.3311673209396973,1.2526241726748668,0.3816808442508872,0.7633612186533094,4.6984846530095936e-7,0.3816808442508872,0.7633612186533094,4.6984846530095936e-7,-1.822273772246621,-1.4405933978441987,-2.2039541466490427,0.3816808442508872,0.7633612186533094,4.6984846530095936e-7,0.3816808442508872,0.7633612186533094,4.6984846530095936e-7,-3.2349809178618294,-2.853300543459407,-3.616661292264251
1.0,0.26520057079267817,0.3241255071171323,0.20627563446822395,1.0,1.1826511930110701,1.433533688456511,0.9317686975656292,1.0,1.326002851510286,1.6135904319964554,1.0384152710241166,1.0,0.6020769711680772,0.7357664217406626,0.4683875205954918,1.0,0.6332048379074008,0.6994096758148015,0.5670000000000001,1.0,3.4046019155292315,4.107112277934644,2.702091553123819,1.0,3.583791493614562,4.267304642947618,2.9002783442815048,1.0,0.48739564157191434,0.5682101558943795,0.4065811272494492,1.0,2.8670331948916488,3.500361557531661,2.2337048322516373,1.0,0.7167582987229122,0.8339882414637523,0.5995283559820723,1.0,1.4737712125681364,1.6475424251362727,1.3,1.0,1.7918957468072816,2.1181063902498765,1.4656851033646863,0.25364222235708667,0.507283974885365,4.69828808302708e-7,-3.273744740091684,-3.020102987563406,-3.5273864926199625,2.602773043307301,2.8564147958355792,2.3491312907790225,0.25364222235709377,0.5072839748853721,4.6982881540813537e-7,-3.4910581616101095,-3.237416409081831,-3.744699914138388,3.9983426063243073,4.251984358852585,3.744700853796029
1.0,0.26520057079267817,0.2965419911751536,0.2338591505183987,1.0,1.1826511930110701,1.3160923852605537,1.049210001222249,1.0,1.326002851510286,1.4789670092849534,1.1730386942636775,1.0,0.6020769711680772,0.6731846809503396,0.530969261631291,1.0,0.6022135068525356,0.6374270138266344,0.5670000000000001,1.0,3.4046019155292315,3.7782581969710796,3.03094563537731,1.0,3.583791493614562,3.947343400268158,3.22023958821601,1.0,0.48739564157191434,0.5303798486729548,0.4444114346192628,1.0,2.8670331948916488,3.203892455024746,2.530173935921449,1.0,0.7167582987229122,0.7791114066944419,0.6544051909666364,1.0,1.433516597445825,1.5259432840608471,1.3410899111498755,1.0,1.7918957468072811,1.9654030180426207,1.6183884761709186,0.0981618922984083,0.23307069811815287,-0.036746913055607594,2.8402915832157034,2.975200389035448,2.7053827778616877,3.32145303145563,3.4563618372753746,3.1865442261016144,0.0981618922984083,0.23307069811815287,-0.036746913055607594,2.8402915832157034,2.975200389035448,2.7053827778616877,0.09816189229839552,0.23307069811824482,-0.0367469130557251
1.0,0.26520057079267817,0.31820712341221613,0.2121940181731401,1.0,1.1826511930110701,1.408335207719642,0.9569671783024982,1.0,1.326002851510286,1.5847053155032667,1.0673003875173057,1.0,0.6020769711680772,0.7223387370431127,0.4818152052930418,1.0,0.6265552654462563,0.6861105308925126,0.5670000000000001,1.0,3.4046019155292315,4.036552577055181,2.772651254003282,1.0,3.583791493614562,4.198653010252856,2.9689299769762667,1.0,0.48739564157191434,0.5600931966828632,0.4146980864609655,1.0,2.8670331948916488,3.436750453386024,2.2973159363972737,1.0,0.7167582987229122,0.8222137394256787,0.6113028580201457,1.0,1.4563177407954404,1.6126354815908805,1.3,1.0,1.7918957468072816,2.0853419974995764,1.4984494961149872,0.7164462470823967,0.9446123808202871,0.48828011334450633,3.9983416892468497,4.22650782298474,3.7701755555089593,0.22816661117887804,0.456332744918761,4.774389950612523e-7,3.9983416892468497,4.22650782298474,3.7701755555089593,3.9983416892468497,4.22650782298474,3.7701755555089593,0.228166611174899,0.45633274491080056,4.774389974759874e-7
1.0,0.2652005707926782,0.3461605838727302,0.18424055771262635,1.0,1.1826511930110706,1.5273516098427407,0.8379507761794005,1.0,1.3260028515102864,1.721134280242237,0.9308714227783363,1.0,0.6020769711680775,0.7857598114417573,0.4183941308943976,1.0,0.6579622458212393,0.7489244916424787,0.5670000000000001,1.0,3.404601915529233,4.369817182221184,2.439386648837282,1.0,3.583791493614563,4.522905508192234,2.644677479036892,1.0,0.4873956415719146,0.5984308763081725,0.3763604068356566,1.0,2.86703319489165,3.737195739335914,1.996870650447387,1.0,0.7167582987229125,0.8778265711672455,0.5556900262785798,1.0,1.5387532430241133,1.7775064860482268,1.3,1.0,1.791895746807282,2.240093396348133,1.3436980972664316,3.998341689233392,4.3468331918676455,3.6498501865991386,3.998341689233392,4.3468331918676455,3.6498501865991386,3.998341689233392,4.3468331918676455,3.6498501865991386,3.998341689233392,4.3468331918676455,3.6498501865991386,3.998341689233392,4.3468331918676455,3.6498501865991386,3.666335681525368,4.014827184159621,3.3178441788911144
1.0,0.2926374491547405,0.35167307671646186,0.23360182164711712,1.0,1.305004839650689,1.5563586210331504,1.0536510584985588,1.0,1.4631872430668063,1.7513150604559298,1.1750594259417122,1.0,0.6643661003851157,0.7983066882794619,0.5304255126135075,1.0,0.6643661003851157,0.730695304916872,0.5980368959141409,1.0,3.7568321100134083,4.460662147009211,3.0530020736625696,1.0,3.954560119758148,4.639357257176851,3.2697629829669665,1.0,0.5378201745660838,0.61878649997461,0.45685384923175193,1.0,3.1636480958065185,3.798166173776403,2.5291300184180803,1.0,0.7909120239516296,0.9083621846208402,0.6734618633900455,1.0,1.5818240479032595,1.7559216918894065,1.4077264040766488,1.0,1.9772800598790745,2.3041034941363012,1.6504566259213365,3.9983421482550603,4.252460370019647,3.744223926723338,3.9983421482550603,4.252460370019647,3.744223926723338,3.9983421482550603,4.252460370019647,3.744223926723338,3.9983421482550603,4.252460370019647,3.744223926723338,3.9983421482550603,4.252460370019647,3.744223926723338,3.9983421482550603,4.252460370019647,3.744223926723338
1.0,0.28727219191710335,0.3291882358768936,0.2453561480655091,1.0,1.2810786925314088,1.459543063709164,1.102614321814316,1.0,1.4363609569282494,1.6409353598528953,1.2317865545316624,1.0,0.6521855163934639,0.7472850317549276,0.5570860012774764,1.0,0.6521855163934639,0.6992800924621994,0.6050909404462916,1.0,3.6879538077760947,4.18768205645259,3.1882255603895264,1.0,3.882056643646366,4.36827129234424,3.395841996203536,1.0,0.5279597018464348,0.5854468192915452,0.4704725845497134,1.0,3.1056453149170924,3.556161194021805,2.6551294369752765,1.0,0.7764113287292731,0.8598024317127733,0.6930202259610269,1.0,1.5528226574585469,1.6764341917136845,1.4292111235224825,1.0,1.9410283218231843,2.1730771032661047,1.7089795409792412,3.9983416666666685,4.17876882556037,3.817914508238695,3.9983421482537707,4.178769307147473,3.8179149898257974,3.9983421482537707,4.178769307147473,3.8179149898257974,3.9983421482537707,4.178769307147473,3.8179149898257974,3.9983421482537707,4.178769307147473,3.8179149898257974,3.9983421482537707,4.178769307147473,3.8179149898257974
1.0,0.28080066582127544,0.30366842902337665,0.2579329026191742,1.0,1.2522191842922035,1.3495824035888466,1.15485596499556,1.0,1.4040033265089713,1.51561116354101,1.2923954894769323,1.0,0.6374934031036429,0.689375999658001,0.5856108065492848,1.0,0.6374934031036429,0.6631863719982335,0.6118004342090523,1.0,3.60487340536068,3.877505700218881,3.3322411105024794,1.0,3.794603588384792,4.059863388724772,3.529343788044811,1.0,0.5160660863689203,0.5474288216062259,0.4847033511316147,1.0,3.035682870707834,3.2814668109106817,2.789898930504985,1.0,0.7589207176769585,0.8044156598527529,0.7134257755011638,1.0,1.5178414353539174,1.5852790804023515,1.4504037903054827,1.0,1.8973017941923973,2.0238985834901486,1.770705004894646,3.998341223382332,4.09677526331146,3.8999071834532044,3.99834074179523,4.096774781724358,3.899906701866102,3.99834074179523,4.096774781724358,3.899906701866102,3.99834074179523,4.096774781724358,3.899906701866102,3.99834074179523,4.096774781724358,3.899906701866102,3.99834074179523,4.096774781724358,3.899906701866102
