gen2 state,gen2 power,gen11 state,gen11 power,gen39 state,gen39 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen17 state,gen17 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen47 state,gen47 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen15 state,gen15 power
0.0,0.0,1.0,13.833435166043882,1.0,2.1502748983190134,1.0,3.347261259923003,1.0,1.6342089219380298,1.0,3.942170639033848,1.0,5.750000000000001,1.0,2.1600000000000006,1.0,2.078599067543605,1.0,0.5,1.0,2.666340874235537,1.0,5.24,0.0,0.0,1.0,1.5553655085242395,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680775,1.0,1.5,1.0,1.6772144203869317,1.0,1.2184891080726492,1.0,2.171777647106743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577089,1.0,3.0390551814795383,1.0,2.666340874235537,1.0,3.5000000000000004,1.0,2.7,0.0,0.0,1.0,0.8314396260529722,1.0,2.4728161345505533,1.0,1.791895746807282,1.0,3.34,1.0,1.7202199155588143,1.0,4.988637756317835,1.0,1.0,1.0,1.548197925117635,1.0,0.8386072092122954,1.0,0.7382610479946696,1.0,2.3653023860221416,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.469354512528906,1.0,1.0,0.0,0.0,1.0,2.0140908200961753
0.0,0.0,1.0,13.833435166043877,1.0,2.1502748983190125,1.0,3.347261259923002,1.0,1.6342089219380294,1.0,3.9421706390338467,1.0,5.75,1.0,2.16,1.0,2.078599067543604,1.0,0.5,1.0,2.6663408742355355,1.0,5.239999999999999,0.0,0.0,1.0,1.555365508524239,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680772,1.0,1.5,1.0,1.6772144203869312,1.0,1.2184891080726483,1.0,2.171777647106742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577088,1.0,3.039055181479537,1.0,2.6663408742355355,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.8314396260529718,1.0,2.4728161345505524,1.0,1.7918957468072816,1.0,3.3400000000000003,1.0,1.7202199155588138,1.0,4.988637756317833,1.0,0.9999999999999999,1.0,1.5481979251176345,1.0,0.838607209212295,1.0,0.7382610479946693,1.0,2.3653023860221403,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.4693545125289051,1.0,1.0,0.0,0.0,1.0,2.0140908200961745
0.0,0.0,1.0,13.833435166043882,1.0,2.1502748983190134,1.0,3.347261259923003,1.0,1.6342089219380298,1.0,3.942170639033848,1.0,5.75,1.0,2.16,1.0,2.078599067543605,1.0,0.4999999999999999,1.0,2.666340874235537,1.0,5.239999999999999,0.0,0.0,1.0,1.5553655085242395,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680775,1.0,1.5,1.0,1.6772144203869317,1.0,1.2184891080726492,1.0,2.171777647106743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577089,1.0,3.0390551814795383,1.0,2.666340874235537,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.8314396260529722,1.0,2.4728161345505537,1.0,1.791895746807282,1.0,3.34,1.0,1.7202199155588143,1.0,4.988637756317835,1.0,1.0,1.0,1.548197925117635,1.0,0.8386072092122954,1.0,0.7382610479946696,1.0,2.3653023860221416,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.469354512528906,1.0,1.0,0.0,0.0,1.0,2.0140908200961753
0.0,0.0,1.0,13.833435166043882,1.0,2.1502748983190134,1.0,3.347261259923003,1.0,1.6342089219380298,1.0,3.942170639033848,1.0,5.75,1.0,2.16,1.0,2.078599067543605,1.0,0.5,1.0,2.666340874235537,1.0,5.24,0.0,0.0,1.0,1.5553655085242404,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680775,1.0,1.5,1.0,1.6772144203869317,1.0,1.2184891080726492,1.0,2.1717776471067434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577089,1.0,3.0390551814795383,1.0,2.666340874235537,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.8314396260529722,1.0,2.4728161345505537,1.0,1.7918957468072827,1.0,3.34,1.0,1.7202199155588143,1.0,4.988637756317835,1.0,1.0,1.0,1.548197925117635,1.0,0.8386072092122954,1.0,0.7382610479946696,1.0,2.3653023860221416,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.469354512528906,1.0,1.0,0.0,0.0,1.0,2.0140908200961753
0.0,0.0,1.0,13.833435166043877,1.0,2.1502748983190125,1.0,3.347261259923002,1.0,1.6342089219380294,1.0,3.9421706390338467,1.0,5.749999999999998,1.0,2.16,1.0,2.078599067543604,1.0,0.5,1.0,2.6663408742355355,1.0,5.239999999999999,0.0,0.0,1.0,1.555365508524239,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680772,1.0,1.5,1.0,1.6772144203869312,1.0,1.2184891080726483,1.0,2.171777647106741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577088,1.0,3.039055181479537,1.0,2.6663408742355355,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.8314396260529718,1.0,2.4728161345505524,1.0,1.7918957468072816,1.0,3.34,1.0,1.7202199155588138,1.0,4.988637756317833,1.0,1.0,1.0,1.5481979251176345,1.0,0.838607209212295,1.0,0.7382610479946693,1.0,2.3653023860221403,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.4693545125289051,1.0,1.0,0.0,0.0,1.0,2.0140908200961745
0.0,0.0,1.0,13.833435166043877,1.0,2.1502748983190125,1.0,3.347261259923002,1.0,1.6342089219380294,1.0,3.9421706390338467,1.0,5.750000000000001,1.0,2.16,1.0,2.078599067543604,0.0,0.0,1.0,2.6663408742355355,1.0,5.24,0.0,0.0,1.0,1.5553655085242395,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680772,1.0,1.5,1.0,1.6772144203869312,1.0,1.2184891080726483,1.0,2.1717776471067416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577088,1.0,3.039055181479537,1.0,2.6663408742355355,1.0,3.5000000000000004,1.0,2.7,0.0,0.0,1.0,0.8314396260529718,1.0,2.4728161345505524,1.0,1.7918957468072816,1.0,3.34,1.0,1.7202199155588138,1.0,4.988637756317833,1.0,1.0,1.0,1.5481979251176345,1.0,0.838607209212295,1.0,0.7382610479946693,1.0,2.3653023860221403,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.4693545125289051,1.0,1.0,0.0,0.0,1.0,2.0140908200961745
0.0,0.0,1.0,13.833435166043877,1.0,2.1502748983190125,1.0,3.347261259923002,1.0,1.6342089219380294,1.0,3.9421706390338467,1.0,5.75,1.0,2.16,1.0,2.078599067543604,0.0,0.0,1.0,2.6663408742355355,1.0,5.239999999999999,0.0,0.0,1.0,1.555365508524239,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680772,1.0,1.5,1.0,1.6772144203869312,1.0,1.2184891080726483,1.0,2.1717776471067416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577088,1.0,3.039055181479537,1.0,2.6663408742355355,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.8314396260529718,1.0,2.472816134550552,1.0,1.7918957468072816,1.0,3.34,1.0,1.7202199155588138,1.0,4.988637756317833,1.0,0.9999999999999999,1.0,1.5481979251176345,1.0,0.838607209212295,1.0,0.7382610479946693,1.0,2.3653023860221403,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.4693545125289051,1.0,1.0,0.0,0.0,1.0,2.0140908200961745
0.0,0.0,1.0,13.833435166043877,1.0,2.1502748983190125,1.0,3.347261259923002,1.0,1.6342089219380294,1.0,3.9421706390338467,1.0,5.75,1.0,2.16,1.0,2.078599067543604,0.0,0.0,1.0,2.6663408742355355,1.0,5.239999999999999,0.0,0.0,1.0,1.555365508524239,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680772,1.0,1.5000000000000002,1.0,1.6772144203869312,1.0,1.2184891080726483,1.0,2.1717776471067416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577088,1.0,3.039055181479537,1.0,2.6663408742355355,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.8314396260529718,1.0,2.472816134550552,1.0,1.7918957468072816,1.0,3.34,1.0,1.7202199155588138,1.0,4.988637756317833,1.0,1.0,1.0,1.5481979251176345,1.0,0.838607209212295,1.0,0.7382610479946693,1.0,2.3653023860221403,0.0,0.0,0.0,0.0,1.0,1.3700000000000003,1.0,8.60109958811539,1.0,1.4693545125289051,1.0,1.0000000000000002,0.0,0.0,1.0,2.0140908200961745
0.0,0.0,1.0,13.833435166043877,1.0,2.1502748983190125,1.0,3.347261259923002,1.0,1.6342089219380294,1.0,3.9421706390338467,1.0,5.75,1.0,2.1599999999999997,1.0,2.078599067543604,0.0,0.0,1.0,2.6663408742355355,1.0,5.24,0.0,0.0,1.0,1.555365508524239,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680772,1.0,1.5,1.0,1.6772144203869312,1.0,1.2184891080726483,1.0,2.1717776471067416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577088,1.0,3.039055181479537,1.0,2.6663408742355355,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.8314396260529718,1.0,2.4728161345505524,1.0,1.7918957468072811,1.0,3.34,1.0,1.7202199155588138,1.0,4.988637756317834,1.0,1.0,1.0,1.5481979251176345,1.0,0.838607209212295,1.0,0.7382610479946693,1.0,2.3653023860221403,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.4693545125289051,1.0,1.0000000000000002,0.0,0.0,1.0,2.0140908200961745
0.0,0.0,1.0,13.833435166043877,1.0,2.1502748983190125,1.0,3.347261259923002,1.0,1.6342089219380294,1.0,3.9421706390338467,1.0,5.75,1.0,2.16,1.0,2.078599067543604,0.0,0.0,1.0,2.6663408742355355,1.0,5.240000000000001,0.0,0.0,1.0,1.5553655085242395,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680772,1.0,1.5,1.0,1.6772144203869312,1.0,1.2184891080726483,1.0,2.1717776471067416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577088,1.0,3.039055181479537,1.0,2.6663408742355355,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.8314396260529718,1.0,2.4728161345505524,1.0,1.7918957468072816,1.0,3.34,1.0,1.7202199155588138,1.0,4.988637756317833,1.0,0.9999999999999999,1.0,1.5481979251176345,1.0,0.838607209212295,1.0,0.7382610479946693,1.0,2.3653023860221403,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.4693545125289051,1.0,1.0,0.0,0.0,1.0,2.0140908200961745
0.0,0.0,1.0,13.833435166043882,1.0,2.1502748983190134,1.0,3.347261259923003,1.0,1.6342089219380298,1.0,3.942170639033848,1.0,5.750000000000001,1.0,2.16,1.0,2.078599067543605,0.0,0.0,1.0,2.666340874235537,1.0,5.24,0.0,0.0,1.0,1.5553655085242395,1.0,1.9495825715905224,1.0,3.2254123474785183,0.0,0.0,1.0,0.6020769711680775,1.0,1.5,1.0,1.6772144203869317,1.0,1.2184891080726492,1.0,2.171777647106743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.465404191577089,1.0,3.0390551814795383,1.0,2.666340874235537,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.8314396260529722,1.0,2.4728161345505537,1.0,1.791895746807282,1.0,3.34,1.0,1.7202199155588143,1.0,4.988637756317835,1.0,1.0,1.0,1.548197925117635,1.0,0.8386072092122954,1.0,0.7382610479946696,1.0,2.3653023860221416,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.60109958811539,1.0,1.469354512528906,1.0,1.0,0.0,0.0,1.0,2.0140908200961753
0.0,0.0,1.0,15.26460206302968,1.0,2.372736074227625,1.0,3.6935591572467072,1.0,1.803279415547421,1.0,4.350016127383946,1.0,5.750000000000001,1.0,2.16,1.0,2.2936448708359123,1.0,0.5,1.0,2.9421927323953176,1.0,5.239999999999999,0.0,0.0,1.0,1.716279092301129,1.0,2.0,1.0,3.5,0.0,0.0,1.0,0.6643661003851157,1.0,1.5,1.0,1.8507341375644155,1.0,1.3445504409866802,1.0,2.3964634347542186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9273818987726035,1.0,3.3534669759210862,1.0,2.9421927323953176,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.9174579472701135,1.0,2.7286464869989553,1.0,1.9772800598790745,1.0,3.34,1.0,1.8981888559653604,1.0,5.504747683620684,1.0,1.0,1.0,1.7083699715988503,1.0,0.9253670676995281,1.0,0.814639385012327,1.0,2.610009679301379,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.490944291215934,1.0,1.6213696492629772,1.0,1.0,0.0,0.0,1.0,2.2224627880597163
0.0,0.0,1.0,14.984738645224212,1.0,2.329233988517054,1.0,3.6258409104594347,1.0,1.7702178304232568,1.0,4.270262303740741,1.0,5.749999999999998,1.0,2.16,1.0,2.2515928546658475,1.0,0.5,1.0,2.8882501461077372,1.0,5.239999999999999,0.0,0.0,1.0,1.6848125836626375,1.0,2.0,1.0,3.4938509827755806,0.0,0.0,1.0,0.6521855163934639,1.0,1.5,1.0,1.816802510716278,1.0,1.3198992591037442,1.0,2.352526328190497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.837042567728843,1.0,3.2919840282815866,1.0,2.8882501461077372,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.9006371408216,1.0,2.678619088401782,1.0,1.9410283218231843,1.0,3.34,1.0,1.8633871874595462,1.0,5.403822844929602,1.0,0.9999999999999999,1.0,1.6770484699210664,1.0,0.9084012542953095,1.0,0.799703668927027,1.0,2.5621573850628176,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.316935948478053,1.0,1.5916432240541742,1.0,1.0,0.0,0.0,1.0,2.1817158344710412
