gen39 state,gen39 power,gen39 upperbound,gen39 lowerbound,gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen17 state,gen17 power,gen17 upperbound,gen17 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen47 state,gen47 power,gen47 upperbound,gen47 lowerbound,gen9 state,gen9 power,gen9 upperbound,gen9 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,gen41 state,gen41 power,gen41 upperbound,gen41 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,1.4290144773795277,2.0775424570358587,0.7804865048761489,1.0,0.25587561767932604,0.36675123658155684,0.145,1.0,0.9642667343335761,1.4285334737877913,0.5,1.0,1.1361304143103825,1.672260834534026,0.6000000000000001,1.0,0.5486888218737273,0.7973776464903728,0.30000000000000004,1.0,0.4001240534261933,0.5653584992281617,0.2348896094466814,1.0,0.7287236565212385,0.890447314826211,0.5670000000000001,1.0,3.5111231006660417,4.949246217193891,2.073,1.0,3.8460954051851743,5.293185826331061,2.3990050000000003,1.0,2.9675867220992806,3.583088646735573,2.3520848042516787,1.0,0.3252759420260127,0.4825518857867034,0.168,1.0,2.5720186927472315,3.752037398509502,1.3920000000000001,1.0,0.8070906214669227,1.0641812457694313,0.55,1.0,1.7123238092801945,2.1246476231081224,1.3,1.0,1.2585081090292154,1.867016224769983,0.65,3.9983416666666667,4.300715131474036,3.6959682051943314,3.9983416666666667,4.300715131474036,3.6959682051943314,3.9983416666666667,4.300715131474036,3.6959682051943314,3.9983416666666667,4.300715131474036,3.6959682051943314,3.9983416666666667,4.300715131474036,3.6959682051943314,3.9983416666666667,4.300715131474036,3.6959682051943314
1.0,2.2342757405107334,2.5258260920055284,1.9427253884657123,1.0,0.2755606746629904,0.3254055952788728,0.22571575395303872,1.0,1.2288516561749363,1.4375660606744118,1.0201372512815665,1.0,1.377803370766016,1.6188246024884887,1.136782138588678,1.0,0.6255972069676471,0.737397031345668,0.5137973823786329,1.0,0.6255972069676471,0.6998795236352181,0.5513148901598874,1.0,0.6397040173930655,0.7124080346489209,0.5670000000000001,1.0,3.5376032487334537,4.184121692453759,2.891084803793012,1.0,3.72379289712743,4.37434265621941,3.0732431368077053,1.0,4.639845939984302,4.9165491942810995,4.363142685165299,1.0,0.5064358323887356,0.5771403480356997,0.43573131660833514,1.0,2.9790343177019434,3.5095200935319006,2.448548540870831,1.0,0.7447585794254858,0.8603354924233382,0.6291816662095118,1.0,1.489517158850971,1.6748802528456364,1.3041540645064809,1.0,1.8618964485637144,2.1354555864835154,1.588337310127641,0.13593437578082046,0.27186851079485297,2.405102474956067e-7,0.13593437578082757,0.27186851079486934,2.405102453029162e-7,0.13593437578082046,0.27186851079485297,2.405102474956067e-7,-3.6039740070012405,-3.4680398719872008,-3.739908142271821,0.13593437577709722,0.2718685107873987,2.405102552116567e-7,0.13593437578082757,0.27186851079486934,2.405102453029162e-7
1.0,2.2342757405107334,2.388471270101669,2.080080210919797,1.0,0.2755606746629904,0.30192272119244323,0.2491986281335375,1.0,1.2288516561749363,1.3392368022399304,1.1184665101099416,1.0,1.377803370766016,1.505274993686593,1.2503317478454383,1.0,0.6255972069676471,0.6847260436840394,0.5664683702512545,1.0,0.6255972069676471,0.6648837353462699,0.5863106785890242,1.0,0.6255972069676471,0.664049002297948,0.587145411637346,1.0,3.5376032487334537,3.8795347652232897,3.195671732243617,1.0,3.72379289712743,4.067856500941106,3.3797292933137517,1.0,4.639845939984302,4.786189117473462,4.493502762495141,1.0,0.5064358323887356,0.5438301287041316,0.46904153607333954,1.0,2.9790343177019434,3.2595983256860626,2.6984703097178224,1.0,0.7447585794254858,0.8058850476901193,0.6836321111608521,1.0,1.489517158850971,1.587552233405261,1.3914820842966802,1.0,1.8618964485637144,2.0065767616887578,1.71721613543867,0.10000048157320762,0.1718935039291138,0.028107459217301053,3.998342606312182,4.070235628668088,3.926449583956275,0.10000048157320762,0.1718935039291138,0.028107459217301053,0.10000048157320052,0.17189350392910668,0.028107459217293948,0.22504451372267997,0.29693753607858614,0.15315149136677342,0.10000048157319341,0.17189350392909958,0.028107459217286843
1.0,2.2342757405107334,2.323133331601484,2.145418148869756,1.0,0.2755606746629904,0.29075221722614897,0.2603691320057624,1.0,1.2288516561749363,1.292462826988754,1.165240484967224,1.0,1.377803370766016,1.4512608917149041,1.304345849362262,1.0,0.6255972069676471,0.6596711260271386,0.5915232876971619,1.0,0.6255972069676471,0.6482366848001357,0.6029577289949695,1.0,0.6255972069676471,0.647755656795793,0.603438757002291,1.0,3.5376032487334537,3.734646645217759,3.34055985102901,1.0,3.72379289712743,3.9220649423546283,3.5255208506724856,1.0,4.639845939984302,4.724178490083196,4.555513389363202,1.0,0.5064358323887356,0.5279848818322231,0.4848867828118113,1.0,2.9790343177019434,3.1407137254148147,2.817354908987915,1.0,0.7447585794254858,0.7799836649794567,0.7095334936533929,1.0,1.489517158850971,1.5460114073574367,1.4330229099946798,1.0,1.8618964485637144,1.9452707470057795,1.7785221496053762,0.10000048157713337,0.1414299627023347,0.058571000195391146,0.10000048157714758,0.14142996270234892,0.05857100019540536,0.10000048157713337,0.1414299627023347,0.058571000195391146,0.736295271059551,0.7777247521847522,0.6948657896778088,0.10000048157714048,0.14142996270234182,0.05857100019539825,-3.9569121852849207,-3.9154827041597193,-3.998341666666663
1.0,2.2342757405107334,2.531494529509995,1.937056950961245,1.0,0.2755606746629904,0.3263746999840381,0.22474664924787327,1.0,1.2288516561749363,1.4416239688611845,1.0160793430947936,1.0,1.377803370766016,1.623510632816573,1.132096108260593,1.0,0.6255972069676471,0.7395706878487315,0.5116237258755691,1.0,0.6255972069676471,0.7013237498814162,0.5498706639136891,1.0,0.6411175577164627,0.7152351152957152,0.5670000000000001,1.0,3.5376032487334537,4.196691560316802,2.8785149359299673,1.0,3.72379289712743,4.386990902513925,3.0605948905131894,1.0,4.639845939984302,4.921928968636445,4.357762910809952,1.0,0.5064358323887356,0.5785150132562132,0.4343566513878215,1.0,2.9790343177019434,3.5198340082704123,2.4382346261323184,1.0,0.7447585794254858,0.8625825845805883,0.6269345740522615,1.0,1.489517158850971,1.6784841555971033,1.3005501617550137,1.0,1.8618964485637144,2.140774231681931,1.5830186649292248,0.09796874404713804,0.23654576439783573,-0.04060827656010055,-3.1638412174946797,-3.025264197143982,-3.3024182381019185,0.13857749006292863,0.2771545104136263,4.6945569004419596e-7,0.13857749006292863,0.2771545104136263,4.6945569004419596e-7,3.9983426055780384,4.136919625928736,3.8597655849707997,0.13857749006292153,0.2771545104136192,4.694556829387686e-7
1.0,2.2342757405107334,2.8367880194396236,1.6317634588307062,1.0,0.2755606746629904,0.37856921695878326,0.1725521318968494,1.0,1.2288516561749363,1.6601767801390213,0.7975265302413741,1.0,1.377803370766016,1.8758931547460826,0.8797135845116171,1.0,0.6255972069676471,0.8566405469070044,0.39455386597332087,1.0,0.6255972069676471,0.7791075960652046,0.47208681716914447,1.0,0.7172487069541794,0.867497413222307,0.5670000000000001,1.0,3.5376032487334537,4.873685674627681,2.2015208167385287,1.0,3.7434184698767394,5.087831933614741,2.3990050000000003,1.0,4.639845939984302,5.211675496966949,4.0680163803906195,1.0,0.5064358323887356,0.6525524075689793,0.3603192565413079,1.0,2.9790343177019434,4.075325891682,1.882742738716099,1.0,0.7888489988190365,1.0276979965474624,0.55,1.0,1.6830677621528742,2.0661355225566194,1.3,1.0,1.8618964485637144,2.427228435868228,1.296564458677833,-3.717422829062265,-3.436503992740569,-3.998341666666667,0.09047379864786223,0.3713926349695582,-0.19044503895653977,-3.717422829062272,-3.436503992740576,-3.9983416666666742,0.0904737986478531,0.37139263496954905,-0.1904450389565489,0.7592423277551887,1.0401611640768846,0.47832349015078673,-3.717422829062265,-3.436503992740569,-3.998341666666667
1.0,2.2342757405107334,2.7713192793124466,1.6972322011587941,1.0,0.2755606746629904,0.36737635048570266,0.18374499874620884,1.0,1.2288516561749363,1.6133091669157236,0.844394145040255,1.0,1.377803370766016,1.8217709206144175,0.9338358204627494,1.0,0.6255972069676471,0.8315354711938667,0.41965894253043395,1.0,0.6255972069676471,0.762427219378913,0.4887671944161923,1.0,0.700922742853857,0.8348454855705039,0.5670000000000001,1.0,3.5376032487334537,4.728507499529143,2.346698996717628,1.0,3.72379289712743,4.922122938570018,2.525462854457098,1.0,4.639845939984302,5.1495407289756825,4.1301511504707165,1.0,0.5064358323887356,0.6366754397074206,0.3761962249366143,1.0,2.9790343177019434,3.956203293403825,2.001865340998907,1.0,0.7628957626204264,0.9757915250227313,0.55,1.0,1.6414437731037972,1.9828875458577697,1.3,1.0,1.8618964485637144,2.365799691165769,1.3579932054453878,-3.747947357031812,-3.4975530476534975,-3.998341666666667,0.25039477948213573,0.5007890888604505,4.6984728052645863e-7,-3.747947357031812,-3.4975530476534975,-3.998341666666667,-2.3438207746798736,-2.093426465301559,-2.5942150843147287,-3.0976857665329014,-2.847291457154587,-3.3480800761677565,0.25039477948214284,0.5007890888604576,4.69847287631886e-7
1.0,2.2342757405107334,3.524403703445575,0.9441477770256639,1.0,0.36556679264676256,0.5861335851994555,0.145,1.0,1.4235738809655116,2.347147761537128,0.5,1.0,1.6665335481316603,2.733067095808454,0.6000000000000001,1.0,0.7947209941723545,1.2894419881337154,0.30000000000000004,1.0,0.6255972069676471,0.9543009570851462,0.296893456709959,1.0,0.8887196797691207,1.2104393594010312,0.5670000000000001,1.0,4.933883270680276,7.794766540140413,2.073,1.0,5.277727085361718,8.156449169495689,2.3990050000000003,1.0,4.639845939984302,5.864274598612559,3.4154172808338386,1.0,0.5064358323887357,0.8193075963026984,0.19356406834133622,1.0,3.7394316875982856,6.0868633741954135,1.3920000000000001,1.0,1.0614348400793212,1.5728696799405202,0.55,1.0,2.120242917679687,2.9404858350095484,1.3,1.0,1.8618964485637144,3.0724122018022606,0.6513806948088949,-2.093170700533747,-1.528541448919627,-2.657799952388676,0.07553515230437088,0.6401644039184912,-0.48909409955055827,-3.433712414811737,-2.8690831631976166,-3.998341666666666,0.0755351523043565,0.6401644039184767,-0.4890940995505727,0.07553515230436361,0.6401644039184838,-0.4890940995505656,0.5646297235539137,1.129258975168034,4.716989845388042e-7
1.0,2.1459409165098973,2.9619502341688166,1.3299315960998428,1.0,0.2845090748103089,0.4240181491502699,0.145,1.0,1.1802675030182026,1.7644304029358344,0.5961046011310944,1.0,1.323330229399609,1.9979154934227883,0.6487449631020991,1.0,0.6129123262754868,0.9258246514960053,0.30000000000000004,1.0,0.6008634562622532,0.8087694396618665,0.3929574721616952,1.0,0.7704885412000286,0.9739770817140057,0.5670000000000001,1.0,3.8825161716935557,5.692032337286416,2.073,1.0,4.219804268763866,6.040603531388998,2.3990050000000003,1.0,4.456403956048239,5.230858291551803,3.6819496179336415,1.0,0.4864132723659744,0.684305483000176,0.2885210610645891,1.0,2.876756698809645,4.361513392613507,1.3920000000000001,1.0,0.8734838776455843,1.196967754200559,0.55,1.0,1.8188057966117464,2.3376115914743645,1.3,1.0,1.7882840953032966,2.553938481685624,1.0226297063396035,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247863,-3.378688980873618,-3.9983416666666725,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247856,-3.3786889808736107,-3.9983416666666654,-3.688515323247863,-3.378688980873618,-3.9983416666666725,-3.688515323247863,-3.378688980873618,-3.9983416666666725
1.0,2.2342757405107334,3.3747779625373804,1.0937735190343143,1.0,0.3399860200828618,0.5349720402597932,0.145,1.0,1.316460144072332,2.1329202885385596,0.5,1.0,1.5428397146260004,2.485679429706867,0.6000000000000001,1.0,0.7373445183998779,1.1746890370107494,0.30000000000000004,1.0,0.6255972069676471,0.9161787369925356,0.3350156770829474,1.0,0.8514074540312923,1.1358149081997948,0.5670000000000001,1.0,4.602085344977362,7.131170691174864,2.073,1.0,4.94386025955059,7.488715520328926,2.3990050000000003,1.0,4.639845939984302,5.722268494954658,3.5574233855361532,1.0,0.5064358323887356,0.7830215294707021,0.229850135440206,1.0,3.467182563470547,5.542365127942251,1.3920000000000001,1.0,1.0021199352002519,1.454239870618626,0.55,1.0,2.02511324166396,2.7502264836777464,1.3,1.0,1.8618964485637144,2.9320196813213224,0.7917732163223794,0.08072065063214992,0.546868430907482,-0.3854271294182926,-3.53219388661622,-3.0660461063408877,-3.9983416666666622,0.08072065063215703,0.5468684309074892,-0.3854271294182855,-3.53219388661622,-3.0660461063408877,-3.9983416666666622,0.42616048670189366,0.8923082669772258,-0.039987293348548836,0.4661482658477638,0.932296046123096,4.857973213145961e-7
