gen2 state,gen2 power,gen11 state,gen11 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen15 state,gen15 power
0.0,0.0,1.0,9.19332646240796,1.0,2.2244992041440668,1.0,1.0860510022871357,1.0,2.6198598699560787,1.0,5.716057906088472,1.0,1.9053526346006835,1.0,1.381380660914323,0.0,0.0,1.0,1.7719779521632506,1.0,5.24,0.0,0.0,1.0,1.0336538044672654,1.0,1.295639790906558,1.0,2.1435217160692908,0.0,0.0,1.0,1.5,1.0,1.1146312921553974,1.0,0.8097748698672456,1.0,1.4433046220234242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.019673789283671,1.0,1.7719779521632506,1.0,2.8580289461849677,1.0,2.700000000000001,0.0,0.0,1.0,0.552552263724769,1.0,1.643366649972477,1.0,1.1908453966254275,1.0,3.3399999999999994,1.0,1.143211579845841,1.0,3.3153135823486135,1.0,1.0,1.0,1.0288904226020577,1.0,0.557315645425639,1.0,0.4906283036157396,1.0,1.5719159237027553,0.0,0.0,0.0,0.0,1.0,1.37,1.0,5.716057906088472,1.0,0.9764932253304999,1.0,1.0,0.0,0.0,1.0,1.3385102262620734
0.0,0.0,1.0,14.37384058363056,1.0,3.4780225709949315,1.0,1.6980495619730935,1.0,4.096172182743999,1.0,5.75,1.0,2.1600000000000006,1.0,2.159799881629789,1.0,0.5,1.0,2.77050191856577,1.0,5.24,0.0,0.0,1.0,1.6161261176603678,1.0,2.0000000000000004,1.0,3.3514136107660994,0.0,0.0,1.0,1.5000000000000002,1.0,1.7427350772846795,1.0,1.2660895852765435,1.0,2.256618497712744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1577763714589944,1.0,2.77050191856577,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.8639199516497684,1.0,2.569417103128994,1.0,1.8618964485637144,1.0,3.34,1.0,1.7874205891912294,1.0,5.18351970989861,1.0,1.0000000000000002,1.0,1.6086785314303547,1.0,0.8713675376228388,1.0,0.7671013371304328,1.0,2.457703312349872,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.93710295668067,1.0,1.5267550879749208,1.0,1.0,0.0,0.0,1.0,2.0927716088971575
0.0,0.0,1.0,14.37384058363056,1.0,3.4780225709949315,1.0,1.6980495619730935,1.0,4.096172182743999,1.0,5.749999999999999,1.0,2.16,1.0,2.159799881629789,1.0,0.5,1.0,2.77050191856577,1.0,5.24,0.0,0.0,1.0,1.6161261176603678,1.0,2.0000000000000004,1.0,3.3514136107660994,0.0,0.0,1.0,1.5,1.0,1.7427350772846795,1.0,1.2660895852765435,1.0,2.256618497712744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1577763714589944,1.0,2.77050191856577,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.8639199516497684,1.0,2.569417103128994,1.0,1.8618964485637144,1.0,3.34,1.0,1.7874205891912296,1.0,5.18351970989861,1.0,1.0,1.0,1.6086785314303547,1.0,0.8713675376228388,1.0,0.7671013371304328,1.0,2.457703312349872,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.93710295668067,1.0,1.5267550879749208,1.0,1.0,0.0,0.0,1.0,2.0927716088971575
0.0,0.0,1.0,14.37384058363056,1.0,3.4780225709949315,1.0,1.6980495619730935,1.0,4.096172182743999,1.0,5.75,1.0,2.16,1.0,2.159799881629789,1.0,0.5,1.0,2.77050191856577,1.0,5.24,0.0,0.0,1.0,1.6161261176603678,1.0,1.9999999999999998,1.0,3.3514136107660994,0.0,0.0,1.0,1.4999999999999998,1.0,1.7427350772846795,1.0,1.2660895852765435,1.0,2.2566184977127444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1577763714589944,1.0,2.77050191856577,1.0,3.5000000000000004,1.0,2.7,0.0,0.0,1.0,0.8639199516497684,1.0,2.569417103128994,1.0,1.8618964485637144,1.0,3.3399999999999994,1.0,1.7874205891912294,1.0,5.18351970989861,1.0,1.0,1.0,1.6086785314303547,1.0,0.8713675376228388,1.0,0.7671013371304328,1.0,2.457703312349872,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93710295668067,1.0,1.5267550879749208,1.0,0.9999999999999999,0.0,0.0,1.0,2.0927716088971575
0.0,0.0,1.0,14.37384058363056,1.0,3.4780225709949315,1.0,1.6980495619730935,1.0,4.096172182743999,1.0,5.75,1.0,2.16,1.0,2.159799881629789,1.0,0.5,1.0,2.77050191856577,1.0,5.24,0.0,0.0,1.0,1.6161261176603678,1.0,2.0000000000000004,1.0,3.3514136107660994,0.0,0.0,1.0,1.5,1.0,1.7427350772846795,1.0,1.2660895852765435,1.0,2.256618497712744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1577763714589944,1.0,2.77050191856577,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.8639199516497684,1.0,2.569417103128994,1.0,1.8618964485637144,1.0,3.34,1.0,1.7874205891912294,1.0,5.18351970989861,1.0,1.0000000000000002,1.0,1.6086785314303547,1.0,0.8713675376228388,1.0,0.7671013371304328,1.0,2.457703312349872,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93710295668067,1.0,1.5267550879749208,1.0,1.0,0.0,0.0,1.0,2.0927716088971575
0.0,0.0,1.0,14.37384058363056,1.0,3.4780225709949315,1.0,1.6980495619730935,1.0,4.096172182743999,1.0,5.75,1.0,2.16,1.0,2.159799881629789,1.0,0.5,1.0,2.77050191856577,1.0,5.24,0.0,0.0,1.0,1.6161261176603678,1.0,2.0000000000000004,1.0,3.3514136107660994,0.0,0.0,1.0,1.4999999999999998,1.0,1.7427350772846795,1.0,1.2660895852765435,1.0,2.256618497712744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1577763714589944,1.0,2.77050191856577,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.8639199516497684,1.0,2.569417103128994,1.0,1.8618964485637144,1.0,3.34,1.0,1.7874205891912294,1.0,5.18351970989861,1.0,1.0,1.0,1.6086785314303547,1.0,0.8713675376228388,1.0,0.7671013371304328,1.0,2.457703312349872,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93710295668067,1.0,1.5267550879749208,1.0,1.0,0.0,0.0,1.0,2.0927716088971575
0.0,0.0,1.0,14.37384058363056,1.0,3.4780225709949315,1.0,1.6980495619730935,1.0,4.096172182743999,1.0,5.75,1.0,2.16,1.0,2.159799881629789,1.0,0.5,1.0,2.77050191856577,1.0,5.24,0.0,0.0,1.0,1.6161261176603678,1.0,2.0,1.0,3.3514136107660994,0.0,0.0,1.0,1.4999999999999998,1.0,1.7427350772846795,1.0,1.2660895852765435,1.0,2.256618497712743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1577763714589944,1.0,2.77050191856577,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.8639199516497684,1.0,2.569417103128994,1.0,1.8618964485637144,1.0,3.34,1.0,1.7874205891912294,1.0,5.18351970989861,1.0,1.0,1.0,1.6086785314303547,1.0,0.8713675376228388,1.0,0.7671013371304328,1.0,2.457703312349872,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93710295668067,1.0,1.5267550879749208,1.0,1.0,0.0,0.0,1.0,2.0927716088971575
0.0,0.0,1.0,14.37384058363056,1.0,3.4780225709949315,1.0,1.6980495619730935,1.0,4.096172182743999,1.0,5.75,1.0,2.16,1.0,2.159799881629789,1.0,0.5,1.0,2.77050191856577,1.0,5.24,0.0,0.0,1.0,1.6161261176603678,1.0,2.0,1.0,3.3514136107660994,0.0,0.0,1.0,1.5,1.0,1.7427350772846795,1.0,1.2660895852765435,1.0,2.256618497712744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1577763714589944,1.0,2.77050191856577,1.0,3.4999999999999996,1.0,2.7,0.0,0.0,1.0,0.8639199516497684,1.0,2.569417103128994,1.0,1.8618964485637144,1.0,3.3399999999999994,1.0,1.7874205891912294,1.0,5.18351970989861,1.0,0.9999999999999998,1.0,1.6086785314303547,1.0,0.8713675376228388,1.0,0.7671013371304328,1.0,2.457703312349872,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93710295668067,1.0,1.5267550879749208,1.0,1.0,0.0,0.0,1.0,2.0927716088971575
0.0,0.0,1.0,13.805553216431726,1.0,3.3405146949037103,1.0,1.6309150957646825,1.0,3.934225005733028,1.0,5.75,1.0,2.1600000000000006,1.0,2.074409551796471,1.0,0.5,1.0,2.6609667367915883,1.0,5.239999999999999,0.0,0.0,1.0,1.5522305950181856,1.0,1.9456530947560737,1.0,3.218911374764846,0.0,0.0,1.0,1.5,1.0,1.6738339145764292,1.0,1.2160331850494481,1.0,2.16740032547993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0329298205390685,1.0,2.6609667367915883,1.0,3.4999999999999996,1.0,2.7,0.0,0.0,1.0,0.829763819756062,1.0,2.4678320554670816,1.0,1.7882840953032966,1.0,3.34,1.0,1.7167527301177632,1.0,4.978582918536372,1.0,1.0,1.0,1.545077458218442,1.0,0.8369169563090214,1.0,0.7367730475744027,1.0,2.360535006036404,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.583763660889328,1.0,1.4663929582953423,1.0,1.0,0.0,0.0,1.0,2.0100313238043164
0.0,0.0,1.0,14.37384058363056,1.0,3.4780225709949315,1.0,1.6980495619730935,1.0,4.096172182743999,1.0,5.749999999999999,1.0,2.16,1.0,2.159799881629789,1.0,0.5,1.0,2.77050191856577,1.0,5.24,0.0,0.0,1.0,1.6161261176603678,1.0,2.0,1.0,3.3514136107660994,0.0,0.0,1.0,1.5000000000000002,1.0,1.7427350772846795,1.0,1.2660895852765435,1.0,2.256618497712744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1577763714589944,1.0,2.77050191856577,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.8639199516497684,1.0,2.569417103128994,1.0,1.8618964485637144,1.0,3.3399999999999994,1.0,1.7874205891912294,1.0,5.18351970989861,1.0,0.9999999999999998,1.0,1.6086785314303547,1.0,0.8713675376228388,1.0,0.7671013371304328,1.0,2.457703312349872,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.93710295668067,1.0,1.5267550879749208,1.0,0.9999999999999999,0.0,0.0,1.0,2.0927716088971575
