gen39 state,gen39 power,gen39 upperbound,gen39 lowerbound,gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen9 state,gen9 power,gen9 upperbound,gen9 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,gen41 state,gen41 power,gen41 upperbound,gen41 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,1.8766853830037686,1.9657705997147814,1.787600166399243,1.0,0.2392935413884252,0.3335870828895631,0.145,1.0,1.0321769597231127,1.4206399559318932,0.6437139639786769,1.0,1.157289317378005,1.6057917045679664,0.7087869307241557,1.0,0.5254719069257721,0.7345256283134884,0.31641818578794556,1.0,0.7115171910494738,0.8560343822716943,0.5670000000000001,1.0,3.3101311886950593,4.547262378868909,2.073,1.0,3.6518699852932475,4.904734972084092,2.3990050000000003,1.0,0.4253820183609161,0.5547541153353512,0.2960099215411244,1.0,2.5022471748361097,3.4908696767467755,1.5136246741071822,1.0,0.7735693906158476,0.9971387814989364,0.55,1.0,1.6654498327504006,2.030899665937637,1.3,1.0,1.5639044842725682,2.0672947846243117,1.0605141845225465,3.9983416666666667,5.008870046916631,2.9878132876246246,3.9983416666666667,5.008870046916631,2.9878132876246246,3.9983416666666667,5.008870046916631,2.9878132876246246,3.9983416666666667,5.008870046916631,2.9878132876246246,3.9983416666666667,5.008870046916631,2.9878132876246246,3.9983416666666667,5.008870046916631,2.9878132876246246
1.0,2.4326890772191367,2.4829428853678355,2.382435269017195,1.0,0.3000316528570269,0.3532235259781454,0.2468397796795521,1.0,1.3379789912663433,1.5571146189841512,1.118843363316364,1.0,1.5001582615098412,1.7531626740510684,1.2471538487005587,1.0,0.6811529412126663,0.7990821105547563,0.5632237717456317,1.0,0.6811529412126663,0.7626764472443072,0.5996294350946523,1.0,3.8517576978934485,4.549635031317304,3.1538803637301993,1.0,4.054481791310745,4.7612347073041095,3.347728874568584,1.0,0.5514095218537506,0.6243895378561632,0.47842950577401644,1.0,3.2435854330485956,3.8012766794387876,2.6858941860675354,1.0,0.8108963582621489,0.937013953214031,0.6847787631766464,1.0,1.6217927165242976,1.8279464026576668,1.4156390301725104,1.0,2.027240895655373,2.3112080959581487,1.7432736950517373,3.998341668923109,4.286748875956654,3.7099344615839986,0.288407208614565,0.5768144156481105,1.2754546863114058e-9,0.288407208614565,0.5768144156481105,1.2754546863114058e-9,0.288407208614565,0.5768144156481105,1.2754546863114058e-9,-0.4924057985148398,-0.20399859148129418,-0.7808130058539501,0.09007950185248656,0.3784867088860322,-0.19832770548662373
1.0,2.4326890772191367,2.4580202482596913,2.407357906018852,1.0,0.3000316528570269,0.3268437987547385,0.2732195067902463,1.0,1.3379789912663433,1.4484375270727048,1.2275204547634657,1.0,1.5001582615098412,1.6276888563880079,1.3726276658275067,1.0,0.6811529412126663,0.7405968733110209,0.6217090087394772,1.0,0.6811529412126663,0.7222460633299528,0.6400598188362597,1.0,3.8517576978934485,4.203533030938401,3.4999823626303113,1.0,4.054481791310746,4.410730992276067,3.69823258809903,1.0,0.5514095218537506,0.5881961721794211,0.5146228712961152,1.0,3.2435854330485956,3.524697907317786,2.9624729570067987,1.0,0.8108963582621489,0.8744677867098496,0.7473249294135867,1.0,1.6217927165242976,1.7257075137598255,1.5178779186335156,1.0,2.027240895655373,2.1703787390500975,1.8841030513580663,0.26799683927721313,0.5359936754456169,1.4189056596336513e-9,3.9983416689231115,4.2663385050915155,3.730344831064804,3.9983416689231115,4.2663385050915155,3.730344831064804,1.8958710521017017,2.1638678882701052,1.6278742142433942,0.2679968392771918,0.5359936754455956,1.4188843433515785e-9,0.267996839277206,0.5359936754456098,1.4188985542062937e-9
1.0,2.4326890772191367,2.448005238920301,2.4173729155712156,1.0,0.3000316528570269,0.3162432666615017,0.28382003910890835,1.0,1.3379789912663433,1.4047663021638765,1.2711916806009829,1.0,1.5001582615098412,1.5772679699347918,1.423048553352947,1.0,0.6811529412126663,0.7170949383163073,0.6452109442339704,1.0,0.6811529412126663,0.7059993607542827,0.6563065217574234,1.0,3.8517576978934485,4.0644540582303526,3.639061338295941,1.0,4.054481791310745,4.269883217449316,3.8390803659209727,1.0,0.5514095218537506,0.5736520894764685,0.5291669543083545,1.0,3.2435854330485956,3.4135564188047733,3.073614447883287,1.0,0.8108963582621489,0.849333992121246,0.7724587245366723,1.0,1.6217927165242976,1.684623441367417,1.5589619918995963,1.0,2.027240895655373,2.1137873230384465,1.9406944685731602,0.17373720010623198,0.34747439968820265,1.1282234591014628e-9,-1.8233892436411985,-1.6496520440592277,-1.997126442619207,3.998341668923108,4.1720788685050785,3.8246044699450996,0.17373720010623908,0.34747439968820976,1.1282305645288204e-9,-0.6445375936833653,-0.4708003941013946,-0.8182747926613738,0.17373720010623198,0.3474743996882089,1.1282171863413737e-9
1.0,2.4326890772191367,2.474981960079814,2.39039619435846,1.0,0.3000316528570269,0.3447971689825884,0.2552661367314654,1.0,1.3379789912663433,1.5224003868797242,1.1535575956529627,1.0,1.5001582615098412,1.7130831397833204,1.287233383236362,1.0,0.6811529412126663,0.7804004356529672,0.5819054467723656,1.0,0.6811529412126663,0.7497619525095971,0.6125439299157357,1.0,3.8517576978934485,4.439081234177154,3.2644341616097443,1.0,4.054481791310745,4.649274890355182,3.4596886922663086,1.0,0.5514095218537506,0.6128284547001418,0.4899905890073594,1.0,3.2435854330485956,3.7129303727636964,2.774240493333495,1.0,0.8108963582621489,0.9170351140393737,0.7047576024849243,1.0,1.6217927165242976,1.7952886966326447,1.4482967364159507,1.0,2.027240895655373,2.2662236112168124,1.7882581800939334,-0.27833485533545066,0.20140982050612222,-0.7580795311770241,0.47974467726092834,0.9594893531025013,1.419354911380566e-9,0.4797446772609319,0.9594893531025086,1.4193545783136585e-9,0.47974467726093545,0.9594893531025084,1.4193620168079235e-9,0.47974467726092124,0.9594893531024942,1.4193478059532083e-9,3.9983416689231186,4.478086344764692,3.518596993081545
1.0,2.4326890772191367,2.5288428045957434,2.3365353501087474,1.0,0.3000316528570269,0.4018069621351863,0.19825634386064916,1.0,1.3379789912663433,1.7572647764098783,0.91869320728367,1.0,1.5001582615098412,1.9842472928641282,1.016069231495834,1.0,0.6811529412126663,0.9067941337192417,0.4555117493308157,1.0,0.7229839789425307,0.8789679583169285,0.5670000000000001,1.0,3.8517576978934485,5.187049675404776,2.5164657240790946,1.0,4.054481791310745,5.406755971328436,2.7022076150370475,1.0,0.5514095218537506,0.6910467119722093,0.41177233212190034,1.0,3.2435854330485956,4.31065067727947,2.1765201917720667,1.0,0.8108963582621489,1.052204973253362,0.5695877439390383,1.0,1.694446630205918,2.0888932615039257,1.3,1.0,2.027240895655373,2.5705729488406486,1.483908843974402,-1.2075878991685964,-0.652203473857581,-1.7629723229419394,0.555384424901569,1.1107688502125845,1.1282261791478732e-9,0.5553844251937611,1.1107688505047766,1.4204182274824007e-9,-2.8875728191199777,-2.3321883938089623,-3.4429572428933204,0.5553844251937753,1.1107688505047908,1.4204324383371159e-9,-2.887572819119981,-2.332188393808966,-3.442957242893324
1.0,2.4326890772191367,2.5206574084927973,2.344720745785746,1.0,0.3000316528570269,0.39314301074535885,0.20692029479962598,1.0,1.3379789912663433,1.7215717219088025,0.9543862599273678,1.0,1.5001582615098412,1.943037653062992,1.057278869152523,1.0,0.6811529412126663,0.8875856995981855,0.4747201824523129,1.0,0.7097053403989463,0.8524106805387726,0.5670000000000001,1.0,3.8517576978934485,5.073378639999069,2.630136753569646,1.0,4.054481791310745,5.291639271173086,2.817324309202011,1.0,0.5514095218537506,0.6791596458853659,0.4236593975901704,1.0,3.2435854330485956,4.219813307475725,2.26735755684886,1.0,0.8108963582621489,1.0316627992716898,0.5901299168517468,1.0,1.6608680905203204,2.021736180385387,1.3,1.0,2.027240895655373,2.5243200557694356,1.5301617346387286,1.2810609469105878,1.6631199425049974,0.8990019506224467,-3.2342236740903885,-2.852164678495979,-3.6162826703785296,-3.2342236740903814,-2.852164678495972,-3.6162826703785225,0.3820589977070518,0.7641179933014614,1.4189106556372622e-9,-3.2342236740903885,-2.852164678495979,-3.6162826703785296,0.3820589977070518,0.7641179933014614,1.4189106556372622e-9
1.0,2.4326890772191367,2.6492791666497864,2.216098987628757,1.0,0.3742529260806182,0.6035058519921676,0.145,1.0,1.4444578826624341,2.3889157646283516,0.5,1.0,1.6904297683654212,2.780859535926675,0.6000000000000001,1.0,0.8082657472950887,1.3165314942153428,0.30000000000000004,1.0,0.9183601083298639,1.2697202164006074,0.5670000000000001,1.0,5.080798209483204,8.088596416748222,2.073,1.0,5.445056295064469,8.491107587882542,2.3990050000000003,1.0,0.5514095218537506,0.8659478379519325,0.23687120552360352,1.0,3.7956068403415175,6.199213678910427,1.3920000000000001,1.0,1.093557238661898,1.637114476922934,0.55,1.0,2.1885067021566558,3.077013403658058,1.3,1.0,2.027240895655373,3.251117922585559,0.8033638678226049,-3.1332829410237713,-2.56458996139723,-3.701975921069711,0.5686929814658689,1.1373859610924102,1.4199290632177508e-9,-2.8609557065747877,-2.2922627269482465,-3.4296486866207276,0.5686929814658689,1.1373859610924102,1.4199290632177508e-9,0.5686929814658689,1.1373859610924102,1.4199290632177508e-9,-2.860955706574795,-2.2922627269482536,-3.4296486866207347
1.0,2.413537021180468,2.554190514763754,2.272883527756912,1.0,0.29766956594559096,0.44654629907965426,0.1487928329805966,1.0,1.3274453604545555,1.9407758271900253,0.7141148944156028,1.0,1.4883478269745105,2.1964723617483415,0.7802232930048474,1.0,0.6757903655250567,1.0058578822843702,0.34572284914057755,1.0,0.7951730746764022,1.0233461496119247,0.5670000000000001,1.0,4.026262619157805,5.9795252405337935,2.073,1.0,4.377109153373016,6.355213308992429,2.3990050000000003,1.0,0.5470683891698851,0.7513294111829857,0.3428073673887496,1.0,3.2180493583559064,4.778950413127595,1.6571483053568237,1.0,0.9029857928312764,1.2559715860634142,0.55,1.0,1.876995798029936,2.4539915967151265,1.3,1.0,2.0112808489724414,2.8060659659026195,1.2164957329448458,-3.6834972578045324,-3.3686528485848437,-3.9983416666666742,-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.6834972578045324,-3.3686528485848437,-3.9983416666666742,-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.683497257804518,-3.3686528485848295,-3.99834166666666
1.0,2.4326890772191367,2.6306806377586462,2.234697516786115,1.0,0.3545670427690424,0.5641340856507975,0.145,1.0,1.3633575539178728,2.2267151083000907,0.5,1.0,1.5967948754700447,2.593589751476202,0.6000000000000001,1.0,0.7646211126830817,1.2292422256160536,0.30000000000000004,1.0,0.8881889161397498,1.2093778324522464,0.5670000000000001,1.0,4.822519435951514,7.5720388733818185,2.073,1.0,5.183492739995048,7.967980481487693,2.3990050000000003,1.0,0.5514095218537506,0.8389385229149404,0.2638805209472042,1.0,3.5892098071833467,5.786419615548433,1.3920000000000001,1.0,1.046882133761829,1.5437642677908991,0.55,1.0,2.1122108853082455,2.9244217710533276,1.3,1.0,2.027240895655373,3.1460239531227847,0.9084578387896827,0.4675325381297419,0.9350650750823422,1.4285975735717216e-9,-2.932558722130244,-2.465026185177644,-3.400091258831388,-3.063276593264371,-2.595744056311771,-3.5308091299655153,0.4675325381297348,0.935065075082335,1.428590468144364e-9,-3.063276593264378,-2.595744056311778,-3.5308091299655224,0.08064773688335905,0.5481802738359592,-0.38688479981778523
