gen2 state,gen2 power,gen11 state,gen11 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen64 state,gen64 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen15 state,gen15 power
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.16,1.0,2.345324497034709,1.0,0.5,1.0,3.0084852184503172,1.0,5.24,0.0,0.0,1.0,1.7549497091305817,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.3400000000000007,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.16,1.0,2.345324497034709,1.0,0.5000000000000001,1.0,3.0084852184503172,1.0,5.24,0.0,0.0,1.0,1.7549497091305817,1.0,2.0,1.0,3.500000000000001,0.0,0.0,1.0,1.5,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.500000000000001,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.34,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.272538563777256
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.16,1.0,2.345324497034709,1.0,0.49999999999999994,1.0,3.0084852184503172,1.0,5.240000000000001,0.0,0.0,1.0,1.7549497091305817,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.34,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.272538563777256
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.1600000000000006,1.0,2.345324497034709,0.0,0.0,1.0,3.0084852184503172,1.0,5.240000000000001,0.0,0.0,1.0,1.7549497091305817,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3748453942635133,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.34,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.16,1.0,2.345324497034709,0.0,0.0,1.0,3.0084852184503172,1.0,5.240000000000001,0.0,0.0,1.0,1.7549497091305817,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.34,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473891,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397259,1.0,5.75,1.0,2.16,1.0,2.3453244970347082,0.0,0.0,1.0,3.0084852184503164,1.0,5.240000000000001,0.0,0.0,1.0,1.7549497091305812,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3748453942635124,1.0,2.450459733868322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363603,1.0,3.0084852184503164,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762477,1.0,2.021831461747858,1.0,3.34,1.0,1.9409582017251767,1.0,5.628778786353921,1.0,1.0000000000000002,1.0,1.7468623828104004,1.0,0.9462171237668215,1.0,2.6688175297740537,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271635,1.0,1.6579017987990334,1.0,1.0,0.0,0.0,1.0,2.2725385637772546
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.345324497034709,0.0,0.0,1.0,3.0084852184503172,1.0,5.239999999999999,0.0,0.0,1.0,1.7549497091305817,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,1.4999999999999998,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.3399999999999994,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,0.9999999999999999,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,0.9999999999999999,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.16,1.0,2.345324497034709,0.0,0.0,1.0,3.0084852184503172,1.0,5.24,0.0,0.0,1.0,1.7549497091305817,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.34,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.16,1.0,2.345324497034709,1.0,0.49999999999999994,1.0,3.0084852184503172,1.0,5.24,0.0,0.0,1.0,1.7549497091305817,1.0,2.0000000000000004,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.500000000000001,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.3400000000000007,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.16,1.0,2.345324497034709,1.0,0.5000000000000001,1.0,3.0084852184503172,1.0,5.240000000000001,0.0,0.0,1.0,1.7549497091305817,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5000000000000004,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.34,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0000000000000002,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.345324497034709,1.0,0.5,1.0,3.0084852184503172,1.0,5.239999999999999,0.0,0.0,1.0,1.7549497091305817,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,1.4999999999999998,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.3399999999999994,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,0.9999999999999999,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,0.9999999999999999,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.1600000000000006,1.0,2.345324497034709,1.0,0.5,1.0,3.0084852184503172,1.0,5.24,0.0,0.0,1.0,1.7549497091305817,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.34,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760590995,1.0,1.84391029407288,1.0,4.448029211397261,1.0,5.75,1.0,2.16,1.0,2.345324497034709,1.0,0.5,1.0,3.0084852184503172,1.0,5.24,0.0,0.0,1.0,1.7549497091305817,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3748453942635128,1.0,2.450459733868323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363604,1.0,3.0084852184503172,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9381297977256535,1.0,2.7901274216762486,1.0,2.0218314617478588,1.0,3.34,1.0,1.9409582017251776,1.0,5.628778786353923,1.0,1.0,1.0,1.7468623828104008,1.0,0.9462171237668215,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271639,1.0,1.6579017987990339,1.0,1.0,0.0,0.0,1.0,2.2725385637772555
0.0,0.0,1.0,15.608538885473898,1.0,3.7767811760591012,1.0,1.8439102940728809,1.0,4.448029211397261,1.0,5.75,1.0,2.16,1.0,2.34532449703471,1.0,0.5,1.0,3.008485218450318,1.0,5.24,0.0,0.0,1.0,1.7549497091305826,1.0,2.0000000000000004,1.0,3.500000000000001,0.0,0.0,1.0,1.5,1.0,1.3748453942635128,1.0,2.450459733868324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.429026153363605,1.0,3.008485218450318,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.938129797725654,1.0,2.7901274216762495,1.0,2.0218314617478588,1.0,3.34,1.0,1.9409582017251776,1.0,5.628778786353925,1.0,1.0,1.0,1.7468623828104013,1.0,0.946217123766822,1.0,2.6688175297740546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.704791020271642,1.0,1.6579017987990343,1.0,1.0,0.0,0.0,1.0,2.2725385637772564
1.0,0.49999999999999994,1.0,20.3,1.0,5.386096014783254,1.0,2.629614325944826,1.0,6.343367881891654,1.0,5.75,1.0,2.1599999999999997,1.0,3.344684888530729,1.0,0.5190028277382318,1.0,4.2904233764842346,1.0,5.239999999999999,1.0,0.49999999999999994,1.0,2.5027469672882483,1.0,1.9999999999999998,1.0,3.4999999999999996,1.0,0.5399999999999999,1.0,1.4999999999999998,1.0,1.8399999999999999,1.0,3.494619039789578,1.0,0.49999999999999994,1.0,0.49999999999999994,1.0,0.49999999999999994,1.0,3.7199999999999998,1.0,4.2904233764842346,1.0,3.4999999999999996,1.0,2.6999999999999997,1.0,0.49999999999999994,1.0,0.9999999999999999,1.0,3.9790216817138564,1.0,2.8833490401068267,1.0,3.3399999999999994,1.0,2.7680150762881417,1.0,7.96,1.0,0.9999999999999999,1.0,2.4912135704530023,1.0,1.3494073502977026,1.0,3.8060207333216134,1.0,0.49999999999999994,1.0,0.49999999999999994,1.0,1.37,1.0,13.000000000000002,1.0,2.364346213124033,1.0,1.0,1.0,1.3249999999999997,1.0,3.2408843221819743
1.0,1.0,1.0,20.300000000000004,1.0,5.179491393081005,1.0,2.5287452601978595,1.0,6.100043381556105,1.0,5.750000000000001,1.0,2.16,1.0,3.216386515421254,1.0,0.5,1.0,4.125847532272017,1.0,5.24,1.0,1.0,1.0,2.4067443915870714,1.0,2.0,1.0,3.5,1.0,1.0800000000000003,1.0,1.5,1.0,1.84,1.0,3.360569360257778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.72,1.0,4.125847532272017,1.0,3.500000000000001,1.0,2.7,1.0,1.0,1.0,1.0,1.0,3.8263908583792636,1.0,2.772746994389158,1.0,3.34,1.0,2.6618371124841214,1.0,7.719327628056595,1.0,1.0,1.0,2.3956534029605807,1.0,1.2976455929199502,1.0,3.6600260329596903,1.0,1.0,1.0,1.0,1.0,1.37,1.0,13.000000000000004,1.0,2.2736525356264745,1.0,1.0,1.0,1.0909879775566331,1.0,3.1165676227530463
