gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,0.21813875164380483,0.29127750406856523,0.145,1.0,0.8719790943929646,1.2439581927578196,0.5,1.0,1.0089289179129406,1.4178578401923114,0.6000000000000001,1.0,0.4767717211299872,0.6535434441474943,0.30000000000000004,1.0,0.6365830743447236,0.706166149432436,0.5670000000000001,1.0,2.9342124977593116,3.795425004714414,2.073,1.0,3.225834110932114,4.052663230692882,2.3990050000000003,1.0,2.2464122432335514,3.1008244955902824,1.3920000000000001,1.0,0.6882303549831496,0.8264607114422847,0.55,1.0,1.491225118138044,1.6824502383179372,1.3,3.9983416666666667,4.779775224204217,3.216908117473049,3.9983416666666667,4.779775224204217,3.216908117473049,3.9983416666666667,4.779775224204217,3.216908117473049,3.9983416666666667,4.779775224204217,3.216908117473049,3.9983416666666667,4.779775224204217,3.216908117473049,3.9983416666666667,4.779775224204217,3.216908117473049
1.0,0.26613085796432745,0.29841823833194925,0.23384347837766106,1.0,1.1867997709349618,1.3510113583566412,1.022588187485173,1.0,1.3306542873599274,1.5111775150501758,1.1501310640361095,1.0,0.6041889744754192,0.6822255237750205,0.5261524270633378,1.0,0.6041889744754192,0.6349066875621574,0.57347126213167,1.0,3.416544791357601,3.7967303273088397,3.036359264602151,1.0,3.596362941867521,3.9613698007991776,3.231356091764518,1.0,2.877090353494017,3.2542738911948734,2.499906824916338,1.0,0.7192725883735043,0.7802949048525738,0.6582502733704201,1.0,1.4385451767470088,1.5229622331829102,1.3541281223529564,-0.879576108310989,-0.6346729220357203,-1.1244792886626287,0.24490342086112094,0.4898066071363896,2.405094813029418e-7,-2.4422592650848647,-2.197356078809596,-2.6871624454365044,0.24490342086112094,0.4898066071363896,2.405094813029418e-7,-3.5085353059634046,-3.2636321196881357,-3.7534384863150443,0.24490342086112094,0.4898066071363896,2.405094813029418e-7
1.0,0.26613085796432745,0.2828267975838397,0.24943491842291085,1.0,1.1867997709349618,1.2717142705691904,1.1018852716979233,1.0,1.3306542873599274,1.4240036044961772,1.2373049706603216,1.0,0.6041889744754192,0.6445420009639911,0.5638359481755998,1.0,0.6041889744754192,0.6200732325696432,0.5883047164554944,1.0,3.416544791357601,3.6131403243547346,3.2199492592800474,1.0,3.596362941867521,3.7851095174039506,3.4076163672139583,1.0,2.877090353494017,3.0721335406224055,2.6820471672779473,1.0,0.7192725883735043,0.750827483808719,0.6877176930858881,1.0,1.4385451767470088,1.48219759019967,1.3948927634985326,3.9983426063101852,4.176726391386764,3.819958822068,-3.6415740981822933,-3.463190313105714,-3.8199578824244784,0.1783842540639391,0.35676803914051847,4.69821754112143e-7,0.17838425406283065,0.3567680391382908,4.698217649090619e-7,3.9983426063101923,4.176726391386771,3.819958822068007,-2.7712688009480857,-2.592885015871506,-2.949652585190271
1.0,0.26613085796432745,0.2759712810191154,0.25629043498763504,1.0,1.1867997709349618,1.2368475441618068,1.1367519981053062,1.0,1.3306542873599274,1.3856734592921687,1.2756351158643293,1.0,0.6041889744754192,0.6279726524976216,0.580405296641969,1.0,0.6041889744754192,0.6135510004003291,0.5948269486248083,1.0,3.416544791357601,3.5324162702597164,3.300673313375064,1.0,3.596362941867521,3.7076083222263665,3.4851175623915416,1.0,2.877090353494017,2.9920468949667987,2.762133812933553,1.0,0.7192725883735043,0.7378707342466014,0.7006744426480056,1.0,1.4385451767470088,1.4642734810848304,1.412816872613372,-3.788066361731401,-3.6829287084293716,-3.893204014199037,0.0997294791823066,0.20486713248433583,-0.005408173285329471,3.99834260632192,4.103480259623949,3.893204953854284,0.09972947918230943,0.20486713248439758,-0.0054081732853855785,-3.8932040141990285,-3.7880663608970027,-3.9983416666666614,-1.4587303923809942,-1.353592739078965,-1.5638680448486304
1.0,0.26613085796432745,0.29937002410089536,0.23289169182775957,1.0,1.1867997709349618,1.3558520809617098,1.0177474609082138,1.0,1.3306542873599274,1.5164990814678738,1.1448094932519806,1.0,0.6041889744754192,0.6845259295755327,0.5238520193753059,1.0,0.6041889744754192,0.635812201785908,0.5725657471649306,1.0,3.416544791357601,3.8079376528508155,3.025151929864386,1.0,3.596362941867521,3.972129680663796,3.220596203071246,1.0,2.877090353494017,3.2653927221243855,2.4887879848636487,1.0,0.7192725883735043,0.7820937554174573,0.6564514213295513,1.0,1.4385451767470088,1.525450727203087,1.3516396262909305,0.35513641283974096,0.7102723562700064,4.694094754564837e-7,0.35513641283973385,0.7102723562699993,4.6940946835105635e-7,-2.157437708856853,-1.8023017654265876,-2.5125736522871187,0.35513641283974096,0.7102723562700064,4.694094754564837e-7,0.3551364128392436,0.7102723562690049,4.694094822843553e-7,0.35513641283974096,0.7102723562700064,4.694094754564837e-7
1.0,0.26613085796432745,0.3326263291635899,0.19963538676506498,1.0,1.1867997709349618,1.5249915584896279,0.8486079833802961,1.0,1.3306542873599274,1.7024397016920403,0.9588688730278141,1.0,0.6041889744754192,0.7649043083724094,0.4434736405784292,1.0,0.6302627603295665,0.6935255206591329,0.5670000000000001,1.0,3.416544791357601,4.199532326065543,2.6335572566496586,1.0,3.596362941867521,4.3480901739709585,2.8446357097640833,1.0,2.877090353494017,3.6538953089426416,2.1002853980453917,1.0,0.7192725883735043,0.8449473145899232,0.5935978621570851,1.0,1.473855911537163,1.647711823074326,1.3,-2.155486682374466,-1.6223286537441695,-2.6886447110047627,-3.4651836380363648,-2.932025609406068,-3.9983416666666614,0.07719225563978664,0.6103502842700833,-0.45596577299051005,-3.465183638036372,-2.9320256094060753,-3.9983416666666685,0.07719225563978664,0.6103502842700833,-0.45596577299051005,-3.465183638036372,-2.9320256094060753,-3.9983416666666685
1.0,0.26613085796432745,0.324358472183573,0.20790324382317732,1.0,1.1867997709349618,1.4829417574898078,0.8906577847773047,1.0,1.3306542873599274,1.6562129650810165,1.0050956100754809,1.0,0.6041889744754192,0.7449214227534152,0.46345652638617507,1.0,0.6223968493122717,0.6777936986988423,0.5670000000000001,1.0,3.416544791357601,4.102177892186846,2.7309116914479326,1.0,3.596362941867521,4.254622556839701,2.9381033277782054,1.0,2.877090353494017,3.557309599311805,2.1968711085885455,1.0,0.7192725883735043,0.8293212780550975,0.6092238988395094,1.0,1.4522391638192667,1.604478327842718,1.3,-2.9564868904618153,-2.5831576139321784,-3.3298161664907395,0.08560796789674577,0.4589372444263826,-0.28772130813217833,-3.2516831146088174,-2.8783538380791804,-3.6250123906377416,-3.0600282511353996,-2.6866989746057626,-3.4333575271643237,-3.6250123906377496,-3.2516831141081126,-3.998341666666674,-2.11212288068155,-1.7387936041519134,-2.4854521567104744
1.0,0.28765219459587654,0.4303043892698486,0.145,1.0,1.225520096615401,1.9510401936279904,0.5,1.0,1.397588231449384,2.19517646333541,0.6000000000000001,1.0,0.6447813012244508,0.9895626026376532,0.30000000000000004,1.0,0.7027170862082063,0.8384341724907113,0.5670000000000001,1.0,3.752736802414625,5.432473605748829,2.073,1.0,4.011679328988417,5.624353658859699,2.3990050000000003,1.0,3.0584733653158547,4.724946731544026,1.3920000000000001,1.0,0.8196089700046664,1.089217940156931,0.55,1.0,1.6729716757690702,2.0459433517423253,1.3,-2.54145283442245,-1.9735787238578346,-3.10932694467618,-0.7777467440218615,-0.20987263345724627,-1.3456208542755919,0.5678745817693951,1.1357486923340103,4.715156647350227e-7,0.5678745817693951,1.1357486923340103,4.715156647350227e-7,0.5678745817694022,1.1357486923340174,4.7151567184045007e-7,0.5678745817693951,1.1357486923340103,4.715156647350227e-7
1.0,0.25410969915980686,0.3444776323406233,0.16374176597899032,1.0,1.133191900638725,1.5927975295462748,0.6735862717311742,1.0,1.2705484934485198,1.7758081581148133,0.7652888287822257,1.0,0.5768976950436931,0.7953112545358001,0.3584841355515861,1.0,0.6529746505316841,0.7389493010633683,0.5670000000000001,1.0,3.262219104310919,4.326306085601221,2.1981321230206152,1.0,3.4339148500769876,4.455518803786198,2.4123108963677753,1.0,2.74713188006159,3.802816681484382,1.6914470786387965,1.0,0.7207930638946841,0.891586127789368,0.55,1.0,1.536271720668017,1.7725434413360333,1.3,-3.688220926545391,-3.3781001864241142,-3.9983416666666676,-3.688220926545391,-3.3781001864241142,-3.9983416666666676,-3.688220926545391,-3.3781001864241142,-3.9983416666666676,-3.688220926545391,-3.3781001864241142,-3.9983416666666676,-3.688220926545391,-3.3781001864241142,-3.9983416666666676,-3.688220926545391,-3.3781001864241142,-3.9983416666666676
1.0,0.2708788396448017,0.39675767936769896,0.145,1.0,1.1867997709349618,1.827011638802229,0.5465879034648841,1.0,1.3306542873599274,2.0344603622395363,0.6268482129169617,1.0,0.6042411667924892,0.9084823337737303,0.30000000000000004,1.0,0.6867591763678086,0.8065183528099159,0.5670000000000001,1.0,3.5552296999750084,5.037459400869595,2.073,1.0,3.8220575778668184,5.2451101566165015,2.3990050000000003,1.0,2.877090353494017,4.347616161031333,1.4065645468690187,1.0,0.7879077615886785,1.0258155233249555,0.55,1.0,1.6291168558548401,1.958233711913865,1.3,-2.051223263511445,-1.5857304348886725,-2.5167160918454243,0.46549331436662555,0.9309861429893981,4.860326460742748e-7,0.46549331436663266,0.9309861429894052,4.860326531797021e-7,-3.0673560099987025,-2.60186318137593,-3.532848838332682,0.46549331436662555,0.9309861429893981,4.860326460742748e-7,0.46549331436662555,0.9309861429893981,4.860326460742748e-7
