gen2 state,gen2 power,gen11 state,gen11 power,gen39 state,gen39 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen17 state,gen17 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen47 state,gen47 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen9 state,gen9 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen41 state,gen41 power,gen15 state,gen15 power
0.0,0.0,1.0,8.47703069364964,1.0,1.3176731660677958,1.0,2.051177896122411,1.0,1.0014316057308381,1.0,2.415734132959491,1.0,5.270692661108768,1.0,1.7568975530001647,1.0,1.2737507266893688,1.0,0.5000000000000001,1.0,1.6339147261201379,1.0,5.24,0.0,0.0,1.0,0.9531169226836809,1.0,1.1946903354666594,1.0,1.9765097491016952,0.0,0.0,1.0,0.36894848627761395,1.0,1.5000000000000002,1.0,1.0277850693478792,1.0,0.746681460174406,1.0,1.330849897608697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7363679329966555,1.0,1.862311403051491,1.0,1.6339147261201379,1.0,2.635346324229554,1.0,2.527428896647047,1.0,0.2986725830542754,0.0,0.0,1.0,0.5095002900847274,1.0,1.5153241418871597,1.0,1.0980609706251028,1.0,3.34,1.0,1.0541385309567877,1.0,3.057001740508365,1.0,1.0,1.0,0.9487246785441912,1.0,0.5138925340726854,1.0,0.45240112008755057,1.0,1.4494404813700794,0.0,0.0,0.0,0.0,1.0,1.37,1.0,5.270692661108768,1.0,0.9004099960026252,1.0,1.0,0.0,0.0,1.0,1.0980609706251032,1.0,1.2342205314022496
0.0,0.0,1.0,13.881960956302729,1.0,2.157817767278331,1.0,3.359002992608409,1.0,1.6399415023443595,1.0,3.9559992320982746,1.0,5.750000000000001,1.0,2.16,1.0,2.085890507534696,1.0,0.5,1.0,2.675694031746213,1.0,5.24,0.0,0.0,1.0,1.5608215170670603,1.0,1.9564214394368495,1.0,3.2367266509174963,0.0,0.0,1.0,0.6041889744754192,1.0,1.5000000000000002,1.0,1.6830978581741405,1.0,1.2227634004795096,1.0,2.1793959447549676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.481068216067067,1.0,3.0497157695801365,1.0,2.675694031746213,1.0,3.5000000000000004,1.0,2.7000000000000006,1.0,0.4891053585288457,0.0,0.0,1.0,0.8343562020460252,1.0,2.481490433858973,1.0,1.7981814709337607,1.0,3.3400000000000007,1.0,1.7262542107154069,1.0,5.006137212276153,1.0,1.0,1.0,1.5536287907624786,1.0,0.8415489281024577,1.0,0.7408507663358666,1.0,2.3735995418699236,0.0,0.0,0.0,0.0,1.0,1.3700000000000003,1.0,8.631271063934559,1.0,1.4745088063131344,1.0,1.0,0.0,0.0,1.0,1.7981814709337607,1.0,2.02115597401674
0.0,0.0,1.0,13.881960956302729,1.0,2.157817767278331,1.0,3.359002992608409,1.0,1.6399415023443595,1.0,3.9559992320982746,1.0,5.750000000000001,1.0,2.1600000000000006,1.0,2.085890507534696,1.0,0.5,1.0,2.675694031746213,1.0,5.24,0.0,0.0,1.0,1.5608215170670612,1.0,1.9564214394368495,1.0,3.2367266509174963,0.0,0.0,1.0,0.6041889744754192,1.0,1.5,1.0,1.6830978581741405,1.0,1.2227634004795096,1.0,2.179395944754968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.481068216067067,1.0,3.0497157695801365,1.0,2.675694031746213,1.0,3.5000000000000004,1.0,2.7,1.0,0.4891053585288457,0.0,0.0,1.0,0.8343562020460252,1.0,2.481490433858973,1.0,1.7981814709337607,1.0,3.3400000000000003,1.0,1.7262542107154069,1.0,5.006137212276153,1.0,1.0,1.0,1.5536287907624786,1.0,0.8415489281024577,1.0,0.7408507663358666,1.0,2.3735995418699236,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.631271063934559,1.0,1.4745088063131344,1.0,1.0,0.0,0.0,1.0,1.7981814709337607,1.0,2.02115597401674
0.0,0.0,1.0,13.881960956302729,1.0,2.157817767278331,1.0,3.359002992608409,1.0,1.6399415023443595,1.0,3.9559992320982746,1.0,5.750000000000001,1.0,2.16,1.0,2.085890507534696,1.0,0.5,1.0,2.675694031746213,1.0,5.24,0.0,0.0,1.0,1.5608215170670603,1.0,1.9564214394368495,1.0,3.2367266509174963,0.0,0.0,1.0,0.6041889744754192,1.0,1.5000000000000002,1.0,1.6830978581741405,1.0,1.2227634004795096,1.0,2.1793959447549676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.481068216067067,1.0,3.0497157695801365,1.0,2.675694031746213,1.0,3.5,1.0,2.6999999999999997,1.0,0.4891053585288457,0.0,0.0,1.0,0.8343562020460252,1.0,2.481490433858973,1.0,1.7981814709337614,1.0,3.34,1.0,1.7262542107154069,1.0,5.006137212276153,1.0,1.0,1.0,1.5536287907624786,1.0,0.8415489281024577,1.0,0.7408507663358666,1.0,2.3735995418699236,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.631271063934559,1.0,1.4745088063131344,1.0,1.0,0.0,0.0,1.0,1.7981814709337614,1.0,2.02115597401674
0.0,0.0,1.0,13.881960956302729,1.0,2.157817767278331,1.0,3.359002992608409,1.0,1.6399415023443595,1.0,3.9559992320982746,1.0,5.75,1.0,2.16,1.0,2.085890507534696,1.0,0.5,1.0,2.675694031746213,1.0,5.240000000000001,0.0,0.0,1.0,1.5608215170670603,1.0,1.9564214394368495,1.0,3.2367266509174963,0.0,0.0,1.0,0.6041889744754192,1.0,1.5,1.0,1.6830978581741405,1.0,1.2227634004795096,1.0,2.1793959447549676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.481068216067067,1.0,3.0497157695801365,1.0,2.675694031746213,1.0,3.5000000000000004,1.0,2.7,1.0,0.4891053585288457,0.0,0.0,1.0,0.8343562020460252,1.0,2.4814904338589736,1.0,1.7981814709337614,1.0,3.3400000000000003,1.0,1.7262542107154069,1.0,5.006137212276153,1.0,1.0,1.0,1.5536287907624786,1.0,0.8415489281024577,1.0,0.7408507663358666,1.0,2.3735995418699236,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.631271063934559,1.0,1.4745088063131344,1.0,1.0,0.0,0.0,1.0,1.7981814709337614,1.0,2.02115597401674
0.0,0.0,1.0,13.881960956302729,1.0,2.157817767278331,1.0,3.359002992608409,1.0,1.6399415023443595,1.0,3.9559992320982746,1.0,5.75,1.0,2.16,1.0,2.085890507534696,1.0,0.5,1.0,2.675694031746213,1.0,5.24,0.0,0.0,1.0,1.5608215170670603,1.0,1.9564214394368495,1.0,3.2367266509174963,0.0,0.0,1.0,0.6041889744754192,1.0,1.5,1.0,1.6830978581741405,1.0,1.2227634004795096,1.0,2.1793959447549676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.481068216067067,1.0,3.0497157695801365,1.0,2.675694031746213,1.0,3.5,1.0,2.6999999999999997,1.0,0.4891053585288457,0.0,0.0,1.0,0.8343562020460252,1.0,2.481490433858973,1.0,1.7981814709337614,1.0,3.34,1.0,1.7262542107154069,1.0,5.006137212276153,1.0,1.0,1.0,1.5536287907624786,1.0,0.8415489281024577,1.0,0.7408507663358666,1.0,2.3735995418699236,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.631271063934559,1.0,1.4745088063131344,1.0,1.0,0.0,0.0,1.0,1.7981814709337614,1.0,2.02115597401674
0.0,0.0,1.0,13.881960956302729,1.0,2.157817767278331,1.0,3.359002992608409,1.0,1.6399415023443595,1.0,3.9559992320982746,1.0,5.750000000000001,1.0,2.16,1.0,2.085890507534696,1.0,0.4999999999999999,1.0,2.675694031746213,1.0,5.240000000000001,0.0,0.0,1.0,1.5608215170670612,1.0,1.9564214394368495,1.0,3.2367266509174963,0.0,0.0,1.0,0.6041889744754192,1.0,1.5,1.0,1.6830978581741405,1.0,1.2227634004795096,1.0,2.1793959447549676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.481068216067067,1.0,3.0497157695801365,1.0,2.675694031746213,1.0,3.5,1.0,2.6999999999999997,1.0,0.4891053585288457,0.0,0.0,1.0,0.8343562020460252,1.0,2.4814904338589736,1.0,1.7981814709337614,1.0,3.3400000000000003,1.0,1.7262542107154069,1.0,5.006137212276154,1.0,1.0,1.0,1.5536287907624786,1.0,0.8415489281024577,1.0,0.7408507663358666,1.0,2.3735995418699236,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.631271063934559,1.0,1.4745088063131344,1.0,1.0,0.0,0.0,1.0,1.7981814709337614,1.0,2.02115597401674
0.0,0.0,1.0,13.881960956302729,1.0,2.157817767278331,1.0,3.359002992608409,1.0,1.6399415023443595,1.0,3.9559992320982746,1.0,5.750000000000001,1.0,2.16,1.0,2.085890507534696,1.0,0.5,1.0,2.675694031746213,1.0,5.239999999999999,0.0,0.0,1.0,1.5608215170670607,1.0,1.9564214394368495,1.0,3.2367266509174963,0.0,0.0,1.0,0.6041889744754192,1.0,1.5,1.0,1.6830978581741405,1.0,1.2227634004795096,1.0,2.1793959447549676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.481068216067067,1.0,3.0497157695801365,1.0,2.675694031746213,1.0,3.5,1.0,2.6999999999999997,1.0,0.4891053585288457,0.0,0.0,1.0,0.8343562020460252,1.0,2.481490433858973,1.0,1.7981814709337607,1.0,3.34,1.0,1.7262542107154069,1.0,5.006137212276153,1.0,1.0,1.0,1.5536287907624786,1.0,0.8415489281024577,1.0,0.7408507663358666,1.0,2.3735995418699236,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.631271063934559,1.0,1.4745088063131344,1.0,1.0,0.0,0.0,1.0,1.7981814709337607,1.0,2.02115597401674
0.0,0.0,1.0,13.254911321959918,1.0,2.060348912106542,1.0,3.20727647465453,1.0,1.5658651724493564,1.0,3.77730633130738,1.0,5.750000000000001,1.0,2.16,1.0,1.9916706142396539,1.0,0.4999999999999999,1.0,2.5548326513186908,1.0,5.24,0.0,0.0,1.0,1.490319045216574,1.0,1.8680496775452173,1.0,3.0905233681598125,0.0,0.0,1.0,0.5768976950436931,1.0,1.5,1.0,1.6070721511538297,1.0,1.1675310492596815,1.0,2.080952401040321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.278657894125173,1.0,2.9119597879731947,1.0,2.5548326513186908,1.0,3.5000000000000004,1.0,2.7,1.0,0.46701241811603056,0.0,0.0,1.0,0.7966682447717264,1.0,2.3694012503441617,1.0,1.7169574250384942,1.0,3.34,1.0,1.6482791267183305,1.0,4.780009468630361,1.0,1.0,1.0,1.4834512151145822,1.0,0.8035360746367772,1.0,0.7073864594129616,1.0,2.26638380127745,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.24139564348133,1.0,1.4079050886723548,1.0,0.9999999999999998,0.0,0.0,1.0,1.7169574250384942,1.0,1.9298601463994192
0.0,0.0,1.0,13.881960956302729,1.0,2.157817767278331,1.0,3.359002992608409,1.0,1.6399415023443595,1.0,3.9559992320982746,1.0,5.75,1.0,2.16,1.0,2.085890507534696,1.0,0.5,1.0,2.675694031746213,1.0,5.24,0.0,0.0,1.0,1.5608215170670603,1.0,1.9564214394368495,1.0,3.2367266509174963,0.0,0.0,1.0,0.6041889744754192,1.0,1.5,1.0,1.6830978581741405,1.0,1.2227634004795096,1.0,2.1793959447549676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.481068216067067,1.0,3.0497157695801365,1.0,2.675694031746213,1.0,3.5000000000000004,1.0,2.7000000000000006,1.0,0.4891053585288457,0.0,0.0,1.0,0.8343562020460252,1.0,2.4814904338589736,1.0,1.7981814709337614,1.0,3.3400000000000003,1.0,1.7262542107154069,1.0,5.006137212276153,1.0,1.0000000000000002,1.0,1.5536287907624786,1.0,0.8415489281024577,1.0,0.7408507663358666,1.0,2.3735995418699236,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.631271063934559,1.0,1.4745088063131344,1.0,1.0,0.0,0.0,1.0,1.7981814709337614,1.0,2.02115597401674
