gen2 state,gen2 power,gen11 state,gen11 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen64 state,gen64 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen15 state,gen15 power
0.0,0.0,1.0,11.883933138096484,1.0,2.8755423747752697,1.0,1.4039050553157928,1.0,3.38661306688606,1.0,5.75,1.0,2.16,1.0,1.785668710851537,1.0,0.49999999999999994,1.0,2.2905819337316955,1.0,5.24,0.0,0.0,1.0,1.3361727934341823,1.0,1.6748340994036561,1.0,2.770865242084869,0.0,0.0,1.0,1.5,1.0,1.0467713128390892,1.0,1.8657159295025645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6107707988786553,1.0,2.2905819337316955,1.0,3.500000000000003,1.0,2.7,0.0,0.0,1.0,0.7142674835120648,1.0,2.1243300202063313,1.0,1.5393695773966694,1.0,3.34,1.0,1.4777947931185662,1.0,4.285604901072389,1.0,0.9999999999999999,1.0,1.3300153147643212,1.0,2.031967842366801,0.0,0.0,0.0,0.0,1.0,1.37,1.0,7.388973974459603,1.0,1.2622830535914962,1.0,1.0,0.0,0.0,1.0,1.7302514055821412
0.0,0.0,1.0,15.594705890225164,1.0,3.7734340212454907,1.0,1.8422761371204492,1.0,4.444087166123264,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.343245964068731,1.0,0.5,1.0,3.005818962368435,1.0,5.239999999999999,0.0,0.0,1.0,1.7533943930842635,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,1.4999999999999998,1.0,1.3736269439046336,1.0,2.4482880252859553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4259871948271714,1.0,3.005818962368435,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.937298384540227,1.0,2.787654684179767,1.0,2.0200396229851596,1.0,3.3399999999999994,1.0,1.9392380365143622,1.0,5.623790307241363,1.0,0.9999999999999999,1.0,1.7453142341195527,1.0,2.6664523026070546,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,9.696190194207244,1.0,1.656432491013474,1.0,0.9999999999999999,0.0,0.0,1.0,2.270524537007297
0.0,0.0,1.0,15.594705890225164,1.0,3.7734340212454907,1.0,1.8422761371204492,1.0,4.444087166123264,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.343245964068731,1.0,0.5,1.0,3.005818962368435,1.0,5.24,0.0,0.0,1.0,1.7533943930842635,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,1.4999999999999998,1.0,1.3736269439046336,1.0,2.4482880252859553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4259871948271714,1.0,3.005818962368435,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.937298384540227,1.0,2.787654684179767,1.0,2.0200396229851596,1.0,3.3399999999999994,1.0,1.9392380365143622,1.0,5.623790307241363,1.0,0.9999999999999999,1.0,1.7453142341195527,1.0,2.6664523026070546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.696190194207244,1.0,1.656432491013474,1.0,0.9999999999999999,0.0,0.0,1.0,2.270524537007297
0.0,0.0,1.0,15.594705890225164,1.0,3.7734340212454907,1.0,1.8422761371204492,1.0,4.444087166123264,1.0,5.75,1.0,2.16,1.0,2.343245964068731,1.0,0.5,1.0,3.005818962368435,1.0,5.24,0.0,0.0,1.0,1.7533943930842635,1.0,2.0,1.0,3.500000000000001,0.0,0.0,1.0,1.5,1.0,1.3736269439046336,1.0,2.4482880252859553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4259871948271714,1.0,3.005818962368435,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.937298384540227,1.0,2.787654684179767,1.0,2.0200396229851596,1.0,3.34,1.0,1.9392380365143622,1.0,5.623790307241363,1.0,1.0,1.0,1.7453142341195527,1.0,2.6664523026070546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.696190194207244,1.0,1.656432491013474,1.0,1.0,0.0,0.0,1.0,2.270524537007297
0.0,0.0,1.0,15.594705890225164,1.0,3.7734340212454907,1.0,1.8422761371204492,1.0,4.444087166123264,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.343245964068731,1.0,0.5,1.0,3.005818962368435,1.0,5.239999999999999,0.0,0.0,1.0,1.7533943930842635,1.0,2.0,1.0,3.4999999999999996,0.0,0.0,1.0,1.4999999999999998,1.0,1.373626943904634,1.0,2.4482880252859553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4259871948271714,1.0,3.005818962368435,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.937298384540227,1.0,2.787654684179767,1.0,2.0200396229851596,1.0,3.3399999999999994,1.0,1.9392380365143622,1.0,5.623790307241363,1.0,1.0,1.0,1.7453142341195527,1.0,2.6664523026070546,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,9.696190194207244,1.0,1.656432491013474,1.0,0.9999999999999999,0.0,0.0,1.0,2.270524537007297
0.0,0.0,1.0,15.594705890225164,1.0,3.7734340212454907,1.0,1.8422761371204492,1.0,4.444087166123264,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.343245964068731,1.0,0.5,1.0,3.005818962368435,1.0,5.239999999999999,0.0,0.0,1.0,1.7533943930842635,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,1.4999999999999998,1.0,1.3736269439046336,1.0,2.4482880252859553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4259871948271714,1.0,3.005818962368435,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.937298384540227,1.0,2.787654684179767,1.0,2.0200396229851596,1.0,3.3399999999999994,1.0,1.9392380365143622,1.0,5.623790307241363,1.0,1.0,1.0,1.7453142341195527,1.0,2.6664523026070546,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,9.696190194207244,1.0,1.656432491013474,1.0,0.9999999999999999,0.0,0.0,1.0,2.270524537007297
0.0,0.0,1.0,15.594705890225164,1.0,3.7734340212454907,1.0,1.8422761371204492,1.0,4.444087166123264,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.343245964068731,1.0,0.5,1.0,3.005818962368435,1.0,5.239999999999999,0.0,0.0,1.0,1.7533943930842635,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,1.4999999999999998,1.0,1.3736269439046336,1.0,2.4482880252859553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4259871948271714,1.0,3.005818962368435,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.937298384540227,1.0,2.787654684179767,1.0,2.0200396229851596,1.0,3.3399999999999994,1.0,1.9392380365143622,1.0,5.623790307241363,1.0,0.9999999999999999,1.0,1.7453142341195527,1.0,2.6664523026070546,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,9.696190194207244,1.0,1.656432491013474,1.0,0.9999999999999999,0.0,0.0,1.0,2.270524537007297
0.0,0.0,1.0,15.594705890225164,1.0,3.7734340212454907,1.0,1.8422761371204492,1.0,4.444087166123264,1.0,5.75,1.0,2.16,1.0,2.343245964068731,1.0,0.5,1.0,3.005818962368435,1.0,5.24,0.0,0.0,1.0,1.7533943930842635,1.0,2.0000000000000004,1.0,3.5,0.0,0.0,1.0,1.5,1.0,1.3736269439046336,1.0,2.4482880252859553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4259871948271714,1.0,3.005818962368435,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.937298384540227,1.0,2.787654684179767,1.0,2.0200396229851596,1.0,3.34,1.0,1.9392380365143622,1.0,5.623790307241363,1.0,1.0,1.0,1.7453142341195527,1.0,2.6664523026070546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.696190194207244,1.0,1.656432491013474,1.0,1.0,0.0,0.0,1.0,2.270524537007297
0.0,0.0,1.0,15.347192035913771,1.0,3.7135433631489096,1.0,1.8130361584626655,1.0,4.3735521299945965,1.0,5.75,1.0,2.16,1.0,2.3060547631413826,1.0,0.5,1.0,2.958111628740269,1.0,5.24,0.0,0.0,1.0,1.7255651151603817,1.0,2.0,1.0,3.500000000000001,0.0,0.0,1.0,1.5,1.0,1.3518252054387017,1.0,2.409429632580852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3716110942849564,1.0,2.958111628740269,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.9224219041865442,1.0,2.7434099795840217,1.0,1.9879782428946124,1.0,3.34,1.0,1.908459111652061,1.0,5.534531425119265,1.0,1.0000000000000002,1.0,1.7176132017235366,1.0,2.6241312808833017,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.542295569711062,1.0,1.6301421593365966,1.0,1.0000000000000002,0.0,0.0,1.0,2.2344875457732702
0.0,0.0,1.0,15.594705890225164,1.0,3.7734340212454907,1.0,1.8422761371204492,1.0,4.444087166123264,1.0,5.75,1.0,2.1600000000000006,1.0,2.343245964068731,1.0,0.5,1.0,3.005818962368435,1.0,5.24,0.0,0.0,1.0,1.7533943930842635,1.0,2.0,1.0,3.5,0.0,0.0,1.0,1.5000000000000004,1.0,1.3736269439046336,1.0,2.4482880252859553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4259871948271714,1.0,3.005818962368435,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.937298384540227,1.0,2.787654684179767,1.0,2.0200396229851596,1.0,3.34,1.0,1.9392380365143622,1.0,5.623790307241363,1.0,1.0,1.0,1.7453142341195527,1.0,2.6664523026070546,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.696190194207244,1.0,1.656432491013474,1.0,1.0,0.0,0.0,1.0,2.270524537007297
