hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
3.9983416666666667,5.4418270453518565,2.554856303394617,3.9983416666666667,5.4418270453518565,2.5548563033946174,3.9983416666666667,5.4418270453518565,2.5548563033946174,3.9983416666666667,5.4418270453518565,2.5548563033946174,3.9983416666666667,5.4418270453518565,2.5548563033946174,3.9983416666666667,5.4418270453518565,2.5548563033946174
-2.183419711875755,-1.9385165256004864,-2.4283228922273947,0.24490318035493175,0.48980636663020044,3.292116579345361e-12,-1.2815297739062859,-1.0366265876310172,-1.5264329542579256,0.24490318035493175,0.48980636663020044,3.292116579345361e-12,-3.5085353059634046,-3.2636321196881357,-3.7534384863150443,0.24490318035493175,0.48980636663020044,3.292116579345361e-12
0.27256654247750634,0.5451330862267342,3.214928323558297e-12,0.43466327532391746,0.7072298190731453,0.16209673284962606,0.27256654247769063,0.5451330862269185,3.399225345646073e-12,0.27256654247749923,0.5451330862267271,3.207822896200696e-12,0.2725665424776835,0.5451330862269114,3.392119918288472e-12,0.2725665424776835,0.5451330862269114,3.392119918288472e-12
-1.8820323473876215,-1.6878192069013167,-2.0762454863326125,0.5066336986283589,0.7008468391146636,0.31242055968336807,-0.1,0.09421314048630469,-0.2942131389449909,-3.80412852772168,-3.6099153872353753,-3.998341666666671,3.998341666673092,4.1925548071593965,3.804128527728101,-3.804128527721666,-3.609915387235361,-3.998341666666657
-0.22855695350856298,0.38844773675790123,-0.8455616437750272,0.6170046902696815,1.2340093805361456,3.217315303061241e-12,0.6170046902698658,1.23400938053633,3.401612325149017e-12,-2.7643322861337216,-2.1473275958672575,-3.3813369764001857,0.6170046902696744,1.2340093805361385,3.21020987570364e-12,0.6170046902698658,1.23400938053633,3.401612325149017e-12
-2.450675979907409,-1.9175179512771123,-2.9838340085377055,-3.465183638036372,-2.9320256094060753,-3.9983416666666685,-3.465183638036372,-2.9320256094060753,-3.9983416666666685,0.07719225563978664,0.6103502842700833,-0.45596577299051005,-3.465183638036372,-2.9320256094060753,-3.9983416666666685,0.29065123991220077,0.8238092685424975,-0.24250678871809594
-3.6250123906377425,-3.2516831141081055,-3.9983416666666667,-3.6250123906377496,-3.2516831141081126,-3.998341666666674,-0.9898262129987927,-0.6164969364691559,-1.3631554890277169,-3.6250123906377425,-3.2516831141081055,-3.9983416666666667,0.08560796789674577,0.4589372444263826,-0.28772130813217833,-3.2516831146088245,-2.8783538380791875,-3.6250123906377487
0.567874110256938,1.1357482208215532,3.2076563627470023e-12,0.5678741102571223,1.1357482208217375,3.3919533848347783e-12,-2.4962363010190485,-1.9283621904544332,-3.064110411272779,0.567874110256938,1.1357482208215532,3.2076563627470023e-12,-2.862593446159199,-2.294719335594584,-3.430467556412929,3.9983416666730993,4.566215777237715,3.430467556419369
-3.688220926545391,-3.3781001864241142,-3.9983416666666676,-3.688220926545384,-3.378100186424107,-3.9983416666666605,-3.688220926545391,-3.3781001864241142,-3.9983416666666676,-3.688220926545391,-3.3781001864241142,-3.9983416666666676,-3.688220926545391,-3.3781001864241142,-3.9983416666666676,-3.688220926545391,-3.3781001864241142,-3.9983416666666676
0.1427381098319826,0.6082309384547551,-0.3227547185019969,0.46549282833738204,0.9309856569601546,3.4025560147199485e-12,-3.0673560099987025,-2.60186318137593,-3.532848838332682,0.4654928283371911,0.9309856569599636,3.2115976544844216e-12,-1.1606246619638922,-0.6951318333411197,-1.6261174902978717,0.46549282833738204,0.9309856569601546,3.4025560147199485e-12
