gen2 state,gen2 power,gen11 state,gen11 power,gen39 state,gen39 power,gen46 state,gen46 power,gen25 state,gen25 power,gen55 state,gen55 power,gen42 state,gen42 power,gen29 state,gen29 power,gen58 state,gen58 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen52 state,gen52 power,gen18 state,gen18 power,gen33 state,gen33 power,gen26 state,gen26 power,gen35 state,gen35 power,gen65 state,gen65 power,gen17 state,gen17 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen45 state,gen45 power,gen13 state,gen13 power,gen1 state,gen1 power,gen30 state,gen30 power,gen54 state,gen54 power,gen47 state,gen47 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen9 state,gen9 power,gen60 state,gen60 power,gen34 state,gen34 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen27 state,gen27 power,gen56 state,gen56 power,gen41 state,gen41 power,gen15 state,gen15 power
0.0,0.0,1.0,8.851500845123478,1.0,1.3758809616889747,1.0,2.141788031347727,1.0,1.0456695303817,1.0,0.16969198527497362,1.0,2.522448424718225,1.0,5.5035238434537845,1.0,0.756734528247875,1.0,1.8345079470841257,1.0,1.3300182624340018,1.0,0.5000000000000001,1.0,1.7060923926990603,1.0,5.24,0.0,0.0,1.0,0.8484599248052171,1.0,0.9952205614822298,1.0,1.2474654034184212,1.0,0.3852466690417652,1.0,2.0638214425334627,0.0,0.0,1.0,0.3852466690417652,1.0,1.5000000000000002,1.0,1.0731871499242265,1.0,0.7796658776666868,1.0,1.3896397711807966,0.0,0.0,1.0,0.5670000000000001,0.0,0.0,0.0,0.0,1.0,2.178478184983922,1.0,2.3990050000000007,1.0,2.8572461215261638,1.0,1.9445784206422811,1.0,1.7060923926990603,1.0,2.751761915122665,1.0,2.63907726928722,1.0,0.31186635000632884,1.0,1.8345079470841257,1.0,0.55,-0.0,0.0,1.0,0.5320073043564723,1.0,1.5822631068916788,1.0,1.1465674669275783,1.0,3.34,1.0,1.1007047673699113,1.0,3.1920438261388338,1.0,1.0,1.0,0.9906342913461775,1.0,0.5365935743342987,1.0,0.47238579657256413,1.0,1.5134690564957503,0.0,0.0,0.0,0.0,1.0,1.37,1.0,5.5035238434537845,1.0,0.9401853229746331,1.0,1.0,1.0,1.3,-0.0,0.0,1.0,1.146567466927579,1.0,1.28874183326477
0.0,0.0,1.0,13.901785231723954,1.0,2.1608992608700497,1.0,3.3637998509683924,1.0,1.642283437472942,1.0,0.26651090884063944,1.0,3.9616486370051263,1.0,5.75,1.0,1.188494592408882,1.0,2.16,1.0,2.088869284672166,1.0,0.5,1.0,2.679515083800403,1.0,5.240000000000001,0.0,0.0,1.0,1.3325545417379718,1.0,1.563050464096598,1.0,1.9592153269558727,1.0,0.6050517926805831,1.0,3.2413488913050736,0.0,0.0,1.0,0.6050517926805831,1.0,1.5000000000000002,1.0,1.6855014231752488,1.0,1.224509580180087,1.0,2.1825082532823235,0.0,0.0,1.0,0.6050517926805833,0.0,0.0,0.0,0.0,1.0,3.4214238228680633,1.0,3.6014987645152505,1.0,4.487467451072573,1.0,3.054070947178094,1.0,2.679515083800403,1.0,3.5,1.0,2.7,1.0,0.4898038304067019,1.0,2.8811990116121993,1.0,0.7202997529030498,0.0,0.0,1.0,0.835547712899631,1.0,2.4850341514915764,1.0,1.8007493822576255,1.0,3.3400000000000003,1.0,1.7287194055843447,1.0,5.013286277397788,1.0,1.0,1.0,1.5558474661461201,1.0,0.8427507106016057,1.0,0.7419087458017432,1.0,2.3769891848177642,0.0,0.0,0.0,0.0,1.0,1.3700000000000003,1.0,8.64359703829404,1.0,1.4766144935989138,1.0,1.0,1.0,1.4405995058061005,0.0,0.0,1.0,1.8007493822576255,1.0,2.024042306345745
0.0,0.0,1.0,13.901785231723954,1.0,2.1608992608700497,1.0,3.3637998509683924,1.0,1.642283437472942,1.0,0.26651090884063944,1.0,3.9616486370051263,1.0,5.750000000000001,1.0,1.188494592408882,1.0,2.1600000000000006,1.0,2.088869284672166,1.0,0.5,1.0,2.679515083800403,1.0,5.24,-0.0,0.0,1.0,1.3325545417379718,1.0,1.563050464096599,1.0,1.9592153269558727,1.0,0.6050517926805831,1.0,3.2413488913050736,0.0,0.0,1.0,0.6050517926805831,1.0,1.5,1.0,1.6855014231752488,1.0,1.224509580180087,1.0,2.1825082532823235,0.0,0.0,1.0,0.6050517926805831,0.0,0.0,0.0,0.0,1.0,3.4214238228680633,1.0,3.6014987645152505,1.0,4.487467451072573,1.0,3.054070947178094,1.0,2.679515083800403,1.0,3.5000000000000004,1.0,2.7,1.0,0.4898038304067019,1.0,2.8811990116121993,1.0,0.7202997529030498,0.0,0.0,1.0,0.835547712899631,1.0,2.4850341514915764,1.0,1.800749382257625,1.0,3.3399999999999994,1.0,1.7287194055843447,1.0,5.013286277397788,1.0,1.0,1.0,1.5558474661461201,1.0,0.8427507106016057,1.0,0.7419087458017432,1.0,2.3769891848177642,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.64359703829404,1.0,1.4766144935989138,1.0,1.0,1.0,1.4405995058061005,0.0,0.0,1.0,1.8007493822576255,1.0,2.024042306345745
0.0,0.0,1.0,13.901785231723954,1.0,2.1608992608700497,1.0,3.3637998509683924,1.0,1.642283437472942,1.0,0.26651090884063944,1.0,3.9616486370051263,1.0,5.750000000000001,1.0,1.188494592408882,1.0,2.16,1.0,2.088869284672166,1.0,0.5,1.0,2.679515083800403,1.0,5.24,0.0,0.0,1.0,1.3325545417379718,1.0,1.563050464096599,1.0,1.9592153269558727,1.0,0.6050517926805833,1.0,3.2413488913050736,0.0,0.0,1.0,0.6050517926805831,1.0,1.5000000000000002,1.0,1.6855014231752488,1.0,1.224509580180087,1.0,2.1825082532823235,0.0,0.0,1.0,0.6050517926805833,0.0,0.0,0.0,0.0,1.0,3.4214238228680633,1.0,3.6014987645152505,1.0,4.487467451072573,1.0,3.054070947178094,1.0,2.679515083800403,1.0,3.5,1.0,2.6999999999999997,1.0,0.4898038304067019,1.0,2.8811990116121993,1.0,0.7202997529030498,0.0,0.0,1.0,0.835547712899631,1.0,2.4850341514915764,1.0,1.8007493822576262,1.0,3.34,1.0,1.7287194055843447,1.0,5.013286277397788,1.0,1.0,1.0,1.5558474661461201,1.0,0.8427507106016057,1.0,0.7419087458017432,1.0,2.3769891848177642,-0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.64359703829404,1.0,1.4766144935989138,1.0,1.0,1.0,1.4405995058061005,0.0,0.0,1.0,1.8007493822576262,1.0,2.024042306345745
0.0,0.0,1.0,13.901785231723954,1.0,2.1608992608700497,1.0,3.3637998509683924,1.0,1.642283437472942,1.0,0.26651090884063944,1.0,3.9616486370051263,1.0,5.75,1.0,1.188494592408882,1.0,2.16,1.0,2.088869284672166,1.0,0.5,1.0,2.679515083800403,1.0,5.240000000000001,0.0,0.0,1.0,1.3325545417379718,1.0,1.563050464096599,1.0,1.9592153269558727,1.0,0.6050517926805831,1.0,3.2413488913050736,-0.0,0.0,1.0,0.6050517926805831,1.0,1.5,1.0,1.6855014231752488,1.0,1.224509580180087,1.0,2.182508253282324,0.0,0.0,1.0,0.6050517926805831,0.0,0.0,0.0,0.0,1.0,3.4214238228680633,1.0,3.6014987645152505,1.0,4.487467451072573,1.0,3.054070947178094,1.0,2.679515083800403,1.0,3.5,1.0,2.7,1.0,0.4898038304067019,1.0,2.8811990116121993,1.0,0.7202997529030498,0.0,0.0,1.0,0.835547712899631,1.0,2.485034151491577,1.0,1.8007493822576255,1.0,3.34,1.0,1.7287194055843447,1.0,5.013286277397788,1.0,1.0,1.0,1.5558474661461201,1.0,0.8427507106016057,1.0,0.7419087458017432,1.0,2.3769891848177642,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.64359703829404,1.0,1.4766144935989138,1.0,1.0,1.0,1.4405995058061005,0.0,0.0,1.0,1.8007493822576255,1.0,2.024042306345745
0.0,0.0,1.0,13.901785231723954,1.0,2.1608992608700497,1.0,3.3637998509683924,1.0,1.642283437472942,1.0,0.26651090884063944,1.0,3.9616486370051263,1.0,5.750000000000001,1.0,1.188494592408882,1.0,2.16,1.0,2.088869284672166,1.0,0.5,1.0,2.679515083800403,1.0,5.24,0.0,0.0,1.0,1.3325545417379718,1.0,1.563050464096599,1.0,1.9592153269558727,1.0,0.6050517926805833,1.0,3.2413488913050736,0.0,0.0,1.0,0.6050517926805831,1.0,1.5,1.0,1.6855014231752488,1.0,1.224509580180087,1.0,2.182508253282324,0.0,0.0,1.0,0.6050517926805831,0.0,0.0,0.0,0.0,1.0,3.4214238228680633,1.0,3.6014987645152505,1.0,4.487467451072573,1.0,3.054070947178094,1.0,2.679515083800403,1.0,3.5,1.0,2.6999999999999997,1.0,0.4898038304067019,1.0,2.8811990116121993,1.0,0.7202997529030498,0.0,0.0,1.0,0.835547712899631,1.0,2.4850341514915764,1.0,1.8007493822576262,1.0,3.3399999999999994,1.0,1.7287194055843447,1.0,5.013286277397789,1.0,1.0,1.0,1.5558474661461201,1.0,0.8427507106016057,1.0,0.7419087458017432,1.0,2.3769891848177642,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.64359703829404,1.0,1.4766144935989138,1.0,1.0,1.0,1.4405995058061005,-0.0,0.0,1.0,1.8007493822576262,1.0,2.024042306345745
-0.0,0.0,1.0,13.901785231723954,1.0,2.1608992608700497,1.0,3.3637998509683924,1.0,1.642283437472942,1.0,0.26651090884063944,1.0,3.9616486370051263,1.0,5.750000000000002,1.0,1.188494592408882,1.0,2.16,1.0,2.088869284672166,1.0,0.4999999999999999,1.0,2.679515083800403,1.0,5.24,0.0,0.0,1.0,1.3325545417379718,1.0,1.563050464096599,1.0,1.9592153269558727,1.0,0.6050517926805833,1.0,3.2413488913050736,0.0,0.0,1.0,0.6050517926805831,1.0,1.5,1.0,1.6855014231752488,1.0,1.224509580180087,1.0,2.1825082532823235,0.0,0.0,1.0,0.6050517926805831,0.0,0.0,0.0,0.0,1.0,3.4214238228680633,1.0,3.6014987645152505,1.0,4.487467451072573,1.0,3.054070947178094,1.0,2.679515083800403,1.0,3.5,1.0,2.6999999999999997,1.0,0.4898038304067019,1.0,2.8811990116121993,1.0,0.7202997529030498,0.0,0.0,1.0,0.835547712899631,1.0,2.485034151491577,1.0,1.8007493822576255,1.0,3.34,1.0,1.7287194055843447,1.0,5.013286277397789,1.0,1.0,1.0,1.5558474661461201,1.0,0.8427507106016057,1.0,0.7419087458017432,1.0,2.3769891848177642,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.64359703829404,1.0,1.4766144935989138,1.0,1.0,1.0,1.4405995058061005,0.0,0.0,1.0,1.8007493822576255,1.0,2.024042306345745
0.0,0.0,1.0,13.901785231723954,1.0,2.1608992608700497,1.0,3.3637998509683924,1.0,1.642283437472942,1.0,0.26651090884063944,1.0,3.9616486370051263,1.0,5.750000000000002,1.0,1.188494592408882,1.0,2.1600000000000006,1.0,2.088869284672166,1.0,0.5,1.0,2.679515083800403,1.0,5.240000000000001,0.0,0.0,1.0,1.3325545417379718,1.0,1.5630504640965985,1.0,1.9592153269558727,1.0,0.6050517926805831,1.0,3.2413488913050736,0.0,0.0,1.0,0.6050517926805831,1.0,1.5,1.0,1.6855014231752488,1.0,1.224509580180087,1.0,2.1825082532823235,0.0,0.0,1.0,0.6050517926805831,0.0,0.0,0.0,0.0,1.0,3.4214238228680633,1.0,3.6014987645152505,1.0,4.487467451072573,1.0,3.054070947178094,1.0,2.679515083800403,1.0,3.5,1.0,2.6999999999999997,1.0,0.4898038304067019,1.0,2.8811990116121993,1.0,0.7202997529030498,0.0,0.0,1.0,0.835547712899631,1.0,2.4850341514915764,1.0,1.800749382257625,1.0,3.34,1.0,1.7287194055843447,1.0,5.013286277397788,1.0,1.0,1.0,1.5558474661461201,1.0,0.8427507106016057,1.0,0.7419087458017432,1.0,2.3769891848177642,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.64359703829404,1.0,1.4766144935989138,1.0,1.0,1.0,1.4405995058061005,0.0,0.0,1.0,1.800749382257625,1.0,2.024042306345745
0.0,0.0,1.0,13.29269860121947,1.0,2.0662225824633484,1.0,3.216419821514164,1.0,1.5703291619183861,1.0,0.25483411850381293,1.0,3.788074726939987,1.0,5.750000000000001,1.0,1.1364224193320607,1.0,2.16,1.0,1.997348495582296,1.0,0.4999999999999999,1.0,2.5621160025620036,1.0,5.240000000000001,0.0,0.0,1.0,1.274170590161849,1.0,1.494567666771222,1.0,1.8733751386608397,1.0,0.5785423227426123,1.0,3.0993338736950213,0.0,0.0,1.0,0.5785423227426122,1.0,1.5,1.0,1.6116536140313134,1.0,1.170859462459209,1.0,2.0868848081001614,0.0,0.0,1.0,0.5785423227426122,-0.0,0.0,0.0,0.0,1.0,3.2715190823572606,1.0,3.443704300661874,1.0,4.290855549528082,1.0,2.9202612420552314,1.0,2.5621160025620036,1.0,3.5000000000000004,1.0,2.7000000000000006,1.0,0.4683437833913148,1.0,2.7549634405294996,1.0,0.6887408601323749,0.0,0.0,1.0,0.7989393973061486,1.0,2.3761559712585423,1.0,1.7218521503309376,1.0,3.34,1.0,1.6529780629953175,1.0,4.793636383836893,1.0,1.0,1.0,1.4876802577669148,1.0,0.8058268060728391,1.0,0.7094030862342955,1.0,2.272844838664121,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.264890324894457,1.0,1.4119187634125603,1.0,0.9999999999999998,1.0,1.37748172026475,0.0,0.0,1.0,1.7218521503309376,1.0,1.9353618176299965
0.0,0.0,1.0,13.901785231723943,1.0,2.160899260870049,1.0,3.3637998509683897,1.0,1.6422834374729407,1.0,0.26651090884063927,1.0,3.9616486370051236,1.0,5.75,1.0,1.188494592408881,1.0,2.16,1.0,2.088869284672164,1.0,0.5,1.0,2.6795150838004003,1.0,5.24,0.0,0.0,1.0,1.3325545417379707,1.0,1.5630504640965976,1.0,1.9592153269558716,1.0,0.6050517926805825,1.0,3.241348891305072,0.0,0.0,1.0,0.6050517926805825,1.0,1.5,1.0,1.6855014231752472,1.0,1.224509580180086,1.0,2.1825082532823226,0.0,0.0,1.0,0.6050517926805825,0.0,0.0,0.0,0.0,1.0,3.4214238228680616,1.0,3.6014987645152474,1.0,4.487467451072568,1.0,3.0540709471780914,1.0,2.6795150838004003,1.0,3.5000000000000004,1.0,2.7000000000000006,1.0,0.48980383040670133,1.0,2.881199011612198,1.0,0.7202997529030495,0.0,0.0,1.0,0.8355477128996304,1.0,2.4850341514915746,1.0,1.8007493822576246,1.0,3.34,1.0,1.7287194055843433,1.0,5.013286277397784,1.0,1.0000000000000002,1.0,1.5558474661461188,1.0,0.842750710601605,1.0,0.7419087458017426,1.0,2.376989184817762,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.64359703829403,1.0,1.4766144935989125,1.0,1.0,1.0,1.4405995058060992,0.0,0.0,1.0,1.800749382257625,1.0,2.0240423063457436
