gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,0.23350737950064404,0.3156141390277735,0.15140062007166,1.0,1.0413166914305514,1.3983481124567845,0.684285270831092,1.0,1.1675368953432772,1.579504814438343,0.7555689767406528,1.0,0.5301248612509548,0.722565514469351,0.3376842082625905,1.0,0.6773024003599856,0.7876048008518198,0.5670000000000001,1.0,3.064698044007021,4.056396089199457,2.073,1.0,3.377092283721881,4.355179568612907,2.3990050000000003,1.0,2.5244041001852615,3.4339167537022357,1.6148914477554628,1.0,0.7238523641951872,0.8977047285981868,0.55,1.0,1.5809252252124797,1.8618504507607603,1.3,3.9983416666666667,5.2732684848470175,2.7234148500102844,3.9983416666666667,5.2732684848470175,2.7234148500102844,3.9983416666666667,5.2732684848470175,2.7234148500102844,3.9983416666666667,5.2732684848470175,2.7234148500102844,3.9983416666666667,5.2732684848470175,2.7234148500102844,3.9983416666666667,5.2732684848470175,2.7234148500102844
1.0,0.3008036240815978,0.3471208189352937,0.25448642917882935,1.0,1.3414215656430888,1.5428263463432692,1.1400167847295222,1.0,1.5040181176255554,1.7364130932900503,1.2716231417148407,1.0,0.6829055245322624,0.7914631059570152,0.5743479429924938,1.0,0.6829055245322624,0.7451281454934832,0.6206829035051173,1.0,3.861668139270149,4.421094328535729,3.3022419494118633,1.0,4.064913834875597,4.616662066313856,3.5131656028527667,1.0,3.2519310679004763,3.764995705178343,2.7388664300790233,1.0,0.8129827669751191,0.9110545199489879,0.7149110138973445,1.0,1.6259655339502381,1.7844380943822318,1.4674929733503448,0.2884074478592602,0.5768146548928058,2.405201499078302e-7,0.2884074478592602,0.5768146548928058,2.405201499078302e-7,-0.9663689976103575,-0.6779617905768119,-1.2547762049494677,3.9983407492074683,4.286747956241014,3.709933541868358,0.2884074478592602,0.5768146548928058,2.405201499078302e-7,0.2884074478592602,0.5768146548928058,2.405201499078302e-7
1.0,0.30080362408159766,0.32415048729813256,0.27745676071784486,1.0,1.341421565643088,1.4429426072566025,1.2399005233894138,1.0,1.5040181176255545,1.6211602227592374,1.3868760117532108,1.0,0.6829055245322619,0.7376255699203155,0.6281854787991612,1.0,0.6829055245322619,0.7142697516868778,0.6515412971798732,1.0,3.8616681392701473,4.143655137010117,3.579681139752057,1.0,4.064913834875595,4.343030645059019,3.7867970229384538,1.0,3.2519310679004745,3.5105488435581824,2.9933132906120052,1.0,0.8129827669751186,0.8624172763256781,0.7635482573128409,1.0,1.6259655339502372,1.7058459585672,1.5460851088295742,3.9983426063079506,4.2663394424763545,3.7303457684496433,1.3192238304625277,1.5872206666309314,1.0512269926042201,0.2679973076789537,0.5359941438473574,4.698206462205867e-7,3.998342606307947,4.266339442476351,3.7303457684496397,3.9983426063079506,4.2663394424763545,3.7303457684496433,-2.6613395043560466,-2.3933426681876426,-2.929336342214354
1.0,0.30080362408159766,0.3149199999754297,0.2866872482368384,1.0,1.341421565643088,1.4028049374159077,1.280038194083655,1.0,1.5040181176255545,1.574846561417983,1.4331896740793468,1.0,0.6829055245322619,0.7159912852385757,0.6498197639409641,1.0,0.6829055245322619,0.7018694948107413,0.663941554319707,1.0,3.8616681392701473,4.032167894220156,3.6911683849128467,1.0,4.064913834875595,4.233073531470821,3.896754138864942,1.0,3.2519310679004745,3.4083009279605343,3.095561208384003,1.0,0.8129827669751186,0.8428726973545206,0.7830928366996228,1.0,1.6259655339502372,1.6742641893196377,1.5776668787487371,3.998342606324261,4.217537058842076,3.779148154568431,0.261164851169589,0.48035930368740404,0.04197039941375902,0.21919492158462361,0.43838937410243867,4.698287936477641e-7,0.21919492158599496,0.43838937410517587,4.6982879914336806e-7,-2.6411012454020346,-2.4219067928842195,-2.8602956971578646,0.21919492158462361,0.43838937410243867,4.698287936477641e-7
1.0,0.30080362408159766,0.3397835097568532,0.26182373840634215,1.0,1.341421565643088,1.5109209351740234,1.1719221961121524,1.0,1.5040181176255545,1.6995983899524947,1.3084378452986143,1.0,0.6829055245322619,0.7742660252380048,0.5915450238265191,1.0,0.6829055245322619,0.7352711882807783,0.6305398607837457,1.0,3.8616681392701473,4.33247318198046,3.3908630965598348,1.0,4.064913834875595,4.5292572186,3.600570451151191,1.0,3.2519310679004745,3.683718894608893,2.8201432411920564,1.0,0.8129827669751186,0.8955185451233556,0.7304469888268819,1.0,1.6259655339502372,1.7593337637797086,1.4925973041207659,2.4280205099474337,3.015085950908781,1.8409550689860856,0.5870659115227355,1.1741313524840828,4.705613874111947e-7,0.5870659115227355,1.1741313524840828,4.705613874111947e-7,-2.8242107847439755,-2.237145343782628,-3.4112762257053237,0.5870659115227426,1.17413135248409,4.7056139451662204e-7,3.9983426077894393,4.585408048750787,3.411277166828091
1.0,0.30080362408159766,0.38942518513093227,0.2121820632776264,1.0,1.3414215656430883,1.7267818216954827,0.9560613106576268,1.0,1.5040181176255545,1.9486738354095143,1.0593624010726974,1.0,0.6829055245322619,0.8906154767431134,0.4751955728964897,1.0,0.6860543987889476,0.8051087979075168,0.5670000000000001,1.0,3.8616681392701473,4.932052957288552,2.7912833242152795,1.0,4.064913834875595,5.120607940071741,3.009219732602312,1.0,3.2519310679004745,4.233609453614436,2.2702526849044506,1.0,0.8129827669751186,1.000629533383198,0.6253360010865701,1.0,1.6259655339502372,1.9291809107305011,1.3227501580094752,0.5553848960365393,1.1107693213475547,4.7226319643822734e-7,-2.8875728191199848,-2.3321883938089694,-3.4429572428933275,0.5553848960365357,1.1107693213475511,4.7226319288551366e-7,-2.887572819119981,-2.332188393808966,-3.442957242893324,0.5553848960365357,1.1107693213475511,4.7226319288551366e-7,-1.371888689904562,-0.8165042645935465,-1.9272731136779049
1.0,0.30080362408159766,0.38188098897503003,0.2197262590409474,1.0,1.341421565643088,1.6939767872555052,0.9888663433905115,1.0,1.5040181176255545,1.9108210835838237,1.0972151509286243,1.0,0.6829055245322619,0.8729334972738122,0.4928775514456646,1.0,0.6829055245322619,0.7918250340197,0.5739860148470513,1.0,3.8616681392701473,4.840932998061754,2.8824032787004215,1.0,4.064913834875595,5.030738575146024,3.0990890928514516,1.0,3.2519310679004745,4.15004091548281,2.3538212186873784,1.0,0.8129827669751186,0.9846554973016711,0.641310036336848,1.0,1.6259655339502372,1.9033687240252508,1.348562343371523,-2.5432308120632743,-2.161171816468865,-2.9252898083514154,0.3820594661367025,0.7641184617311121,4.69848561335251e-7,0.3820594661367025,0.7641184617311121,4.69848561335251e-7,-3.2342236740903885,-2.852164678495979,-3.6162826703785296,-3.234223674090392,-2.8521646784959827,-3.616282670378533,0.3820594661367096,0.7641184617311192,4.6984856844067835e-7
1.0,0.3446235858037526,0.5442471714602871,0.145,1.0,1.3680392810572006,2.2360785614742413,0.5,1.0,1.6016046634832086,2.6032093262277556,0.6000000000000001,1.0,0.7678749164029485,1.2357498324608494,0.30000000000000004,1.0,0.8351747621724875,1.103349524147202,0.5670000000000001,1.0,4.48408431213236,6.895168622486599,2.073,1.0,4.776997898069367,7.154990794385016,2.3990050000000003,1.0,3.6032695504558774,5.814539099280993,1.3920000000000001,1.0,0.9726817935875346,1.3953635868633507,0.55,1.0,1.9830046781732533,2.6660093558428057,1.3,0.07532117849433302,0.6440141581208744,-0.4933718015516068,0.07532117849433302,0.6440141581208744,-0.4933718015516068,-3.429648686620723,-2.860955706994182,-3.998341666666663,0.2949809112361404,0.8636738908626818,-0.2737120688097994,0.5686934515164666,1.1373864311430077,4.7147052673057743e-7,-2.860955706574795,-2.2922627269482536,-3.4296486866207347
1.0,0.3000503108517465,0.4296857655395486,0.17041485631116227,1.0,1.3380621958373156,1.9017664617117331,0.7743579306030577,1.0,1.500251551483267,2.150693108503069,0.8498099952021263,1.0,0.6811952999033557,0.9850330317059546,0.37735756844580415,1.0,0.7411525534198173,0.9153051070374075,0.5670000000000001,1.0,3.8519972262035616,5.417754147338027,2.2862403068472172,1.0,4.054733926374272,5.599001300113592,2.510466554388669,1.0,3.243787141099416,4.679784458031948,1.8077898257976464,1.0,0.8244893406113709,1.0989786815344602,0.55,1.0,1.7435428887415103,2.1870857779867214,1.3,-3.683497257804529,-3.36865284858484,-3.9983416666666707,-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.6834972578045324,-3.3686528485848437,-3.9983416666666742,-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.6834972578045253,-3.3686528485848366,-3.998341666666667,-3.6834972578045253,-3.3686528485848366,-3.998341666666667
1.0,0.3274819654826705,0.5099639310634865,0.145,1.0,1.341421565643088,2.1349225618850793,0.5479205698278699,1.0,1.515597156984788,2.431194314462017,0.6000000000000001,1.0,0.7276986309081982,1.1553972620464283,0.30000000000000004,1.0,0.8121466719077608,1.0572933439473702,0.5670000000000001,1.0,4.277045190606305,6.481090382398025,2.073,1.0,4.57280032682141,6.746595654811965,2.3990050000000003,1.0,3.4133884654685156,5.4347769320242065,1.3920000000000001,1.0,0.9363862286464542,1.3227724575007205,0.55,1.0,1.9243552614541364,2.548710523244073,1.3,-1.6750304765603685,-1.2074979396077683,-2.1425630132615128,0.46753302201589975,0.9350655589685,4.853147554384485e-7,-3.06327659326438,-2.59574405631178,-3.530809129965524,0.46753302201589975,0.9350655589685,4.853147554384485e-7,0.46753302201589975,0.9350655589685,4.853147554384485e-7,-3.063276593264389,-2.595744056311789,-3.530809129965533
