gen2 state,gen2 power,gen11 state,gen11 power,gen39 state,gen39 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen17 state,gen17 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen47 state,gen47 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen9 state,gen9 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen41 state,gen41 power,gen15 state,gen15 power
0.0,0.0,1.0,12.180249784002896,1.0,1.8933030770322485,1.0,2.947241791269265,1.0,1.438910337853832,1.0,3.471055634283678,1.0,5.75,1.0,2.16,1.0,1.8301929737324292,0.0,0.0,1.0,2.3476958158017127,1.0,5.24,0.0,0.0,1.0,1.3694892246107075,1.0,1.7165947873020122,1.0,2.839954615548372,0.0,0.0,1.0,0.5301248612509548,1.0,1.5,1.0,1.4767763998193346,1.0,1.0728717427933099,1.0,1.91223610763047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.931759377703214,1.0,2.6758683417009177,1.0,2.3476958158017127,1.0,3.500000000000003,1.0,2.7,1.0,0.42914869565821856,0.0,0.0,1.0,0.7320771886437625,1.0,2.1772985398934654,1.0,1.5777525626157876,1.0,3.34,1.0,1.5146424588994423,1.0,4.392463131862575,1.0,0.9999999999999999,1.0,1.3631782139909867,1.0,0.7383881990457528,1.0,0.6500340560707192,1.0,2.082633382861105,0.0,0.0,0.0,0.0,1.0,1.37,1.0,7.57321230358507,1.0,1.2937571014743212,1.0,1.0,0.0,0.0,1.0,1.5777525626157876,1.0,1.7733938809830994
0.0,0.0,1.0,15.69056740340433,1.0,2.438948303364306,1.0,3.7966295273168864,1.0,1.8536007096671447,1.0,4.471405213891751,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.3576500256424344,0.0,0.0,1.0,3.0242958965346554,1.0,5.239999999999999,0.0,0.0,1.0,1.7641726046712018,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,0.6829055245322624,1.0,1.4999999999999998,1.0,1.9023796762817304,1.0,1.3820707041341167,1.0,2.4633377861762487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0648826275174414,1.0,3.447046926183467,1.0,3.0242958965346554,1.0,3.4999999999999996,1.0,2.6999999999999997,1.0,0.5528282797740306,0.0,0.0,1.0,0.943060009163025,1.0,2.804790550551827,1.0,2.032456917437798,1.0,3.3399999999999994,1.0,1.9511586391793592,1.0,5.65836005497815,1.0,0.9999999999999999,1.0,1.7560427765257747,1.0,0.951189837027973,1.0,0.8373722503360692,1.0,2.6828431312861776,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,9.755793207603752,1.0,1.666614672465656,1.0,0.9999999999999999,0.0,0.0,1.0,2.032456917437798,1.0,2.2844815759768085
0.0,0.0,1.0,15.690567403404323,1.0,2.438948303364305,1.0,3.7966295273168846,1.0,1.8536007096671439,1.0,4.4714052138917495,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.3576500256424335,0.0,0.0,1.0,3.0242958965346545,1.0,5.24,0.0,0.0,1.0,1.764172604671201,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,0.6829055245322619,1.0,1.4999999999999998,1.0,1.9023796762817295,1.0,1.3820707041341158,1.0,2.4633377861762478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.064882627517438,1.0,3.4470469261834644,1.0,3.0242958965346545,1.0,3.4999999999999996,1.0,2.6999999999999997,1.0,0.5528282797740304,0.0,0.0,1.0,0.9430600091630241,1.0,2.804790550551825,1.0,2.032456917437797,1.0,3.3399999999999994,1.0,1.9511586391793583,1.0,5.6583600549781465,1.0,0.9999999999999999,1.0,1.7560427765257733,1.0,0.9511898370279726,1.0,0.8373722503360688,1.0,2.682843131286176,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.755793207603745,1.0,1.6666146724656552,1.0,0.9999999999999999,0.0,0.0,1.0,2.032456917437797,1.0,2.2844815759768076
0.0,0.0,1.0,15.690567403404323,1.0,2.438948303364305,1.0,3.7966295273168846,1.0,1.8536007096671439,1.0,4.4714052138917495,1.0,5.75,1.0,2.16,1.0,2.3576500256424335,0.0,0.0,1.0,3.0242958965346545,1.0,5.24,0.0,0.0,1.0,1.764172604671201,1.0,2.0,1.0,3.500000000000001,0.0,0.0,1.0,0.6829055245322619,1.0,1.5,1.0,1.9023796762817295,1.0,1.3820707041341158,1.0,2.4633377861762478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.064882627517438,1.0,3.4470469261834644,1.0,3.0242958965346545,1.0,3.5,1.0,2.7000000000000006,1.0,0.5528282797740304,0.0,0.0,1.0,0.9430600091630241,1.0,2.804790550551825,1.0,2.032456917437797,1.0,3.34,1.0,1.9511586391793583,1.0,5.6583600549781465,1.0,1.0,1.0,1.7560427765257733,1.0,0.9511898370279726,1.0,0.8373722503360688,1.0,2.682843131286176,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.755793207603745,1.0,1.6666146724656552,1.0,1.0,0.0,0.0,1.0,2.032456917437797,1.0,2.2844815759768076
0.0,0.0,1.0,15.690567403404323,1.0,2.438948303364305,1.0,3.7966295273168846,1.0,1.8536007096671439,1.0,4.4714052138917495,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.3576500256424335,1.0,0.5,1.0,3.0242958965346545,1.0,5.239999999999999,0.0,0.0,1.0,1.764172604671201,1.0,2.0,1.0,3.4999999999999996,0.0,0.0,1.0,0.6829055245322619,1.0,1.4999999999999998,1.0,1.9023796762817295,1.0,1.3820707041341163,1.0,2.4633377861762478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.064882627517438,1.0,3.4470469261834644,1.0,3.0242958965346545,1.0,3.4999999999999996,1.0,2.6999999999999997,1.0,0.5528282797740304,0.0,0.0,1.0,0.9430600091630241,1.0,2.804790550551825,1.0,2.032456917437797,1.0,3.3399999999999994,1.0,1.9511586391793583,1.0,5.6583600549781465,1.0,1.0,1.0,1.7560427765257733,1.0,0.9511898370279726,1.0,0.8373722503360688,1.0,2.682843131286176,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,9.755793207603745,1.0,1.6666146724656552,1.0,0.9999999999999999,0.0,0.0,1.0,2.032456917437797,1.0,2.2844815759768076
0.0,0.0,1.0,15.690567403404323,1.0,2.438948303364305,1.0,3.7966295273168846,1.0,1.8536007096671439,1.0,4.4714052138917495,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.3576500256424335,1.0,0.5,1.0,3.0242958965346545,1.0,5.239999999999999,0.0,0.0,1.0,1.764172604671201,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,0.6829055245322619,1.0,1.4999999999999998,1.0,1.9023796762817295,1.0,1.3820707041341158,1.0,2.4633377861762478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.064882627517438,1.0,3.4470469261834644,1.0,3.0242958965346545,1.0,3.4999999999999996,1.0,2.6999999999999997,1.0,0.5528282797740304,0.0,0.0,1.0,0.9430600091630241,1.0,2.804790550551825,1.0,2.032456917437797,1.0,3.3399999999999994,1.0,1.9511586391793583,1.0,5.6583600549781465,1.0,1.0,1.0,1.7560427765257733,1.0,0.9511898370279726,1.0,0.8373722503360688,1.0,2.682843131286176,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,9.755793207603745,1.0,1.6666146724656552,1.0,0.9999999999999999,0.0,0.0,1.0,2.032456917437797,1.0,2.2844815759768076
0.0,0.0,1.0,15.690567403404323,1.0,2.438948303364305,1.0,3.7966295273168846,1.0,1.8536007096671439,1.0,4.4714052138917495,1.0,5.749999999999999,1.0,2.1599999999999997,1.0,2.3576500256424335,1.0,0.5,1.0,3.0242958965346545,1.0,5.239999999999999,0.0,0.0,1.0,1.764172604671201,1.0,1.9999999999999998,1.0,3.4999999999999996,0.0,0.0,1.0,0.6829055245322619,1.0,1.4999999999999998,1.0,1.9023796762817295,1.0,1.3820707041341158,1.0,2.4633377861762478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.064882627517438,1.0,3.4470469261834644,1.0,3.0242958965346545,1.0,3.4999999999999996,1.0,2.6999999999999997,1.0,0.5528282797740304,0.0,0.0,1.0,0.9430600091630241,1.0,2.804790550551825,1.0,2.032456917437797,1.0,3.3399999999999994,1.0,1.9511586391793583,1.0,5.6583600549781465,1.0,0.9999999999999999,1.0,1.7560427765257733,1.0,0.9511898370279726,1.0,0.8373722503360688,1.0,2.682843131286176,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,9.755793207603745,1.0,1.6666146724656552,1.0,0.9999999999999999,0.0,0.0,1.0,2.032456917437797,1.0,2.2844815759768076
0.0,0.0,1.0,15.690567403404323,1.0,2.438948303364305,1.0,3.7966295273168846,1.0,1.8536007096671439,1.0,4.4714052138917495,1.0,5.75,1.0,2.16,1.0,2.3576500256424335,1.0,0.5,1.0,3.0242958965346545,1.0,5.24,0.0,0.0,1.0,1.764172604671201,1.0,2.0000000000000004,1.0,3.5,0.0,0.0,1.0,0.6829055245322619,1.0,1.5,1.0,1.9023796762817295,1.0,1.3820707041341158,1.0,2.4633377861762478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.064882627517438,1.0,3.4470469261834644,1.0,3.0242958965346545,1.0,3.5,1.0,2.7,1.0,0.5528282797740304,0.0,0.0,1.0,0.9430600091630241,1.0,2.804790550551825,1.0,2.032456917437797,1.0,3.34,1.0,1.9511586391793583,1.0,5.6583600549781465,1.0,1.0,1.0,1.7560427765257733,1.0,0.9511898370279726,1.0,0.8373722503360688,1.0,2.682843131286176,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.755793207603745,1.0,1.6666146724656552,1.0,1.0,0.0,0.0,1.0,2.032456917437797,1.0,2.2844815759768076
0.0,0.0,1.0,15.651272956587256,1.0,2.432840358257403,1.0,3.7871214927627666,1.0,1.848958671388126,1.0,4.460207314551493,1.0,5.75,1.0,2.16,1.0,2.3517456787081237,1.0,0.5,1.0,3.016722044601187,1.0,5.24,0.0,0.0,1.0,1.7597545243807877,1.0,2.0,1.0,3.500000000000001,0.0,0.0,1.0,0.6811952999033557,1.0,1.5,1.0,1.8976154790992044,1.0,1.3786095352429741,1.0,2.4571687616188322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.052198461551681,1.0,3.438414363788846,1.0,3.016722044601187,1.0,3.5,1.0,2.7,1.0,0.5514438122222808,0.0,0.0,1.0,0.9406982703920401,1.0,2.7977664136746734,1.0,2.0273669631871356,1.0,3.34,1.0,1.946272283102632,1.0,5.644189622352242,1.0,1.0000000000000002,1.0,1.7516450560535541,1.0,0.9488077384394966,1.0,0.8352751891839154,1.0,2.676124391674631,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.731361427190798,1.0,1.6624409099796953,1.0,1.0000000000000002,0.0,0.0,1.0,2.0273669631871356,1.0,2.278760467397119
0.0,0.0,1.0,15.690567403404323,1.0,2.438948303364305,1.0,3.7966295273168846,1.0,1.8536007096671439,1.0,4.4714052138917495,1.0,5.75,1.0,2.1600000000000006,1.0,2.3576500256424335,1.0,0.5,1.0,3.0242958965346545,1.0,5.24,0.0,0.0,1.0,1.764172604671201,1.0,2.0,1.0,3.5,0.0,0.0,1.0,0.6829055245322619,1.0,1.5000000000000004,1.0,1.9023796762817295,1.0,1.3820707041341158,1.0,2.4633377861762478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.064882627517438,1.0,3.4470469261834644,1.0,3.0242958965346545,1.0,3.5,1.0,2.7,1.0,0.5528282797740304,0.0,0.0,1.0,0.9430600091630241,1.0,2.804790550551825,1.0,2.032456917437797,1.0,3.34,1.0,1.9511586391793583,1.0,5.6583600549781465,1.0,1.0,1.0,1.7560427765257733,1.0,0.9511898370279726,1.0,0.8373722503360688,1.0,2.682843131286176,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.755793207603745,1.0,1.6666146724656552,1.0,1.0,0.0,0.0,1.0,2.032456917437797,1.0,2.2844815759768076
