gen55 state,gen55 power,gen55 upperbound,gen55 lowerbound,gen58 state,gen58 power,gen58 upperbound,gen58 lowerbound,gen52 state,gen52 power,gen52 upperbound,gen52 lowerbound,gen26 state,gen26 power,gen26 upperbound,gen26 lowerbound,gen45 state,gen45 power,gen45 upperbound,gen45 lowerbound,gen30 state,gen30 power,gen30 upperbound,gen30 lowerbound,gen54 state,gen54 power,gen54 upperbound,gen54 lowerbound,gen60 state,gen60 power,gen60 upperbound,gen60 lowerbound,gen34 state,gen34 power,gen34 upperbound,gen34 lowerbound,gen27 state,gen27 power,gen27 upperbound,gen27 lowerbound,gen41 state,gen41 power,gen41 upperbound,gen41 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1.0,0.26554022717529224,0.3442082242150961,0.18687223023236477,1.0,1.1841658768781211,1.5419821876300357,0.8263495665668426,1.0,1.3277011334202147,1.7380470716970355,0.9173551956487176,1.0,0.602848082955171,0.7914137985964901,0.4142823675460626,1.0,0.6506132600071296,0.7342265201172253,0.5670000000000001,1.0,3.4089623690810966,4.344984550163076,2.4729401891517897,1.0,3.5883814447263775,4.496542634374343,2.6802202561967743,1.0,2.870705155781102,3.776502212851009,1.964908099826646,1.0,0.7176762889452755,0.872631084038307,0.5627214940430643,1.0,1.52274887112416,1.7454977425226255,1.3,1.0,1.7941907223631897,2.2068553923513283,1.3815260528832298,0.2679019178590494,0.5358033662273829,4.6982062523737156e-7,0.2679019178590494,0.5358033662273829,4.6982062523737156e-7,-2.0755038058564312,-1.8076023574880977,-2.3434052538948555,0.2679019178590494,0.5358033662273829,4.6982062523737156e-7,-3.462538770589817,-3.1946373222214834,-3.7304402186282415,3.998342606307908,4.266244054676242,3.7304411582694836
1.0,0.26554022717529224,0.31929487214515484,0.21178558230230607,1.0,1.1841658768781211,1.4286654125554203,0.9396663416414583,1.0,1.3277011334202147,1.608094699507005,1.0473075678387485,1.0,0.602848082955171,0.7316969602522312,0.47399920589032185,1.0,0.6241337935757622,0.6812675872544905,0.5670000000000001,1.0,3.4089623690810966,4.04855587497041,2.769368864344457,1.0,3.5883814447263775,4.208937250923324,2.9678256396477956,1.0,2.870705155781102,3.4896455260679295,2.2517647866097263,1.0,0.7176762889452755,0.8235584813238256,0.6117940967575458,1.0,1.4522065760975786,1.6044131524694634,1.3,1.0,1.7941907223631897,2.0761687014846624,1.5122127437498962,-1.2051565676473182,-0.880545256990305,-1.529767877719318,-3.6737303565946746,-3.3491190459376616,-3.9983416666666742,-3.6737303565946604,-3.3491190459376474,-3.99834166666666,-3.3491190465226657,-3.0245077358656527,-3.6737303565946653,-3.6737303565946746,-3.3491190459376616,-3.9983416666666742,-3.3491190465226692,-3.0245077358656562,-3.673730356594669
1.0,0.26554022717529224,0.33699184360153966,0.19408861074904502,1.0,1.1841658768781211,1.5091589458381045,0.8591728079181389,1.0,1.3277011334202147,1.7004051768317807,0.9549970900086496,1.0,0.602848082955171,0.7741162694113133,0.43157989649902906,1.0,0.6429432401273897,0.7188864802547795,0.5670000000000001,1.0,3.4089623690810966,4.259121269342527,2.5588034688196686,1.0,3.5883814447263775,4.413235100821099,2.7635277886316576,1.0,2.870705155781102,3.6934115461451005,2.0479987654171055,1.0,0.7176762889452755,0.8584167551960311,0.5769358226945202,1.0,1.5023156495326768,1.7046312990653547,1.3,1.0,1.7941907223631897,2.1690007953556107,1.4193806493707688,-1.4450810118835236,-1.013601967241153,-1.8765600565258933,-3.5668626220242885,-3.135383577381918,-3.9983416666666582,-3.5668626220242956,-3.1353835773819223,-3.998341666666668,-3.5668626220242956,-3.135383577381925,-3.9983416666666654,-3.5668626220242885,-3.135383577381918,-3.9983416666666582,-3.135383577381924,-2.7039045327395534,-3.566862622024294
1.0,0.26554022717529224,0.356981655549765,0.1740987988008194,1.0,1.1841658768781211,1.6000813162185208,0.7682504375377214,1.0,1.3277011334202147,1.8046755084600459,0.8507267583803833,1.0,0.602848082955171,0.8220314742899286,0.3836646916204132,1.0,0.6641896606398274,0.7613793212796547,0.5670000000000001,1.0,3.4089623690810966,4.496967764528229,2.3209569736339635,1.0,3.5883814447263775,4.64400202107908,2.532760868373675,1.0,2.870705155781102,3.923577732083735,1.8178325794784684,1.0,0.730115019194035,0.91023003838807,0.55,1.0,1.5589169133055667,1.8178338266111331,1.3,1.0,1.79419072236319,2.273860324784911,1.3145211199414686,-3.1005401096352925,-2.6516393311196054,-3.54944088815098,0.4489012726054966,0.8978020511211839,4.940898090111112e-7,2.5566652439982613,3.0055660225139484,2.107764465482574,-3.1005401096352925,-2.6516393311196054,-3.54944088815098,0.4489012726054966,0.8978020511211839,4.940898090111112e-7,0.4489012726054966,0.8978020511211839,4.940898090111112e-7
1.0,0.26554022717529224,0.3115096439693992,0.21957081047806165,1.0,1.1841658768781211,1.393254804315309,0.9750769498815696,1.0,1.3277011334202147,1.5674855969406436,1.0879166704051098,1.0,0.602848082955171,0.7130359141136147,0.4926602520289382,1.0,0.615859166879133,0.6647183338612322,0.5670000000000001,1.0,3.4089623690810966,3.9559242263775958,2.86200051293727,1.0,3.5883814447263775,4.119062812170323,3.0577000784007957,1.0,2.870705155781102,3.4000050491831653,2.3414052634944897,1.0,0.7176762889452755,0.8082236757850964,0.627128902296275,1.0,1.4353525778905514,1.565515237358696,1.3051899186967129,1.0,1.7941907223631897,2.0353301300601854,1.5530513151743728,-0.5877031966527222,-0.32018219499621753,-0.8552241977454507,0.26752147091325185,0.5350424725697565,4.6982052337440905e-7,0.26752147091325895,0.5350424725697636,4.698205304798364e-7,-3.4632996644812106,-3.195778662824706,-3.730820665573939,0.26752147091325185,0.5350424725697565,4.6982052337440905e-7,0.26752147091325895,0.5350424725697636,4.698205304798364e-7
1.0,0.26554022717529224,0.36105690997351436,0.17002354447394655,1.0,1.1841658768781211,1.6186173481266881,0.7497144060701908,1.0,1.3277011334202147,1.8259327434622805,0.8294695238834733,1.0,0.602848082955171,0.8317997828239052,0.37389638331864794,1.0,0.6685210954401212,0.7700421909832088,0.5670000000000001,1.0,3.4089623690810966,4.5454567140085596,2.272468025306307,1.0,3.5883814447263775,4.691047681892305,2.4857152086788146,1.0,2.870705155781102,3.9705009232509836,1.7709093894266719,1.0,0.7381421741100688,0.9262843484109577,0.55,1.0,1.5704560186105272,1.8409120374953607,1.3,1.0,1.7941907223631897,2.295237677522687,1.293143767711872,-3.4584888702881145,-2.918636073362026,-3.998341666666665,-0.4488632417932985,0.09098955513279017,-0.9887160381718492,0.07683974560588745,0.6166925425319761,-0.4630130507726632,0.5398532697573728,1.0797060666834615,4.7337882214115723e-7,0.5398532697573728,1.0797060666834615,4.7337882214115723e-7,-2.9186360739095685,-2.37878327698348,-3.458488870288119
1.0,0.26554022717529224,0.35276006801795323,0.1783203863326313,1.0,1.1841658768781211,1.5808796976062551,0.787452056149988,1.0,1.3277011334202147,1.7826549745460767,0.8727472922943529,1.0,0.602848082955171,0.8119124080363951,0.3937837578739472,1.0,0.6597026937707418,0.7524053875414836,0.5670000000000001,1.0,3.4089623690810966,4.4467376872687865,2.371187050893408,1.0,3.5883814447263775,4.595267057696787,2.5814958317559693,1.0,2.870705155781102,3.874969635953572,1.8664406756086322,1.0,0.7217996272230379,0.893599254446076,0.55,1.0,1.5469634647164898,1.7939269294329796,1.3,1.0,1.7941907223631897,2.2517153599809934,1.3366660847453864,-3.2349809178618223,-2.8533005434594,-3.616661292264244,1.749054908125001,2.1307352825274233,1.367374533722579,0.3816808442508872,0.7633612186533094,4.6984846530095936e-7,0.3816808442508872,0.7633612186533094,4.6984846530095936e-7,-3.2349809178618116,-2.8533005434593894,-3.6166612922642334,0.381680844250873,0.7633612186532952,4.6984845109010465e-7
1.0,0.26554022717529224,0.31830036096876924,0.21278009338181528,1.0,1.1841658768781211,1.424141942611781,0.9441898111444613,1.0,1.3277011334202147,1.6029071564506556,1.0524951103897737,1.0,0.602848082955171,0.7293131355872462,0.4763830303230958,1.0,0.62307676509274,0.67915353018548,0.5670000000000001,1.0,3.4089623690810966,4.036722797283687,2.781201940878507,1.0,3.5883814447263775,4.197456388475439,2.979306500977316,1.0,2.870705155781102,3.4781945506943295,2.263215760867875,1.0,0.7176762889452755,0.8215995617967835,0.6137530160937676,1.0,1.4493906124415843,1.5987812248831688,1.3,1.0,1.7941907223631897,2.070951845306221,1.5174295994201572,0.30140506978492,0.602809669741043,4.698287970339443e-7,-1.3670411307783517,-1.0656365308222286,-1.6684457307344747,-3.2827073047682918,-2.981302704812169,-3.5841119047244145,0.3014050697849342,0.6028096697410572,4.6982881124479903e-7,0.3014050697849271,0.6028096697410501,4.6982880413937167e-7,3.9983426063243073,4.29974720628043,3.6969380063681845
1.0,0.26554022717529235,0.2936026678973669,0.2374777865500942,1.0,1.1841658768781216,1.3118060785828434,1.0565256756140362,1.0,1.3277011334202151,1.4740796990599492,1.181322568285805,1.0,0.6028480829551713,0.6701132278237087,0.5355829383188448,1.0,0.6028480829551713,0.6326745974682045,0.5730215685451043,1.0,3.4089623690810984,3.74286011606288,3.07506462325199,1.0,3.588381444726379,3.912340621387378,3.2644222691837443,1.0,2.870705155781103,3.1938209992846893,2.547589313392969,1.0,0.7176762889452758,0.7729517493043241,0.662400828777048,1.0,1.4353525778905523,1.514811534960041,1.3558936210953696,1.0,1.79419072236319,1.941396425767298,1.6469850194672617,3.998342606312683,4.1678049042803025,3.8288803089300765,0.0963424934627625,0.26580479143021496,-0.07311980391967662,2.8402915832157034,3.009753881183323,2.670829285833097,0.1694627672056228,0.3389250651732425,4.698230165189887e-7,1.894852615379469,2.0643149133470886,1.7253903179968626,0.1694627672056228,0.3389250651732425,4.698230165189887e-7
1.0,0.26554022717529235,0.3130011661695901,0.21807928818099448,1.0,1.1841658768781216,1.4000388968454247,0.9682928569108185,1.0,1.3277011334202151,1.5752656358348387,1.080136631005592,1.0,0.6028480829551713,0.7166110648948355,0.4890851010155072,1.0,0.6174444499227777,0.6678888998455553,0.5670000000000001,1.0,3.4089623690810984,3.9736709329862383,2.8442538051759585,1.0,3.588381444726379,4.136281282535425,3.040481606917333,1.0,2.870705155781103,3.417178696286496,2.3242316152757097,1.0,0.7176762889452758,0.811161573349596,0.6241910045409553,1.0,1.4353525778905523,1.5697384907687228,1.3009666650123817,1.0,1.7941907223631905,2.043154131429007,1.5452273132973746,-0.7413144309768023,-0.45470928977292935,-1.027919572180675,3.9983416892468497,4.284946830450723,3.711736548042977,3.9983416892468497,4.284946830450723,3.711736548042977,3.9983416892468497,4.284946830450723,3.711736548042977,3.9983426215446514,4.284947762748525,3.7117374803407785,-2.1794692281562376,-1.8928640869523647,-2.4660743693601104
1.0,0.26554022717529235,0.33803009968878217,0.19305035466180256,1.0,1.1841658768781216,1.5138813866873972,0.8544503670688459,1.0,1.3277011334202151,1.7058209009422545,0.9495813658981762,1.0,0.6028480829551713,0.7766049498083848,0.4290912161019579,1.0,0.6440467635365286,0.7210935270730572,0.5670000000000001,1.0,3.4089623690810984,4.271474840856629,2.5464498973055676,1.0,3.588381444726379,4.425220964435655,2.7515419250171025,1.0,2.870705155781103,3.7053662080622374,2.036044103499969,1.0,0.7176762889452758,0.860461840431535,0.5748907374590166,1.0,1.5052554774215052,1.7105109548430106,1.3,1.0,1.7941907223631905,2.1744471219652532,1.4139343227611283,3.998341689233392,4.4360905114822655,3.5605928669845186,3.998341689233392,4.4360905114822655,3.5605928669845186,3.998341689233392,4.4360905114822655,3.5605928669845186,3.998341689233392,4.4360905114822655,3.5605928669845186,3.588452443959797,4.026201266208671,3.1507036217109237,3.998341689233392,4.4360905114822655,3.5605928669845186
1.0,0.2926374491547405,0.34549669352605206,0.23977820483186713,1.0,1.305004839650689,1.545431703455378,1.064577976066318,1.0,1.4631872430668063,1.738910244088108,1.1874642422981667,1.0,0.6643661003851157,0.7910687192161567,0.5376634816701801,1.0,0.6643661003851157,0.7205482063894839,0.6081839944322306,1.0,3.7568321100134083,4.385771794110694,3.12789242649246,1.0,3.954560119758148,4.56477921848331,3.344341021592167,1.0,3.1636480958065185,3.772278667222328,2.5550175249484335,1.0,0.7909120239516296,0.8950305179840217,0.6867935300146474,1.0,1.5818240479032595,1.7314952924975238,1.4321528034461481,1.0,1.9772800598790745,2.2545610820877986,1.6999990379244407,3.9983421482550603,4.3175463510794065,3.6791379457232205,3.9983421482550603,4.3175463510794065,3.6791379457232205,3.9983421482550603,4.3175463510794065,3.6791379457232205,3.9983421482550603,4.3175463510794065,3.6791379457232205,3.9983421482550603,4.3175463510794065,3.6791379457232205,3.9983421482550603,4.3175463510794065,3.6791379457232205
1.0,0.28727219191710335,0.3248029255140782,0.24974145841700487,1.0,1.2810786925314088,1.451784813709093,1.110372571794361,1.0,1.4363609569282494,1.6321277829766585,1.2405941313851645,1.0,0.6521855163934639,0.7421459819646985,0.5622250510544403,1.0,0.6521855163934639,0.6920755238736187,0.6122955090162755,1.0,3.6879538077760947,4.134508956514311,3.2413986601905522,1.0,3.882056643646366,4.315319939450681,3.4487933489604137,1.0,3.1056453149170924,3.5377807361941063,2.673509894755531,1.0,0.7764113287292731,0.8503367793959258,0.7024858782534411,1.0,1.5528226574585469,1.6590911384935063,1.4465541766978938,1.0,1.9410283218231843,2.1379013626656005,1.744155281488948,3.9983416666666685,4.224980697203722,3.771702636714628,3.9983421482537707,4.2249811787908245,3.77170311830173,3.9983421482537707,4.2249811787908245,3.77170311830173,3.9983421482537707,4.2249811787908245,3.77170311830173,3.9983421482537707,4.2249811787908245,3.77170311830173,3.9983421482537707,4.2249811787908245,3.77170311830173
1.0,0.28080066582127544,0.30127597426212144,0.2603253573804294,1.0,1.2522191842922035,1.3453498041566456,1.159088564427761,1.0,1.4040033265089713,1.5108060921801896,1.297200560837753,1.0,0.6374934031036429,0.6865723339828839,0.5884144722244019,1.0,0.6374934031036429,0.6592558396079391,0.6157309665993467,1.0,3.60487340536068,3.848496525133639,3.3612502855877207,1.0,3.794603588384792,4.030975190201973,3.5582319865676104,1.0,3.035682870707834,3.2714391480531555,2.7999265933625117,1.0,0.7589207176769585,0.7992515681282873,0.7185898672256295,1.0,1.5178414353539174,1.575817385147405,1.4598654855604292,1.0,1.8973017941923973,2.004708067627475,1.7898955207573195,3.998341223382332,4.1219866630055675,3.8746957837590963,3.99834074179523,4.121986181418466,3.874695302171994,3.99834074179523,4.121986181418466,3.874695302171994,3.99834074179523,4.121986181418466,3.874695302171994,3.99834074179523,4.121986181418466,3.874695302171994,3.99834074179523,4.121986181418466,3.874695302171994
1.0,0.41707535293665177,0.4316068478440951,0.40254385802920845,1.0,1.8599306262868063,1.926026193647708,1.793835058925904,1.0,2.085376760825312,2.161175562583829,2.0095779590667955,1.0,0.9468737736664365,0.9817054948194971,0.912042052513376,1.0,0.9468737736664365,0.9623187539532718,0.9314287933796013,1.0,5.354345736451026,5.527247069514898,5.181444403387154,1.0,5.636153412426708,5.803908283519076,5.468398541334339,1.0,4.508922729941365,4.676240900192079,4.341604559690651,1.0,1.1272306824853413,1.1558538189640672,1.0986075460066154,1.0,2.2544613649706826,2.295607373667558,2.213315356273807,1.0,2.8180767062133545,2.8943038223986095,2.7418495900280995,-3.9105894805917245,-3.822837294516776,-3.998341666666673,-3.9105894805917316,-3.8228372945167988,-3.9983416666666645,-3.9105894805917245,-3.822837294516776,-3.998341666666673,-3.9105894805917245,-3.822837294516776,-3.998341666666673,-3.9105894805917245,-3.822837294516776,-3.998341666666673,-3.9105894806003363,-3.822837294534011,-3.9983416666666614
1.0,0.4056118883211464,0.4225717129723945,0.38865206376677464,1.0,1.8088097706150208,1.885950439197678,1.7316691024729995,1.0,2.0280594378538224,2.116524829390428,1.939594046822541,1.0,0.9208486107711745,0.9615009928433375,0.8801962289312225,1.0,0.9208486107711745,0.938874571560146,0.9028226500851694,1.0,5.207179636951707,5.408974174224557,5.005385100831529,1.0,5.481241728588303,5.67702978867715,5.285453669617819,1.0,4.3849933828706416,4.580271765892766,4.189715000963968,1.0,1.0962483457176604,1.1296546386517259,1.0628420529744151,1.0,2.1924966914353217,2.240518529315215,2.1444748538297342,1.0,2.7406208642941516,2.8295861450451394,2.651655584051344,-3.9983416666666596,-3.9983416666666596,-3.9983416666666596,-3.9983416666666667,-3.9983416666666667,-3.9983416666666667,-3.9983416666666596,-3.9983416666666596,-3.9983416666666596,-3.9983416666666596,-3.9983416666666596,-3.9983416666666596,-3.9983416666666596,-3.9983416666666596,-3.9983416666666596,-3.9983416666666667,-3.9983416666666667,-3.9983416666666667
