gen2 state,gen2 power,gen11 state,gen11 power,gen39 state,gen39 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen17 state,gen17 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen47 state,gen47 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen9 state,gen9 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen15 state,gen15 power
0.0,0.0,1.0,14.984738645224212,1.0,2.329233988517054,1.0,3.6258409104594347,1.0,1.7702178304232568,1.0,4.270262303740741,1.0,5.749999999999998,1.0,2.16,1.0,2.2515928546658475,1.0,0.5,1.0,2.8882501461077372,1.0,5.239999999999999,0.0,0.0,1.0,1.6848125836626375,1.0,2.0,1.0,3.4938509827755806,0.0,0.0,1.0,0.6521855163934639,1.0,1.5,1.0,1.816802510716278,1.0,1.3198992591037442,1.0,2.352526328190497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.837042567728843,1.0,3.2919840282815866,1.0,2.8882501461077372,1.0,3.5,1.0,2.6999999999999997,1.0,0.5279597018464348,0.0,0.0,1.0,0.9006371408216,1.0,2.678619088401782,1.0,1.9410283218231843,1.0,3.34,1.0,1.8633871874595462,1.0,5.403822844929602,1.0,0.9999999999999999,1.0,1.6770484699210664,1.0,0.9084012542953095,1.0,0.799703668927027,1.0,2.5621573850628176,0.0,0.0,0.0,0.0,1.0,1.37,1.0,9.316935948478053,1.0,1.5916432240541742,1.0,1.0,0.0,0.0,1.0,2.1817158344710412
0.0,0.0,1.0,14.647169851897665,1.0,2.276762155307638,1.0,3.5441597567258705,1.0,1.7303392372032422,1.0,4.174063943049208,1.0,5.75,1.0,2.16,1.0,2.2008700825837013,1.0,0.5,1.0,2.823185072920253,1.0,5.240000000000001,0.0,0.0,1.0,1.6468579576719036,1.0,2.0,1.0,3.4151432329614564,0.0,0.0,1.0,0.6374934031036429,1.0,1.5,1.0,1.7758744808203006,1.0,1.2901652203088623,1.0,2.299529776653756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7280760611039305,1.0,3.217823837544362,1.0,2.823185072920253,1.0,3.5,1.0,2.6999999999999997,1.0,0.5160660863689203,0.0,0.0,1.0,0.8803480320122767,1.0,2.618276480174748,1.0,1.8973017941923973,1.0,3.34,1.0,1.821409720967573,1.0,5.282088192073662,1.0,1.0,1.0,1.639268750051089,1.0,0.8879372393712636,1.0,0.7816883395355763,1.0,2.5044383685844074,0.0,0.0,0.0,0.0,1.0,1.3700000000000003,1.0,9.10704861576632,1.0,1.5557874713933435,1.0,1.0,0.0,0.0,1.0,2.1325672173973262
1.0,0.49999999999999994,1.0,20.299999999999997,1.0,3.381692050837717,1.0,5.264167294892229,1.0,2.570085957403024,1.0,6.1997687474696095,1.0,5.749999999999998,1.0,2.16,1.0,3.2689689811688702,1.0,0.5072538076256575,1.0,4.193298143541964,1.0,5.24,1.0,0.49999999999999994,1.0,2.4460905814579483,1.0,1.9999999999999998,1.0,3.4999999999999996,1.0,0.5399999999999999,1.0,0.9468737736664365,1.0,1.5,1.0,2.6377197991786296,1.0,1.84,1.0,3.4155089710386974,1.0,0.49999999999999994,1.0,0.49999999999999994,1.0,0.49999999999999994,1.0,7.0226471369956665,1.0,3.72,1.0,4.193298143541964,1.0,3.5,1.0,2.6999999999999997,1.0,0.7665168616371784,1.0,0.49999999999999994,1.0,1.0000000000000002,1.0,3.8889458607967407,1.0,2.8180767062133545,1.0,3.3399999999999994,1.0,2.705353635800536,1.0,7.845525545704483,1.0,1.0,1.0,2.434818273973552,1.0,1.3188598980462487,1.0,1.1610476034475417,1.0,3.7198612525736126,1.0,0.49999999999999994,1.0,0.49999999999999994,1.0,1.3699999999999999,1.0,12.999999999999998,1.0,2.310822899326032,1.0,1.0,1.0,1.2723068248534173,1.0,3.167518218860766
1.0,0.9624834571766072,1.0,20.3,1.0,3.2887450404417278,1.0,5.119479781975916,1.0,2.4994462295359785,1.0,6.029365895417768,1.0,5.75,1.0,2.16,1.0,3.179120204488687,1.0,0.5,1.0,4.078043850637106,1.0,5.24,1.0,0.9624834571766072,1.0,2.3788589106593068,1.0,2.0,1.0,3.5,1.0,0.9624834571766072,1.0,0.9208486107711745,1.0,1.5,1.0,2.565221131082808,1.0,1.84,1.0,3.3216324905471963,1.0,0.9624834571766072,1.0,0.9624834571766072,1.0,0.9624834571766072,1.0,6.829627179342216,1.0,3.72,1.0,4.078043850637106,1.0,3.5000000000000004,1.0,2.7,1.0,0.7454488727025728,1.0,0.9624834571766072,1.0,1.0,1.0,3.7820567987772185,1.0,2.7406208642941516,1.0,3.34,1.0,2.6309960276175888,1.0,7.62988848192218,1.0,1.0,1.0,2.3678964265607143,1.0,1.2826105640407492,1.0,1.1291357965634274,1.0,3.617619541230042,1.0,0.9624834571766072,1.0,0.9624834571766072,1.0,1.37,1.0,12.999999999999998,1.0,2.247309108945935,1.0,1.0,1.0,0.9624834571766072,1.0,3.0804578525139825
1.0,0.9500163815263305,1.0,20.3,1.0,3.285004917742904,1.0,5.113657657638736,1.0,2.4966037362862377,1.0,6.022509003816972,1.0,5.75,1.0,2.16,1.0,3.1755047525479374,1.0,0.5,1.0,4.0734060984900085,1.0,5.240000000000001,1.0,0.9500163815263305,1.0,2.3761535552426825,1.0,1.9999999999999998,1.0,3.500000000000001,1.0,0.9500163815263305,1.0,0.9198013764161322,1.0,1.5,1.0,2.56230383537825,1.0,1.840000000000001,1.0,3.317854966621724,1.0,0.9500163815263305,1.0,0.9500163815263305,1.0,0.9500163815263305,1.0,6.82186019122856,1.0,3.72,1.0,4.0734060984900085,1.0,3.5000000000000004,1.0,2.6999999999999997,1.0,0.7446011115610667,1.0,0.9500163815263305,1.0,0.9999999999999998,1.0,3.77775565767099,1.0,2.737504095381582,1.0,3.3400000000000003,1.0,2.6280039294639153,1.0,7.621211397274446,1.0,1.0,1.0,2.3652035382204706,1.0,1.2811519161901772,1.0,1.1278516877709093,1.0,3.6135054062650385,1.0,0.9500163815263305,1.0,0.9500163815263305,1.0,1.37,1.0,13.000000000000007,1.0,2.244753358437372,1.0,1.0,1.0,1.3250000000000008,1.0,3.0769546042550626
1.0,1.0,1.0,20.299999999999997,1.0,3.9578092709523083,1.0,6.160989767949815,1.0,3.007935044479945,1.0,6.754299999999999,1.0,5.75,1.0,2.16,1.0,3.8258822937235424,1.0,0.5936713906428461,1.0,4.719999999999999,1.0,5.24,1.0,1.0,1.0,2.8628153703366217,1.0,1.9999999999999998,1.0,3.5,1.0,1.08,1.0,1.1081865952017345,1.0,1.5,1.0,3.087091230787124,1.0,1.84,1.0,3.9973873633020642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.21905056036752,1.0,3.7200000000000006,1.0,4.3,1.0,3.5,1.0,2.7,1.0,0.8971034309813554,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.298174389162083,1.0,3.34,1.0,3.1662474110626,1.0,7.960000000000001,1.0,1.0,1.0,2.8496226720080684,1.0,1.543545613587613,1.0,1.3588478489054936,1.0,4.353590194129306,1.0,1.0,1.0,1.0,1.0,1.37,1.0,12.999999999999998,1.0,2.7045029993833567,1.0,1.0,1.0,2.650000000000001,1.0,3.7071480146786104
1.0,1.0,1.0,20.3,1.0,3.9578092709523083,1.0,6.160989767949815,1.0,3.007935044479945,1.0,6.754300000000001,1.0,5.750000000000001,1.0,2.16,1.0,3.8258822937235424,1.0,0.5936713906428461,1.0,4.72,1.0,5.240000000000001,1.0,1.0,1.0,2.8628153703366217,1.0,2.0000000000000004,1.0,3.5,1.0,1.08,1.0,1.1081865952017345,1.0,1.5000000000000002,1.0,3.087091230787124,1.0,1.84,1.0,3.9973873633020642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.21905056036752,1.0,3.7200000000000006,1.0,4.3,1.0,3.5000000000000004,1.0,2.6999999999999997,1.0,0.8971034309813554,1.0,1.0,1.0,1.0,1.0,4.000000000000001,1.0,3.298174389162082,1.0,3.3400000000000003,1.0,3.1662474110626,1.0,7.960000000000001,1.0,1.0000000000000002,1.0,2.8496226720080684,1.0,1.543545613587613,1.0,1.3588478489054936,1.0,4.353590194129306,1.0,1.0,1.0,1.0,1.0,1.3700000000000003,1.0,13.000000000000002,1.0,2.7045029993833567,1.0,1.0000000000000002,1.0,2.65,1.0,3.7071480146786104
1.0,1.0000000000000002,1.0,20.3,1.0,3.9578092709523083,1.0,6.160989767949815,1.0,3.007935044479945,1.0,6.754300000000001,1.0,5.750000000000001,1.0,2.16,1.0,3.8258822937235424,1.0,0.5936713906428461,1.0,4.719999999999999,1.0,5.240000000000001,1.0,1.0000000000000002,1.0,2.8628153703366217,1.0,2.0,1.0,3.5,1.0,1.0800000000000003,1.0,1.1081865952017345,1.0,1.5,1.0,3.087091230787124,1.0,1.84,1.0,3.9973873633020642,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,8.21905056036752,1.0,3.72,1.0,4.3,1.0,3.5,1.0,2.7,1.0,0.8971034309813554,1.0,1.0000000000000002,1.0,1.0,1.0,4.0,1.0,3.298174389162083,1.0,3.3400000000000003,1.0,3.1662474110626,1.0,7.960000000000001,1.0,0.9999999999999999,1.0,2.8496226720080684,1.0,1.543545613587613,1.0,1.3588478489054936,1.0,4.353590194129306,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.3699999999999999,1.0,13.000000000000002,1.0,2.7045029993833567,1.0,1.0000000000000002,1.0,2.6500000000000004,1.0,3.7071480146786104
1.0,1.0,1.0,20.299999999999997,1.0,3.9578092709523083,1.0,6.160989767949815,1.0,3.007935044479945,1.0,6.754299999999999,1.0,5.75,1.0,2.16,1.0,3.8258822937235424,1.0,0.5936713906428461,1.0,4.72,1.0,5.239999999999999,1.0,1.0,1.0,2.8628153703366217,1.0,2.0,1.0,3.4999999999999996,1.0,1.08,1.0,1.1081865952017345,1.0,1.5,1.0,3.087091230787124,1.0,1.8399999999999996,1.0,3.9973873633020642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.21905056036752,1.0,3.7199999999999993,1.0,4.3,1.0,3.5,1.0,2.6999999999999997,1.0,0.8971034309813554,1.0,1.0,1.0,1.0,1.0,3.9999999999999987,1.0,3.298174389162083,1.0,3.3399999999999994,1.0,3.1662474110626,1.0,7.960000000000001,1.0,0.9999999999999999,1.0,2.8496226720080684,1.0,1.543545613587613,1.0,1.3588478489054936,1.0,4.353590194129306,1.0,1.0,1.0,1.0,1.0,1.37,1.0,12.999999999999998,1.0,2.7045029993833567,1.0,0.9999999999999998,1.0,2.6499999999999995,1.0,3.7071480146786104
1.0,1.0000000000000002,1.0,20.300000000000004,1.0,4.185523605575676,1.0,6.5154650823432485,1.0,3.1809979387106346,1.0,6.754300000000001,1.0,5.75,1.0,2.16,1.0,3.8999999999999995,1.0,0.6278285408363513,1.0,4.720000000000001,1.0,5.240000000000001,1.0,1.0000000000000002,1.0,3.027528738914107,1.0,2.0,1.0,3.5,1.0,1.08,1.0,1.1719466088580215,1.0,1.5,1.0,3.2647084117613794,1.0,1.84,1.0,4.227378841250967,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,8.691937327126642,1.0,3.7200000000000006,1.0,4.3,1.0,3.5000000000000004,1.0,2.6999999999999997,1.0,0.948718679945868,1.0,1.0000000000000002,1.0,1.0,1.0,4.000000000000001,1.0,3.4879363344917937,1.0,3.34,1.0,3.348418878433386,1.0,7.960000000000001,1.0,0.9999999999999999,1.0,3.0135769927598224,1.0,1.6323542039708352,1.0,1.4370297704141715,1.0,4.604075961989574,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.37,1.0,12.999999999999998,1.0,2.8601077945692808,1.0,1.0,1.0,2.65,1.0,3.8100000000000005
1.0,1.0,1.0,20.299999999999997,1.0,4.185523605575676,1.0,6.5154650823432485,1.0,3.1809979387106346,1.0,6.754299999999999,1.0,5.75,1.0,2.16,1.0,3.9,1.0,0.6278285408363513,1.0,4.720000000000001,1.0,5.24,1.0,1.0,1.0,3.027528738914107,1.0,2.0,1.0,3.5,1.0,1.08,1.0,1.1719466088580215,1.0,1.5,1.0,3.2647084117613794,1.0,1.8400000000000005,1.0,4.227378841250967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.691937327126642,1.0,3.72,1.0,4.3,1.0,3.5000000000000004,1.0,2.7,1.0,0.948718679945868,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.4879363344917937,1.0,3.34,1.0,3.348418878433386,1.0,7.960000000000003,1.0,1.0,1.0,3.0135769927598224,1.0,1.6323542039708352,1.0,1.4370297704141715,1.0,4.604075961989574,1.0,1.0,1.0,1.0,1.0,1.37,1.0,13.000000000000002,1.0,2.8601077945692808,1.0,1.0,1.0,2.6500000000000004,1.0,3.81
1.0,1.0,1.0,20.3,1.0,4.185523605575676,1.0,6.5154650823432485,1.0,3.1809979387106346,1.0,6.754299999999999,1.0,5.750000000000001,1.0,2.16,1.0,3.8999999999999995,1.0,0.6278285408363514,1.0,4.719999999999999,1.0,5.24,1.0,1.0,1.0,3.027528738914108,1.0,2.0,1.0,3.4999999999999996,1.0,1.08,1.0,1.1719466088580215,1.0,1.5000000000000002,1.0,3.2647084117613794,1.0,1.84,1.0,4.227378841250967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.691937327126642,1.0,3.7200000000000006,1.0,4.3,1.0,3.5,1.0,2.7,1.0,0.948718679945868,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.4879363344917937,1.0,3.34,1.0,3.348418878433386,1.0,7.960000000000001,1.0,0.9999999999999999,1.0,3.0135769927598224,1.0,1.6323542039708352,1.0,1.4370297704141715,1.0,4.604075961989574,1.0,1.0,1.0,1.0,1.0,1.37,1.0,13.000000000000002,1.0,2.8601077945692808,1.0,1.0,1.0,2.65,1.0,3.8100000000000005
1.0,1.0,1.0,20.3,1.0,4.185553730538501,1.0,6.515511976868736,1.0,3.181020833682371,1.0,6.754300000000001,1.0,5.750000000000001,1.0,2.16,1.0,3.8999999999999995,1.0,0.6278330595807753,1.0,4.72,1.0,5.24,1.0,1.0,1.0,3.0275505293038663,1.0,2.0,1.0,3.5,1.0,1.08,1.0,1.1719550438476074,1.0,1.5,1.0,3.2647319092323794,1.0,1.84,1.0,4.227409267463418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.691999886632583,1.0,3.7200000000000006,1.0,4.3,1.0,3.5000000000000004,1.0,2.7,1.0,0.9487255082707463,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.487961438627457,1.0,3.34,1.0,3.348442978403603,1.0,7.960000000000001,1.0,1.0,1.0,3.0135986827330337,1.0,1.6323659527063212,1.0,1.4370401133180686,1.0,4.604109099448652,1.0,1.0,1.0,1.0,1.0,1.3700000000000003,1.0,13.000000000000004,1.0,2.8601283799605257,1.0,1.0,1.0,2.6500000000000004,1.0,3.81
1.0,1.0000000000000002,1.0,20.3,1.0,7.0,1.0,7.230000000000004,1.0,3.28,1.0,6.754299999999999,1.0,5.750000000000001,1.0,2.16,1.0,3.8999999999999995,1.0,1.2987154761605189,1.0,4.720000000000001,1.0,5.24,1.0,1.0000000000000002,1.0,3.1700000000000004,1.0,2.0000000000000004,1.0,3.5,1.0,1.08,1.0,1.84,1.0,1.5,1.0,4.72,1.0,1.84,1.0,4.45,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,13.1,1.0,3.72,1.0,4.3,1.0,3.5,1.0,2.7,1.0,1.6800000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,4.000000000000001,1.0,4.03,1.0,3.3400000000000003,1.0,3.400000000000001,1.0,7.960000000000001,1.0,1.0000000000000002,1.0,3.1600000000000006,1.0,2.17,1.0,2.03,1.0,5.1,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.37,1.0,13.000000000000004,1.0,3.05,1.0,0.9999999999999998,1.0,2.6500000000000004,1.0,3.8100000000000005
1.0,1.0,1.0,20.3,1.0,7.0,1.0,7.230000000000001,1.0,3.2800000000000002,1.0,6.754299999999999,1.0,5.75,1.0,2.16,1.0,3.9,1.0,1.2987154761605189,1.0,4.72,1.0,5.24,1.0,1.0,1.0,3.1700000000000004,1.0,2.0000000000000004,1.0,3.4999999999999996,1.0,1.08,1.0,1.8399999999999999,1.0,1.5,1.0,4.72,1.0,1.84,1.0,4.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.100000000000001,1.0,3.7199999999999993,1.0,4.3,1.0,3.5,1.0,2.7,1.0,1.6799999999999997,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.03,1.0,3.3399999999999994,1.0,3.3999999999999995,1.0,7.960000000000001,1.0,1.0,1.0,3.1600000000000006,1.0,2.17,1.0,2.03,1.0,5.1,1.0,1.0,1.0,1.0,1.0,1.37,1.0,13.000000000000002,1.0,3.05,1.0,1.0,1.0,2.65,1.0,3.81
1.0,0.9999999999999999,1.0,20.3,1.0,7.0,1.0,7.230000000000001,1.0,3.2800000000000002,1.0,6.754300000000001,1.0,5.75,1.0,2.16,1.0,3.8999999999999995,1.0,1.2987154761605189,1.0,4.72,1.0,5.24,1.0,0.9999999999999999,1.0,3.17,1.0,2.0,1.0,3.5,1.0,1.0799999999999998,1.0,1.84,1.0,1.5,1.0,4.72,1.0,1.84,1.0,4.45,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,13.1,1.0,3.72,1.0,4.3,1.0,3.5,1.0,2.7,1.0,1.6799999999999997,1.0,0.9999999999999999,1.0,1.0,1.0,4.0,1.0,4.03,1.0,3.34,1.0,3.4,1.0,7.960000000000001,1.0,0.9999999999999999,1.0,3.1599999999999997,1.0,2.17,1.0,2.03,1.0,5.1,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.37,1.0,13.000000000000002,1.0,3.05,1.0,1.0,1.0,2.6499999999999995,1.0,3.8100000000000005
1.0,1.0,1.0,20.3,1.0,7.0,1.0,7.230000000000002,1.0,3.2800000000000002,1.0,6.754300000000001,1.0,5.75,1.0,2.16,1.0,3.8999999999999995,1.0,1.2987154761605189,1.0,4.720000000000001,1.0,5.24,1.0,1.0,1.0,3.1700000000000004,1.0,2.0,1.0,3.5,1.0,1.08,1.0,1.8399999999999999,1.0,1.5000000000000002,1.0,4.72,1.0,1.8399999999999996,1.0,4.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.1,1.0,3.72,1.0,4.3,1.0,3.5,1.0,2.6999999999999997,1.0,1.6799999999999997,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.03,1.0,3.34,1.0,3.4,1.0,7.960000000000001,1.0,1.0000000000000002,1.0,3.1599999999999997,1.0,2.17,1.0,2.03,1.0,5.1,1.0,1.0,1.0,1.0,1.0,1.37,1.0,12.999999999999998,1.0,3.0500000000000007,1.0,1.0,1.0,2.65,1.0,3.81
1.0,1.0,1.0,20.3,1.0,6.999999999999998,1.0,7.230000000000001,1.0,3.2800000000000002,1.0,6.754299999999999,1.0,5.750000000000001,1.0,2.1599999999999997,1.0,3.899999999999999,1.0,1.2987154761605189,1.0,4.719999999999999,1.0,5.24,1.0,1.0,1.0,3.17,1.0,1.9999999999999998,1.0,3.4999999999999996,1.0,1.08,1.0,1.8400000000000003,1.0,1.5,1.0,4.72,1.0,1.8399999999999996,1.0,4.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.099999999999998,1.0,3.72,1.0,4.3,1.0,3.5,1.0,2.6999999999999997,1.0,1.6799999999999997,1.0,1.0,1.0,1.0,1.0,3.9999999999999996,1.0,4.03,1.0,3.34,1.0,3.4,1.0,7.960000000000001,1.0,0.9999999999999999,1.0,3.16,1.0,2.1699999999999995,1.0,2.03,1.0,5.1,1.0,1.0,1.0,1.0,1.0,1.37,1.0,12.999999999999998,1.0,3.0500000000000003,1.0,1.0,1.0,2.65,1.0,3.8100000000000005
1.0,0.9999999999999999,1.0,20.300000000000004,1.0,7.0,1.0,7.230000000000001,1.0,3.2800000000000007,1.0,6.754299999999999,1.0,5.75,1.0,2.16,1.0,3.8999999999999995,1.0,1.2987154761605189,1.0,4.72,1.0,5.240000000000001,1.0,0.9999999999999999,1.0,3.1700000000000004,1.0,2.0,1.0,3.5,1.0,1.08,1.0,1.84,1.0,1.5,1.0,4.72,1.0,1.84,1.0,4.45,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,13.099999999999998,1.0,3.72,1.0,4.3,1.0,3.5,1.0,2.6999999999999997,1.0,1.6799999999999997,1.0,0.9999999999999999,1.0,1.0,1.0,4.0,1.0,4.029999999999999,1.0,3.34,1.0,3.4,1.0,7.960000000000001,1.0,1.0,1.0,3.16,1.0,2.17,1.0,2.03,1.0,5.099999999999999,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.37,1.0,12.999999999999998,1.0,3.0500000000000007,1.0,1.0,1.0,2.6499999999999995,1.0,3.81
1.0,1.0000000000000002,1.0,20.300000000000004,1.0,7.000000000000001,1.0,7.230000000000001,1.0,3.2800000000000007,1.0,6.754299999999999,1.0,5.750000000000001,1.0,2.16,1.0,3.9,1.0,1.2987154761605189,1.0,4.719999999999999,1.0,5.24,1.0,1.0000000000000002,1.0,3.1700000000000004,1.0,2.0,1.0,3.5,1.0,1.08,1.0,1.8400000000000003,1.0,1.5,1.0,4.72,1.0,1.84,1.0,4.45,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,13.100000000000001,1.0,3.7200000000000006,1.0,4.3,1.0,3.5000000000000004,1.0,2.7,1.0,1.6799999999999997,1.0,1.0000000000000002,1.0,1.0,1.0,4.000000000000001,1.0,4.03,1.0,3.34,1.0,3.4,1.0,7.960000000000001,1.0,0.9999999999999999,1.0,3.16,1.0,2.17,1.0,2.03,1.0,5.1,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.3699999999999999,1.0,13.000000000000002,1.0,3.0500000000000003,1.0,1.0,1.0,2.6500000000000004,1.0,3.81
1.0,0.9999999999999999,1.0,20.3,1.0,7.0,1.0,7.230000000000001,1.0,3.2800000000000002,1.0,6.754299999999999,1.0,5.75,1.0,2.16,1.0,3.899999999999999,1.0,1.2987154761605189,1.0,4.72,1.0,5.24,1.0,0.9999999999999999,1.0,3.17,1.0,2.0,1.0,3.5,1.0,1.0799999999999998,1.0,1.8400000000000003,1.0,1.5,1.0,4.72,1.0,1.8400000000000005,1.0,4.449999999999999,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,13.099999999999998,1.0,3.7199999999999993,1.0,4.300000000000001,1.0,3.5,1.0,2.6999999999999997,1.0,1.6800000000000002,1.0,0.9999999999999999,1.0,0.9999999999999998,1.0,3.9999999999999996,1.0,4.029999999999999,1.0,3.34,1.0,3.3999999999999995,1.0,7.960000000000001,1.0,1.0,1.0,3.1599999999999997,1.0,2.17,1.0,2.03,1.0,5.1,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.37,1.0,13.000000000000002,1.0,3.0500000000000003,1.0,0.9999999999999998,1.0,2.6499999999999995,1.0,3.8099999999999996
1.0,1.0,1.0,20.300000000000004,1.0,7.0,1.0,7.230000000000002,1.0,3.2800000000000002,1.0,6.754300000000001,1.0,5.750000000000001,1.0,2.16,1.0,3.8999999999999995,1.0,1.2987154761605189,1.0,4.719999999999999,1.0,5.24,1.0,1.0,1.0,3.17,1.0,1.9999999999999998,1.0,3.4999999999999996,1.0,1.08,1.0,1.8399999999999999,1.0,1.5,1.0,4.72,1.0,1.84,1.0,4.450000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.099999999999998,1.0,3.7200000000000006,1.0,4.299999999999999,1.0,3.5,1.0,2.6999999999999997,1.0,1.6800000000000002,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.03,1.0,3.34,1.0,3.399999999999999,1.0,7.960000000000001,1.0,1.0,1.0,3.1600000000000006,1.0,2.17,1.0,2.03,1.0,5.1,1.0,1.0,1.0,1.0,1.0,1.37,1.0,13.000000000000004,1.0,3.0500000000000003,1.0,1.0,1.0,2.65,1.0,3.810000000000001
1.0,1.0,1.0,20.300000000000004,1.0,7.0,1.0,7.230000000000002,1.0,3.2800000000000007,1.0,6.754299999999999,1.0,5.75,1.0,2.16,1.0,3.8999999999999995,1.0,1.2987154761605189,1.0,4.72,1.0,5.24,1.0,1.0,1.0,3.1700000000000004,1.0,2.0,1.0,3.5,1.0,1.08,1.0,1.84,1.0,1.5,1.0,4.72,1.0,1.84,1.0,4.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.1,1.0,3.72,1.0,4.3,1.0,3.499999999999999,1.0,2.6999999999999997,1.0,1.6800000000000002,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.03,1.0,3.34,1.0,3.4,1.0,7.960000000000001,1.0,1.0000000000000002,1.0,3.16,1.0,2.17,1.0,2.03,1.0,5.1,1.0,1.0,1.0,1.0,1.0,1.3700000000000006,1.0,12.999999999999998,1.0,3.0500000000000003,1.0,1.0,1.0,2.65,1.0,3.81
1.0,1.0,1.0,20.299999999999997,1.0,6.999999999999998,1.0,7.230000000000001,1.0,3.2800000000000002,1.0,6.754299999999999,1.0,5.75,1.0,2.1599999999999997,1.0,3.8999999999999986,1.0,1.2987154761605189,1.0,4.719999999999999,1.0,5.239999999999998,1.0,1.0,1.0,3.1699999999999995,1.0,1.9999999999999998,1.0,3.4999999999999996,1.0,1.0799999999999998,1.0,1.8399999999999999,1.0,1.5,1.0,4.72,1.0,1.8399999999999996,1.0,4.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.099999999999996,1.0,3.72,1.0,4.299999999999999,1.0,3.5,1.0,2.7,1.0,1.6799999999999997,1.0,1.0,1.0,0.9999999999999998,1.0,3.9999999999999996,1.0,4.03,1.0,3.34,1.0,3.3999999999999995,1.0,7.960000000000001,1.0,0.9999999999999999,1.0,3.1600000000000006,1.0,2.17,1.0,2.03,1.0,5.1,1.0,1.0,1.0,1.0,1.0,1.37,1.0,12.999999999999998,1.0,3.0499999999999994,1.0,1.0,1.0,2.65,1.0,3.8099999999999996
