gen2 state,gen2 power,gen11 state,gen11 power,gen46 state,gen46 power,gen25 state,gen25 power,gen42 state,gen42 power,gen29 state,gen29 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen18 state,gen18 power,gen33 state,gen33 power,gen35 state,gen35 power,gen65 state,gen65 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen13 state,gen13 power,gen1 state,gen1 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen56 state,gen56 power,gen15 state,gen15 power
0.0,0.0,1.0,9.18880629548384,1.0,2.223405464270212,1.0,1.0855170136554346,1.0,2.618571739486828,1.0,5.71324743960617,1.0,1.9044158124402912,1.0,1.3807014648476308,0.0,0.0,1.0,1.7711067075531095,1.0,5.24,0.0,0.0,1.0,1.033145578445156,1.0,1.2950027518377971,1.0,2.1424677911377956,0.0,0.0,1.0,1.5,1.0,1.1140832511911187,1.0,0.8093767204489992,1.0,1.4425949792362815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0186807577953236,1.0,1.7711067075531095,1.0,2.8566237129471888,1.0,2.700000000000001,0.0,0.0,1.0,0.5522805852984073,1.0,1.6425586408578459,1.0,1.190259882775182,1.0,3.3399999999999994,1.0,1.1426494865500552,1.0,3.3136835117904435,1.0,1.0,1.0,1.0283845386354864,1.0,0.5570416249438203,1.0,0.4903870719093371,1.0,1.5711430454203537,0.0,0.0,0.0,0.0,1.0,1.37,1.0,5.71324743960617,1.0,0.9760131039732505,1.0,1.0,0.0,0.0,1.0,1.3378521086941744
0.0,0.0,1.0,14.371919357450732,1.0,3.4775576939859967,1.0,1.6978225984657327,1.0,4.0956246830560215,1.0,5.75,1.0,2.1600000000000006,1.0,2.159511199975667,1.0,0.5,1.0,2.7701316096851167,1.0,5.24,0.0,0.0,1.0,1.6159101041468547,1.0,2.0000000000000004,1.0,3.35096565647504,0.0,0.0,1.0,1.5000000000000002,1.0,1.7425021410533705,1.0,1.2659203581000567,1.0,2.2563168751567915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.157354298972551,1.0,2.7701316096851167,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.8638044789882534,1.0,2.5690736715056426,1.0,1.8616475850689307,1.0,3.34,1.0,1.7871816802364282,1.0,5.1828268739295185,1.0,1.0000000000000002,1.0,1.6084635133708785,1.0,0.871251069507321,1.0,0.7669988053705388,1.0,2.4573748125367243,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.93590841190523,1.0,1.5265510199091779,1.0,1.0,0.0,0.0,1.0,2.0924918863289252
0.0,0.0,1.0,14.371919357450732,1.0,3.4775576939859967,1.0,1.6978225984657327,1.0,4.0956246830560215,1.0,5.749999999999999,1.0,2.16,1.0,2.159511199975667,1.0,0.5,1.0,2.7701316096851167,1.0,5.24,0.0,0.0,1.0,1.6159101041468547,1.0,2.0000000000000004,1.0,3.35096565647504,0.0,0.0,1.0,1.5,1.0,1.7425021410533705,1.0,1.2659203581000567,1.0,2.2563168751567915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.157354298972551,1.0,2.7701316096851167,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.8638044789882534,1.0,2.5690736715056426,1.0,1.8616475850689307,1.0,3.34,1.0,1.7871816802364284,1.0,5.1828268739295185,1.0,1.0,1.0,1.6084635133708785,1.0,0.871251069507321,1.0,0.7669988053705388,1.0,2.4573748125367243,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.93590841190523,1.0,1.5265510199091779,1.0,1.0,0.0,0.0,1.0,2.0924918863289252
0.0,0.0,1.0,14.371919357450732,1.0,3.4775576939859967,1.0,1.6978225984657327,1.0,4.0956246830560215,1.0,5.75,1.0,2.16,1.0,2.159511199975667,1.0,0.5,1.0,2.7701316096851167,1.0,5.24,0.0,0.0,1.0,1.6159101041468547,1.0,1.9999999999999998,1.0,3.35096565647504,0.0,0.0,1.0,1.4999999999999998,1.0,1.7425021410533705,1.0,1.2659203581000567,1.0,2.2563168751567924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.157354298972551,1.0,2.7701316096851167,1.0,3.5000000000000004,1.0,2.7,0.0,0.0,1.0,0.8638044789882534,1.0,2.5690736715056426,1.0,1.8616475850689307,1.0,3.3399999999999994,1.0,1.7871816802364282,1.0,5.1828268739295185,1.0,1.0,1.0,1.6084635133708785,1.0,0.871251069507321,1.0,0.7669988053705388,1.0,2.4573748125367243,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93590841190523,1.0,1.5265510199091779,1.0,0.9999999999999999,0.0,0.0,1.0,2.0924918863289252
0.0,0.0,1.0,14.371919357450732,1.0,3.4775576939859967,1.0,1.6978225984657327,1.0,4.0956246830560215,1.0,5.75,1.0,2.16,1.0,2.159511199975667,1.0,0.5,1.0,2.7701316096851167,1.0,5.24,0.0,0.0,1.0,1.6159101041468547,1.0,2.0000000000000004,1.0,3.35096565647504,0.0,0.0,1.0,1.5,1.0,1.7425021410533705,1.0,1.2659203581000567,1.0,2.2563168751567915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.157354298972551,1.0,2.7701316096851167,1.0,3.5,1.0,2.7000000000000006,0.0,0.0,1.0,0.8638044789882534,1.0,2.5690736715056426,1.0,1.8616475850689307,1.0,3.34,1.0,1.7871816802364282,1.0,5.1828268739295185,1.0,1.0000000000000002,1.0,1.6084635133708785,1.0,0.871251069507321,1.0,0.7669988053705388,1.0,2.4573748125367243,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93590841190523,1.0,1.5265510199091779,1.0,1.0,0.0,0.0,1.0,2.0924918863289252
0.0,0.0,1.0,14.371919357450732,1.0,3.4775576939859967,1.0,1.6978225984657327,1.0,4.0956246830560215,1.0,5.75,1.0,2.16,1.0,2.159511199975667,1.0,0.5,1.0,2.7701316096851167,1.0,5.24,0.0,0.0,1.0,1.6159101041468547,1.0,2.0000000000000004,1.0,3.35096565647504,0.0,0.0,1.0,1.4999999999999998,1.0,1.7425021410533705,1.0,1.2659203581000567,1.0,2.2563168751567915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.157354298972551,1.0,2.7701316096851167,1.0,3.4999999999999996,1.0,2.6999999999999997,0.0,0.0,1.0,0.8638044789882534,1.0,2.5690736715056426,1.0,1.8616475850689307,1.0,3.34,1.0,1.7871816802364282,1.0,5.1828268739295185,1.0,1.0,1.0,1.6084635133708785,1.0,0.871251069507321,1.0,0.7669988053705388,1.0,2.4573748125367243,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93590841190523,1.0,1.5265510199091779,1.0,1.0,0.0,0.0,1.0,2.0924918863289252
0.0,0.0,1.0,14.371919357450732,1.0,3.4775576939859967,1.0,1.6978225984657327,1.0,4.0956246830560215,1.0,5.75,1.0,2.16,1.0,2.159511199975667,1.0,0.5,1.0,2.7701316096851167,1.0,5.24,0.0,0.0,1.0,1.6159101041468547,1.0,2.0,1.0,3.35096565647504,0.0,0.0,1.0,1.4999999999999998,1.0,1.7425021410533705,1.0,1.2659203581000567,1.0,2.256316875156791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.157354298972551,1.0,2.7701316096851167,1.0,3.5,1.0,2.7,0.0,0.0,1.0,0.8638044789882534,1.0,2.5690736715056426,1.0,1.8616475850689307,1.0,3.34,1.0,1.7871816802364282,1.0,5.1828268739295185,1.0,1.0,1.0,1.6084635133708785,1.0,0.871251069507321,1.0,0.7669988053705388,1.0,2.4573748125367243,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93590841190523,1.0,1.5265510199091779,1.0,1.0,0.0,0.0,1.0,2.0924918863289252
0.0,0.0,1.0,14.371919357450732,1.0,3.4775576939859967,1.0,1.6978225984657327,1.0,4.0956246830560215,1.0,5.75,1.0,2.16,1.0,2.159511199975667,1.0,0.5,1.0,2.7701316096851167,1.0,5.24,0.0,0.0,1.0,1.6159101041468547,1.0,2.0,1.0,3.35096565647504,0.0,0.0,1.0,1.5,1.0,1.7425021410533705,1.0,1.2659203581000567,1.0,2.2563168751567915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.157354298972551,1.0,2.7701316096851167,1.0,3.4999999999999996,1.0,2.7,0.0,0.0,1.0,0.8638044789882534,1.0,2.5690736715056426,1.0,1.8616475850689307,1.0,3.3399999999999994,1.0,1.7871816802364282,1.0,5.1828268739295185,1.0,0.9999999999999998,1.0,1.6084635133708785,1.0,0.871251069507321,1.0,0.7669988053705388,1.0,2.4573748125367243,0.0,0.0,0.0,0.0,1.0,1.3699999999999999,1.0,8.93590841190523,1.0,1.5265510199091779,1.0,1.0,0.0,0.0,1.0,2.0924918863289252
0.0,0.0,1.0,13.79989345283173,1.0,3.33914520806178,1.0,1.6302464812043693,1.0,3.932612119734723,1.0,5.75,1.0,2.1600000000000006,1.0,2.0735591209960043,1.0,0.5,1.0,2.6598758393504234,1.0,5.239999999999999,0.0,0.0,1.0,1.5515942381780974,1.0,1.9448554493164976,1.0,3.2175917407635932,0.0,0.0,1.0,1.5,1.0,1.6731477048959025,1.0,1.2155346566493743,1.0,2.1665117719191667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.031686432061222,1.0,2.6598758393504234,1.0,3.4999999999999996,1.0,2.7,0.0,0.0,1.0,0.8294236474362701,1.0,2.4668203360655148,1.0,1.7875509653033346,1.0,3.34,1.0,1.7160489253183628,1.0,4.976541884617621,1.0,1.0,1.0,1.5444440338985252,1.0,0.836573851469159,1.0,0.7364709980142914,1.0,2.3595672744363574,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.580244636888105,1.0,1.465791791695313,1.0,1.0,0.0,0.0,1.0,2.0092072856840786
0.0,0.0,1.0,14.371919357450732,1.0,3.4775576939859967,1.0,1.6978225984657327,1.0,4.0956246830560215,1.0,5.749999999999999,1.0,2.16,1.0,2.159511199975667,1.0,0.5,1.0,2.7701316096851167,1.0,5.24,0.0,0.0,1.0,1.6159101041468547,1.0,2.0,1.0,3.35096565647504,0.0,0.0,1.0,1.5000000000000002,1.0,1.7425021410533705,1.0,1.2659203581000567,1.0,2.2563168751567915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.157354298972551,1.0,2.7701316096851167,1.0,3.5,1.0,2.6999999999999997,0.0,0.0,1.0,0.8638044789882534,1.0,2.5690736715056426,1.0,1.8616475850689307,1.0,3.3399999999999994,1.0,1.7871816802364282,1.0,5.1828268739295185,1.0,0.9999999999999998,1.0,1.6084635133708785,1.0,0.871251069507321,1.0,0.7669988053705388,1.0,2.4573748125367243,0.0,0.0,0.0,0.0,1.0,1.37,1.0,8.93590841190523,1.0,1.5265510199091779,1.0,0.9999999999999999,0.0,0.0,1.0,2.0924918863289252
