min,mean,max,price
101.9242984,111.2895898,120.6548811,1.5
78.31480872,82.57102675,86.82724478,1.5
77.0902366,88.66169497,100.2331533,1.5
63.64693524,71.02248192,78.3980286,1.5
43.63561714,52.63882854,61.64203994,1.5
16.30850534,23.79122533,31.27394532,1.5
11.86807465,13.36807877,14.86808289,1.5
4.892844368,7.006722864,9.120601361,1.5
10.01750857,11.51531873,13.01312888,1.5
10.29208603,11.86009043,13.42809484,1.5
11.62066917,15.61304817,19.60542717,1.5
5.451819927,6.749697792,8.047575658,1.5
1.953781934,2.850966547,3.748151159,1.5
2.794991594,4.735077484,6.675163374,1.5
3.100343701,4.273354275,5.44636485,1.5
14.36793654,17.43021253,20.49248852,1.5
7.591739027,11.18548954,14.77924005,1.5
2.571299967,4.534345921,6.497391876,1.5
3.553332166,8.022154653,12.49097714,1.5
10.21739113,37.57134323,64.92529533,1.5
63.33762244,75.90482377,88.4720251,1.5
42.6914801,75.8023378,108.9131955,1.5
73.86227776,91.7489867,109.6356956,1.5
77.42706522,94.28790055,111.1487359,1.5
