gen2 state,gen2 power,gen11 state,gen11 power,gen39 state,gen39 power,gen46 state,gen46 power,gen25 state,gen25 power,gen55 state,gen55 power,gen42 state,gen42 power,gen29 state,gen29 power,gen58 state,gen58 power,gen59 state,gen59 power,gen8 state,gen8 power,gen57 state,gen57 power,gen20 state,gen20 power,gen31 state,gen31 power,gen14 state,gen14 power,gen52 state,gen52 power,gen18 state,gen18 power,gen33 state,gen33 power,gen26 state,gen26 power,gen35 state,gen35 power,gen65 state,gen65 power,gen17 state,gen17 power,gen64 state,gen64 power,gen49 state,gen49 power,gen44 state,gen44 power,gen37 state,gen37 power,gen4 state,gen4 power,gen45 state,gen45 power,gen13 state,gen13 power,gen1 state,gen1 power,gen30 state,gen30 power,gen54 state,gen54 power,gen47 state,gen47 power,gen32 state,gen32 power,gen50 state,gen50 power,gen40 state,gen40 power,gen43 state,gen43 power,gen9 state,gen9 power,gen60 state,gen60 power,gen34 state,gen34 power,gen3 state,gen3 power,gen61 state,gen61 power,gen38 state,gen38 power,gen36 state,gen36 power,gen48 state,gen48 power,gen12 state,gen12 power,gen16 state,gen16 power,gen62 state,gen62 power,gen21 state,gen21 power,gen10 state,gen10 power,gen19 state,gen19 power,gen51 state,gen51 power,gen22 state,gen22 power,gen24 state,gen24 power,gen53 state,gen53 power,gen28 state,gen28 power,gen23 state,gen23 power,gen63 state,gen63 power,gen27 state,gen27 power,gen56 state,gen56 power,gen41 state,gen41 power,gen15 state,gen15 power
0.0,-2.220446049250313e-16,1.0,9.844294686249004,1.0,1.5302012480208946,1.0,2.3820132771815854,1.0,1.1629529479376624,1.0,0.1887248205892436,1.0,2.8053689490942335,1.0,5.750000000000003,1.0,0.8416106856540421,1.0,2.0402683286542573,1.0,1.479194539161853,0.0,0.0,1.0,1.8974495477736024,1.0,5.24,0.0,-2.220446049250313e-16,1.0,0.9436241012005135,1.0,1.1068455685052356,1.0,1.3873824628189524,1.0,0.4284563491887767,1.0,2.2953018720313416,0.0,-2.220446049250313e-16,1.0,0.4284563491887767,1.0,1.5,1.0,1.1935569732414573,1.0,0.8671140398514826,1.0,1.5455032603620074,0.0,-2.220446049250313e-16,1.0,0.5670000000000001,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,2.4228186378541117,1.0,2.550335410817822,1.0,3.177717915142243,1.0,2.1626844247402017,1.0,1.8974495477736024,1.0,3.0604024868605806,1.0,2.700000000000001,1.0,0.34684561476131787,1.0,2.0402683286542573,1.0,0.55,0.0,-2.220446049250313e-16,1.0,0.5916778149783951,1.0,1.7597314362798682,1.0,1.2751677054089114,1.0,3.3399999999999994,1.0,1.224160996213226,1.0,3.550066889870371,1.0,1.0,1.0,1.1017448973851596,1.0,0.5967784859224975,1.0,0.5253690948491259,1.0,1.683221371308084,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.37,1.0,6.120804988411094,1.0,1.0456375185398712,1.0,1.0,1.0,1.3000000000000003,0.0,-4.440892098500626e-16,1.0,1.2751677054089114,1.0,1.433288501366934
0.0,-2.220446049250313e-16,1.0,14.474384266574706,1.0,2.249904292278556,1.0,3.502351016591366,1.0,1.7099272613109373,1.0,0.27748819604768854,1.0,4.124824527594369,1.0,5.75,1.0,1.2374473596395026,1.0,2.1600000000000006,1.0,2.1749074816659744,1.0,0.5,1.0,2.789881322760195,1.0,5.24,0.0,-2.220446049250313e-16,1.0,1.387440977671677,1.0,1.6274307700966033,1.0,2.0000000000000004,1.0,0.6299732014600118,1.0,3.374856438417832,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,1.0,1.5000000000000002,1.0,1.7549253476613866,1.0,1.274945764604558,1.0,2.2724033349968242,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,3.5623484556496834,1.0,3.749840483381085,1.0,4.672301232387554,1.0,3.179864724564987,1.0,2.789881322760195,1.0,3.5,1.0,2.7000000000000006,1.0,0.509978304107897,1.0,2.9998723867048684,1.0,0.7499680966762171,0.0,-2.220446049250313e-16,1.0,0.8699629916572326,1.0,2.5873899376727736,1.0,1.8749202416905426,1.0,3.34,1.0,1.7999234305829825,1.0,5.219777949943396,1.0,1.0000000000000002,1.0,1.619931088691034,1.0,0.8774626728040615,1.0,0.7724671399009397,1.0,2.4748947192790047,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.37,1.0,8.999617163714452,1.0,1.537434598339988,1.0,1.0,1.0,1.4999361933524336,0.0,-4.440892098500626e-16,1.0,1.8749202416905426,1.0,2.1074103523766894
0.0,-2.220446049250313e-16,1.0,14.474384266574706,1.0,2.249904292278556,1.0,3.502351016591366,1.0,1.7099272613109373,1.0,0.27748819604768854,1.0,4.124824527594369,1.0,5.749999999999999,1.0,1.2374473596395026,1.0,2.16,1.0,2.1749074816659744,1.0,0.5,1.0,2.789881322760195,1.0,5.24,0.0,-2.220446049250313e-16,1.0,1.387440977671677,1.0,1.6274307700966033,1.0,2.0000000000000004,1.0,0.6299732014600118,1.0,3.374856438417832,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,1.0,1.5,1.0,1.7549253476613866,1.0,1.274945764604558,1.0,2.2724033349968242,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,3.5623484556496834,1.0,3.749840483381085,1.0,4.672301232387554,1.0,3.179864724564987,1.0,2.789881322760195,1.0,3.5,1.0,2.7000000000000006,1.0,0.509978304107897,1.0,2.9998723867048684,1.0,0.7499680966762171,0.0,-2.220446049250313e-16,1.0,0.8699629916572326,1.0,2.5873899376727736,1.0,1.8749202416905426,1.0,3.34,1.0,1.7999234305829828,1.0,5.219777949943396,1.0,1.0,1.0,1.619931088691034,1.0,0.8774626728040615,1.0,0.7724671399009397,1.0,2.4748947192790047,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.37,1.0,8.999617163714452,1.0,1.537434598339988,1.0,1.0,1.0,1.4999361933524336,0.0,-4.440892098500626e-16,1.0,1.8749202416905426,1.0,2.1074103523766894
0.0,-2.220446049250313e-16,1.0,14.474384266574706,1.0,2.249904292278556,1.0,3.502351016591366,1.0,1.7099272613109373,1.0,0.27748819604768854,1.0,4.124824527594369,1.0,5.75,1.0,1.2374473596395026,1.0,2.16,1.0,2.1749074816659744,1.0,0.5,1.0,2.789881322760195,1.0,5.24,0.0,-2.220446049250313e-16,1.0,1.387440977671677,1.0,1.6274307700966033,1.0,1.9999999999999998,1.0,0.6299732014600118,1.0,3.374856438417832,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,1.0,1.4999999999999998,1.0,1.7549253476613866,1.0,1.274945764604558,1.0,2.272403334996825,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,3.5623484556496834,1.0,3.749840483381085,1.0,4.672301232387554,1.0,3.179864724564987,1.0,2.789881322760195,1.0,3.5000000000000004,1.0,2.7,1.0,0.509978304107897,1.0,2.9998723867048684,1.0,0.7499680966762171,0.0,-2.220446049250313e-16,1.0,0.8699629916572326,1.0,2.5873899376727736,1.0,1.8749202416905426,1.0,3.3399999999999994,1.0,1.7999234305829823,1.0,5.219777949943396,1.0,1.0,1.0,1.619931088691034,1.0,0.8774626728040615,1.0,0.7724671399009397,1.0,2.4748947192790047,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.3699999999999999,1.0,8.999617163714452,1.0,1.537434598339988,1.0,0.9999999999999999,1.0,1.4999361933524336,0.0,-4.440892098500626e-16,1.0,1.8749202416905426,1.0,2.1074103523766894
0.0,-2.220446049250313e-16,1.0,14.474384266574706,1.0,2.249904292278556,1.0,3.502351016591366,1.0,1.7099272613109373,1.0,0.27748819604768854,1.0,4.124824527594369,1.0,5.75,1.0,1.2374473596395026,1.0,2.16,1.0,2.1749074816659744,1.0,0.5,1.0,2.789881322760195,1.0,5.24,0.0,-2.220446049250313e-16,1.0,1.387440977671677,1.0,1.6274307700966033,1.0,2.0000000000000004,1.0,0.6299732014600118,1.0,3.374856438417832,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,1.0,1.5,1.0,1.7549253476613866,1.0,1.274945764604558,1.0,2.2724033349968242,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,3.5623484556496834,1.0,3.749840483381085,1.0,4.672301232387554,1.0,3.179864724564987,1.0,2.789881322760195,1.0,3.5,1.0,2.7000000000000006,1.0,0.509978304107897,1.0,2.9998723867048684,1.0,0.7499680966762171,0.0,-2.220446049250313e-16,1.0,0.8699629916572326,1.0,2.5873899376727736,1.0,1.8749202416905426,1.0,3.34,1.0,1.7999234305829825,1.0,5.219777949943396,1.0,1.0000000000000002,1.0,1.619931088691034,1.0,0.8774626728040615,1.0,0.7724671399009397,1.0,2.4748947192790047,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.3699999999999999,1.0,8.999617163714452,1.0,1.537434598339988,1.0,1.0,1.0,1.4999361933524336,0.0,-4.440892098500626e-16,1.0,1.8749202416905426,1.0,2.1074103523766894
0.0,-2.220446049250313e-16,1.0,14.474384266574706,1.0,2.249904292278556,1.0,3.502351016591366,1.0,1.7099272613109373,1.0,0.27748819604768854,1.0,4.124824527594369,1.0,5.75,1.0,1.2374473596395026,1.0,2.16,1.0,2.1749074816659744,1.0,0.5,1.0,2.789881322760195,1.0,5.24,0.0,-2.220446049250313e-16,1.0,1.387440977671677,1.0,1.6274307700966033,1.0,2.0000000000000004,1.0,0.6299732014600118,1.0,3.374856438417832,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,1.0,1.4999999999999998,1.0,1.7549253476613866,1.0,1.274945764604558,1.0,2.2724033349968242,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,3.5623484556496834,1.0,3.749840483381085,1.0,4.672301232387554,1.0,3.179864724564987,1.0,2.789881322760195,1.0,3.4999999999999996,1.0,2.6999999999999997,1.0,0.509978304107897,1.0,2.9998723867048684,1.0,0.7499680966762171,0.0,-2.220446049250313e-16,1.0,0.8699629916572326,1.0,2.5873899376727736,1.0,1.8749202416905426,1.0,3.34,1.0,1.7999234305829825,1.0,5.219777949943396,1.0,1.0,1.0,1.619931088691034,1.0,0.8774626728040615,1.0,0.7724671399009397,1.0,2.4748947192790047,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.3699999999999999,1.0,8.999617163714452,1.0,1.537434598339988,1.0,1.0,1.0,1.4999361933524336,0.0,-4.440892098500626e-16,1.0,1.8749202416905426,1.0,2.1074103523766894
0.0,-2.220446049250313e-16,1.0,14.474384266574706,1.0,2.249904292278556,1.0,3.502351016591366,1.0,1.7099272613109373,1.0,0.27748819604768854,1.0,4.124824527594369,1.0,5.75,1.0,1.2374473596395026,1.0,2.16,1.0,2.1749074816659744,1.0,0.5,1.0,2.789881322760195,1.0,5.24,0.0,-2.220446049250313e-16,1.0,1.387440977671677,1.0,1.6274307700966033,1.0,2.0,1.0,0.6299732014600118,1.0,3.374856438417832,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,1.0,1.4999999999999998,1.0,1.7549253476613866,1.0,1.274945764604558,1.0,2.272403334996824,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,3.5623484556496834,1.0,3.749840483381085,1.0,4.672301232387554,1.0,3.179864724564987,1.0,2.789881322760195,1.0,3.5,1.0,2.7,1.0,0.509978304107897,1.0,2.9998723867048684,1.0,0.7499680966762171,0.0,-2.220446049250313e-16,1.0,0.8699629916572326,1.0,2.5873899376727736,1.0,1.8749202416905426,1.0,3.34,1.0,1.7999234305829825,1.0,5.219777949943396,1.0,1.0,1.0,1.619931088691034,1.0,0.8774626728040615,1.0,0.7724671399009397,1.0,2.4748947192790047,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.3699999999999999,1.0,8.999617163714452,1.0,1.537434598339988,1.0,1.0,1.0,1.4999361933524336,0.0,-4.440892098500626e-16,1.0,1.8749202416905426,1.0,2.1074103523766894
0.0,-2.220446049250313e-16,1.0,14.474384266574706,1.0,2.249904292278556,1.0,3.502351016591366,1.0,1.7099272613109373,1.0,0.27748819604768854,1.0,4.124824527594369,1.0,5.75,1.0,1.2374473596395026,1.0,2.16,1.0,2.1749074816659744,1.0,0.5,1.0,2.789881322760195,1.0,5.24,0.0,-2.220446049250313e-16,1.0,1.387440977671677,1.0,1.6274307700966033,1.0,2.0,1.0,0.6299732014600118,1.0,3.374856438417832,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,1.0,1.5,1.0,1.7549253476613866,1.0,1.274945764604558,1.0,2.2724033349968242,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,3.5623484556496834,1.0,3.749840483381085,1.0,4.672301232387554,1.0,3.179864724564987,1.0,2.789881322760195,1.0,3.4999999999999996,1.0,2.7,1.0,0.5099783041078971,1.0,2.9998723867048684,1.0,0.7499680966762171,0.0,-2.220446049250313e-16,1.0,0.8699629916572326,1.0,2.5873899376727736,1.0,1.8749202416905426,1.0,3.3399999999999994,1.0,1.7999234305829825,1.0,5.219777949943396,1.0,0.9999999999999998,1.0,1.619931088691034,1.0,0.8774626728040615,1.0,0.7724671399009397,1.0,2.4748947192790047,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.3699999999999999,1.0,8.999617163714452,1.0,1.537434598339988,1.0,1.0,1.0,1.4999361933524336,0.0,-4.440892098500626e-16,1.0,1.8749202416905426,1.0,2.1074103523766894
0.0,-2.220446049250313e-16,1.0,14.067547338181614,1.0,2.186665391431988,1.0,3.403909127561592,1.0,1.6618656966906151,1.0,0.2696887316099451,1.0,4.008886542940869,1.0,5.75,1.0,1.2026659642051938,1.0,2.1600000000000006,1.0,2.113776544205411,1.0,0.5,1.0,2.7114650857010405,1.0,5.239999999999999,0.0,-2.220446049250313e-16,1.0,1.3484436555551051,1.0,1.5816879651879705,1.0,1.982576618630789,1.0,0.6122663092335967,1.0,3.2799980871479812,0.0,-2.220446049250313e-16,1.0,0.6122663092335967,1.0,1.5,1.0,1.7055990050099423,1.0,1.2391103874868379,1.0,2.208532045147539,0.0,-2.220446049250313e-16,1.0,0.6122663092335967,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,3.4622201961762067,1.0,3.6444423154088703,1.0,4.540975115372584,1.0,3.0904870782747027,1.0,2.7114650857010405,1.0,3.4999999999999996,1.0,2.7,1.0,0.49564415330954514,1.0,2.9155538523270956,1.0,0.7288884630817739,0.0,-2.220446049250313e-16,1.0,0.8455106167013718,1.0,2.5146652016555855,1.0,1.8222211577044354,1.0,3.34,1.0,1.7493323099967923,1.0,5.073063700208232,1.0,1.0,1.0,1.5743990801306798,1.0,0.8527995015071952,1.0,0.750755117289544,1.0,2.4053319284103862,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.37,1.0,8.746661560479952,1.0,1.4942213494670584,1.0,1.0,1.0,1.4577769261635476,0.0,-4.440892098500626e-16,1.0,1.8222211577044354,1.0,2.0481765819561653
0.0,-2.220446049250313e-16,1.0,14.474384266574706,1.0,2.249904292278556,1.0,3.502351016591366,1.0,1.7099272613109373,1.0,0.27748819604768854,1.0,4.124824527594369,1.0,5.749999999999999,1.0,1.2374473596395026,1.0,2.16,1.0,2.1749074816659744,1.0,0.5,1.0,2.789881322760195,1.0,5.24,0.0,-2.220446049250313e-16,1.0,1.387440977671677,1.0,1.6274307700966033,1.0,2.0,1.0,0.6299732014600118,1.0,3.374856438417832,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,1.0,1.5000000000000002,1.0,1.7549253476613866,1.0,1.274945764604558,1.0,2.2724033349968242,0.0,-2.220446049250313e-16,1.0,0.6299732014600118,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,3.5623484556496834,1.0,3.749840483381085,1.0,4.672301232387554,1.0,3.179864724564987,1.0,2.789881322760195,1.0,3.5,1.0,2.6999999999999997,1.0,0.509978304107897,1.0,2.9998723867048684,1.0,0.7499680966762171,0.0,-2.220446049250313e-16,1.0,0.8699629916572326,1.0,2.5873899376727736,1.0,1.8749202416905426,1.0,3.3399999999999994,1.0,1.7999234305829825,1.0,5.219777949943396,1.0,0.9999999999999998,1.0,1.619931088691034,1.0,0.8774626728040615,1.0,0.7724671399009397,1.0,2.4748947192790047,0.0,-2.220446049250313e-16,0.0,-2.220446049250313e-16,1.0,1.37,1.0,8.999617163714452,1.0,1.537434598339988,1.0,0.9999999999999999,1.0,1.4999361933524336,0.0,-4.440892098500626e-16,1.0,1.8749202416905426,1.0,2.1074103523766894
